subNum	 trialNo	 easySide	 targPresent	 targSide	 RT	 accuracy	 var	 con
9	 84	 x	 0	 x	 3.773	 1	 6	 full
9	 85	 x	 0	 x	 4.377	 0	 1.7	 full
9	 86	 x	 1	 left	 5.269	 0	 1.7	 full
9	 87	 x	 1	 right	 4.389	 0	 1.7	 full
9	 88	 x	 1	 right	 2.610	 1	 1.7	 full
9	 89	 R	 1	 left	 4.069	 1	 x	 half
9	 90	 x	 1	 right	 1.583	 1	 6	 full
9	 91	 x	 1	 right	 6.130	 1	 1.7	 full
9	 92	 L	 0	 x	 5.667	 1	 x	 half
9	 93	 x	 0	 x	 4.517	 1	 1.7	 full
9	 94	 x	 0	 x	 4.739	 1	 1.7	 full
9	 95	 x	 0	 x	 5.367	 1	 1.7	 full
9	 96	 x	 1	 left	 1.679	 1	 6	 full
9	 97	 x	 1	 left	 3.537	 0	 1.7	 full
9	 98	 x	 1	 left	 1.824	 1	 6	 full
9	 99	 x	 0	 x	 4.503	 1	 6	 full
9	 100	 R	 0	 x	 6.796	 1	 x	 half
9	 101	 x	 0	 x	 7.118	 1	 1.7	 full
9	 102	 L	 1	 left	 2.411	 1	 x	 half
9	 103	 x	 0	 x	 3.081	 1	 6	 full
9	 104	 x	 1	 left	 1.803	 1	 6	 full
9	 105	 x	 0	 x	 2.611	 1	 6	 full
9	 106	 x	 1	 left	 1.639	 1	 6	 full
9	 107	 x	 0	 x	 6.278	 1	 1.7	 full
9	 108	 L	 1	 right	 4.952	 0	 x	 half
9	 109	 L	 1	 right	 1.952	 1	 x	 half
9	 110	 x	 1	 left	 1.633	 1	 6	 full
9	 111	 x	 0	 x	 2.971	 1	 6	 full
9	 112	 R	 0	 x	 6.185	 1	 x	 half
9	 113	 R	 0	 x	 6.200	 1	 x	 half
9	 114	 x	 0	 x	 3.130	 1	 6	 full
9	 115	 x	 1	 left	 2.345	 1	 6	 full
9	 116	 x	 0	 x	 8.672	 1	 1.7	 full
9	 117	 x	 1	 left	 1.801	 1	 6	 full
9	 118	 x	 1	 right	 6.714	 0	 1.7	 full
9	 119	 x	 1	 left	 6.292	 0	 1.7	 full
9	 120	 L	 1	 right	 8.056	 0	 x	 half
9	 121	 R	 1	 right	 1.721	 1	 x	 half
9	 122	 x	 0	 x	 2.860	 1	 6	 full
9	 123	 x	 1	 left	 1.733	 1	 6	 full
9	 124	 x	 0	 x	 2.282	 1	 6	 full
9	 125	 x	 0	 x	 4.570	 1	 1.7	 full
9	 126	 R	 1	 right	 1.788	 1	 x	 half
9	 127	 x	 1	 left	 1.978	 1	 1.7	 full
9	 128	 x	 1	 right	 1.593	 1	 6	 full
9	 129	 L	 1	 left	 1.583	 1	 x	 half
9	 130	 x	 0	 x	 2.811	 1	 6	 full
9	 131	 L	 1	 left	 1.644	 1	 x	 half
9	 132	 x	 0	 x	 3.495	 1	 6	 full
9	 133	 x	 0	 x	 2.076	 1	 6	 full
9	 134	 x	 1	 left	 3.164	 1	 1.7	 full
9	 135	 L	 0	 x	 4.289	 1	 x	 half
9	 136	 x	 1	 left	 1.751	 1	 6	 full
9	 137	 x	 0	 x	 3.391	 1	 6	 full
9	 138	 L	 0	 x	 6.368	 1	 x	 half
9	 139	 x	 0	 x	 3.866	 1	 6	 full
9	 140	 x	 0	 x	 5.884	 1	 1.7	 full
9	 141	 x	 1	 right	 1.762	 1	 6	 full
9	 142	 x	 0	 x	 4.364	 1	 1.7	 full
9	 143	 R	 1	 right	 1.620	 1	 x	 half
9	 144	 R	 1	 right	 1.662	 1	 x	 half
9	 145	 x	 1	 right	 1.855	 1	 1.7	 full
9	 146	 R	 0	 x	 5.546	 1	 x	 half
9	 147	 x	 1	 right	 2.801	 1	 1.7	 full
9	 148	 x	 1	 right	 1.621	 1	 6	 full
9	 149	 L	 0	 x	 5.609	 1	 x	 half
9	 150	 x	 1	 right	 1.583	 1	 6	 full
9	 151	 R	 1	 left	 2.648	 1	 x	 half
9	 152	 x	 1	 left	 1.685	 1	 6	 full
9	 153	 L	 0	 x	 5.279	 1	 x	 half
9	 154	 x	 0	 x	 6.139	 1	 1.7	 full
9	 155	 x	 1	 right	 1.832	 1	 6	 full
9	 156	 L	 0	 x	 5.234	 1	 x	 half
9	 157	 R	 0	 x	 4.649	 1	 x	 half
9	 158	 x	 1	 left	 3.091	 1	 1.7	 full
9	 159	 x	 1	 right	 1.706	 1	 6	 full
9	 160	 L	 1	 left	 1.593	 1	 x	 half
9	 161	 R	 0	 x	 4.006	 1	 x	 half
9	 162	 L	 1	 right	 3.971	 0	 x	 half
9	 163	 R	 0	 x	 3.495	 1	 x	 half
9	 164	 x	 0	 x	 3.191	 1	 1.7	 full
9	 165	 x	 0	 x	 2.811	 1	 6	 full
9	 166	 L	 1	 left	 1.702	 1	 x	 half
9	 167	 R	 1	 right	 3.560	 1	 x	 half
9	 168	 x	 0	 x	 2.266	 1	 6	 full
9	 169	 x	 0	 x	 3.460	 1	 1.7	 full
9	 170	 x	 0	 x	 5.011	 1	 1.7	 full
9	 171	 L	 1	 left	 1.715	 1	 x	 half
9	 172	 x	 1	 right	 1.772	 1	 6	 full
9	 173	 x	 1	 right	 4.620	 0	 1.7	 full
9	 174	 x	 0	 x	 6.004	 0	 1.7	 full
9	 175	 x	 0	 x	 2.861	 1	 6	 full
9	 176	 x	 1	 right	 1.593	 1	 6	 full
9	 177	 x	 0	 x	 4.101	 1	 1.7	 full
9	 178	 x	 1	 right	 3.541	 0	 1.7	 full
9	 179	 x	 0	 x	 5.147	 1	 1.7	 full
9	 180	 x	 1	 right	 5.879	 0	 1.7	 full
9	 181	 L	 0	 x	 4.591	 1	 x	 half
9	 182	 x	 1	 left	 5.781	 0	 1.7	 full
9	 183	 x	 1	 left	 4.788	 0	 1.7	 full
9	 184	 R	 0	 x	 7.196	 1	 x	 half
9	 185	 x	 0	 x	 1.901	 1	 6	 full
9	 186	 x	 1	 left	 5.810	 1	 1.7	 full
9	 187	 x	 1	 right	 6.666	 0	 1.7	 full
9	 188	 L	 0	 x	 5.678	 1	 x	 half
9	 189	 x	 0	 x	 7.496	 1	 1.7	 full
9	 190	 x	 0	 x	 2.082	 1	 6	 full
9	 191	 x	 1	 right	 6.405	 0	 1.7	 full
9	 192	 R	 0	 x	 7.027	 1	 x	 half
9	 193	 R	 1	 left	 5.566	 0	 x	 half
9	 194	 x	 0	 x	 3.690	 1	 1.7	 full
9	 195	 x	 0	 x	 2.869	 1	 6	 full
9	 196	 R	 1	 right	 1.792	 1	 x	 half
9	 197	 L	 1	 right	 6.629	 0	 x	 half
9	 198	 x	 0	 x	 10.043	 1	 1.7	 full
9	 199	 x	 0	 x	 6.532	 1	 1.7	 full
9	 200	 x	 0	 x	 9.966	 1	 1.7	 full
9	 201	 L	 1	 left	 1.901	 1	 x	 half
9	 202	 R	 1	 right	 2.824	 1	 x	 half
9	 203	 R	 0	 x	 6.507	 1	 x	 half
9	 204	 x	 1	 left	 2.272	 1	 6	 full
9	 205	 x	 0	 x	 8.846	 1	 1.7	 full
9	 206	 L	 1	 left	 1.907	 1	 x	 half
9	 207	 R	 1	 right	 2.162	 1	 x	 half
9	 208	 x	 1	 right	 5.010	 1	 1.7	 full
9	 209	 x	 0	 x	 9.065	 1	 1.7	 full
9	 210	 L	 1	 left	 2.095	 1	 x	 half
9	 211	 L	 0	 x	 7.310	 0	 x	 half
9	 212	 L	 0	 x	 4.846	 1	 x	 half
9	 213	 x	 1	 left	 1.662	 1	 6	 full
9	 214	 L	 0	 x	 4.939	 1	 x	 half
9	 215	 x	 1	 left	 1.583	 1	 6	 full
9	 216	 x	 0	 x	 2.671	 1	 6	 full
9	 217	 x	 0	 x	 2.113	 1	 6	 full
9	 218	 x	 1	 left	 1.851	 1	 6	 full
9	 219	 x	 0	 x	 1.962	 1	 6	 full
9	 220	 x	 0	 x	 7.687	 1	 1.7	 full
9	 221	 R	 0	 x	 6.313	 1	 x	 half
9	 222	 L	 0	 x	 6.319	 1	 x	 half
9	 223	 x	 1	 left	 1.656	 1	 6	 full
9	 224	 L	 1	 left	 1.752	 1	 x	 half
9	 225	 L	 1	 left	 1.662	 1	 x	 half
9	 226	 x	 1	 right	 1.618	 1	 6	 full
9	 227	 x	 0	 x	 1.943	 1	 6	 full
9	 228	 x	 1	 left	 1.582	 1	 6	 full
9	 229	 L	 0	 x	 4.161	 1	 x	 half
9	 230	 x	 1	 left	 1.693	 1	 1.7	 full
9	 231	 x	 1	 left	 2.292	 1	 1.7	 full
9	 232	 x	 0	 x	 3.331	 1	 1.7	 full
9	 233	 x	 0	 x	 2.080	 1	 6	 full
9	 234	 x	 1	 right	 3.974	 0	 1.7	 full
9	 235	 x	 1	 right	 4.919	 0	 1.7	 full
9	 236	 R	 1	 left	 4.478	 0	 x	 half
9	 237	 x	 1	 left	 6.321	 1	 1.7	 full
9	 238	 x	 0	 x	 11.871	 0	 1.7	 full
9	 239	 x	 0	 x	 10.488	 1	 1.7	 full
9	 240	 x	 0	 x	 8.367	 1	 1.7	 full
10	 1	 x	 1	 right	 5.820	 1	 1.7	 full
10	 2	 R	 1	 right	 7.815	 1	 x	 half
10	 3	 x	 1	 right	 2.270	 1	 6	 full
10	 4	 x	 1	 right	 4.108	 1	 1.7	 full
10	 5	 x	 0	 x	 5.559	 1	 6	 full
10	 6	 x	 0	 x	 4.078	 1	 6	 full
10	 7	 x	 0	 x	 6.078	 1	 6	 full
10	 8	 R	 1	 right	 2.031	 1	 x	 half
10	 9	 x	 1	 left	 9.115	 0	 1.7	 full
10	 10	 x	 0	 x	 8.326	 1	 1.7	 full
10	 11	 x	 1	 right	 1.741	 1	 6	 full
10	 12	 L	 1	 right	 8.255	 1	 x	 half
10	 13	 L	 1	 right	 2.079	 1	 x	 half
10	 14	 x	 0	 x	 5.230	 1	 6	 full
10	 15	 x	 0	 x	 7.247	 1	 1.7	 full
10	 16	 R	 0	 x	 6.817	 1	 x	 half
10	 17	 x	 0	 x	 4.070	 1	 6	 full
10	 18	 x	 0	 x	 7.726	 1	 1.7	 full
10	 19	 x	 1	 right	 1.889	 1	 6	 full
10	 20	 x	 0	 x	 6.168	 1	 1.7	 full
10	 21	 x	 0	 x	 5.888	 1	 1.7	 full
10	 22	 x	 0	 x	 3.330	 1	 6	 full
10	 23	 x	 1	 left	 1.962	 1	 6	 full
10	 24	 L	 0	 x	 5.869	 1	 x	 half
10	 25	 x	 0	 x	 5.959	 1	 1.7	 full
10	 26	 L	 1	 right	 7.287	 0	 x	 half
10	 27	 R	 1	 left	 4.550	 0	 x	 half
10	 28	 x	 1	 left	 1.881	 1	 6	 full
10	 29	 x	 1	 left	 1.852	 1	 6	 full
10	 30	 x	 1	 left	 10.430	 1	 1.7	 full
10	 31	 L	 0	 x	 6.077	 1	 x	 half
10	 32	 x	 0	 x	 5.939	 0	 1.7	 full
10	 33	 R	 0	 x	 7.354	 1	 x	 half
10	 34	 L	 1	 left	 2.211	 1	 x	 half
10	 35	 L	 0	 x	 5.846	 1	 x	 half
10	 36	 x	 0	 x	 2.340	 1	 6	 full
10	 37	 x	 1	 right	 2.051	 1	 6	 full
10	 38	 x	 1	 right	 2.771	 1	 1.7	 full
10	 39	 x	 0	 x	 2.561	 1	 6	 full
10	 40	 x	 1	 left	 1.821	 1	 6	 full
10	 41	 x	 1	 right	 6.508	 0	 1.7	 full
10	 42	 x	 0	 x	 2.441	 1	 6	 full
10	 43	 x	 1	 left	 13.351	 0	 1.7	 full
10	 44	 x	 1	 left	 15.050	 0	 1.7	 full
10	 45	 x	 0	 x	 2.440	 1	 6	 full
10	 46	 x	 0	 x	 6.348	 0	 1.7	 full
10	 47	 x	 0	 x	 2.311	 1	 6	 full
10	 48	 x	 1	 right	 13.032	 0	 1.7	 full
10	 49	 R	 1	 right	 2.236	 1	 x	 half
10	 50	 x	 0	 x	 10.595	 0	 1.7	 full
10	 51	 x	 1	 left	 2.021	 1	 6	 full
10	 52	 L	 0	 x	 7.517	 1	 x	 half
10	 53	 x	 1	 left	 6.917	 0	 1.7	 full
10	 54	 x	 1	 left	 4.619	 1	 1.7	 full
10	 55	 L	 0	 x	 5.606	 0	 x	 half
10	 56	 L	 1	 left	 2.090	 1	 x	 half
10	 57	 x	 0	 x	 13.571	 1	 1.7	 full
10	 58	 x	 1	 right	 5.689	 0	 1.7	 full
10	 59	 x	 0	 x	 7.522	 1	 1.7	 full
10	 60	 x	 0	 x	 8.216	 1	 1.7	 full
10	 61	 x	 1	 right	 1.901	 1	 6	 full
10	 62	 x	 1	 left	 1.982	 1	 6	 full
10	 63	 R	 1	 left	 2.051	 1	 x	 half
10	 64	 R	 1	 right	 2.171	 1	 x	 half
10	 65	 L	 0	 x	 5.278	 1	 x	 half
10	 66	 x	 0	 x	 3.372	 1	 6	 full
10	 67	 L	 0	 x	 5.260	 1	 x	 half
10	 68	 x	 1	 left	 1.851	 1	 6	 full
10	 69	 x	 0	 x	 2.092	 1	 6	 full
10	 70	 R	 0	 x	 3.831	 1	 x	 half
10	 71	 x	 0	 x	 5.346	 1	 1.7	 full
10	 72	 x	 0	 x	 3.631	 0	 1.7	 full
10	 73	 x	 0	 x	 2.321	 1	 6	 full
10	 74	 x	 0	 x	 1.842	 1	 6	 full
10	 75	 R	 0	 x	 4.560	 1	 x	 half
10	 76	 x	 1	 right	 6.896	 0	 1.7	 full
10	 77	 x	 1	 left	 1.921	 1	 6	 full
10	 78	 x	 0	 x	 1.860	 0	 6	 full
10	 79	 R	 1	 right	 2.151	 1	 x	 half
10	 80	 x	 0	 x	 2.012	 1	 6	 full
10	 81	 x	 1	 left	 1.841	 1	 6	 full
10	 82	 R	 0	 x	 3.511	 1	 x	 half
10	 83	 L	 1	 left	 1.894	 1	 x	 half
10	 84	 R	 1	 right	 1.942	 1	 x	 half
10	 85	 x	 0	 x	 4.240	 1	 1.7	 full
10	 86	 x	 0	 x	 3.291	 1	 6	 full
10	 87	 L	 0	 x	 5.859	 1	 x	 half
10	 88	 x	 1	 left	 6.309	 0	 1.7	 full
10	 89	 x	 0	 x	 1.861	 1	 6	 full
10	 90	 L	 1	 left	 1.913	 1	 x	 half
10	 91	 x	 1	 left	 2.643	 1	 1.7	 full
10	 92	 R	 0	 x	 5.826	 1	 x	 half
10	 93	 R	 1	 right	 2.042	 1	 x	 half
10	 94	 x	 1	 left	 1.962	 1	 6	 full
10	 95	 R	 1	 right	 1.790	 1	 x	 half
10	 96	 x	 1	 left	 1.932	 1	 6	 full
10	 97	 x	 1	 right	 1.777	 1	 6	 full
10	 98	 x	 0	 x	 6.618	 1	 1.7	 full
10	 99	 x	 1	 right	 6.165	 0	 1.7	 full
10	 100	 x	 0	 x	 6.127	 1	 1.7	 full
10	 101	 R	 0	 x	 3.254	 1	 x	 half
10	 102	 L	 1	 left	 1.872	 1	 x	 half
10	 103	 x	 1	 left	 6.988	 0	 1.7	 full
10	 104	 x	 0	 x	 2.801	 1	 1.7	 full
10	 105	 R	 0	 x	 7.486	 1	 x	 half
10	 106	 x	 1	 left	 1.781	 1	 6	 full
10	 107	 x	 0	 x	 4.429	 1	 1.7	 full
10	 108	 x	 1	 left	 1.750	 1	 6	 full
10	 109	 x	 1	 left	 1.893	 1	 6	 full
10	 110	 L	 1	 left	 1.772	 1	 x	 half
10	 111	 x	 1	 left	 2.770	 0	 1.7	 full
10	 112	 x	 1	 right	 1.901	 1	 6	 full
10	 113	 L	 1	 left	 1.882	 1	 x	 half
10	 114	 x	 1	 right	 2.571	 1	 1.7	 full
10	 115	 R	 1	 left	 5.389	 0	 x	 half
10	 116	 R	 1	 right	 2.471	 1	 x	 half
10	 117	 x	 0	 x	 2.299	 1	 6	 full
10	 118	 x	 0	 x	 6.608	 1	 1.7	 full
10	 119	 x	 0	 x	 2.481	 1	 6	 full
10	 120	 L	 0	 x	 6.129	 1	 x	 half
10	 121	 L	 0	 x	 3.890	 1	 x	 half
10	 122	 L	 1	 right	 2.811	 0	 x	 half
10	 123	 x	 0	 x	 7.707	 1	 1.7	 full
10	 124	 x	 0	 x	 7.334	 1	 1.7	 full
10	 125	 x	 0	 x	 1.921	 1	 6	 full
10	 126	 x	 0	 x	 5.239	 1	 1.7	 full
10	 127	 L	 0	 x	 5.609	 1	 x	 half
10	 128	 x	 1	 right	 1.972	 1	 6	 full
10	 129	 x	 0	 x	 2.559	 1	 6	 full
10	 130	 x	 1	 right	 2.342	 1	 6	 full
10	 131	 x	 0	 x	 1.852	 1	 6	 full
10	 132	 x	 1	 left	 3.119	 1	 1.7	 full
10	 133	 x	 0	 x	 1.903	 1	 6	 full
10	 134	 x	 1	 left	 2.831	 0	 1.7	 full
10	 135	 x	 0	 x	 2.031	 1	 6	 full
10	 136	 x	 1	 left	 1.692	 1	 6	 full
10	 137	 x	 0	 x	 1.917	 1	 6	 full
10	 138	 x	 1	 right	 1.742	 1	 6	 full
10	 139	 L	 0	 x	 5.103	 1	 x	 half
10	 140	 R	 0	 x	 6.416	 1	 x	 half
10	 141	 x	 0	 x	 3.889	 1	 1.7	 full
10	 142	 R	 0	 x	 5.668	 1	 x	 half
10	 143	 L	 1	 left	 1.902	 1	 x	 half
10	 144	 R	 1	 left	 3.910	 0	 x	 half
10	 145	 L	 1	 right	 4.389	 0	 x	 half
10	 146	 R	 0	 x	 4.680	 1	 x	 half
10	 147	 x	 0	 x	 6.219	 1	 1.7	 full
10	 148	 x	 1	 right	 2.410	 1	 6	 full
10	 149	 R	 0	 x	 2.382	 1	 x	 half
10	 150	 x	 0	 x	 2.255	 1	 1.7	 full
10	 151	 L	 1	 left	 1.881	 1	 x	 half
10	 152	 x	 1	 left	 4.478	 0	 1.7	 full
10	 153	 x	 0	 x	 6.468	 1	 1.7	 full
10	 154	 L	 0	 x	 4.872	 1	 x	 half
10	 155	 x	 1	 right	 1.801	 1	 6	 full
10	 156	 L	 1	 right	 4.189	 0	 x	 half
10	 157	 x	 1	 right	 1.668	 1	 6	 full
10	 158	 x	 0	 x	 1.968	 1	 6	 full
10	 159	 R	 0	 x	 7.197	 1	 x	 half
10	 160	 x	 0	 x	 4.628	 1	 1.7	 full
10	 161	 x	 1	 right	 1.792	 1	 6	 full
10	 162	 x	 1	 right	 2.121	 0	 1.7	 full
10	 163	 x	 1	 left	 1.931	 1	 6	 full
10	 164	 x	 0	 x	 3.330	 1	 1.7	 full
10	 165	 x	 1	 right	 1.648	 1	 6	 full
10	 166	 x	 1	 right	 1.902	 1	 6	 full
10	 167	 x	 0	 x	 1.832	 1	 6	 full
10	 168	 x	 1	 left	 1.722	 1	 6	 full
10	 169	 x	 0	 x	 1.842	 1	 6	 full
10	 170	 R	 1	 right	 1.942	 1	 x	 half
10	 171	 L	 1	 left	 1.882	 1	 x	 half
10	 172	 x	 0	 x	 4.420	 1	 1.7	 full
10	 173	 L	 0	 x	 3.511	 1	 x	 half
10	 174	 R	 0	 x	 2.891	 1	 x	 half
10	 175	 L	 0	 x	 2.470	 0	 x	 half
10	 176	 x	 0	 x	 2.350	 1	 6	 full
10	 177	 x	 1	 right	 3.068	 0	 1.7	 full
10	 178	 x	 1	 right	 2.795	 0	 1.7	 full
10	 179	 x	 0	 x	 3.700	 1	 1.7	 full
10	 180	 x	 0	 x	 1.921	 1	 6	 full
10	 181	 x	 1	 left	 4.120	 0	 1.7	 full
10	 182	 R	 0	 x	 4.069	 1	 x	 half
10	 183	 x	 1	 right	 1.843	 1	 6	 full
10	 184	 x	 1	 left	 1.862	 1	 6	 full
10	 185	 R	 1	 left	 5.869	 0	 x	 half
10	 186	 x	 0	 x	 5.319	 1	 1.7	 full
10	 187	 R	 0	 x	 2.681	 1	 x	 half
10	 188	 x	 1	 left	 3.820	 0	 1.7	 full
10	 189	 L	 1	 right	 2.960	 0	 x	 half
10	 190	 x	 0	 x	 6.888	 1	 1.7	 full
10	 191	 x	 0	 x	 2.123	 1	 6	 full
10	 192	 x	 1	 left	 2.691	 1	 1.7	 full
10	 193	 L	 1	 left	 1.978	 1	 x	 half
10	 194	 x	 0	 x	 1.962	 1	 6	 full
10	 195	 x	 0	 x	 2.271	 1	 1.7	 full
10	 196	 x	 1	 right	 2.560	 0	 1.7	 full
10	 197	 R	 0	 x	 3.270	 1	 x	 half
10	 198	 x	 0	 x	 2.590	 1	 1.7	 full
10	 199	 x	 0	 x	 1.933	 1	 1.7	 full
10	 200	 L	 1	 left	 1.812	 1	 x	 half
10	 201	 R	 1	 right	 1.714	 1	 x	 half
10	 202	 x	 1	 left	 2.620	 0	 1.7	 full
10	 203	 x	 1	 right	 1.792	 0	 1.7	 full
10	 204	 x	 1	 left	 2.340	 1	 1.7	 full
10	 205	 L	 0	 x	 3.111	 1	 x	 half
10	 206	 L	 1	 left	 1.691	 1	 x	 half
10	 207	 x	 0	 x	 3.010	 1	 1.7	 full
10	 208	 R	 1	 left	 2.362	 0	 x	 half
10	 209	 R	 0	 x	 4.518	 1	 x	 half
10	 210	 R	 0	 x	 2.965	 1	 x	 half
10	 211	 x	 1	 right	 2.100	 1	 6	 full
10	 212	 x	 1	 right	 1.941	 0	 1.7	 full
10	 213	 x	 1	 right	 4.549	 1	 1.7	 full
10	 214	 x	 0	 x	 2.002	 1	 6	 full
10	 215	 L	 1	 right	 3.671	 0	 x	 half
10	 216	 x	 0	 x	 1.861	 1	 6	 full
10	 217	 x	 1	 right	 7.005	 0	 1.7	 full
10	 218	 L	 0	 x	 3.007	 1	 x	 half
10	 219	 L	 0	 x	 1.932	 1	 x	 half
10	 220	 x	 1	 right	 2.911	 0	 1.7	 full
10	 221	 x	 0	 x	 2.491	 1	 1.7	 full
10	 222	 L	 1	 right	 3.401	 0	 x	 half
10	 223	 x	 1	 right	 5.269	 0	 1.7	 full
10	 224	 L	 1	 left	 1.792	 1	 x	 half
10	 225	 x	 1	 right	 3.701	 0	 1.7	 full
10	 226	 x	 0	 x	 1.921	 1	 6	 full
10	 227	 x	 1	 right	 1.862	 1	 6	 full
10	 228	 x	 0	 x	 2.231	 1	 1.7	 full
10	 229	 x	 1	 left	 1.702	 1	 6	 full
10	 230	 x	 0	 x	 1.886	 1	 6	 full
10	 231	 x	 1	 left	 2.272	 0	 1.7	 full
10	 232	 x	 0	 x	 2.782	 1	 1.7	 full
10	 233	 L	 0	 x	 3.611	 1	 x	 half
10	 234	 x	 0	 x	 1.809	 1	 6	 full
10	 235	 L	 0	 x	 3.221	 1	 x	 half
10	 236	 L	 0	 x	 1.911	 1	 x	 half
10	 237	 x	 1	 left	 2.021	 1	 1.7	 full
10	 238	 x	 1	 right	 1.801	 1	 6	 full
10	 239	 x	 1	 left	 1.580	 1	 6	 full
10	 240	 x	 0	 x	 2.003	 1	 6	 full
11	 1	 R	 1	 left	 8.636	 1	 x	 half
11	 2	 L	 0	 x	 8.425	 1	 x	 half
11	 3	 x	 1	 right	 3.230	 0	 6	 full
11	 4	 R	 1	 right	 3.089	 1	 x	 half
11	 5	 x	 1	 right	 2.840	 1	 6	 full
11	 6	 x	 1	 left	 5.682	 0	 1.7	 full
11	 7	 x	 1	 left	 2.531	 1	 6	 full
11	 8	 x	 1	 left	 2.535	 1	 6	 full
11	 9	 R	 0	 x	 7.006	 1	 x	 half
11	 10	 x	 1	 right	 2.282	 1	 6	 full
11	 11	 L	 0	 x	 7.777	 1	 x	 half
11	 12	 L	 0	 x	 5.978	 1	 x	 half
11	 13	 x	 0	 x	 6.059	 1	 1.7	 full
11	 14	 R	 0	 x	 6.858	 1	 x	 half
11	 15	 x	 1	 right	 3.440	 1	 1.7	 full
11	 16	 x	 0	 x	 6.285	 1	 6	 full
11	 17	 x	 0	 x	 5.309	 1	 6	 full
11	 18	 x	 1	 left	 7.298	 0	 1.7	 full
11	 19	 x	 0	 x	 5.419	 1	 6	 full
11	 20	 x	 0	 x	 6.948	 1	 6	 full
11	 21	 x	 1	 right	 2.650	 1	 6	 full
11	 22	 x	 0	 x	 7.109	 1	 6	 full
11	 23	 x	 0	 x	 6.632	 1	 1.7	 full
11	 24	 x	 1	 right	 3.969	 1	 1.7	 full
11	 25	 L	 0	 x	 8.496	 1	 x	 half
11	 26	 L	 1	 left	 2.471	 1	 x	 half
11	 27	 x	 0	 x	 4.920	 1	 6	 full
11	 28	 L	 1	 left	 2.361	 1	 x	 half
11	 29	 L	 0	 x	 7.216	 1	 x	 half
11	 30	 x	 0	 x	 5.569	 1	 6	 full
11	 31	 L	 0	 x	 9.314	 1	 x	 half
11	 32	 x	 1	 left	 11.263	 0	 1.7	 full
11	 33	 x	 1	 left	 13.701	 0	 1.7	 full
11	 34	 x	 0	 x	 11.373	 1	 1.7	 full
11	 35	 x	 0	 x	 5.669	 1	 6	 full
11	 36	 x	 1	 left	 4.252	 1	 1.7	 full
11	 37	 L	 1	 right	 6.957	 0	 x	 half
11	 38	 x	 1	 right	 2.271	 1	 6	 full
11	 39	 L	 0	 x	 7.467	 1	 x	 half
11	 40	 R	 1	 right	 2.062	 1	 x	 half
11	 41	 x	 0	 x	 8.114	 1	 1.7	 full
11	 42	 R	 0	 x	 9.232	 1	 x	 half
11	 43	 x	 0	 x	 11.444	 1	 1.7	 full
11	 44	 x	 0	 x	 10.601	 1	 1.7	 full
11	 45	 R	 1	 right	 2.170	 1	 x	 half
11	 46	 L	 0	 x	 8.965	 1	 x	 half
11	 47	 x	 1	 right	 7.803	 0	 1.7	 full
11	 48	 R	 1	 right	 2.042	 1	 x	 half
11	 49	 x	 0	 x	 3.840	 1	 6	 full
11	 50	 R	 0	 x	 8.035	 1	 x	 half
11	 51	 x	 1	 right	 2.421	 1	 6	 full
11	 52	 x	 1	 right	 9.244	 1	 1.7	 full
11	 53	 x	 1	 right	 7.726	 1	 1.7	 full
11	 54	 x	 0	 x	 10.195	 1	 1.7	 full
11	 55	 x	 0	 x	 9.486	 1	 1.7	 full
11	 56	 x	 1	 right	 10.430	 0	 1.7	 full
11	 57	 R	 1	 right	 1.990	 1	 x	 half
11	 58	 x	 1	 right	 3.570	 1	 6	 full
11	 59	 x	 1	 right	 2.091	 1	 6	 full
11	 60	 x	 1	 left	 2.282	 1	 6	 full
11	 61	 x	 1	 left	 1.901	 1	 6	 full
11	 62	 x	 0	 x	 5.639	 1	 6	 full
11	 63	 x	 1	 left	 3.600	 1	 1.7	 full
11	 64	 x	 0	 x	 3.332	 1	 6	 full
11	 65	 x	 1	 right	 2.280	 1	 1.7	 full
11	 66	 x	 1	 left	 2.052	 1	 6	 full
11	 67	 x	 0	 x	 11.903	 1	 1.7	 full
11	 68	 x	 1	 right	 2.282	 1	 1.7	 full
11	 69	 L	 1	 left	 1.917	 1	 x	 half
11	 70	 L	 0	 x	 5.073	 1	 x	 half
11	 71	 x	 1	 right	 6.798	 0	 1.7	 full
11	 72	 x	 1	 left	 2.402	 1	 6	 full
11	 73	 x	 0	 x	 6.070	 1	 1.7	 full
11	 74	 x	 0	 x	 6.836	 1	 6	 full
11	 75	 x	 1	 left	 2.371	 1	 1.7	 full
11	 76	 x	 0	 x	 5.149	 1	 6	 full
11	 77	 L	 1	 left	 1.982	 1	 x	 half
11	 78	 x	 0	 x	 6.937	 1	 1.7	 full
11	 79	 R	 0	 x	 5.798	 0	 x	 half
11	 80	 x	 0	 x	 7.965	 1	 1.7	 full
11	 81	 x	 1	 left	 1.961	 1	 6	 full
11	 82	 x	 1	 left	 3.980	 1	 1.7	 full
11	 83	 x	 1	 right	 1.881	 1	 6	 full
11	 84	 x	 1	 left	 1.761	 1	 1.7	 full
11	 85	 x	 0	 x	 4.100	 1	 6	 full
11	 86	 x	 0	 x	 8.226	 1	 1.7	 full
11	 87	 x	 0	 x	 4.252	 1	 6	 full
11	 88	 x	 1	 right	 4.048	 1	 1.7	 full
11	 89	 R	 0	 x	 8.976	 1	 x	 half
