subNum,trialNo,easySide,targPresent,targSide,RT,accuracy,distractor_range,con,distractor_min,distractor_max,block_no
5,211,,0,,2749,1,30,full,-60,-30,1
5,212,L,1,right,5929,0,,half,,,1
5,213,,1,right,2740,1,30,full,-60,-30,1
5,214,,0,,5166,1,106,full,-98,8,1
5,215,,1,right,4457,0,106,full,-98,8,1
5,216,L,1,right,5447,0,,half,,,1
5,217,,0,,10493,1,106,full,-98,8,1
5,218,,0,,5530,1,30,full,-60,-30,1
5,219,,1,right,4818,0,106,full,-98,8,1
5,220,,0,,3750,1,30,full,-60,-30,1
5,221,,0,,3159,1,30,full,-60,-30,1
5,222,,0,,4269,1,106,full,-98,8,1
5,223,R,0,,3531,1,,half,,,1
5,224,,1,left,1862,1,30,full,-60,-30,1
5,225,R,1,right,1941,1,,half,,,1
5,226,,0,,4079,1,30,full,-60,-30,1
5,227,L,1,left,1742,1,,half,,,1
5,228,,1,right,1692,1,30,full,-60,-30,1
5,229,L,1,left,1639,1,,half,,,1
5,230,,1,right,1901,1,106,full,-98,8,1
5,231,,1,right,1642,1,30,full,-60,-30,1
5,232,,0,,2411,1,30,full,-60,-30,1
5,233,,0,,4269,1,106,full,-98,8,1
5,234,L,0,,2851,1,,half,,,1
5,235,L,0,,3110,1,,half,,,1
5,236,,0,,2290,1,30,full,-60,-30,1
5,237,,1,left,2341,1,106,full,-98,8,1
5,238,,1,right,2882,1,106,full,-98,8,1
5,239,,1,left,3250,1,106,full,-98,8,1
5,240,,1,left,1799,1,106,full,-98,8,1
6,1,,1,right,11184,1,30,full,-60,-30,1
6,2,R,0,,9597,1,,half,,,1
6,3,,0,,11153,1,106,full,-98,8,1
6,4,,1,right,4701,1,30,full,-60,-30,1
6,5,,0,,4832,1,30,full,-60,-30,1
6,6,L,0,,11233,1,,half,,,1
6,7,L,0,,10693,1,,half,,,1
6,8,,1,left,2095,1,30,full,-60,-30,1
6,9,,0,,4688,1,30,full,-60,-30,1
6,10,R,1,left,4335,0,,half,,,1
6,11,,1,right,6088,0,106,full,-98,8,1
6,12,,1,left,2025,1,30,full,-60,-30,1
6,13,L,0,,7118,1,,half,,,1
6,14,,0,,6370,1,30,full,-60,-30,1
6,15,,0,,3290,1,106,full,-98,8,1
6,16,,0,,3257,1,30,full,-60,-30,1
6,17,,1,left,2010,0,106,full,-98,8,1
6,18,,1,right,2191,1,30,full,-60,-30,1
6,19,,1,right,1920,1,30,full,-60,-30,1
6,20,,1,right,2729,1,106,full,-98,8,1
6,21,,0,,4719,1,30,full,-60,-30,1
6,22,,1,left,10829,0,106,full,-98,8,1
6,23,R,0,,11193,1,,half,,,1
6,24,,0,,15279,1,106,full,-98,8,1
6,25,R,1,right,2908,1,,half,,,1
6,26,,0,,4930,1,30,full,-60,-30,1
6,27,,0,,9679,1,106,full,-98,8,1
6,28,,0,,1109,1,106,full,-98,8,1
6,29,,1,right,2481,1,30,full,-60,-30,1
6,30,,0,,4429,1,30,full,-60,-30,1
6,31,,0,,5189,1,30,full,-60,-30,1
6,32,,0,,5029,1,30,full,-60,-30,1
6,33,,1,right,2000,1,30,full,-60,-30,1
6,34,,1,left,1961,1,30,full,-60,-30,1
6,35,,0,,9010,1,106,full,-98,8,1
6,36,,1,left,8068,0,106,full,-98,8,1
6,37,,1,left,1911,1,30,full,-60,-30,1
6,38,,1,right,6710,0,106,full,-98,8,1
6,39,L,0,,6417,1,,half,,,1
6,40,L,1,left,2279,1,,half,,,1
6,41,,0,,4946,1,30,full,-60,-30,1
6,42,,1,left,1818,1,30,full,-60,-30,1
6,43,,1,right,10116,0,106,full,-98,8,1
6,44,,1,left,6930,0,106,full,-98,8,1
6,45,L,1,right,7896,0,,half,,,1
6,46,,1,left,5557,1,106,full,-98,8,1
6,47,,0,,10073,1,106,full,-98,8,1
6,48,,1,left,1881,1,30,full,-60,-30,1
6,49,,0,,4729,1,30,full,-60,-30,1
6,50,R,0,,9976,1,,half,,,1
6,51,,0,,4179,1,30,full,-60,-30,1
6,52,,0,,8366,1,106,full,-98,8,1
6,53,L,0,,6698,1,,half,,,1
6,54,R,0,,5399,1,,half,,,1
6,55,,0,,5098,1,30,full,-60,-30,1
6,56,R,0,,7908,1,,half,,,1
6,57,,1,left,10164,0,106,full,-98,8,1
6,58,,1,right,8646,0,106,full,-98,8,1
6,59,R,1,left,4908,1,,half,,,1
6,60,,0,,4469,1,30,full,-60,-30,1
6,61,R,0,,8502,1,,half,,,1
6,62,,0,,10447,1,106,full,-98,8,1
6,63,R,0,,9064,1,,half,,,1
6,64,,0,,6930,1,106,full,-98,8,1
6,65,,0,,3540,1,30,full,-60,-30,1
6,66,,0,,10353,1,106,full,-98,8,1
6,67,,0,,12243,1,106,full,-98,8,1
6,68,,0,,11043,1,106,full,-98,8,1
6,69,,0,,10114,1,106,full,-98,8,1
6,70,,1,left,2110,1,30,full,-60,-30,1
6,71,,0,,5688,1,30,full,-60,-30,1
6,72,,1,left,1961,1,30,full,-60,-30,1
6,73,L,1,left,1681,1,,half,,,1
6,74,,1,left,7156,0,106,full,-98,8,1
6,75,,1,right,9266,0,106,full,-98,8,1
6,76,,0,,4152,1,30,full,-60,-30,1
6,77,L,1,right,2531,1,,half,,,1
6,78,,1,left,1630,1,30,full,-60,-30,1
6,79,L,1,left,1707,1,,half,,,1
6,80,R,1,left,5809,0,,half,,,1
6,81,L,1,left,1911,1,,half,,,1
6,82,,1,left,6707,0,106,full,-98,8,1
6,83,,0,,6207,1,106,full,-98,8,1
6,84,,0,,3029,1,30,full,-60,-30,1
6,85,,1,right,2021,1,30,full,-60,-30,1
6,86,,1,right,1790,1,30,full,-60,-30,1
6,87,,0,,7007,1,106,full,-98,8,1
6,88,L,1,left,2039,1,,half,,,1
6,89,R,1,right,1657,1,,half,,,1
6,90,R,0,,7607,1,,half,,,1
6,91,R,0,,5795,1,,half,,,1
6,92,,1,left,1610,1,30,full,-60,-30,1
6,93,R,1,right,1691,1,,half,,,1
6,94,L,0,,7064,1,,half,,,1
6,95,,1,right,2295,1,106,full,-98,8,1
6,96,,0,,2839,1,30,full,-60,-30,1
6,97,,0,,3030,1,30,full,-60,-30,1
6,98,,1,left,1640,1,30,full,-60,-30,1
6,99,L,0,,4989,1,,half,,,1
6,100,,0,,6757,1,106,full,-98,8,1
6,101,L,1,right,4082,0,,half,,,1
6,102,,1,left,1632,1,30,full,-60,-30,1
6,103,,1,left,8002,0,106,full,-98,8,1
6,104,R,0,,8396,1,,half,,,1
6,105,,0,,2931,1,30,full,-60,-30,1
6,106,,1,left,3948,1,106,full,-98,8,1
6,107,L,0,,7536,1,,half,,,1
6,108,,1,right,1752,1,30,full,-60,-30,1
6,109,,1,left,6581,0,106,full,-98,8,1
6,110,,0,,9749,1,106,full,-98,8,1
6,111,,0,,3938,1,30,full,-60,-30,1
6,112,,1,right,1791,1,30,full,-60,-30,1
6,113,,1,left,5108,0,106,full,-98,8,1
6,114,,1,left,1770,1,30,full,-60,-30,1
6,115,,1,right,3340,0,106,full,-98,8,1
6,116,,1,right,1571,1,30,full,-60,-30,1
6,117,L,1,left,1761,1,,half,,,1
6,118,,0,,5339,1,106,full,-98,8,1
6,119,,0,,2716,1,30,full,-60,-30,1
6,120,,0,,2540,1,30,full,-60,-30,1
6,121,,1,left,8731,0,106,full,-98,8,1
6,122,L,1,right,6654,0,,half,,,1
6,123,,0,,6905,1,106,full,-98,8,1
6,124,,1,right,6317,1,106,full,-98,8,1
6,125,,1,right,1701,1,30,full,-60,-30,1
6,126,L,1,left,1651,1,,half,,,1
6,127,L,1,right,4889,1,,half,,,1
6,128,,1,right,7456,0,106,full,-98,8,1
6,129,,1,left,2227,1,30,full,-60,-30,1
6,130,,1,left,1620,1,30,full,-60,-30,1
6,131,R,0,,3841,1,,half,,,1
6,132,,0,,2421,1,30,full,-60,-30,1
6,133,R,0,,5495,1,,half,,,1
6,134,,0,,2440,1,30,full,-60,-30,1
6,135,L,0,,5169,1,,half,,,1
6,136,,1,right,1751,1,30,full,-60,-30,1
6,137,,0,,2940,1,30,full,-60,-30,1
6,138,L,0,,7225,1,,half,,,1
6,139,L,1,left,1922,1,,half,,,1
6,140,L,0,,4908,1,,half,,,1
6,141,,0,,1969,1,30,full,-60,-30,1
6,142,,1,right,2410,1,106,full,-98,8,1
6,143,L,0,,2804,1,,half,,,1
6,144,,1,left,1811,1,106,full,-98,8,1
6,145,,1,right,4235,1,106,full,-98,8,1
6,146,,0,,6974,1,106,full,-98,8,1
6,147,,1,right,1856,1,30,full,-60,-30,1
6,148,R,0,,5527,1,,half,,,1
6,149,,1,right,1710,1,30,full,-60,-30,1
6,150,L,1,left,1758,1,,half,,,1
6,151,R,1,right,1615,1,,half,,,1
6,152,,0,,7651,1,106,full,-98,8,1
6,153,,0,,2781,1,30,full,-60,-30,1
6,154,R,1,left,5188,0,,half,,,1
6,155,,0,,3630,1,30,full,-60,-30,1
6,156,R,1,right,1681,1,,half,,,1
6,157,,1,right,1820,1,106,full,-98,8,1
6,158,R,1,left,6263,0,,half,,,1
6,159,,1,left,6298,0,106,full,-98,8,1
6,160,,0,,5346,1,106,full,-98,8,1
6,161,,0,,3840,1,106,full,-98,8,1
6,162,L,0,,5767,1,,half,,,1
6,163,L,1,right,3390,1,,half,,,1
6,164,L,1,left,1964,1,,half,,,1
6,165,,0,,9296,1,106,full,-98,8,1
6,166,,0,,5128,1,106,full,-98,8,1
6,167,L,1,left,1891,1,,half,,,1
6,168,R,0,,5138,1,,half,,,1
6,169,,0,,6228,1,106,full,-98,8,1
6,170,L,1,left,1932,1,,half,,,1
6,171,,1,left,1810,1,30,full,-60,-30,1
6,172,,0,,8516,1,106,full,-98,8,1
6,173,,1,left,2308,1,106,full,-98,8,1
6,174,L,0,,4929,1,,half,,,1
6,175,,0,,4513,1,106,full,-98,8,1
6,176,,1,right,1761,1,30,full,-60,-30,1
6,177,,1,left,3979,0,106,full,-98,8,1
6,178,,1,left,1630,1,30,full,-60,-30,1
6,179,,0,,2450,1,30,full,-60,-30,1
6,180,R,0,,4900,1,,half,,,1
6,181,,0,,4809,1,106,full,-98,8,1
6,182,,1,left,1701,1,30,full,-60,-30,1
6,183,R,0,,4609,1,,half,,,1
6,184,,1,left,4238,0,106,full,-98,8,1
6,185,,0,,5678,1,106,full,-98,8,1
6,186,R,1,right,1730,1,,half,,,1
6,187,,0,,4360,1,106,full,-98,8,1
6,188,L,0,,2490,1,,half,,,1
6,189,,0,,1946,1,30,full,-60,-30,1
6,190,R,0,,5247,1,,half,,,1
6,191,,1,right,2001,1,106,full,-98,8,1
6,192,L,1,right,1920,1,,half,,,1
6,193,,0,,2032,1,30,full,-60,-30,1
6,194,,1,right,1881,1,106,full,-98,8,1
6,195,,1,right,1591,1,30,full,-60,-30,1
6,196,L,0,,6058,1,,half,,,1
6,197,,1,left,1798,1,30,full,-60,-30,1
6,198,,0,,2130,1,30,full,-60,-30,1
6,199,,0,,1883,1,30,full,-60,-30,1
6,200,R,1,right,1841,1,,half,,,1
6,201,,1,left,1940,1,30,full,-60,-30,1
6,202,,1,left,4539,0,106,full,-98,8,1
6,203,,0,,2017,0,106,full,-98,8,1
6,204,,1,left,3327,1,106,full,-98,8,1
6,205,L,0,,6346,1,,half,,,1
6,206,R,0,,4878,1,,half,,,1
6,207,,0,,4752,1,106,full,-98,8,1
6,208,,0,,2680,1,30,full,-60,-30,1
6,209,R,1,right,1858,1,,half,,,1
6,210,,0,,1722,1,30,full,-60,-30,1
6,211,,1,right,1980,1,106,full,-98,8,1
6,212,L,1,right,2071,1,,half,,,1
6,213,,1,right,1631,1,30,full,-60,-30,1
6,214,,0,,5239,1,106,full,-98,8,1
6,215,R,1,right,1820,1,,half,,,1
6,216,R,1,left,3339,0,,half,,,1
6,217,L,0,,5040,1,,half,,,1
6,218,L,0,,6209,1,,half,,,1
6,219,R,1,right,1681,1,,half,,,1
6,220,,0,,3867,1,106,full,-98,8,1
6,221,L,1,left,2407,1,,half,,,1
6,222,L,1,left,1612,1,,half,,,1
6,223,,1,right,1592,1,30,full,-60,-30,1
6,224,,1,right,1570,1,30,full,-60,-30,1
6,225,R,0,,4059,1,,half,,,1
6,226,,0,,2149,1,30,full,-60,-30,1
6,227,,0,,1921,1,30,full,-60,-30,1
6,228,R,1,right,1751,1,,half,,,1
6,229,,1,right,4697,0,106,full,-98,8,1
6,230,L,1,right,7058,1,,half,,,1
6,231,,1,right,3123,1,106,full,-98,8,1
6,232,,0,,5953,1,106,full,-98,8,1
6,233,L,0,,4489,1,,half,,,1
6,234,,1,right,5465,0,106,full,-98,8,1
6,235,,0,,4498,1,106,full,-98,8,1
6,236,L,0,,3280,1,,half,,,1
6,237,,0,,3500,1,106,full,-98,8,1
6,238,,0,,6646,1,106,full,-98,8,1
6,239,,1,right,3665,0,106,full,-98,8,1
6,240,,0,,1951,1,30,full,-60,-30,1
7,1,,0,,13731,1,106,full,-98,8,1
7,2,,0,,10932,1,106,full,-98,8,1
7,3,,0,,5618,1,30,full,-60,-30,1
7,4,L,0,,5710,1,,half,,,1
7,5,,1,right,8506,1,30,full,-60,-30,1
7,6,L,0,,10234,1,,half,,,1
7,7,,1,right,3031,1,30,full,-60,-30,1
7,8,,1,right,2142,1,30,full,-60,-30,1
7,9,L,1,left,3920,1,,half,,,1
7,10,,1,left,2121,1,30,full,-60,-30,1
7,11,,0,,2442,1,30,full,-60,-30,1
7,12,,1,right,2101,1,30,full,-60,-30,1
7,13,R,1,left,3727,0,,half,,,1
7,14,,0,,4140,1,106,full,-98,8,1
7,15,R,1,right,2022,1,,half,,,1
7,16,,0,,4051,1,30,full,-60,-30,1
7,17,L,0,,3761,1,,half,,,1
7,18,,1,left,5117,0,106,full,-98,8,1
7,19,R,0,,3042,1,,half,,,1
7,20,,0,,3455,1,30,full,-60,-30,1
7,21,,1,left,4419,0,106,full,-98,8,1
7,22,,0,,6417,1,106,full,-98,8,1
7,23,,0,,5538,1,106,full,-98,8,1
7,24,L,1,right,7548,0,,half,,,1
7,25,,0,,7327,1,106,full,-98,8,1
7,26,,0,,7997,1,106,full,-98,8,1
7,27,,1,right,1835,1,30,full,-60,-30,1
7,28,,0,,4851,1,30,full,-60,-30,1
7,29,,1,left,7078,0,106,full,-98,8,1
7,30,L,1,left,2325,1,,half,,,1
7,31,,1,right,1942,1,30,full,-60,-30,1
7,32,,1,left,2022,1,30,full,-60,-30,1
7,33,,0,,3180,1,30,full,-60,-30,1
7,34,R,0,,7217,1,,half,,,1
7,35,,1,left,2052,1,30,full,-60,-30,1
7,36,,0,,3661,1,30,full,-60,-30,1
7,37,,0,,5948,1,106,full,-98,8,1
7,38,,1,left,5249,0,106,full,-98,8,1
7,39,,0,,4906,1,106,full,-98,8,1
7,40,R,0,,4020,1,,half,,,1
7,41,,1,right,1792,1,30,full,-60,-30,1
7,42,L,1,right,2981,0,,half,,,1
7,43,,0,,4129,1,30,full,-60,-30,1
7,44,R,0,,8976,1,,half,,,1
7,45,L,1,left,3826,1,,half,,,1
7,46,R,0,,5259,1,,half,,,1
7,47,,0,,6705,1,106,full,-98,8,1
7,48,,1,right,6322,0,106,full,-98,8,1
7,49,,1,right,1901,1,30,full,-60,-30,1
7,50,L,1,left,2031,1,,half,,,1
7,51,R,0,,3978,1,,half,,,1
7,52,R,0,,7047,1,,half,,,1
7,53,L,1,left,7118,0,,half,,,1
7,54,L,1,right,6307,0,,half,,,1
7,55,,1,left,1828,1,30,full,-60,-30,1
7,56,,0,,2854,1,30,full,-60,-30,1
7,57,R,1,right,2242,1,,half,,,1
7,58,,1,left,3800,0,106,full,-98,8,1
7,59,R,1,left,4598,1,,half,,,1
7,60,,0,,3740,1,30,full,-60,-30,1
7,61,,0,,6399,1,106,full,-98,8,1
7,62,,1,left,1888,1,30,full,-60,-30,1
7,63,L,0,,2931,1,,half,,,1
7,64,L,0,,6118,1,,half,,,1
7,65,,1,left,2841,1,106,full,-98,8,1
7,66,L,1,left,4680,0,,half,,,1
7,67,,1,right,2631,1,30,full,-60,-30,1
7,68,R,0,,5649,1,,half,,,1
7,69,,0,,6697,1,30,full,-60,-30,1
7,70,,0,,5689,1,106,full,-98,8,1
7,71,L,1,right,5428,0,,half,,,1
7,72,,1,left,1902,1,30,full,-60,-30,1
7,73,,1,right,3404,1,106,full,-98,8,1
7,74,R,1,right,2411,1,,half,,,1
7,75,L,0,,3970,1,,half,,,1
7,76,,1,left,2102,1,30,full,-60,-30,1
7,77,,0,,1862,0,106,full,-98,8,1
7,78,,1,right,1852,1,30,full,-60,-30,1
7,79,,1,right,3401,0,106,full,-98,8,1
7,80,,1,left,1732,1,30,full,-60,-30,1
7,81,,0,,3540,1,106,full,-98,8,1
7,82,R,1,left,3910,0,,half,,,1
7,83,L,1,left,1942,1,,half,,,1
7,84,,0,,3020,1,30,full,-60,-30,1
7,85,L,1,right,4021,0,,half,,,1
7,86,,0,,3932,1,106,full,-98,8,1
7,87,,0,,4160,1,106,full,-98,8,1
7,88,L,0,,3047,1,,half,,,1
7,89,,0,,2653,1,30,full,-60,-30,1
7,90,,0,,3341,1,30,full,-60,-30,1
7,91,,1,left,2021,1,106,full,-98,8,1
7,92,,0,,2671,0,106,full,-98,8,1
7,93,,1,right,1724,1,30,full,-60,-30,1
7,94,,0,,2901,1,106,full,-98,8,1
7,95,R,0,,3389,1,,half,,,1
7,96,,1,right,2831,1,106,full,-98,8,1
7,97,R,0,,3611,1,,half,,,1
7,98,L,1,left,1892,1,,half,,,1
7,99,,1,right,3071,1,106,full,-98,8,1
7,100,,1,right,2782,1,30,full,-60,-30,1
7,101,,0,,4090,1,106,full,-98,8,1
7,102,,1,right,3890,0,106,full,-98,8,1
7,103,,0,,2958,1,30,full,-60,-30,1
7,104,L,0,,3449,1,,half,,,1
7,105,,0,,2880,1,106,full,-98,8,1
7,106,R,1,right,1643,1,,half,,,1
7,107,,1,left,2581,1,30,full,-60,-30,1
7,108,,1,left,3421,0,106,full,-98,8,1
7,109,,0,,3031,1,30,full,-60,-30,1
7,110,,1,left,1611,1,30,full,-60,-30,1
7,111,,1,right,2233,1,30,full,-60,-30,1
7,112,R,0,,2240,1,,half,,,1
7,113,,1,left,2132,1,106,full,-98,8,1
7,114,,0,,1992,1,30,full,-60,-30,1
7,115,,1,right,1679,1,30,full,-60,-30,1
7,116,,1,left,2398,1,30,full,-60,-30,1
7,117,,0,,1781,0,30,full,-60,-30,1
7,118,L,1,left,2042,1,,half,,,1
7,119,R,1,left,4046,0,,half,,,1
7,120,,0,,4710,1,30,full,-60,-30,1
7,121,,0,,3100,1,30,full,-60,-30,1
7,122,,1,right,2041,1,30,full,-60,-30,1
7,123,R,1,right,2220,1,,half,,,1
7,124,,1,right,2713,0,106,full,-98,8,1
7,125,,0,,2892,1,106,full,-98,8,1
7,126,L,1,right,2926,0,,half,,,1
7,127,,0,,2377,1,30,full,-60,-30,1
7,128,,1,left,3032,0,106,full,-98,8,1
7,129,,0,,1909,0,106,full,-98,8,1
7,130,,0,,1882,1,106,full,-98,8,1
7,131,,0,,3140,1,106,full,-98,8,1
7,132,,0,,4049,1,106,full,-98,8,1
7,133,,0,,3280,1,106,full,-98,8,1
7,134,,1,left,3930,0,106,full,-98,8,1
7,135,L,0,,4170,1,,half,,,1
7,136,,1,right,6468,0,106,full,-98,8,1
7,137,,1,left,1971,1,30,full,-60,-30,1
7,138,L,0,,2511,1,,half,,,1
7,139,,0,,5209,1,30,full,-60,-30,1
7,140,,1,left,4997,0,106,full,-98,8,1
7,141,,1,right,1822,1,30,full,-60,-30,1
7,142,R,0,,2329,1,,half,,,1
7,143,R,1,right,1751,1,,half,,,1
7,144,,1,right,3118,0,106,full,-98,8,1
7,145,,1,left,2082,1,30,full,-60,-30,1
7,146,,1,right,1608,1,30,full,-60,-30,1
7,147,,1,left,3599,1,106,full,-98,8,1
7,148,,0,,3621,1,30,full,-60,-30,1
7,149,L,1,left,1726,1,,half,,,1
7,150,L,0,,2645,1,,half,,,1
7,151,,1,left,3041,0,106,full,-98,8,1
7,152,,1,left,1868,0,106,full,-98,8,1
7,153,L,0,,1911,1,,half,,,1
7,154,R,0,,3399,1,,half,,,1
7,155,,0,,1937,1,30,full,-60,-30,1
7,156,,1,left,1643,1,30,full,-60,-30,1
7,157,L,1,left,2191,1,,half,,,1
7,158,L,0,,2790,1,,half,,,1
7,159,,1,right,2660,0,106,full,-98,8,1
7,160,,0,,2651,1,106,full,-98,8,1
7,161,,0,,2430,1,106,full,-98,8,1
7,162,,0,,1952,1,30,full,-60,-30,1
7,163,,1,right,1851,0,106,full,-98,8,1
7,164,,1,right,2062,0,106,full,-98,8,1
7,165,,1,left,2123,1,30,full,-60,-30,1
7,166,R,1,right,1920,1,,half,,,1
7,167,,1,right,2103,0,106,full,-98,8,1
7,168,,1,right,2061,0,106,full,-98,8,1
7,169,R,1,right,2069,1,,half,,,1
7,170,,1,right,1732,1,30,full,-60,-30,1
7,171,,0,,2801,1,106,full,-98,8,1
7,172,L,1,right,3760,0,,half,,,1
7,173,,1,left,2479,0,106,full,-98,8,1
7,174,L,0,,2347,1,,half,,,1
7,175,,0,,2232,1,106,full,-98,8,1
7,176,,1,left,2470,0,106,full,-98,8,1
7,177,R,1,right,1701,1,,half,,,1
7,178,,1,left,1991,1,30,full,-60,-30,1
7,179,,0,,2252,1,30,full,-60,-30,1
7,180,L,1,left,1761,1,,half,,,1
7,181,,0,,2491,1,106,full,-98,8,1
7,182,L,0,,2850,1,,half,,,1
7,183,L,0,,1942,1,,half,,,1
7,184,R,0,,2282,1,,half,,,1
7,185,,0,,3171,1,106,full,-98,8,1
7,186,,1,right,1762,1,30,full,-60,-30,1
7,187,,0,,1971,1,30,full,-60,-30,1
7,188,R,1,left,2170,0,,half,,,1
7,189,,0,,2141,1,30,full,-60,-30,1
7,190,,0,,6342,1,106,full,-98,8,1
7,191,,1,left,2691,0,106,full,-98,8,1
7,192,L,0,,2159,1,,half,,,1
7,193,L,0,,2169,1,,half,,,1
7,194,,1,left,1842,1,30,full,-60,-30,1
7,195,,1,right,2482,0,106,full,-98,8,1
7,196,,0,,1851,1,106,full,-98,8,1
7,197,,0,,1942,0,106,full,-98,8,1
7,198,,0,,1787,1,30,full,-60,-30,1
7,199,,0,,1863,1,106,full,-98,8,1
7,200,,0,,2712,1,106,full,-98,8,1
7,201,L,1,right,3379,1,,half,,,1
7,202,,0,,1823,1,30,full,-60,-30,1
7,203,,0,,1952,1,106,full,-98,8,1
7,204,R,0,,2049,1,,half,,,1
7,205,,0,,1881,1,30,full,-60,-30,1
7,206,,1,right,1790,0,106,full,-98,8,1
7,207,,1,left,1462,1,106,full,-98,8,1
7,208,,0,,1772,1,30,full,-60,-30,1
7,209,,1,right,1741,0,106,full,-98,8,1
7,210,,0,,1701,1,30,full,-60,-30,1
7,211,L,0,,3110,1,,half,,,1
7,212,R,0,,1746,1,,half,,,1
7,213,,0,,1690,1,30,full,-60,-30,1
7,214,,1,right,1823,0,106,full,-98,8,1
7,215,R,1,left,1617,0,,half,,,1
7,216,,0,,1621,1,30,full,-60,-30,1
7,217,,1,right,1605,1,30,full,-60,-30,1
7,218,,1,right,1692,0,106,full,-98,8,1
7,219,L,0,,1761,1,,half,,,1
7,220,,0,,1622,1,106,full,-98,8,1
7,221,L,1,left,1742,0,,half,,,1
7,222,R,0,,1861,1,,half,,,1
7,223,,0,,1662,1,106,full,-98,8,1
7,224,,1,left,1632,1,30,full,-60,-30,1
7,225,R,1,right,1790,1,,half,,,1
7,226,,0,,2019,1,30,full,-60,-30,1
7,227,,1,left,1611,1,30,full,-60,-30,1
7,228,,0,,1682,1,30,full,-60,-30,1
7,229,L,0,,1772,1,,half,,,1
7,230,L,1,left,1682,0,,half,,,1
7,231,R,0,,2441,1,,half,,,1
7,232,,0,,2031,1,30,full,-60,-30,1
7,233,,1,left,3289,0,106,full,-98,8,1
7,234,,1,left,1652,1,30,full,-60,-30,1
7,235,,1,right,1862,0,106,full,-98,8,1
7,236,,0,,2402,1,30,full,-60,-30,1
7,237,R,0,,2591,1,,half,,,1
7,238,R,1,right,1651,1,,half,,,1
7,239,,0,,2128,1,30,full,-60,-30,1
7,240,L,1,right,2041,0,,half,,,1
8,1,L,1,left,6359,1,,half,,,1
8,2,,1,right,2909,1,30,full,-60,-30,1
8,3,,1,left,2601,1,30,full,-60,-30,1
8,4,R,0,,7766,0,,half,,,1
8,5,R,1,right,2557,1,,half,,,1
8,6,,1,right,1992,1,30,full,-60,-30,1
8,7,R,0,,6769,1,,half,,,1
8,8,,0,,5928,1,106,full,-98,8,1
8,9,,0,,3397,0,30,full,-60,-30,1
8,10,,1,right,2264,1,30,full,-60,-30,1
8,11,,1,left,2404,1,106,full,-98,8,1
8,12,,0,,4658,1,30,full,-60,-30,1
8,13,,1,left,4864,1,106,full,-98,8,1
8,14,,1,right,2339,1,106,full,-98,8,1
8,15,,0,,2774,0,30,full,-60,-30,1
8,16,,0,,3951,1,106,full,-98,8,1
8,17,,1,right,2280,1,106,full,-98,8,1
8,18,L,1,left,2553,1,,half,,,1
8,19,,0,,5619,1,106,full,-98,8,1
8,20,,0,,3432,0,106,full,-98,8,1
8,21,,0,,3060,0,30,full,-60,-30,1
8,22,,0,,2986,1,30,full,-60,-30,1
8,23,,1,right,2500,1,30,full,-60,-30,1
8,24,,0,,3510,1,30,full,-60,-30,1
8,25,R,1,left,4937,1,,half,,,1
8,26,L,0,,4190,0,,half,,,1
8,27,,0,,3050,0,106,full,-98,8,1
8,28,,0,,3020,0,30,full,-60,-30,1
8,29,,0,,3888,0,106,full,-98,8,1
8,30,L,0,,3098,0,,half,,,1
8,31,,0,,3389,1,106,full,-98,8,1
8,32,,0,,4778,1,30,full,-60,-30,1
8,33,,1,left,2131,1,30,full,-60,-30,1
8,34,,1,left,4129,1,106,full,-98,8,1
8,35,,1,left,1969,1,30,full,-60,-30,1
8,36,,1,left,1751,1,30,full,-60,-30,1
8,37,,1,right,4438,1,106,full,-98,8,1
8,38,L,0,,3860,0,,half,,,1
8,39,,0,,4279,1,106,full,-98,8,1
8,40,,0,,2280,0,30,full,-60,-30,1
8,41,L,0,,5718,1,,half,,,1
8,42,L,0,,3969,1,,half,,,1
8,43,,1,right,4629,0,106,full,-98,8,1
8,44,,1,right,3072,1,106,full,-98,8,1
8,45,,1,left,2072,1,30,full,-60,-30,1
8,46,L,1,right,2350,1,,half,,,1
8,47,L,0,,4958,1,,half,,,1
8,48,R,0,,3950,1,,half,,,1
8,49,,1,right,3151,1,106,full,-98,8,1
8,50,R,1,left,2682,1,,half,,,1
8,51,,1,right,4046,0,106,full,-98,8,1
8,52,,0,,3118,0,30,full,-60,-30,1
8,53,,0,,4709,0,106,full,-98,8,1
8,54,,1,left,2374,1,106,full,-98,8,1
8,55,R,0,,3801,1,,half,,,1
8,56,,0,,2692,1,30,full,-60,-30,1
8,57,L,0,,3520,1,,half,,,1
8,58,,1,right,4009,0,106,full,-98,8,1
8,59,,0,,4721,1,106,full,-98,8,1
8,60,,0,,4398,0,106,full,-98,8,1
8,61,,0,,3459,1,106,full,-98,8,1
8,62,,0,,2480,1,30,full,-60,-30,1
8,63,R,0,,3295,0,,half,,,1
8,64,,0,,3360,1,30,full,-60,-30,1
8,65,R,0,,3849,1,,half,,,1
8,66,L,1,left,2401,1,,half,,,1
8,67,L,1,left,2051,1,,half,,,1
8,68,,0,,2711,1,106,full,-98,8,1
8,69,,1,left,1766,1,30,full,-60,-30,1
8,70,,1,right,1742,1,30,full,-60,-30,1
8,71,,1,left,1843,1,30,full,-60,-30,1
8,72,R,0,,3221,1,,half,,,1
8,73,,0,,2791,1,30,full,-60,-30,1
8,74,,0,,4263,1,30,full,-60,-30,1
