expName,subjectId,subjectGender,subjectAge,session,block,blockType,trial,setSize,targetOri,targetPos,distrMean,dtype,dsd,targetDist,t_dist_to_prev_d,answer,rt,correct,prev_correct,blockId,tid
set_size_experiment_1,7,f,22,2,84,prime,0,14,88,8,154,uni,15,65.9999999995,73.03875836,j,465.812221169,1,1,5493,13751
set_size_experiment_1,7,f,22,2,84,prime,1,14,72,1,154,uni,15,81.9999999995,57.03875836,i,682.380849496,1,1,5493,13752
set_size_experiment_1,7,f,22,2,84,prime,2,14,52,3,154,uni,15,-78.0000000005,37.03875836,j,649.958901107,1,1,5493,13753
set_size_experiment_1,7,f,22,2,84,prime,3,14,65,8,154,uni,15,88.9999999995,50.03875836,j,589.577700943,1,1,5493,13754
set_size_experiment_1,7,f,22,2,85,probe,0,36,166,32,56,norm,10,70,12.5909741045,j,764.225143939,1,1,5494,13755
set_size_experiment_1,7,f,22,2,85,probe,1,36,166,34,71,norm,10,85,12.5909741045,i,508.102253079,1,1,5494,13756
set_size_experiment_1,7,f,22,2,86,prime,0,14,-191,6,-112,norm,15,79,-82.708225899,j,503.057634458,0,1,5495,13757
set_size_experiment_1,7,f,22,2,86,prime,1,14,-209,1,-112,norm,15,-83,79.291774101,i,541.042279452,1,0,5495,13758
set_size_experiment_1,7,f,22,2,86,prime,2,14,-224,0,-112,norm,15,-68,64.291774101,j,580.593079329,1,1,5495,13759
set_size_experiment_1,7,f,22,2,87,probe,0,36,-54,16,-159,norm,10,75,58.59604614,i,569.136148319,1,1,5496,13760
set_size_experiment_1,7,f,22,2,87,probe,1,36,-54,24,-131,norm,10,-77,58.59604614,j,995.551474392,1,1,5496,13761
set_size_experiment_1,7,f,22,2,88,prime,0,36,-91,25,21,norm,15,-68,40.158923872,j,83.8192347437,1,1,5497,13762
set_size_experiment_1,7,f,22,2,88,prime,1,36,-96,22,21,norm,15,-63,35.158923872,j,698.19624722,1,1,5497,13763
set_size_experiment_1,7,f,22,2,88,prime,2,36,-61,34,21,norm,15,82,70.158923872,j,633.54388997,1,1,5497,13764
set_size_experiment_1,7,f,22,2,89,probe,0,36,10,11,-95,norm,10,75,-11.795409661,i,847.560591996,1,1,5498,13765
set_size_experiment_1,7,f,22,2,89,probe,1,36,10,29,-90,norm,10,80,-11.795409661,j,430.084502324,1,1,5498,13766
set_size_experiment_1,7,f,22,2,90,prime,0,14,104,6,209,uni,15,-75.0000000002,14.707492476,j,461.531834677,1,1,5499,13767
set_size_experiment_1,7,f,22,2,90,prime,1,14,131,4,209,uni,15,78,41.7074924758,j,475.287612528,1,1,5499,13768
set_size_experiment_1,7,f,22,2,90,prime,2,14,144,7,209,uni,15,65,54.7074924758,i,580.445386469,0,1,5499,13769
set_size_experiment_1,7,f,22,2,91,probe,0,36,214,16,154,norm,10,-60,4.1495867216,j,502.86571309,1,0,5500,13770
set_size_experiment_1,7,f,22,2,91,probe,1,36,214,2,114,norm,10,79.9999999996,4.1495867216,j,512.327257544,1,1,5500,13771
set_size_experiment_1,7,f,22,2,92,prime,0,36,29,8,145,norm,15,-63.9999999997,-84.401848325,i,583.109233528,1,1,5501,13772
set_size_experiment_1,7,f,22,2,92,prime,1,36,50,24,145,norm,15,-84.9999999997,-63.401848325,i,494.726475328,1,1,5501,13773
set_size_experiment_1,7,f,22,2,92,prime,2,36,74,19,145,norm,15,71.0000000003,-39.401848325,j,442.88797304,1,1,5501,13774
set_size_experiment_1,7,f,22,2,93,probe,0,36,122,13,26,norm,10,84,-23.0797124023,j,564.746143296,1,1,5502,13775
set_size_experiment_1,7,f,22,2,93,probe,1,36,122,5,16,norm,10,74,-23.0797124023,i,555.505366996,1,1,5502,13776
set_size_experiment_1,7,f,22,2,94,prime,0,36,99,35,183,uni,15,84.0000000002,83.006095903,j,342.135971412,1,1,5503,13777
set_size_experiment_1,7,f,22,2,94,prime,1,36,64,34,183,uni,15,-60.9999999998,48.006095903,i,502.710713074,1,1,5503,13778
set_size_experiment_1,7,f,22,2,94,prime,2,36,73,6,183,uni,15,-69.9999999998,57.006095903,j,356.199445203,1,1,5503,13779
set_size_experiment_1,7,f,22,2,94,prime,3,36,114,28,183,uni,15,69.0000000002,-81.993904097,i,515.693413094,1,1,5503,13780
set_size_experiment_1,7,f,22,2,95,probe,0,36,175,6,88,norm,10,-87.0000000002,-7.67880958700005,i,711.257794872,1,1,5504,13781
set_size_experiment_1,7,f,22,2,95,probe,1,36,175,8,57,norm,10,61.9999999998,-7.67880958700005,i,505.134943873,1,1,5504,13782
set_size_experiment_1,7,f,22,2,96,prime,0,24,-25,9,62,uni,15,87,-82.861598874,i,670.550839975,1,1,5505,13783
set_size_experiment_1,7,f,22,2,96,prime,1,24,-20,19,62,uni,15,82,-77.861598874,i,482.194157317,0,1,5505,13784
set_size_experiment_1,7,f,22,2,96,prime,2,24,-1,12,62,uni,15,63,-58.861598874,i,569.111917168,1,0,5505,13785
set_size_experiment_1,7,f,22,2,96,prime,3,24,-23,10,62,uni,15,85,-80.861598874,i,574.357304722,1,1,5505,13786
set_size_experiment_1,7,f,22,2,97,probe,0,36,52,28,-35,norm,10,-87,-9.18698931,j,483.749927953,1,1,5506,13787
set_size_experiment_1,7,f,22,2,97,probe,1,36,52,12,-46,norm,10,82,-9.18698931,j,556.665368378,1,1,5506,13788
set_size_experiment_1,7,f,22,2,98,prime,0,36,-183,25,-102,norm,15,81,42.269736588,j,624.316960573,1,1,5507,13789
set_size_experiment_1,7,f,22,2,98,prime,1,36,-162,23,-102,norm,15,60,63.269736588,j,391.233701259,0,1,5507,13790
set_size_experiment_1,7,f,22,2,98,prime,2,36,-215,25,-102,norm,15,-67,10.269736588,i,591.608088464,1,0,5507,13791
set_size_experiment_1,7,f,22,2,98,prime,3,36,-182,21,-102,norm,15,80,43.269736588,i,470.947993919,1,1,5507,13792
set_size_experiment_1,7,f,22,2,99,probe,0,36,-89,21,-158,norm,10,-69,13.847860204,i,356.706369668,1,1,5508,13793
set_size_experiment_1,7,f,22,2,99,probe,1,36,-89,33,-204,norm,10,65,13.847860204,i,406.980253756,0,1,5508,13794
set_size_experiment_1,7,f,22,2,100,prime,0,8,-192,1,-99,uni,15,-87,11.496495605,i,716.588567942,0,0,5509,13795
set_size_experiment_1,7,f,22,2,100,prime,1,8,-194,5,-99,uni,15,-85,9.49649560500001,j,1209.77510139,0,0,5509,13796
set_size_experiment_1,7,f,22,2,100,prime,2,8,-187,1,-99,uni,15,88,16.496495605,i,656.970830634,0,0,5509,13797
set_size_experiment_1,7,f,22,2,100,prime,3,8,-159,7,-99,uni,15,60,44.496495605,j,872.56214954,1,0,5509,13798
set_size_experiment_1,7,f,22,2,101,probe,0,36,-112,12,-179,norm,10,-67,-12.826182928,j,592.304242775,1,1,5510,13799
set_size_experiment_1,7,f,22,2,102,prime,0,8,-178,0,-75,uni,15,-77,1.30099807900001,i,847.048284486,0,1,5511,13800
set_size_experiment_1,7,f,22,2,102,prime,1,8,-166,7,-75,uni,15,-89,13.300998079,j,1971.37530334,0,0,5511,13801
set_size_experiment_1,7,f,22,2,102,prime,2,8,-177,6,-75,uni,15,-78,2.30099807900001,i,512.557642534,1,0,5511,13802
set_size_experiment_1,7,f,22,2,103,probe,0,36,-77,32,-181,norm,10,76,-2.12771566100002,i,786.122852936,1,1,5512,13803
set_size_experiment_1,7,f,22,2,103,probe,1,36,-77,29,-180,norm,10,77,-2.12771566100002,j,465.394144878,1,1,5512,13804
set_size_experiment_1,7,f,22,2,104,prime,0,24,-34,15,36,uni,15,70,-34.695241459,i,540.516125038,1,1,5513,13805
set_size_experiment_1,7,f,22,2,104,prime,1,24,-25,7,36,uni,15,61,-25.695241459,i,455.341828987,0,1,5513,13806
set_size_experiment_1,7,f,22,2,104,prime,2,24,-39,7,36,uni,15,75,-39.695241459,i,512.152642012,1,0,5513,13807
set_size_experiment_1,7,f,22,2,105,probe,0,36,-12,27,-80,norm,10,-68,-47.719094417,i,458.107601851,1,1,5514,13808
set_size_experiment_1,7,f,22,2,105,probe,1,36,-12,35,-112,norm,10,80,-47.719094417,i,798.397092149,1,1,5514,13809
set_size_experiment_1,7,f,22,2,106,prime,0,24,26,3,121,uni,15,-85,-41.955761406,i,602.496173233,1,1,5515,13810
set_size_experiment_1,7,f,22,2,106,prime,1,24,50,10,121,uni,15,71,-17.955761406,i,355.93906045,1,1,5515,13811
set_size_experiment_1,7,f,22,2,106,prime,2,24,41,18,121,uni,15,80,-26.955761406,i,516.489952803,1,1,5515,13812
set_size_experiment_1,7,f,22,2,106,prime,3,24,14,14,121,uni,15,-73,-53.955761406,j,1056.35960028,1,1,5515,13813
set_size_experiment_1,7,f,22,2,107,probe,0,36,104,15,-3,norm,10,73,-17.207423729,i,857.995601371,1,1,5516,13814
set_size_experiment_1,7,f,22,2,108,prime,0,14,-86,12,30,uni,15,-64,-82.93844129,i,549.732670188,1,1,5517,13815
set_size_experiment_1,7,f,22,2,108,prime,1,14,-46,12,30,uni,15,76,-42.93844129,i,526.927268133,0,1,5517,13816
set_size_experiment_1,7,f,22,2,108,prime,2,14,-59,6,30,uni,15,89,-55.93844129,i,610.625024885,1,0,5517,13817
set_size_experiment_1,7,f,22,2,109,probe,0,36,-4,2,-96,norm,10,88,-34.154742494,i,1018.24995503,0,1,5518,13818
set_size_experiment_1,7,f,22,2,109,probe,1,36,-4,31,-75,norm,10,-71,-34.154742494,j,647.724669427,1,0,5518,13819
set_size_experiment_1,7,f,22,2,110,prime,0,14,-44,11,70,uni,15,-66,30.995061416,j,821.325572208,1,1,5519,13820
set_size_experiment_1,7,f,22,2,110,prime,1,14,4,8,70,uni,15,66,78.995061416,j,560.917295516,1,1,5519,13821
set_size_experiment_1,7,f,22,2,110,prime,2,14,-33,10,70,uni,15,-77,41.995061416,i,661.850064993,1,1,5519,13822
set_size_experiment_1,7,f,22,2,111,probe,0,36,18,26,-43,norm,10,-61,-51.445668128,i,660.649679601,1,1,5520,13823
set_size_experiment_1,7,f,22,2,111,probe,1,36,18,19,-84,norm,10,78,-51.445668128,j,629.305424169,1,1,5520,13824
set_size_experiment_1,7,f,22,2,112,prime,0,24,114,14,184,uni,15,70.0000000003,18.101767716,i,584.502313286,1,1,5521,13825
set_size_experiment_1,7,f,22,2,112,prime,1,24,113,18,184,uni,15,71.0000000003,17.101767716,j,464.914914221,1,1,5521,13826
set_size_experiment_1,7,f,22,2,112,prime,2,24,68,5,184,uni,15,-63.9999999997,-27.898232284,j,695.974705741,1,1,5521,13827
set_size_experiment_1,7,f,22,2,112,prime,3,24,100,17,184,uni,15,84.0000000003,4.10176771599998,i,553.288828582,1,1,5521,13828
set_size_experiment_1,7,f,22,2,113,probe,0,36,189,21,81,norm,10,72.0000000003,5.0147409834,j,433.666042984,1,1,5522,13829
set_size_experiment_1,7,f,22,2,113,probe,1,36,189,27,82,norm,10,73.0000000003,5.0147409834,j,464.07106705,1,1,5522,13830
set_size_experiment_1,7,f,22,2,114,prime,0,36,-67,2,11,uni,15,78,30.241360618,j,569.298069924,1,1,5523,13831
set_size_experiment_1,7,f,22,2,114,prime,1,36,-97,11,11,uni,15,-72,0.241360618000016,i,557.854214683,1,1,5523,13832
set_size_experiment_1,7,f,22,2,114,prime,2,36,-106,23,11,uni,15,-63,-8.75863938199998,i,564.104221761,0,1,5523,13833
set_size_experiment_1,7,f,22,2,115,probe,0,36,28,3,-80,norm,10,72,16.982365356,i,721.549341455,1,0,5524,13834
set_size_experiment_1,7,f,22,2,115,probe,1,36,28,6,-50,norm,10,-78,16.982365356,i,575.75115189,1,1,5524,13835
set_size_experiment_1,7,f,22,2,116,prime,0,14,156,2,225,norm,15,68.99999999998,26.1235787457,j,644.362743944,1,1,5525,13836
set_size_experiment_1,7,f,22,2,116,prime,1,14,115,5,225,norm,15,-70.00000000032,-14.876421254,i,1036.33766063,1,1,5525,13837
set_size_experiment_1,7,f,22,2,116,prime,2,14,155,2,225,norm,15,69.99999999998,25.1235787457,i,622.718110681,0,1,5525,13838
set_size_experiment_1,7,f,22,2,116,prime,3,14,165,11,225,norm,15,59.99999999998,35.1235787457,j,1027.67227031,1,0,5525,13839
set_size_experiment_1,7,f,22,2,117,probe,0,36,172,5,93,norm,10,-79.0000000001,-52.79560565958,j,441.37028046,1,1,5526,13840
set_size_experiment_1,7,f,22,2,117,probe,1,36,172,8,54,norm,10,61.9999999999,-52.79560565958,j,751.535903662,1,1,5526,13841
set_size_experiment_1,7,f,22,2,118,prime,0,24,11,7,121,norm,15,-70,-42.457710839,i,760.623985901,1,1,5527,13842
set_size_experiment_1,7,f,22,2,118,prime,1,24,35,17,121,norm,15,86,-18.457710839,j,676.06930621,1,1,5527,13843
set_size_experiment_1,7,f,22,2,118,prime,2,24,7,8,121,norm,15,-66,-46.457710839,j,1658.83044712,0,1,5527,13844
set_size_experiment_1,7,f,22,2,118,prime,3,24,36,18,121,norm,15,85,-17.457710839,j,640.317739919,1,0,5527,13845
set_size_experiment_1,7,f,22,2,119,probe,0,36,116,26,18,norm,10,82,-5.41398356900001,j,640.157354996,0,1,5528,13846
set_size_experiment_1,7,f,22,2,119,probe,1,36,116,14,26,norm,10,-90,-5.41398356900001,j,512.568412349,1,0,5528,13847
set_size_experiment_1,7,f,22,2,120,prime,0,8,-160,3,-57,uni,15,-77,-6.21319325000002,j,1162.73583472,1,1,5529,13848
set_size_experiment_1,7,f,22,2,120,prime,1,8,-153,3,-57,uni,15,-84,0.786806749999982,i,772.854382172,1,1,5529,13849
set_size_experiment_1,7,f,22,2,120,prime,2,8,-174,5,-57,uni,15,-63,-20.21319325,j,844.292514026,0,1,5529,13850
set_size_experiment_1,7,f,22,2,120,prime,3,8,-140,2,-57,uni,15,83,13.78680675,j,502.142248675,1,0,5529,13851
set_size_experiment_1,7,f,22,2,121,probe,0,36,-107,18,-171,norm,10,-64,-49.84202953,j,479.382617399,1,1,5530,13852
set_size_experiment_1,7,f,22,2,122,prime,0,8,-139,5,-44,uni,15,-85,31.639901265,i,960.066832602,1,1,5531,13853
set_size_experiment_1,7,f,22,2,122,prime,1,8,-157,7,-44,uni,15,-67,13.639901265,i,738.987047225,1,1,5531,13854
set_size_experiment_1,7,f,22,2,122,prime,2,8,-162,1,-44,uni,15,-62,8.63990126499999,j,937.401430681,1,1,5531,13855
set_size_experiment_1,7,f,22,2,122,prime,3,8,-124,0,-44,uni,15,80,46.639901265,j,904.58679013,1,1,5531,13856
set_size_experiment_1,7,f,22,2,123,probe,0,36,-29,5,-113,norm,10,-84,15.482654181,i,1417.76026227,1,1,5532,13857
set_size_experiment_1,7,f,22,2,123,probe,1,36,-29,12,-112,norm,10,-83,15.482654181,j,713.39741163,1,1,5532,13858
set_size_experiment_1,7,f,22,2,124,prime,0,8,-85,4,17,norm,15,-78,26.670915351,i,1491.13224074,0,1,5533,13859
set_size_experiment_1,7,f,22,2,124,prime,1,8,-60,7,17,norm,15,77,51.670915351,j,748.534362763,1,0,5533,13860
set_size_experiment_1,7,f,22,2,124,prime,2,8,-70,5,17,norm,15,87,41.670915351,j,666.159298271,1,1,5533,13861
set_size_experiment_1,7,f,22,2,125,probe,0,36,-8,20,-119,norm,10,69,-24.699014577,j,820.949032903,1,1,5534,13862
set_size_experiment_1,7,f,22,2,126,prime,0,24,108,18,194,norm,15,85.9999999997,47.003695511,j,591.755781323,1,1,5535,13863
set_size_experiment_1,7,f,22,2,126,prime,1,24,91,4,194,norm,15,-77.0000000003,30.003695511,i,503.358788788,1,1,5535,13864
set_size_experiment_1,7,f,22,2,126,prime,2,24,113,8,194,norm,15,80.9999999997,52.003695511,j,466.01645276,1,1,5535,13865
set_size_experiment_1,7,f,22,2,126,prime,3,24,127,1,194,norm,15,67,66.0036955107,i,619.08734031,0,1,5535,13866
set_size_experiment_1,7,f,22,2,127,probe,0,36,216,3,123,norm,10,86.99999999998,21.81986181132,j,631.961580366,1,0,5536,13867
set_size_experiment_1,7,f,22,2,128,prime,0,8,-110,4,5,uni,15,-65,-52.519551231,j,744.15782094,0,1,5537,13868
set_size_experiment_1,7,f,22,2,128,prime,1,8,-87,3,5,uni,15,-88,-29.519551231,j,626.813115552,1,0,5537,13869
set_size_experiment_1,7,f,22,2,128,prime,2,8,-79,2,5,uni,15,84,-21.519551231,j,629.883887246,1,1,5537,13870
set_size_experiment_1,7,f,22,2,129,probe,0,36,79,1,-26,norm,10,75,73.550699634,j,630.788503215,1,1,5538,13871
set_size_experiment_1,7,f,22,2,129,probe,1,36,79,19,-8,norm,10,-87,73.550699634,i,757.627060637,1,1,5538,13872
set_size_experiment_1,7,f,22,2,130,prime,0,24,-204,0,-101,norm,15,-77,-15.576281728,j,610.682718456,1,1,5539,13873
set_size_experiment_1,7,f,22,2,130,prime,1,24,-169,0,-101,norm,15,68,19.423718272,i,582.530388609,1,1,5539,13874
set_size_experiment_1,7,f,22,2,130,prime,2,24,-213,14,-101,norm,15,-68,-24.576281728,j,666.807375848,0,1,5539,13875
set_size_experiment_1,7,f,22,2,131,probe,0,36,-64,35,-134,norm,10,-70,36.914507817,j,1036.26266122,0,0,5540,13876
set_size_experiment_1,7,f,22,2,132,prime,0,14,-149,1,-78,norm,15,71,-15.208643918,i,1320.94134018,1,0,5541,13877
set_size_experiment_1,7,f,22,2,132,prime,1,14,-151,5,-78,norm,15,73,-17.208643918,i,903.742942959,1,1,5541,13878
set_size_experiment_1,7,f,22,2,132,prime,2,14,-174,0,-78,norm,15,-84,-40.208643918,i,389.45216313,1,1,5541,13879
set_size_experiment_1,7,f,22,2,132,prime,3,14,-164,12,-78,norm,15,86,-30.208643918,j,438.688740134,1,1,5541,13880
set_size_experiment_1,7,f,22,2,133,probe,0,36,-86,15,-205,norm,10,61,-8.15995762699998,j,669.683147222,0,1,5542,13881
set_size_experiment_1,7,f,22,2,134,prime,0,24,-109,14,-16,uni,15,-87,-84.306243542,j,524.358419701,1,0,5543,13882
set_size_experiment_1,7,f,22,2,134,prime,1,24,-87,6,-16,uni,15,71,-62.306243542,j,578.513463959,1,1,5543,13883
set_size_experiment_1,7,f,22,2,134,prime,2,24,-85,8,-16,uni,15,69,-60.306243542,j,740.773586556,0,1,5543,13884
set_size_experiment_1,7,f,22,2,134,prime,3,24,-107,15,-16,uni,15,-89,-82.306243542,i,701.408173889,1,0,5543,13885
set_size_experiment_1,7,f,22,2,135,probe,0,36,12,28,-96,norm,10,72,28.028223381,i,556.644599885,1,1,5544,13886
set_size_experiment_1,7,f,22,2,135,probe,1,36,12,24,-76,norm,10,-88,28.028223381,j,438.06450814,1,1,5544,13887
set_size_experiment_1,7,f,22,2,136,prime,0,14,-60,10,41,uni,15,-79,16.023156893,j,546.519976109,1,1,5545,13888
set_size_experiment_1,7,f,22,2,136,prime,1,14,-42,8,41,uni,15,83,34.023156893,i,664.121219888,0,1,5545,13889
set_size_experiment_1,7,f,22,2,136,prime,2,14,-54,7,41,uni,15,-85,22.023156893,i,614.511951804,1,0,5545,13890
set_size_experiment_1,7,f,22,2,137,probe,0,36,-7,3,-70,norm,10,-63,-47.590371656,i,678.877385333,1,1,5546,13891
set_size_experiment_1,7,f,22,2,138,prime,0,14,-134,0,-25,norm,15,-71,-64.193196308,j,1068.74922477,1,1,5547,13892
set_size_experiment_1,7,f,22,2,138,prime,1,14,-121,9,-25,norm,15,-84,-51.193196308,j,527.171885595,0,1,5547,13893
set_size_experiment_1,7,f,22,2,138,prime,2,14,-127,10,-25,norm,15,-78,-57.193196308,i,532.869964838,0,0,5547,13894
set_size_experiment_1,7,f,22,2,138,prime,3,14,-111,3,-25,norm,15,86,-41.193196308,i,632.183505222,1,0,5547,13895
set_size_experiment_1,7,f,22,2,139,probe,0,36,15,28,-71,norm,10,-86,40.174754026,i,508.296100423,1,1,5548,13896
set_size_experiment_1,7,f,22,2,139,probe,1,36,15,22,-47,norm,10,-62,40.174754026,i,486.60608381,1,1,5548,13897
set_size_experiment_1,7,f,22,2,140,prime,0,14,-96,3,-31,norm,15,65,-49.033020283,i,1871.04830332,1,1,5549,13898
set_size_experiment_1,7,f,22,2,140,prime,1,14,-141,2,-31,norm,15,-70,85.966979717,j,810.229023919,1,1,5549,13899
set_size_experiment_1,7,f,22,2,140,prime,2,14,-108,1,-31,norm,15,77,-61.033020283,j,1019.92572471,1,1,5549,13900
set_size_experiment_1,7,f,22,2,140,prime,3,14,-122,7,-31,norm,15,-89,-75.033020283,i,716.645106673,1,1,5549,13901
set_size_experiment_1,7,f,22,2,141,probe,0,36,-31,23,-122,norm,10,89,-0.265813366999964,i,649.826979265,1,1,5550,13902
set_size_experiment_1,7,f,22,2,142,prime,0,14,64,3,172,uni,15,-72,6.36621884499999,i,1010.62456518,1,1,5551,13903
set_size_experiment_1,7,f,22,2,142,prime,1,14,59,5,172,uni,15,-67,1.36621884499999,i,396.346399561,1,1,5551,13904
set_size_experiment_1,7,f,22,2,142,prime,2,14,93,3,172,uni,15,79,35.366218845,j,1178.82469483,1,1,5551,13905
set_size_experiment_1,7,f,22,2,143,probe,0,36,244,26,136,norm,10,72,71.7227324603,i,738.863971084,1,1,5552,13906
set_size_experiment_1,7,f,22,2,143,probe,1,36,244,26,162,norm,10,-82,71.7227324603,i,748.952824622,1,1,5552,13907
set_size_experiment_1,7,f,22,2,144,prime,0,14,-124,13,-48,norm,15,76,74.6033314607,i,462.717603892,1,1,5553,13908
set_size_experiment_1,7,f,22,2,144,prime,1,14,-149,10,-48,norm,15,-79,49.6033314607,i,398.471783847,0,1,5553,13909
set_size_experiment_1,7,f,22,2,144,prime,2,14,-152,1,-48,norm,15,-76,46.6033314607,j,1005.5414848,1,0,5553,13910
set_size_experiment_1,7,f,22,2,145,probe,0,36,-9,11,-74,norm,10,-65,38.884128863,j,623.143881559,1,1,5554,13911
set_size_experiment_1,7,f,22,2,146,prime,0,36,52,33,146,norm,15,-86.0000000004,-54.480138143,i,1419.65141706,1,1,5555,13912
set_size_experiment_1,7,f,22,2,146,prime,1,36,38,33,146,norm,15,-72.0000000004,-68.480138143,j,699.65124689,1,1,5555,13913
set_size_experiment_1,7,f,22,2,146,prime,2,36,48,15,146,norm,15,-82.0000000004,-58.480138143,j,556.996906176,1,1,5555,13914
set_size_experiment_1,7,f,22,2,147,probe,0,36,67,10,-40,norm,10,73,-78.8036657606,j,406.205253676,1,1,5556,13915
set_size_experiment_1,7,f,22,2,148,prime,0,24,74,0,140,norm,15,66.0000000002,-66.100920725,j,562.458835542,1,1,5557,13916
set_size_experiment_1,7,f,22,2,148,prime,1,24,29,1,140,norm,15,-68.9999999998,68.899079275,i,506.318407133,1,1,5557,13917
set_size_experiment_1,7,f,22,2,148,prime,2,24,56,22,140,norm,15,84.0000000002,-84.100920725,i,563.658835366,1,1,5557,13918
set_size_experiment_1,7,f,22,2,149,probe,0,36,96,3,-12,norm,10,72,-44.2558899952,i,912.05487214,1,1,5558,13919
set_size_experiment_1,7,f,22,2,150,prime,0,24,127,15,193,norm,15,66,-40.977250266,i,459.1141399,1,1,5559,13920
set_size_experiment_1,7,f,22,2,150,prime,1,24,132,17,193,norm,15,61,-35.977250266,j,612.183487043,0,1,5559,13921
set_size_experiment_1,7,f,22,2,150,prime,2,24,114,11,193,norm,15,79,-53.977250266,i,565.748067573,1,0,5559,13922
set_size_experiment_1,7,f,22,2,151,probe,0,36,224,19,155,norm,10,-68.99999999995,30.99711443595,j,508.53187032,1,1,5560,13923
set_size_experiment_1,7,f,22,2,151,probe,1,36,224,19,124,norm,10,80.00000000005,30.99711443595,j,455.650292337,1,1,5560,13924
set_size_experiment_1,7,f,22,2,152,prime,0,14,-153,5,-63,uni,15,-90,83.38808782,j,515.112644061,1,1,5561,13925
set_size_experiment_1,7,f,22,2,152,prime,1,14,-141,12,-63,uni,15,78,-84.61191218,j,385.240620002,1,1,5561,13926
set_size_experiment_1,7,f,22,2,152,prime,2,14,-169,0,-63,uni,15,-74,67.38808782,j,403.240250424,1,1,5561,13927
set_size_experiment_1,7,f,22,2,152,prime,3,14,-151,0,-63,uni,15,88,85.38808782,j,420.135265216,1,1,5561,13928
set_size_experiment_1,7,f,22,2,153,probe,0,36,-89,18,-185,norm,10,84,-25.928913345,j,371.445611119,0,1,5562,13929
set_size_experiment_1,7,f,22,2,153,probe,1,36,-89,25,-203,norm,10,66,-25.928913345,i,449.24759306,1,0,5562,13930
set_size_experiment_1,7,f,22,2,154,prime,0,8,-101,4,2,uni,15,-77,-77.634197502,j,588.833086193,1,1,5563,13931
set_size_experiment_1,7,f,22,2,154,prime,1,8,-67,1,2,uni,15,69,-43.634197502,j,500.44532679,1,1,5563,13932
set_size_experiment_1,7,f,22,2,154,prime,2,8,-67,5,2,uni,15,69,-43.634197502,j,340.441355482,0,1,5563,13933
set_size_experiment_1,7,f,22,2,154,prime,3,8,-59,0,2,uni,15,61,-35.634197502,i,638.714663684,0,0,5563,13934
set_size_experiment_1,7,f,22,2,155,probe,0,36,10,15,-106,norm,10,64,7.95183749500001,i,712.815104052,1,0,5564,13935
set_size_experiment_1,7,f,22,2,155,probe,1,36,10,3,-68,norm,10,-78,7.95183749500001,i,553.487289697,1,1,5564,13936
set_size_experiment_1,7,f,22,2,156,prime,0,8,-112,6,-25,norm,15,87,-44.192883799,j,529.589578509,1,1,5565,13937
set_size_experiment_1,7,f,22,2,156,prime,1,8,-88,1,-25,norm,15,63,-20.192883799,i,1022.68841863,1,1,5565,13938
set_size_experiment_1,7,f,22,2,156,prime,2,8,-100,3,-25,norm,15,75,-32.192883799,i,625.758498907,1,1,5565,13939
set_size_experiment_1,7,f,22,2,156,prime,3,8,-136,6,-25,norm,15,-69,-68.192883799,i,1065.63537568,1,1,5565,13940
set_size_experiment_1,7,f,22,2,157,probe,0,36,-7,7,-126,norm,10,61,17.558751236,j,524.020727724,1,1,5566,13941
set_size_experiment_1,7,f,22,2,158,prime,0,8,-202,1,-87,norm,15,-65,-76.096682032,j,533.478811383,0,1,5567,13942
set_size_experiment_1,7,f,22,2,158,prime,1,8,-195,3,-87,norm,15,-72,-69.096682032,j,882.41331093,1,0,5567,13943
set_size_experiment_1,7,f,22,2,158,prime,2,8,-202,7,-87,norm,15,-65,-76.096682032,j,619.878493249,0,1,5567,13944
set_size_experiment_1,7,f,22,2,159,probe,0,36,-32,12,-114,norm,10,-82,55.691199177,j,913.509489968,0,0,5568,13945
set_size_experiment_1,7,f,22,2,159,probe,1,36,-32,15,-149,norm,10,63,55.691199177,i,597.201168537,1,0,5568,13946
set_size_experiment_1,7,f,22,2,160,prime,0,8,2,0,91,norm,15,89,-29.233488206,i,742.76397191,1,1,5569,13947
set_size_experiment_1,7,f,22,2,160,prime,1,8,2,0,91,norm,15,89,-29.233488206,i,972.421457991,0,1,5569,13948
set_size_experiment_1,7,f,22,2,160,prime,2,8,-5,4,91,norm,15,-84,-36.233488206,j,824.48249869,0,0,5569,13949
set_size_experiment_1,7,f,22,2,161,probe,0,36,121,16,19,norm,10,78,29.558715863,i,777.70938538,1,0,5570,13950
set_size_experiment_1,7,f,22,2,161,probe,1,36,121,34,4,norm,10,63,29.558715863,j,551.733441651,1,1,5570,13951
set_size_experiment_1,7,f,22,2,162,prime,0,36,-193,3,-101,uni,15,-88,-17.175717273,j,1071.71114907,1,1,5571,13952
set_size_experiment_1,7,f,22,2,162,prime,1,36,-220,5,-101,uni,15,-61,-44.175717273,j,717.318184674,1,1,5571,13953
set_size_experiment_1,7,f,22,2,162,prime,2,36,-164,11,-101,uni,15,63,11.824282727,j,510.067639872,0,1,5571,13954
set_size_experiment_1,7,f,22,2,162,prime,3,36,-219,8,-101,uni,15,-62,-43.175717273,j,1405.13448231,0,0,5571,13955
set_size_experiment_1,7,f,22,2,163,probe,0,36,-16,7,-85,norm,10,-69,85.91301145,j,587.674237788,1,0,5572,13956
