expName,subjectId,subjectGender,subjectAge,session,block,trial,targetOri,targetPos,distrMean,dtype,dsd,targetDist,t_dist_to_prev_d,answer,correctAnswer,rt,correct,prev_correct,blockId,tid,d_ori_0,d_ori_1,d_ori_2,d_ori_3,d_ori_4,d_ori_5,d_ori_6,d_ori_7,d_ori_8,d_ori_9,d_ori_10,d_ori_11,d_ori_12,d_ori_13,d_ori_14,d_ori_15,d_ori_16,d_ori_17,d_ori_18,d_ori_19,d_ori_20,d_ori_21,d_ori_22,d_ori_23,d_ori_24,d_ori_25,d_ori_26,d_ori_27,d_ori_28,d_ori_29,d_ori_30,d_ori_31,d_ori_32,d_ori_33,d_ori_34,d_ori_35
distr_stats,7,M,25,1,128,5,176,15,99,norm,15,77,57,i,i,821.466108848,1,1,3405,20461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,0,67,33,159,norm,10,88,-32,i,i,1154.72462125,1,1,3406,20462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,1,67,16,159,norm,10,88,-32,i,i,675.637145026,1,1,3406,20463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,2,67,4,159,norm,10,88,-32,j,i,672.491096062,0,1,3406,20464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,3,67,5,159,norm,10,88,-32,i,i,438.131868143,1,0,3406,20465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,4,67,32,159,norm,10,88,-32,j,j,753.128124121,1,1,3406,20466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,5,67,28,159,norm,10,88,-32,i,i,489.984556296,1,1,3406,20467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,129,6,67,0,159,norm,10,88,-32,j,j,627.798458352,1,1,3406,20468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,130,0,139,35,39,norm,5,-80,-20,i,i,843.424191873,1,1,3407,20469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,130,1,139,27,39,norm,5,-80,-20,i,i,739.981655684,1,1,3407,20470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,130,2,139,11,39,norm,5,-80,-20,i,i,739.60636105,1,1,3407,20471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,130,3,139,0,39,norm,5,-80,-20,j,j,657.154442048,1,1,3407,20472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,130,4,139,34,39,norm,5,-80,-20,i,i,613.756816267,1,1,3407,20473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,130,5,139,1,39,norm,5,-80,-20,j,j,612.057949826,1,1,3407,20474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,0,66,27,179,norm,15,67,27,i,i,912.551143205,1,1,3408,20475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,1,66,1,179,norm,15,67,27,i,j,2008.35926724,0,1,3408,20476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,2,66,28,179,norm,15,67,27,i,i,823.983840515,1,0,3408,20477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,3,66,19,179,norm,15,67,27,i,j,617.508870124,0,1,3408,20478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,4,66,8,179,norm,15,67,27,i,j,621.606766243,0,0,3408,20479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,5,66,9,179,norm,15,67,27,i,i,758.637502917,1,0,3408,20480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,131,6,66,12,179,norm,15,67,27,j,j,1120.50364099,1,1,3408,20481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,132,0,6,33,119,norm,10,67,7,i,i,1607.94265003,1,1,3409,20482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,132,1,6,0,119,norm,10,67,7,j,j,735.303190813,1,1,3409,20483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,132,2,6,1,119,norm,10,67,7,j,j,1120.4313488,1,1,3409,20484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,132,3,6,9,119,norm,10,67,7,i,i,941.435442679,1,1,3409,20485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,132,4,6,0,119,norm,10,67,7,j,j,588.436253958,1,1,3409,20486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,132,5,6,22,119,norm,10,67,7,i,i,627.560608127,1,1,3409,20487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,133,0,174,0,79,norm,5,-85,55,j,j,548.150762288,1,1,3410,20488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,133,1,174,8,79,norm,5,-85,55,j,j,822.825826748,1,1,3410,20489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,133,2,174,20,79,norm,5,-85,55,j,j,614.808176742,1,1,3410,20490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,133,3,174,2,79,norm,5,-85,55,j,j,544.381304755,1,1,3410,20491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,133,4,174,14,79,norm,5,-85,55,j,j,515.847756271,1,1,3410,20492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,133,5,174,14,79,norm,5,-85,55,j,j,544.534814095,1,1,3410,20493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,134,0,146,21,59,norm,15,87,67,i,i,1019.68147353,1,1,3411,20494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,134,1,146,22,59,norm,15,87,67,i,i,1610.5067915,1,1,3411,20495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,134,2,146,8,59,norm,15,87,67,j,j,1559.37167026,1,1,3411,20496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,134,3,146,12,59,norm,15,87,67,j,j,1422.70908825,1,1,3411,20497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,134,4,146,24,59,norm,15,87,67,i,j,1052.33567678,0,1,3411,20498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,134,5,146,17,59,norm,15,87,67,i,i,1270.78169817,1,0,3411,20499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,135,0,155,19,79,norm,5,76,-84,j,j,546.415749752,1,1,3412,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,135,1,155,1,79,norm,5,76,-84,j,j,566.05602025,1,1,3412,20501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,135,2,155,22,79,norm,5,76,-84,i,i,524.232311445,1,1,3412,20502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,135,3,155,12,79,norm,5,76,-84,j,j,505.014191631,1,1,3412,20503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,135,4,155,9,79,norm,5,76,-84,i,i,599.866006032,1,1,3412,20504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,135,5,155,24,79,norm,5,76,-84,j,j,489.473602245,1,1,3412,20505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,0,57,29,139,norm,15,-82,-22,i,i,1175.56842282,1,1,3413,20506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,1,57,2,139,norm,15,-82,-22,j,j,1614.67430232,1,1,3413,20507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,2,57,14,139,norm,15,-82,-22,j,j,1541.39322761,1,1,3413,20508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,3,57,9,139,norm,15,-82,-22,i,i,1233.4811599,1,1,3413,20509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,4,57,1,139,norm,15,-82,-22,j,j,1985.58098024,1,1,3413,20510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,5,57,2,139,norm,15,-82,-22,j,j,1073.18260209,1,1,3413,20511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,136,6,57,2,139,norm,15,-82,-22,j,j,673.251056542,1,1,3413,20512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,0,40,30,119,norm,5,-79,81,j,j,1265.95329394,1,1,3414,20513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,1,40,13,119,norm,5,-79,81,j,j,781.384106302,1,1,3414,20514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,2,40,31,119,norm,5,-79,81,j,j,646.35345352,1,1,3414,20515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,3,40,10,119,norm,5,-79,81,i,i,770.893706434,1,1,3414,20516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,4,40,22,119,norm,5,-79,81,i,i,618.448222333,1,1,3414,20517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,5,40,15,119,norm,5,-79,81,i,i,927.373273182,1,1,3414,20518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,137,6,40,24,119,norm,5,-79,81,j,j,628.889981157,1,1,3414,20519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,138,0,4,33,119,norm,15,65,65,i,i,855.402382836,1,1,3415,20520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,138,1,4,18,119,norm,15,65,65,j,j,632.854002852,1,1,3415,20521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,138,2,4,19,119,norm,15,65,65,j,j,1642.61077087,1,1,3415,20522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,138,3,4,1,119,norm,15,65,65,j,j,2293.56980262,1,1,3415,20523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,138,4,4,10,119,norm,15,65,65,i,i,775.469980495,1,1,3415,20524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,139,0,57,26,159,norm,10,78,-62,j,j,1212.82389003,1,1,3416,20525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,139,1,57,17,159,norm,10,78,-62,i,i,753.332505743,1,1,3416,20526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,139,2,57,11,159,norm,10,78,-62,j,i,1599.79014386,0,1,3416,20527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,139,3,57,28,159,norm,10,78,-62,i,i,534.937802884,1,0,3416,20528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,139,4,57,27,159,norm,10,78,-62,j,i,752.934006208,0,1,3416,20529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,139,5,57,17,159,norm,10,78,-62,i,i,579.194009973,1,0,3416,20530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,140,0,28,13,119,norm,15,89,49,j,j,778.296069588,1,1,3417,20531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,140,1,28,10,119,norm,15,89,49,i,i,1197.33863541,1,1,3417,20532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,140,2,28,4,119,norm,15,89,49,i,i,1035.85662768,1,1,3417,20533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,140,3,28,12,119,norm,15,89,49,j,j,1563.28303468,1,1,3417,20534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,140,4,28,4,119,norm,15,89,49,i,i,1130.00917134,1,1,3417,20535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,140,5,28,0,119,norm,15,89,49,j,j,786.765858145,1,1,3417,20536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,141,0,121,10,59,norm,5,62,2,i,i,762.5345874,1,1,3418,20537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,141,1,121,3,59,norm,5,62,2,i,i,585.924323515,1,1,3418,20538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,141,2,121,4,59,norm,5,62,2,i,i,611.144926253,1,1,3418,20539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,141,3,121,4,59,norm,5,62,2,i,i,571.136554641,1,1,3418,20540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,141,4,121,13,59,norm,5,62,2,j,j,598.092616161,1,1,3418,20541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,0,162,24,59,norm,10,-77,-77,j,j,971.251508145,1,1,3419,20542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,1,162,25,59,norm,10,-77,-77,j,j,1163.85039449,1,1,3419,20543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,2,162,25,59,norm,10,-77,-77,j,j,1239.80761893,1,1,3419,20544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,3,162,2,59,norm,10,-77,-77,i,j,2194.03952335,0,1,3419,20545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,4,162,12,59,norm,10,-77,-77,j,j,602.9879576,1,0,3419,20546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,5,162,22,59,norm,10,-77,-77,j,i,1056.71872542,0,1,3419,20547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,142,6,162,28,59,norm,10,-77,-77,i,i,414.633782993,1,0,3419,20548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,0,55,9,139,norm,5,-84,-4,j,i,967.371827337,0,1,3420,20549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,1,55,13,139,norm,5,-84,-4,j,j,744.721256544,1,0,3420,20550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,2,55,35,139,norm,5,-84,-4,i,i,677.044165222,1,1,3420,20551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,3,55,29,139,norm,5,-84,-4,i,i,685.438091608,1,1,3420,20552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,4,55,13,139,norm,5,-84,-4,j,j,695.619687802,1,1,3420,20553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,5,55,10,139,norm,5,-84,-4,i,i,803.963812901,1,1,3420,20554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,143,6,55,10,139,norm,5,-84,-4,i,i,751.005322005,1,1,3420,20555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,0,161,23,79,norm,10,82,22,j,i,1681.89041937,0,1,3421,20556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,1,161,0,79,norm,10,82,22,j,j,649.309847049,1,0,3421,20557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,2,161,20,79,norm,10,82,22,j,j,691.797126748,1,1,3421,20558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,3,161,34,79,norm,10,82,22,i,i,577.268449508,1,1,3421,20559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,4,161,12,79,norm,10,82,22,j,j,496.741198476,1,1,3421,20560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,5,161,33,79,norm,10,82,22,i,i,445.092445694,1,1,3421,20561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,144,6,161,27,79,norm,10,82,22,i,i,755.526707551,1,1,3421,20562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,145,0,98,18,19,norm,5,79,19,j,j,562.643561181,1,1,3422,20563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,145,1,98,35,19,norm,5,79,19,i,i,449.679875957,1,1,3422,20564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,145,2,98,30,19,norm,5,79,19,j,j,440.593372554,1,1,3422,20565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,145,3,98,25,19,norm,5,79,19,j,j,477.98628417,1,1,3422,20566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,145,4,98,9,19,norm,5,79,19,i,i,715.348761667,1,1,3422,20567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,0,59,8,159,norm,10,80,40,i,j,783.154372433,0,1,3423,20568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,1,59,32,159,norm,10,80,40,j,j,650.509361889,1,0,3423,20569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,2,59,17,159,norm,10,80,40,i,i,512.559800418,1,1,3423,20570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,3,59,27,159,norm,10,80,40,i,i,612.932596063,1,1,3423,20571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,4,59,7,159,norm,10,80,40,j,j,441.285057077,1,1,3423,20572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,5,59,21,159,norm,10,80,40,i,i,451.658986192,1,1,3423,20573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,146,6,59,27,159,norm,10,80,40,i,i,656.943366706,1,1,3423,20574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,147,0,109,30,19,norm,5,-90,-50,j,j,477.269163506,1,1,3424,20575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,147,1,109,17,19,norm,5,-90,-50,i,i,444.305710331,1,1,3424,20576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,147,2,109,14,19,norm,5,-90,-50,j,j,430.214980955,1,1,3424,20577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,147,3,109,10,19,norm,5,-90,-50,i,i,437.396897554,1,1,3424,20578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,147,4,109,29,19,norm,5,-90,-50,i,i,540.718500513,1,1,3424,20579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,147,5,109,20,19,norm,5,-90,-50,j,j,434.116081671,1,1,3424,20580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,148,0,107,25,179,norm,10,-72,88,j,j,600.975378758,1,1,3425,20581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,148,1,107,0,179,norm,10,-72,88,j,j,600.122598678,1,1,3425,20582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,148,2,107,10,179,norm,10,-72,88,i,i,534.056016681,1,1,3425,20583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,148,3,107,24,179,norm,10,-72,88,j,j,524.732109296,1,1,3425,20584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,148,4,107,5,179,norm,10,-72,88,i,i,538.872818455,1,1,3425,20585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,0,0,26,79,norm,5,-79,1,j,j,1126.18928778,1,1,3426,20586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,1,0,2,79,norm,5,-79,1,j,j,713.157683595,1,1,3426,20587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,2,0,12,79,norm,5,-79,1,j,j,576.893601121,1,1,3426,20588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,3,0,25,79,norm,5,-79,1,j,j,553.434339554,1,1,3426,20589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,4,0,23,79,norm,5,-79,1,i,i,606.90646199,1,1,3426,20590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,5,0,34,79,norm,5,-79,1,i,i,544.009133855,1,1,3426,20591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,149,6,0,12,79,norm,5,-79,1,j,j,509.270952069,1,1,3426,20592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,150,0,87,24,19,norm,15,68,8,j,j,631.741506388,1,1,3427,20593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,150,1,87,18,19,norm,15,68,8,j,j,658.724342793,1,1,3427,20594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,150,2,87,33,19,norm,15,68,8,i,i,670.690038811,1,1,3427,20595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,150,3,87,32,19,norm,15,68,8,j,j,672.999818873,1,1,3427,20596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,150,4,87,26,19,norm,15,68,8,j,j,724.710153889,1,1,3427,20597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,150,5,87,33,19,norm,15,68,8,i,i,615.844811035,1,1,3427,20598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,0,23,16,139,norm,10,64,4,i,i,917.854355388,1,1,3428,20599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,1,23,20,139,norm,10,64,4,j,j,1612.4818855,1,1,3428,20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,2,23,29,139,norm,10,64,4,i,i,663.626824202,1,1,3428,20601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,3,23,0,139,norm,10,64,4,j,j,1044.29160889,1,1,3428,20602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,4,23,12,139,norm,10,64,4,j,j,992.867765142,1,1,3428,20603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,5,23,18,139,norm,10,64,4,j,j,825.635404659,1,1,3428,20604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,151,6,23,21,139,norm,10,64,4,i,i,660.560653643,1,1,3428,20605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,152,0,145,4,79,norm,5,66,6,i,i,807.317367222,1,1,3429,20606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,152,1,145,0,79,norm,5,66,6,j,j,568.622839206,1,1,3429,20607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,152,2,145,5,79,norm,5,66,6,i,i,603.823780253,1,1,3429,20608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,152,3,145,0,79,norm,5,66,6,j,j,700.997423415,1,1,3429,20609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,152,4,145,7,79,norm,5,66,6,j,j,586.87617067,1,1,3429,20610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distr_stats,7,M,25,1,152,5,145,32,79,norm,5,66,6,j,j,598.561176646,1,1,3429,20611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
