trial_id,is_target,color,shape
6083,1,red,T
6087,1,red,T
6090,1,red,T
6091,1,red,T
6092,1,red,T
6093,1,red,T
6094,1,red,T
6101,1,red,T
6102,1,red,T
6104,1,red,T
6105,1,red,T
6110,1,red,T
6111,1,red,T
6112,1,red,T
6114,1,red,T
6117,1,red,T
6118,1,red,T
6119,1,red,T
6121,1,red,T
6122,1,red,T
6124,1,red,T
6125,1,red,T
6128,1,red,T
6129,1,red,T
6131,1,red,T
6132,1,red,T
6134,1,red,T
6136,1,red,T
6144,1,red,T
6149,1,red,T
6151,1,red,T
6152,1,red,T
6154,1,red,T
6155,1,red,T
6156,1,red,T
6157,1,red,T
6159,1,red,T
6161,1,red,T
6162,1,red,T
6163,1,red,T
6166,1,red,T
6168,1,red,T
6169,1,red,T
6170,1,red,T
6172,1,red,T
6173,1,red,T
6174,1,red,T
6175,1,red,T
6177,1,red,T
6178,1,red,T
6180,1,red,T
6184,1,red,T
6188,1,red,T
6189,1,red,T
6190,1,red,T
6191,1,red,T
6192,1,red,T
6196,1,red,T
6197,1,red,T
6198,1,red,T
6200,1,red,T
6201,1,red,T
6203,1,red,T
6207,1,red,T
6208,1,red,T
6210,1,red,T
6211,1,red,T
6212,1,red,T
6213,1,red,T
6218,1,red,T
6219,1,red,T
6221,1,red,T
6223,1,red,T
6226,1,red,T
6227,1,red,T
6228,1,red,T
6229,1,red,T
6230,1,red,T
6233,1,red,T
6234,1,red,T
6238,1,red,T
6239,1,red,T
6242,1,red,T
6246,1,red,T
6247,1,red,T
6248,1,red,T
6249,1,red,T
6250,1,red,T
6251,1,red,T
6252,1,red,T
6253,1,red,T
6254,1,red,T
6255,1,red,T
6259,1,red,T
6261,1,red,T
6263,1,red,T
6264,1,red,T
6267,1,red,T
6270,1,red,T
6271,1,red,T
6272,1,red,T
6274,1,red,T
6275,1,red,T
6277,1,red,T
6279,1,red,T
6281,1,red,T
6283,1,red,T
6284,1,red,T
6287,1,red,T
6289,1,red,T
6291,1,red,T
6294,1,red,T
6295,1,red,T
6296,1,red,T
6298,1,red,T
6301,1,red,T
6302,1,red,T
6303,1,red,T
6305,1,red,T
6306,1,red,T
6314,1,red,T
6316,1,red,T
6317,1,red,T
6318,1,red,T
6319,1,red,T
6324,1,red,T
6331,1,red,T
6332,1,red,T
6333,1,red,T
6334,1,red,T
6337,1,red,T
6339,1,red,T
6343,1,red,T
6346,1,red,T
6347,1,red,T
6348,1,red,T
6351,1,red,T
6352,1,red,T
6353,1,red,T
6356,1,red,T
6357,1,red,T
6358,1,red,T
6361,1,red,T
6368,1,red,T
6369,1,red,T
6372,1,red,T
6373,1,red,T
6375,1,red,T
6376,1,red,T
6377,1,red,T
6382,1,red,T
6387,1,red,T
6389,1,red,T
6390,1,red,T
6391,1,red,T
6393,1,red,T
6397,1,red,T
6398,1,red,T
6399,1,red,T
6403,1,red,T
6405,1,red,T
6406,1,red,T
6407,1,red,T
6408,1,red,T
6410,1,red,T
6411,1,red,T
6412,1,red,T
6415,1,red,T
6416,1,red,T
6417,1,red,T
6422,1,red,T
6423,1,red,T
6424,1,red,T
6425,1,red,T
6427,1,red,T
6431,1,red,T
6439,1,red,T
6442,1,red,T
6443,1,red,T
6444,1,red,T
6445,1,red,T
6446,1,red,T
6447,1,red,T
6449,1,red,T
6451,1,red,T
6452,1,red,T
6458,1,red,T
6459,1,red,T
6461,1,red,T
6463,1,red,T
6466,1,red,T
6468,1,red,T
6469,1,red,T
6470,1,red,T
6472,1,red,T
6473,1,red,T
6480,1,red,T
6481,1,red,T
6482,1,red,T
6483,1,red,T
6486,1,red,T
6487,1,red,T
6489,1,red,T
6493,1,red,T
6497,1,red,T
6498,1,red,T
6499,1,red,T
6500,1,red,T
6501,1,red,T
6502,1,red,T
6504,1,red,T
6506,1,red,T
6507,1,red,T
6510,1,red,T
6511,1,red,T
6514,1,red,T
6516,1,red,T
6517,1,red,T
6519,1,red,T
6522,1,red,T
6523,1,red,T
6524,1,red,T
6527,1,red,T
6528,1,red,T
6531,1,red,T
6532,1,red,T
6533,1,red,T
6534,1,red,T
6535,1,red,T
6536,1,red,T
6539,1,red,T
6540,1,red,T
6544,1,red,T
6547,1,red,T
6549,1,red,T
6551,1,red,T
6552,1,red,T
6553,1,red,T
6554,1,red,T
6561,1,red,T
6566,1,red,T
6567,1,red,T
6568,1,red,T
6570,1,red,T
6571,1,red,T
6572,1,red,T
6573,1,red,T
6575,1,red,T
6577,1,red,T
6578,1,red,T
6579,1,red,T
6582,1,red,T
6584,1,red,T
6585,1,red,T
6588,1,red,T
6589,1,red,T
6590,1,red,T
6591,1,red,T
6592,1,red,T
6593,1,red,T
6596,1,red,T
6597,1,red,T
6601,1,red,T
6603,1,red,T
6604,1,red,T
6605,1,red,T
6609,1,red,T
6613,1,red,T
6615,1,red,T
6618,1,red,T
6620,1,red,T
6621,1,red,T
6622,1,red,T
6623,1,red,T
6624,1,red,T
6625,1,red,T
6628,1,red,T
6629,1,red,T
6630,1,red,T
6636,1,red,T
6640,1,red,T
6641,1,red,T
6642,1,red,T
6643,1,red,T
6645,1,red,T
6648,1,red,T
6650,1,red,T
6652,1,red,T
6658,1,red,T
6660,1,red,T
6663,1,red,T
6664,1,red,T
6665,1,red,T
6666,1,red,T
6668,1,red,T
6670,1,red,T
6673,1,red,T
6674,1,red,T
6676,1,red,T
6678,1,red,T
6679,1,red,T
6680,1,red,T
6682,1,red,T
6683,1,red,T
6685,1,red,T
6688,1,red,T
6689,1,red,T
6690,1,red,T
6692,1,red,T
6693,1,red,T
6695,1,red,T
6696,1,red,T
6697,1,red,T
6701,1,red,T
6704,1,red,T
6706,1,red,T
6707,1,red,T
6710,1,red,T
6712,1,red,T
6713,1,red,T
6717,1,red,T
6720,1,red,T
6724,1,red,T
6726,1,red,T
6727,1,red,T
6729,1,red,T
6730,1,red,T
6733,1,red,T
6734,1,red,T
6735,1,red,T
6736,1,red,T
6737,1,red,T
6744,1,red,T
6747,1,red,T
6748,1,red,T
6752,1,red,T
6753,1,red,T
6758,1,red,T
6759,1,red,T
6761,1,red,T
6762,1,red,T
6765,1,red,T
6773,1,red,T
6775,1,red,T
6776,1,red,T
6777,1,red,T
6779,1,red,T
6782,1,red,T
6783,1,red,T
6784,1,red,T
6785,1,red,T
6786,1,red,T
6787,1,red,T
6789,1,red,T
6792,1,red,T
6793,1,red,T
6795,1,red,T
6796,1,red,T
6803,1,red,T
6805,1,red,T
6806,1,red,T
6809,1,red,T
6811,1,red,T
6812,1,red,T
6814,1,red,T
6815,1,red,T
6817,1,red,T
6818,1,red,T
6820,1,red,T
6821,1,red,T
6822,1,red,T
6824,1,red,T
6826,1,red,T
6827,1,red,T
6828,1,red,T
6833,1,red,T
6834,1,red,T
6835,1,red,T
6837,1,red,T
6838,1,red,T
6839,1,red,T
6841,1,red,T
6842,1,red,T
6844,1,red,T
6845,1,red,T
6848,1,red,T
6850,1,red,T
6852,1,red,T
6854,1,red,T
6856,1,red,T
6859,1,red,T
6861,1,red,T
6864,1,red,T
6865,1,red,T
6866,1,red,T
6869,1,red,T
6870,1,red,T
6871,1,red,T
6872,1,red,T
6873,1,red,T
6876,1,red,T
6877,1,red,T
6878,1,red,T
6879,1,red,T
6880,1,red,T
6882,1,red,T
6883,1,red,T
6884,1,red,T
6891,1,red,T
6894,1,red,T
6895,1,red,T
6902,1,red,T
6904,1,red,T
6905,1,red,T
6908,1,red,T
6909,1,red,T
6914,1,red,T
6915,1,red,T
6921,1,red,T
6923,1,red,T
6925,1,red,T
6926,1,red,T
6930,1,red,T
6931,1,red,T
6933,1,red,T
6934,1,red,T
6935,1,red,T
6936,1,red,T
6937,1,red,T
6938,1,red,T
6940,1,red,T
6942,1,red,T
6943,1,red,T
6944,1,red,T
6946,1,red,T
6947,1,red,T
6950,1,red,T
6951,1,red,T
6952,1,red,T
6954,1,red,T
6955,1,red,T
6959,1,red,T
6960,1,red,T
6961,1,red,T
6962,1,red,T
6963,1,red,T
6964,1,red,T
6966,1,red,T
6970,1,red,T
6971,1,red,T
6976,1,red,T
6977,1,red,T
6979,1,red,T
6980,1,red,T
6981,1,red,T
6982,1,red,T
6986,1,red,T
6987,1,red,T
6988,1,red,T
6989,1,red,T
6993,1,red,T
6994,1,red,T
6995,1,red,T
6997,1,red,T
6999,1,red,T
7002,1,red,T
7003,1,red,T
7005,1,red,T
7007,1,red,T
7009,1,red,T
7011,1,red,T
7013,1,red,T
7015,1,red,T
7017,1,red,T
7025,1,red,T
7027,1,red,T
7029,1,red,T
7030,1,red,T
7032,1,red,T
7033,1,red,T
7034,1,red,T
7035,1,red,T
7037,1,red,T
7040,1,red,T
7042,1,red,T
7043,1,red,T
7044,1,red,T
7045,1,red,T
7046,1,red,T
7047,1,red,T
7051,1,red,T
7055,1,red,T
7056,1,red,T
7057,1,red,T
7060,1,red,T
7061,1,red,T
7063,1,red,T
7065,1,red,T
7066,1,red,T
7068,1,red,T
7069,1,red,T
7070,1,red,T
7071,1,red,T
7072,1,red,T
7073,1,red,T
7075,1,red,T
7079,1,red,T
7082,1,red,T
7086,1,red,T
7089,1,red,T
7090,1,red,T
7093,1,red,T
7094,1,red,T
7095,1,red,T
7096,1,red,T
7097,1,red,T
7099,1,red,T
7100,1,red,T
7102,1,red,T
7104,1,red,T
7105,1,red,T
7106,1,red,T
7107,1,red,T
7108,1,red,T
7110,1,red,T
7113,1,red,T
7116,1,red,T
7118,1,red,T
7122,1,red,T
7125,1,red,T
7126,1,red,T
7128,1,red,T
7129,1,red,T
7130,1,red,T
7132,1,red,T
7133,1,red,T
7135,1,red,T
7138,1,red,T
7141,1,red,T
7143,1,red,T
7148,1,red,T
7150,1,red,T
7152,1,red,T
7154,1,red,T
7155,1,red,T
7156,1,red,T
7157,1,red,T
7163,1,red,T
7164,1,red,T
7165,1,red,T
7166,1,red,T
7167,1,red,T
7168,1,red,T
7171,1,red,T
7172,1,red,T
7173,1,red,T
7174,1,red,T
7176,1,red,T
7177,1,red,T
7178,1,red,T
7184,1,red,T
7185,1,red,T
7186,1,red,T
7190,1,red,T
7191,1,red,T
7192,1,red,T
7194,1,red,T
7195,1,red,T
7199,1,red,T
7202,1,red,T
7203,1,red,T
7204,1,red,T
7206,1,red,T
7207,1,red,T
7209,1,red,T
7212,1,red,T
7213,1,red,T
7214,1,red,T
7221,1,red,T
7224,1,red,T
7225,1,red,T
7226,1,red,T
7228,1,red,T
7233,1,red,T
7235,1,red,T
7237,1,red,T
7238,1,red,T
7239,1,red,T
7241,1,red,T
7242,1,red,T
7243,1,red,T
7244,1,red,T
7245,1,red,T
7247,1,red,T
7248,1,red,T
7249,1,red,T
7250,1,red,T
7252,1,red,T
7254,1,red,T
7255,1,red,T
7256,1,red,T
7257,1,red,T
7260,1,red,T
7261,1,red,T
7265,1,red,T
7267,1,red,T
7268,1,red,T
7271,1,red,T
7273,1,red,T
7277,1,red,T
7278,1,red,T
7279,1,red,T
7280,1,red,T
7281,1,red,T
7282,1,red,T
7283,1,red,T
7284,1,red,T
7286,1,red,T
7287,1,red,T
7289,1,red,T
7292,1,red,T
7293,1,red,T
7296,1,red,T
7298,1,red,T
7302,1,red,T
7304,1,red,T
7307,1,red,T
7308,1,red,T
7311,1,red,T
7312,1,red,T
7314,1,red,T
7315,1,red,T
7316,1,red,T
7317,1,red,T
7318,1,red,T
7319,1,red,T
7324,1,red,T
7325,1,red,T
7326,1,red,T
7327,1,red,T
7331,1,red,T
7335,1,red,T
7336,1,red,T
7337,1,red,T
7338,1,red,T
7341,1,red,T
7342,1,red,T
7344,1,red,T
7345,1,red,T
7347,1,red,T
7349,1,red,T
7352,1,red,T
7355,1,red,T
7356,1,red,T
7357,1,red,T
7358,1,red,T
7359,1,red,T
7362,1,red,T
7363,1,red,T
7364,1,red,T
7369,1,red,T
7370,1,red,T
7372,1,red,T
7375,1,red,T
7377,1,red,T
7381,1,red,T
7383,1,red,T
7384,1,red,T
7391,1,red,T
7394,1,red,T
7395,1,red,T
7397,1,red,T
7401,1,red,T
7404,1,red,T
7406,1,red,T
7408,1,red,T
7412,1,red,T
7413,1,red,T
7416,1,red,T
7418,1,red,T
7421,1,red,T
7423,1,red,T
7424,1,red,T
7425,1,red,T
7429,1,red,T
7432,1,red,T
7434,1,red,T
7436,1,red,T
7439,1,red,T
7440,1,red,T
7444,1,red,T
7448,1,red,T
7451,1,red,T
7453,1,red,T
7454,1,red,T
7455,1,red,T
7456,1,red,T
7459,1,red,T
7460,1,red,T
7461,1,red,T
7462,1,red,T
7465,1,red,T
7466,1,red,T
7468,1,red,T
7470,1,red,T
7471,1,red,T
7472,1,red,T
7473,1,red,T
7476,1,red,T
7479,1,red,T
7481,1,red,T
7485,1,red,T
7486,1,red,T
7488,1,red,T
7489,1,red,T
7491,1,red,T
7492,1,red,T
7493,1,red,T
7494,1,red,T
7495,1,red,T
7498,1,red,T
7499,1,red,T
7501,1,red,T
7503,1,red,T
7504,1,red,T
7506,1,red,T
7507,1,red,T
7508,1,red,T
7510,1,red,T
7513,1,red,T
7514,1,red,T
7515,1,red,T
7516,1,red,T
7517,1,red,T
7519,1,red,T
7520,1,red,T
7526,1,red,T
7527,1,red,T
7528,1,red,T
7531,1,red,T
7534,1,red,T
7535,1,red,T
7536,1,red,T
7540,1,red,T
7542,1,red,T
7548,1,red,T
7549,1,red,T
7551,1,red,T
7552,1,red,T
7553,1,red,T
7556,1,red,T
7557,1,red,T
7561,1,red,T
7562,1,red,T
7563,1,red,T
7565,1,red,T
7566,1,red,T
7567,1,red,T
7570,1,red,T
7574,1,red,T
7575,1,red,T
7580,1,red,T
7581,1,red,T
7582,1,red,T
7583,1,red,T
7584,1,red,T
7585,1,red,T
7589,1,red,T
7591,1,red,T
7592,1,red,T
7595,1,red,T
7596,1,red,T
7597,1,red,T
7599,1,red,T
7601,1,red,T
7603,1,red,T
7605,1,red,T
7606,1,red,T
7607,1,red,T
7608,1,red,T
7611,1,red,T
7613,1,red,T
7614,1,red,T
7615,1,red,T
7619,1,red,T
7620,1,red,T
7624,1,red,T
7627,1,red,T
7634,1,red,T
7636,1,red,T
7637,1,red,T
7638,1,red,T
7639,1,red,T
7642,1,red,T
7643,1,red,T
7645,1,red,T
7647,1,red,T
7651,1,red,T
7653,1,red,T
7654,1,red,T
7655,1,red,T
7656,1,red,T
7658,1,red,T
7661,1,red,T
7662,1,red,T
7663,1,red,T
7664,1,red,T
7665,1,red,T
7666,1,red,T
7667,1,red,T
7669,1,red,T
7670,1,red,T
7671,1,red,T
7672,1,red,T
7673,1,red,T
7675,1,red,T
7677,1,red,T
7678,1,red,T
7681,1,red,T
7684,1,red,T
7685,1,red,T
7687,1,red,T
7692,1,red,T
7695,1,red,T
7696,1,red,T
7697,1,red,T
7698,1,red,T
7699,1,red,T
7700,1,red,T
7701,1,red,T
7703,1,red,T
7706,1,red,T
7708,1,red,T
7709,1,red,T
7710,1,red,T
7713,1,red,T
7714,1,red,T
7718,1,red,T
7720,1,red,T
7721,1,red,T
7723,1,red,T
7725,1,red,T
7728,1,red,T
7732,1,red,T
7733,1,red,T
7735,1,red,T
7736,1,red,T
7739,1,red,T
7741,1,red,T
7742,1,red,T
7743,1,red,T
7744,1,red,T
7746,1,red,T
7748,1,red,T
7752,1,red,T
7753,1,red,T
7755,1,red,T
7756,1,red,T
7758,1,red,T
7762,1,red,T
7763,1,red,T
7767,1,red,T
7769,1,red,T
7770,1,red,T
7771,1,red,T
7772,1,red,T
7773,1,red,T
7774,1,red,T
7775,1,red,T
7780,1,red,T
7781,1,red,T
7784,1,red,T
7785,1,red,T
7786,1,red,T
7788,1,red,T
7792,1,red,T
7793,1,red,T
7794,1,red,T
7795,1,red,T
7796,1,red,T
7799,1,red,T
7800,1,red,T
7801,1,red,T
7802,1,red,T
7803,1,red,T
7805,1,red,T
7806,1,red,T
7807,1,red,T
7808,1,red,T
7809,1,red,T
7811,1,red,T
7812,1,red,T
7814,1,red,T
7816,1,red,T
7818,1,red,T
7820,1,red,T
7823,1,red,T
7825,1,red,T
7826,1,red,T
7828,1,red,T
7829,1,red,T
7831,1,red,T
7836,1,red,T
7837,1,red,T
7838,1,red,T
7840,1,red,T
7844,1,red,T
7845,1,red,T
7846,1,red,T
7850,1,red,T
7852,1,red,T
7853,1,red,T
7854,1,red,T
7855,1,red,T
7856,1,red,T
7858,1,red,T
7859,1,red,T
7861,1,red,T
7862,1,red,T
7864,1,red,T
7865,1,red,T
7868,1,red,T
7869,1,red,T
7870,1,red,T
7871,1,red,T
7874,1,red,T
7876,1,red,T
7877,1,red,T
7880,1,red,T
7882,1,red,T
7883,1,red,T
7884,1,red,T
7885,1,red,T
7887,1,red,T
7888,1,red,T
7889,1,red,T
7890,1,red,T
7891,1,red,T
7894,1,red,T
7896,1,red,T
7899,1,red,T
7901,1,red,T
7905,1,red,T
7910,1,red,T
7911,1,red,T
7912,1,red,T
7914,1,red,T
7915,1,red,T
7917,1,red,T
7919,1,red,T
7920,1,red,T
7921,1,red,T
7923,1,red,T
7926,1,red,T
7927,1,red,T
7929,1,red,T
7931,1,red,T
7932,1,red,T
7933,1,red,T
7934,1,red,T
7936,1,red,T
7940,1,red,T
7943,1,red,T
7944,1,red,T
7947,1,red,T
7948,1,red,T
7949,1,red,T
7950,1,red,T
7952,1,red,T
7956,1,red,T
7957,1,red,T
7958,1,red,T
7959,1,red,T
7962,1,red,T
7964,1,red,T
7967,1,red,T
7968,1,red,T
7969,1,red,T
7970,1,red,T
7974,1,red,T
7979,1,red,T
7980,1,red,T
7982,1,red,T
7983,1,red,T
7985,1,red,T
7989,1,red,T
7990,1,red,T
7991,1,red,T
7992,1,red,T
7994,1,red,T
7995,1,red,T
7999,1,red,T
8000,1,red,T
8003,1,red,T
8004,1,red,T
8009,1,red,T
8010,1,red,T
8011,1,red,T
8012,1,red,T
8015,1,red,T
8016,1,red,T
8018,1,red,T
8020,1,red,T
8023,1,red,T
8025,1,red,T
8029,1,red,T
8032,1,red,T
8034,1,red,T
8035,1,red,T
8036,1,red,T
8037,1,red,T
8039,1,red,T
8042,1,red,T
8044,1,red,T
8045,1,red,T
8047,1,red,T
8049,1,red,T
8051,1,red,T
8052,1,red,T
8060,1,red,T
8061,1,red,T
8062,1,red,T
8063,1,red,T
8067,1,red,T
8068,1,red,T
8075,1,red,T
8078,1,red,T
8079,1,red,T
8081,1,red,T
8085,1,red,T
8086,1,red,T
8087,1,red,T
8088,1,red,T
8090,1,red,T
8091,1,red,T
8092,1,red,T
8093,1,red,T
8094,1,red,T
8097,1,red,T
8099,1,red,T
8100,1,red,T
8102,1,red,T
8103,1,red,T
8105,1,red,T
8106,1,red,T
8107,1,red,T
8108,1,red,T
8109,1,red,T
8110,1,red,T
8112,1,red,T
8113,1,red,T
8114,1,red,T
8115,1,red,T
8117,1,red,T
8120,1,red,T
8123,1,red,T
8125,1,red,T
8128,1,red,T
8129,1,red,T
8130,1,red,T
8135,1,red,T
8142,1,red,T
8143,1,red,T
8144,1,red,T
8150,1,red,T
8151,1,red,T
8152,1,red,T
8154,1,red,T
8156,1,red,T
8158,1,red,T
8159,1,red,T
8161,1,red,T
8162,1,red,T
8164,1,red,T
8165,1,red,T
8166,1,red,T
8167,1,red,T
8168,1,red,T
8171,1,red,T
8173,1,red,T
8175,1,red,T
8176,1,red,T
8177,1,red,T
8178,1,red,T
8183,1,red,T
8184,1,red,T
8186,1,red,T
8187,1,red,T
8190,1,red,T
8191,1,red,T
8197,1,red,T
8199,1,red,T
8200,1,red,T
8201,1,red,T
8202,1,red,T
8206,1,red,T
8208,1,red,T
8210,1,red,T
8211,1,red,T
8214,1,red,T
8215,1,red,T
8216,1,red,T
8222,1,red,T
8223,1,red,T
8228,1,red,T
8233,1,red,T
8236,1,red,T
8238,1,red,T
8239,1,red,T
8240,1,red,T
8242,1,red,T
8244,1,red,T
8246,1,red,T
8247,1,red,T
8249,1,red,T
8250,1,red,T
8251,1,red,T
8256,1,red,T
8263,1,red,T
8264,1,red,T
8265,1,red,T
8268,1,red,T
8270,1,red,T
8271,1,red,T
8276,1,red,T
8277,1,red,T
8279,1,red,T
8280,1,red,T
8281,1,red,T
8282,1,red,T
8284,1,red,T
8286,1,red,T
8287,1,red,T
8291,1,red,T
8292,1,red,T
8293,1,red,T
8294,1,red,T
8296,1,red,T
8299,1,red,T
8300,1,red,T
8301,1,red,T
8303,1,red,T
8304,1,red,T
8307,1,red,T
8308,1,red,T
8311,1,red,T
8313,1,red,T
8316,1,red,T
8317,1,red,T
8319,1,red,T
8320,1,red,T
8321,1,red,T
8322,1,red,T
8323,1,red,T
8325,1,red,T
8329,1,red,T
8330,1,red,T
8332,1,red,T
8333,1,red,T
8335,1,red,T
8336,1,red,T
8337,1,red,T
8338,1,red,T
8339,1,red,T
8346,1,red,T
8347,1,red,T
8348,1,red,T
8349,1,red,T
8350,1,red,T
8352,1,red,T
8354,1,red,T
8356,1,red,T
8357,1,red,T
8364,1,red,T
8365,1,red,T
8366,1,red,T
8367,1,red,T
8368,1,red,T
8370,1,red,T
8371,1,red,T
8373,1,red,T
8374,1,red,T
8375,1,red,T
8376,1,red,T
8378,1,red,T
8379,1,red,T
8380,1,red,T
8383,1,red,T
8384,1,red,T
8388,1,red,T
8389,1,red,T
8391,1,red,T
8392,1,red,T
8394,1,red,T
8396,1,red,T
8397,1,red,T
8400,1,red,T
8402,1,red,T
8403,1,red,T
8405,1,red,T
8406,1,red,T
8410,1,red,T
8412,1,red,T
8413,1,red,T
8414,1,red,T
8416,1,red,T
8417,1,red,T
8418,1,red,T
8419,1,red,T
8421,1,red,T
8422,1,red,T
8423,1,red,T
8427,1,red,T
8428,1,red,T
8429,1,red,T
8431,1,red,T
8432,1,red,T
8433,1,red,T
8434,1,red,T
8436,1,red,T
8437,1,red,T
8438,1,red,T
8440,1,red,T
8443,1,red,T
8445,1,red,T
8446,1,red,T
8447,1,red,T
8448,1,red,T
8451,1,red,T
8453,1,red,T
8455,1,red,T
8458,1,red,T
8459,1,red,T
8461,1,red,T
8462,1,red,T
8463,1,red,T
8464,1,red,T
8465,1,red,T
8466,1,red,T
8470,1,red,T
8471,1,red,T
8472,1,red,T
8473,1,red,T
8474,1,red,T
8475,1,red,T
8476,1,red,T
8480,1,red,T
8481,1,red,T
8483,1,red,T
8484,1,red,T
8486,1,red,T
8490,1,red,T
8491,1,red,T
8492,1,red,T
8496,1,red,T
8497,1,red,T
8498,1,red,T
8505,1,red,T
8506,1,red,T
8511,1,red,T
8512,1,red,T
8514,1,red,T
8515,1,red,T
8516,1,red,T
8518,1,red,T
8519,1,red,T
8522,1,red,T
8524,1,red,T
8525,1,red,T
8526,1,red,T
8527,1,red,T
8530,1,red,T
8531,1,red,T
8533,1,red,T
8535,1,red,T
8538,1,red,T
8539,1,red,T
8541,1,red,T
8542,1,red,T
8543,1,red,T
8544,1,red,T
8545,1,red,T
8546,1,red,T
8548,1,red,T
8549,1,red,T
8550,1,red,T
8551,1,red,T
8553,1,red,T
8555,1,red,T
8556,1,red,T
8559,1,red,T
8562,1,red,T
8563,1,red,T
8565,1,red,T
8567,1,red,T
8569,1,red,T
8570,1,red,T
8571,1,red,T
8573,1,red,T
8575,1,red,T
8576,1,red,T
8577,1,red,T
8578,1,red,T
8579,1,red,T
8580,1,red,T
8581,1,red,T
8582,1,red,T
8583,1,red,T
8589,1,red,T
8591,1,red,T
8592,1,red,T
8596,1,red,T
8598,1,red,T
8600,1,red,T
8601,1,red,T
8603,1,red,T
8606,1,red,T
8608,1,red,T
8613,1,red,T
8614,1,red,T
8617,1,red,T
8618,1,red,T
8619,1,red,T
8621,1,red,T
8622,1,red,T
8623,1,red,T
8626,1,red,T
8627,1,red,T
8628,1,red,T
8630,1,red,T
8631,1,red,T
8633,1,red,T
8634,1,red,T
8635,1,red,T
8638,1,red,T
8641,1,red,T
8644,1,red,T
8646,1,red,T
8647,1,red,T
8651,1,red,T
8652,1,red,T
8656,1,red,T
8658,1,red,T
8659,1,red,T
8660,1,red,T
8661,1,red,T
8663,1,red,T
8667,1,red,T
8668,1,red,T
8669,1,red,T
8670,1,red,T
8672,1,red,T
8673,1,red,T
8675,1,red,T
8679,1,red,T
8680,1,red,T
8681,1,red,T
8683,1,red,T
8684,1,red,T
8685,1,red,T
8689,1,red,T
8690,1,red,T
8691,1,red,T
8692,1,red,T
8693,1,red,T
8695,1,red,T
8696,1,red,T
8698,1,red,T
8701,1,red,T
8702,1,red,T
8704,1,red,T
8706,1,red,T
8707,1,red,T
8708,1,red,T
8709,1,red,T
8714,1,red,T
8719,1,red,T
8720,1,red,T
8721,1,red,T
8722,1,red,T
8724,1,red,T
8725,1,red,T
8726,1,red,T
8728,1,red,T
8738,1,red,T
8739,1,red,T
8740,1,red,T
8742,1,red,T
8743,1,red,T
8745,1,red,T
8747,1,red,T
8749,1,red,T
8750,1,red,T
8751,1,red,T
8764,1,red,T
8767,1,red,T
8768,1,red,T
8770,1,red,T
8771,1,red,T
8772,1,red,T
8773,1,red,T
8774,1,red,T
8777,1,red,T
8778,1,red,T
8779,1,red,T
8781,1,red,T
8785,1,red,T
8787,1,red,T
8789,1,red,T
8791,1,red,T
8795,1,red,T
8796,1,red,T
8798,1,red,T
8800,1,red,T
8805,1,red,T
8806,1,red,T
8807,1,red,T
8808,1,red,T
8812,1,red,T
8814,1,red,T
8815,1,red,T
8816,1,red,T
8818,1,red,T
8820,1,red,T
8821,1,red,T
8826,1,red,T
8828,1,red,T
8834,1,red,T
8835,1,red,T
8836,1,red,T
8837,1,red,T
8838,1,red,T
8840,1,red,T
8841,1,red,T
8842,1,red,T
8846,1,red,T
8848,1,red,T
8849,1,red,T
8850,1,red,T
8852,1,red,T
8854,1,red,T
8855,1,red,T
8857,1,red,T
8859,1,red,T
8867,1,red,T
8869,1,red,T
8870,1,red,T
8873,1,red,T
8874,1,red,T
8876,1,red,T
8877,1,red,T
8879,1,red,T
8881,1,red,T
8882,1,red,T
8884,1,red,T
8885,1,red,T
8886,1,red,T
8888,1,red,T
8889,1,red,T
8893,1,red,T
8895,1,red,T
8901,1,red,T
8902,1,red,T
8903,1,red,T
8906,1,red,T
8907,1,red,T
8908,1,red,T
8909,1,red,T
8910,1,red,T
8911,1,red,T
8912,1,red,T
8914,1,red,T
8915,1,red,T
8916,1,red,T
8917,1,red,T
8919,1,red,T
8920,1,red,T
8922,1,red,T
8925,1,red,T
8929,1,red,T
8930,1,red,T
8932,1,red,T
8934,1,red,T
8937,1,red,T
8938,1,red,T
8940,1,red,T
8941,1,red,T
8942,1,red,T
8943,1,red,T
8944,1,red,T
8946,1,red,T
8947,1,red,T
8950,1,red,T
8952,1,red,T
8954,1,red,T
8955,1,red,T
8956,1,red,T
8961,1,red,T
8967,1,red,T
8969,1,red,T
8972,1,red,T
8973,1,red,T
8975,1,red,T
8977,1,red,T
8980,1,red,T
8981,1,red,T
8984,1,red,T
8986,1,red,T
8989,1,red,T
8991,1,red,T
8992,1,red,T
8995,1,red,T
8997,1,red,T
8998,1,red,T
9001,1,red,T
9002,1,red,T
9004,1,red,T
9005,1,red,T
9006,1,red,T
9008,1,red,T
9011,1,red,T
9012,1,red,T
9014,1,red,T
9017,1,red,T
9018,1,red,T
9019,1,red,T
9020,1,red,T
9022,1,red,T
9023,1,red,T
9024,1,red,T
9029,1,red,T
9030,1,red,T
9031,1,red,T
9033,1,red,T
9036,1,red,T
9039,1,red,T
9040,1,red,T
9041,1,red,T
9042,1,red,T
9047,1,red,T
9048,1,red,T
9051,1,red,T
9053,1,red,T
9054,1,red,T
9058,1,red,T
9059,1,red,T
9063,1,red,T
9064,1,red,T
9068,1,red,T
9069,1,red,T
9070,1,red,T
9073,1,red,T
9075,1,red,T
9080,1,red,T
