trial_id,Subject,block_n,Trial,set_size,correctResponse,condition,keyResponse,acc,RT
4068,7,1,468,13,1,8 distractors,1,1,504
4069,7,1,469,9,1,4 distractors,1,1,491
4070,7,1,470,37,0,8 distractors,0,1,809
4071,7,1,471,9,0,8 distractors,0,1,392
4072,7,1,472,25,0,8 distractors,0,1,1194
4073,7,1,473,21,0,4 distractors,0,1,618
4074,7,1,474,13,0,4 distractors,0,1,505
4075,7,1,475,13,1,8 distractors,1,1,1591
4076,7,1,476,5,1,4 distractors,1,1,543
4077,7,1,477,13,0,8 distractors,0,1,599
4078,7,1,478,33,1,4 distractors,1,1,732
4079,7,1,479,37,1,8 distractors,1,1,825
4080,7,1,480,21,0,4 distractors,0,1,479
4081,7,1,481,21,1,4 distractors,1,1,813
4082,7,1,482,5,1,4 distractors,1,1,537
4083,7,1,483,17,1,8 distractors,1,1,646
4084,7,1,484,5,1,4 distractors,1,1,754
4085,7,1,485,17,0,8 distractors,0,1,1624
4086,7,1,486,9,0,8 distractors,0,1,1692
4087,7,1,487,37,0,8 distractors,0,0,1424
4088,7,1,488,21,1,4 distractors,1,1,489
4089,7,1,489,9,1,4 distractors,1,1,761
4090,7,1,490,33,1,4 distractors,1,1,1041
4091,7,1,491,13,1,8 distractors,1,1,479
4092,7,1,492,33,1,4 distractors,1,1,842
4093,7,1,493,9,0,8 distractors,0,1,922
4094,7,1,494,17,0,8 distractors,0,1,1598
4095,7,1,495,13,0,8 distractors,0,1,1414
4096,7,1,496,37,1,8 distractors,1,1,671
4097,7,1,497,21,1,4 distractors,1,1,758
4098,7,1,498,9,1,4 distractors,1,1,946
4099,7,1,499,13,0,8 distractors,0,1,682
4100,7,1,500,37,0,8 distractors,0,1,517
4101,7,1,501,13,0,4 distractors,0,1,556
4102,7,1,502,37,0,8 distractors,0,1,546
4103,7,1,503,5,1,4 distractors,1,1,881
4104,7,1,504,13,1,8 distractors,1,1,622
4105,7,1,505,9,0,8 distractors,0,1,901
4106,7,1,506,21,0,4 distractors,0,1,521
4107,7,1,507,21,1,4 distractors,1,1,561
4108,7,1,508,37,1,8 distractors,1,1,1034
4109,7,1,509,17,0,8 distractors,0,1,2368
4110,7,1,510,25,1,8 distractors,1,1,857
4111,7,1,511,5,0,4 distractors,0,1,604
4112,7,1,512,37,0,8 distractors,0,1,1547
4113,7,1,513,33,0,4 distractors,0,1,952
4114,7,1,514,13,1,4 distractors,1,1,817
4115,7,1,515,17,1,8 distractors,1,1,637
4116,7,1,516,5,0,4 distractors,0,1,940
4117,7,1,517,13,1,8 distractors,1,1,901
4118,7,1,518,21,0,4 distractors,0,1,1006
4119,7,1,519,13,1,4 distractors,1,1,564
4120,7,1,520,33,0,4 distractors,0,1,791
4121,7,1,521,13,1,8 distractors,1,1,585
4122,7,1,522,13,1,8 distractors,1,1,867
4123,7,1,523,33,0,4 distractors,0,1,1203
4124,7,1,524,17,1,8 distractors,1,1,1428
4125,7,1,525,25,1,8 distractors,1,1,1202
4126,7,1,526,33,1,4 distractors,1,1,1423
4127,7,1,527,21,1,4 distractors,1,1,637
4128,7,1,528,25,0,8 distractors,0,1,958
4129,7,1,529,9,1,4 distractors,1,1,606
4130,7,1,530,17,0,8 distractors,0,1,697
4131,7,1,531,5,0,4 distractors,0,1,653
4132,7,1,532,37,0,8 distractors,0,1,1517
4133,7,1,533,25,0,8 distractors,0,1,1121
4134,7,1,534,17,0,8 distractors,0,1,807
4135,7,1,535,25,0,8 distractors,0,1,502
4136,7,1,536,13,1,4 distractors,1,1,969
4137,7,1,537,25,1,8 distractors,1,1,1145
4138,7,1,538,5,0,4 distractors,0,1,529
4139,7,1,539,33,1,4 distractors,1,1,716
4140,7,1,540,17,0,8 distractors,0,1,743
4141,7,1,541,37,0,8 distractors,0,0,972
4142,7,1,542,17,0,8 distractors,0,1,755
4143,7,1,543,9,0,4 distractors,0,1,373
4144,7,1,544,13,0,4 distractors,0,1,558
4145,7,1,545,33,0,4 distractors,0,1,1012
4146,7,1,546,33,1,4 distractors,1,1,900
4147,7,1,547,21,0,4 distractors,0,1,870
4148,7,1,548,5,1,4 distractors,1,1,951
4149,7,1,549,13,0,8 distractors,0,1,868
4150,7,1,550,33,0,4 distractors,0,1,1096
4151,7,1,551,13,1,4 distractors,1,1,586
4152,7,1,552,5,1,4 distractors,1,1,455
4153,7,1,553,13,0,4 distractors,0,1,593
4154,7,1,554,9,1,4 distractors,1,1,764
4155,7,1,555,9,1,8 distractors,1,1,607
4156,7,1,556,37,0,8 distractors,0,1,794
4157,7,1,557,5,1,4 distractors,1,1,612
4158,7,1,558,33,1,4 distractors,1,1,818
4159,7,1,559,5,1,4 distractors,1,1,617
4160,7,1,560,17,0,8 distractors,0,1,1087
4161,7,1,561,9,0,4 distractors,0,1,993
4162,7,1,562,21,1,4 distractors,1,1,748
4163,7,1,563,21,0,4 distractors,0,1,578
4164,7,1,564,9,0,4 distractors,0,1,674
4165,7,1,565,5,0,4 distractors,0,1,996
4166,7,1,566,13,1,8 distractors,1,1,881
4167,7,1,567,21,0,4 distractors,0,1,783
4168,7,1,568,9,1,8 distractors,1,1,480
4169,7,1,569,33,0,4 distractors,0,1,523
4170,7,1,570,9,1,8 distractors,1,1,725
4171,7,1,571,13,0,8 distractors,0,1,743
4172,7,1,572,9,0,8 distractors,0,1,951
4173,7,1,573,9,0,8 distractors,0,1,1034
4174,7,1,574,37,0,8 distractors,0,1,1304
4175,7,1,575,37,1,8 distractors,1,0,1717
4176,7,1,576,13,1,8 distractors,1,1,534
4177,7,1,577,17,0,8 distractors,0,1,481
4178,7,1,578,17,1,8 distractors,1,1,629
4179,7,1,579,21,0,4 distractors,0,1,705
4180,7,1,580,25,1,8 distractors,1,1,616
4181,7,1,581,25,0,8 distractors,0,1,1039
4182,7,1,582,5,0,4 distractors,0,1,374
4183,7,1,583,37,0,8 distractors,0,1,532
4184,7,1,584,13,0,4 distractors,0,1,635
4185,7,1,585,13,1,4 distractors,1,1,508
4186,7,1,586,5,1,4 distractors,1,1,574
4187,7,1,587,17,0,8 distractors,0,1,1080
4188,7,1,588,13,1,8 distractors,1,1,1064
4189,7,1,589,9,1,8 distractors,1,1,711
4190,7,1,590,17,0,8 distractors,0,1,1544
4191,7,1,591,5,1,4 distractors,1,1,579
4192,7,1,592,37,0,8 distractors,0,1,749
4193,7,1,593,37,0,8 distractors,0,1,640
4194,7,1,594,13,0,4 distractors,0,1,784
4195,7,1,595,33,1,4 distractors,1,1,669
4196,7,1,596,9,1,8 distractors,1,1,981
4197,7,1,597,17,0,8 distractors,0,1,627
4198,7,1,598,37,1,8 distractors,1,1,506
4199,7,1,599,37,1,8 distractors,1,1,914
4200,7,1,600,5,1,4 distractors,1,1,828
4201,8,1,1,17,0,8 distractors,0,1,2150
4202,8,1,2,17,0,8 distractors,0,1,1222
4203,8,1,3,37,0,8 distractors,0,1,1471
4204,8,1,4,21,0,4 distractors,0,1,921
4205,8,1,5,33,1,4 distractors,1,1,1106
4206,8,1,6,9,0,4 distractors,0,1,826
4207,8,1,7,9,0,8 distractors,0,1,947
4208,8,1,8,25,1,8 distractors,1,1,960
4209,8,1,9,5,0,4 distractors,0,1,676
4210,8,1,10,5,1,4 distractors,1,1,856
4211,8,1,11,33,0,4 distractors,0,1,1326
4212,8,1,12,25,0,8 distractors,0,1,1270
4213,8,1,13,17,0,8 distractors,0,1,1989
4214,8,1,14,37,0,8 distractors,0,1,1262
4215,8,1,15,13,0,8 distractors,0,1,1926
4216,8,1,16,13,1,8 distractors,1,1,1156
4217,8,1,17,33,0,4 distractors,0,1,1520
4218,8,1,18,9,1,8 distractors,1,1,650
4219,8,1,19,13,1,8 distractors,1,1,693
4220,8,1,20,13,1,4 distractors,1,1,1205
4221,8,1,21,13,0,4 distractors,0,1,599
4222,8,1,22,25,0,8 distractors,0,1,1293
4223,8,1,23,9,0,4 distractors,0,1,841
4224,8,1,24,9,1,4 distractors,1,1,706
4225,8,1,25,13,1,4 distractors,1,1,558
4226,8,1,26,13,0,4 distractors,0,1,795
4227,8,1,27,5,0,4 distractors,0,1,567
4228,8,1,28,5,0,4 distractors,0,1,1428
4229,8,1,29,17,1,8 distractors,1,1,907
4230,8,1,30,9,0,8 distractors,0,1,1011
4231,8,1,31,13,0,4 distractors,0,1,644
4232,8,1,32,33,0,4 distractors,0,1,1297
4233,8,1,33,17,1,8 distractors,1,1,1062
4234,8,1,34,13,1,4 distractors,1,1,826
4235,8,1,35,9,1,4 distractors,1,1,701
4236,8,1,36,5,1,4 distractors,1,1,981
4237,8,1,37,33,1,4 distractors,1,1,663
4238,8,1,38,13,1,8 distractors,1,1,1158
4239,8,1,39,13,0,4 distractors,0,1,1048
4240,8,1,40,5,1,4 distractors,1,1,641
4241,8,1,41,9,0,4 distractors,0,1,1297
4242,8,1,42,21,0,4 distractors,0,1,1047
4243,8,1,43,5,0,4 distractors,0,1,596
4244,8,1,44,17,1,8 distractors,1,1,1165
4245,8,1,45,37,0,8 distractors,0,1,1639
4246,8,1,46,5,1,4 distractors,1,1,852
4247,8,1,47,33,1,4 distractors,1,1,726
4248,8,1,48,5,0,4 distractors,0,1,613
4249,8,1,49,9,1,8 distractors,1,1,875
4250,8,1,50,13,0,4 distractors,0,1,646
4251,8,1,51,13,1,4 distractors,1,1,620
4252,8,1,52,13,0,8 distractors,0,1,1265
4253,8,1,53,9,1,4 distractors,1,1,1149
4254,8,1,54,37,1,8 distractors,1,1,1875
4255,8,1,55,13,1,4 distractors,1,1,806
4256,8,1,56,9,1,8 distractors,1,1,908
4257,8,1,57,21,0,4 distractors,0,1,973
4258,8,1,58,37,1,8 distractors,1,1,713
4259,8,1,59,17,0,8 distractors,0,1,1508
4260,8,1,60,37,0,8 distractors,0,1,631
4261,8,1,61,17,1,8 distractors,1,1,2388
4262,8,1,62,33,1,4 distractors,1,1,664
4263,8,1,63,25,1,8 distractors,1,1,1036
4264,8,1,64,9,1,8 distractors,1,1,722
4265,8,1,65,9,1,4 distractors,1,1,1056
4266,8,1,66,9,1,8 distractors,1,1,1706
4267,8,1,67,5,1,4 distractors,1,1,899
4268,8,1,68,9,1,4 distractors,1,1,796
4269,8,1,69,13,0,4 distractors,0,1,956
4270,8,1,70,13,0,8 distractors,0,1,739
4271,8,1,71,13,1,8 distractors,1,1,567
4272,8,1,72,33,0,4 distractors,0,1,1192
4273,8,1,73,25,1,8 distractors,1,1,808
4274,8,1,74,9,1,4 distractors,1,1,651
4275,8,1,75,9,0,4 distractors,0,1,882
4276,8,1,76,21,0,4 distractors,0,1,556
4277,8,1,77,9,0,4 distractors,0,1,615
4278,8,1,78,13,1,8 distractors,1,1,1285
4279,8,1,79,33,0,4 distractors,0,1,502
4280,8,1,80,13,1,8 distractors,1,1,532
4281,8,1,81,37,1,8 distractors,1,1,532
4282,8,1,82,13,1,8 distractors,1,1,1757
4283,8,1,83,33,0,4 distractors,0,1,594
4284,8,1,84,13,0,8 distractors,0,1,1424
4285,8,1,85,9,0,8 distractors,0,1,630
4286,8,1,86,37,0,8 distractors,0,1,1338
4287,8,1,87,13,1,8 distractors,1,1,1504
4288,8,1,88,13,1,4 distractors,1,1,559
4289,8,1,89,13,1,8 distractors,1,1,1023
4290,8,1,90,37,0,8 distractors,0,1,709
4291,8,1,91,9,0,8 distractors,0,1,730
4292,8,1,92,17,1,8 distractors,1,1,569
4293,8,1,93,13,0,4 distractors,0,1,867
4294,8,1,94,21,1,4 distractors,1,1,710
4295,8,1,95,9,1,8 distractors,1,1,883
4296,8,1,96,9,0,4 distractors,0,1,710
4297,8,1,97,13,1,4 distractors,1,1,915
4298,8,1,98,5,1,4 distractors,1,1,974
4299,8,1,99,25,1,8 distractors,1,1,779
4300,8,1,100,17,1,8 distractors,1,1,1496
4301,8,1,101,5,0,4 distractors,0,1,577
4302,8,1,102,5,1,4 distractors,1,1,524
4303,8,1,103,5,0,4 distractors,0,1,632
4304,8,1,104,21,0,4 distractors,0,1,1186
4305,8,1,105,21,0,4 distractors,0,1,1039
4306,8,1,106,37,0,8 distractors,0,1,876
4307,8,1,107,33,0,4 distractors,0,1,1372
4308,8,1,108,21,1,4 distractors,1,1,611
4309,8,1,109,9,1,8 distractors,1,1,813
4310,8,1,110,21,1,4 distractors,1,1,660
4311,8,1,111,37,1,8 distractors,1,1,512
4312,8,1,112,5,0,4 distractors,0,1,653
4313,8,1,113,17,1,8 distractors,1,1,823
4314,8,1,114,25,0,8 distractors,0,1,943
4315,8,1,115,9,0,8 distractors,0,0,1947
4316,8,1,116,5,0,4 distractors,0,1,1018
4317,8,1,117,13,0,8 distractors,0,1,935
4318,8,1,118,9,0,8 distractors,0,1,628
4319,8,1,119,25,1,8 distractors,1,1,1070
4320,8,1,120,37,1,8 distractors,1,1,816
4321,8,1,121,33,0,4 distractors,0,1,635
4322,8,1,122,25,0,8 distractors,0,1,1010
4323,8,1,123,21,0,4 distractors,0,1,795
4324,8,1,124,21,1,4 distractors,1,1,1384
4325,8,1,125,9,0,8 distractors,0,1,1093
4326,8,1,126,13,0,8 distractors,0,1,510
4327,8,1,127,9,1,8 distractors,1,1,851
4328,8,1,128,13,1,8 distractors,1,1,1205
4329,8,1,129,9,1,4 distractors,1,1,934
4330,8,1,130,9,0,8 distractors,0,1,729
4331,8,1,131,17,0,8 distractors,0,1,498
4332,8,1,132,17,0,8 distractors,0,1,675
4333,8,1,133,13,1,4 distractors,1,1,911
4334,8,1,134,37,1,8 distractors,1,1,1321
4335,8,1,135,13,1,8 distractors,1,1,1462
4336,8,1,136,5,1,4 distractors,1,1,591
4337,8,1,137,33,1,4 distractors,1,1,1317
4338,8,1,138,5,1,4 distractors,1,1,586
4339,8,1,139,25,1,8 distractors,1,1,760
4340,8,1,140,37,1,8 distractors,1,1,842
4341,8,1,141,13,1,4 distractors,1,1,512
4342,8,1,142,13,0,4 distractors,0,1,916
4343,8,1,143,21,1,4 distractors,1,1,1112
4344,8,1,144,37,1,8 distractors,1,1,517
4345,8,1,145,17,0,8 distractors,0,1,1233
4346,8,1,146,13,1,4 distractors,1,1,781
4347,8,1,147,25,1,8 distractors,1,1,1208
4348,8,1,148,9,0,4 distractors,0,1,629
4349,8,1,149,5,1,4 distractors,1,1,578
4350,8,1,150,37,1,8 distractors,1,1,881
4351,8,1,151,21,0,4 distractors,0,1,965
4352,8,1,152,9,0,8 distractors,0,1,946
4353,8,1,153,25,1,8 distractors,1,1,843
4354,8,1,154,33,1,4 distractors,1,1,878
4355,8,1,155,9,1,8 distractors,1,1,997
4356,8,1,156,13,0,4 distractors,0,1,1134
4357,8,1,157,5,1,4 distractors,1,1,530
4358,8,1,158,9,0,4 distractors,0,1,519
4359,8,1,159,33,1,4 distractors,1,1,543
4360,8,1,160,13,1,4 distractors,1,1,1083
4361,8,1,161,17,1,8 distractors,1,1,493
4362,8,1,162,13,1,8 distractors,1,1,604
4363,8,1,163,13,0,4 distractors,0,1,563
4364,8,1,164,13,0,4 distractors,0,1,906
4365,8,1,165,25,0,8 distractors,0,1,470
4366,8,1,166,9,1,4 distractors,1,1,792
4367,8,1,167,17,1,8 distractors,1,1,712
4368,8,1,168,37,1,8 distractors,1,1,515
4369,8,1,169,5,1,4 distractors,1,1,624
4370,8,1,170,33,0,4 distractors,0,1,609
4371,8,1,171,13,0,8 distractors,0,1,434
4372,8,1,172,17,0,8 distractors,0,1,814
4373,8,1,173,9,0,4 distractors,0,1,764
4374,8,1,174,13,0,8 distractors,0,1,1605
4375,8,1,175,9,0,4 distractors,0,1,697
4376,8,1,176,13,1,8 distractors,1,1,1158
4377,8,1,177,37,0,8 distractors,0,1,510
4378,8,1,178,13,1,4 distractors,1,1,843
4379,8,1,179,17,1,8 distractors,1,1,1685
4380,8,1,180,21,1,4 distractors,1,1,544
4381,8,1,181,13,0,8 distractors,0,1,741
4382,8,1,182,25,1,8 distractors,1,1,1187
4383,8,1,183,33,1,4 distractors,1,1,1104
4384,8,1,184,25,1,8 distractors,1,1,650
4385,8,1,185,33,1,4 distractors,1,1,753
4386,8,1,186,9,1,4 distractors,1,1,629
4387,8,1,187,25,0,8 distractors,0,1,1108
4388,8,1,188,13,1,4 distractors,1,1,931
4389,8,1,189,9,0,8 distractors,0,1,762
4390,8,1,190,13,1,4 distractors,1,1,574
4391,8,1,191,25,1,8 distractors,1,1,888
4392,8,1,192,13,1,8 distractors,1,1,570
4393,8,1,193,9,0,8 distractors,0,1,1059
4394,8,1,194,21,0,4 distractors,0,1,591
4395,8,1,195,5,1,4 distractors,1,1,615
4396,8,1,196,9,1,4 distractors,1,1,1148
4397,8,1,197,33,1,4 distractors,1,1,1168
4398,8,1,198,17,1,8 distractors,1,1,547
4399,8,1,199,25,0,8 distractors,0,1,628
4400,8,1,200,25,0,8 distractors,0,1,1315
4401,8,1,201,13,0,4 distractors,0,1,1003
4402,8,1,202,25,1,8 distractors,1,1,1533
4403,8,1,203,21,1,4 distractors,1,1,1289
4404,8,1,204,9,1,4 distractors,1,1,846
4405,8,1,205,13,0,4 distractors,0,1,900
4406,8,1,206,33,0,4 distractors,0,1,478
4407,8,1,207,37,0,8 distractors,0,1,798
4408,8,1,208,25,0,8 distractors,0,1,930
4409,8,1,209,17,1,8 distractors,1,1,831
4410,8,1,210,13,1,4 distractors,1,1,823
4411,8,1,211,21,0,4 distractors,0,1,625
4412,8,1,212,9,1,8 distractors,1,1,803
4413,8,1,213,37,0,8 distractors,0,1,735
4414,8,1,214,5,0,4 distractors,0,1,702
4415,8,1,215,37,1,8 distractors,1,1,1960
4416,8,1,216,13,1,4 distractors,1,1,585
4417,8,1,217,13,1,4 distractors,1,1,572
4418,8,1,218,21,1,4 distractors,1,1,451
4419,8,1,219,33,1,4 distractors,1,1,974
4420,8,1,220,13,0,4 distractors,0,1,1412
4421,8,1,221,17,1,8 distractors,1,1,787
4422,8,1,222,13,0,8 distractors,0,1,1331
4423,8,1,223,17,1,8 distractors,1,1,1256
4424,8,1,224,25,0,8 distractors,0,1,1068
4425,8,1,225,9,0,8 distractors,0,1,775
4426,8,1,226,13,1,8 distractors,1,1,602
4427,8,1,227,13,0,4 distractors,0,1,846
4428,8,1,228,5,0,4 distractors,0,1,810
4429,8,1,229,9,0,4 distractors,0,1,626
4430,8,1,230,21,1,4 distractors,1,1,881
4431,8,1,231,13,0,8 distractors,0,1,565
4432,8,1,232,21,1,4 distractors,1,1,672
4433,8,1,233,37,1,8 distractors,1,1,508
4434,8,1,234,5,1,4 distractors,1,1,607
4435,8,1,235,17,1,8 distractors,1,1,593
4436,8,1,236,9,1,4 distractors,1,1,525
4437,8,1,237,17,0,8 distractors,0,1,779
4438,8,1,238,13,1,8 distractors,1,1,1313
4439,8,1,239,9,0,4 distractors,0,1,876
4440,8,1,240,21,1,4 distractors,1,1,730
4441,8,1,241,9,0,4 distractors,0,1,949
4442,8,1,242,17,0,8 distractors,0,1,426
4443,8,1,243,25,1,8 distractors,1,1,1507
4444,8,1,244,25,1,8 distractors,1,1,1470
4445,8,1,245,25,1,8 distractors,1,1,460
4446,8,1,246,25,0,8 distractors,0,1,1058
4447,8,1,247,9,0,4 distractors,0,1,477
4448,8,1,248,21,1,4 distractors,1,1,688
4449,8,1,249,9,1,4 distractors,1,1,649
4450,8,1,250,9,1,4 distractors,1,1,432
4451,8,1,251,5,0,4 distractors,0,1,424
4452,8,1,252,9,0,4 distractors,0,1,718
4453,8,1,253,17,0,8 distractors,0,1,1098
4454,8,1,254,21,0,4 distractors,0,1,684
4455,8,1,255,25,0,8 distractors,0,1,920
4456,8,1,256,13,0,4 distractors,0,1,667
4457,8,1,257,9,0,4 distractors,0,1,809
4458,8,1,258,13,0,4 distractors,0,1,511
4459,8,1,259,13,0,8 distractors,0,1,684
4460,8,1,260,37,1,8 distractors,1,1,1496
4461,8,1,261,25,0,8 distractors,0,1,1464
4462,8,1,262,17,0,8 distractors,0,1,1297
4463,8,1,263,37,1,8 distractors,1,1,1343
4464,8,1,264,5,1,4 distractors,1,1,1088
4465,8,1,265,5,0,4 distractors,0,1,723
4466,8,1,266,33,1,4 distractors,1,1,678
4467,8,1,267,9,1,4 distractors,1,1,609
4468,8,1,268,37,0,8 distractors,0,1,612
4469,8,1,269,17,0,8 distractors,0,1,2006
4470,8,1,270,17,0,8 distractors,0,1,591
4471,8,1,271,37,1,8 distractors,1,1,1366
4472,8,1,272,37,0,8 distractors,0,1,806
4473,8,1,273,13,1,8 distractors,1,1,971
4474,8,1,274,17,1,8 distractors,1,1,1149
4475,8,1,275,37,0,8 distractors,0,1,1851
4476,8,1,276,37,1,8 distractors,1,1,1362
4477,8,1,277,17,0,8 distractors,0,1,849
4478,8,1,278,5,1,4 distractors,1,1,622
4479,8,1,279,33,1,4 distractors,1,1,781
4480,8,1,280,37,0,8 distractors,0,1,1183
4481,8,1,281,9,1,4 distractors,1,1,640
4482,8,1,282,25,0,8 distractors,0,1,1203
4483,8,1,283,33,1,4 distractors,1,1,1122
4484,8,1,284,5,1,4 distractors,1,1,1045
4485,8,1,285,33,0,4 distractors,0,1,743
4486,8,1,286,9,0,4 distractors,0,1,509
4487,8,1,287,13,0,8 distractors,0,1,1137
4488,8,1,288,5,1,4 distractors,1,1,472
4489,8,1,289,25,1,8 distractors,1,1,587
4490,8,1,290,37,1,8 distractors,1,1,1046
4491,8,1,291,13,0,4 distractors,0,1,937
4492,8,1,292,9,0,4 distractors,0,1,874
4493,8,1,293,9,0,8 distractors,0,1,498
4494,8,1,294,9,0,4 distractors,0,1,801
4495,8,1,295,13,0,8 distractors,0,1,834
4496,8,1,296,21,0,4 distractors,0,1,710
4497,8,1,297,33,1,4 distractors,1,1,625
4498,8,1,298,25,0,8 distractors,0,1,1535
4499,8,1,299,9,1,8 distractors,1,1,853
4500,8,1,300,25,1,8 distractors,1,1,796
4501,8,1,301,5,0,4 distractors,0,1,828
4502,8,1,302,13,1,8 distractors,1,1,1042
4503,8,1,303,21,0,4 distractors,0,1,821
4504,8,1,304,21,1,4 distractors,1,1,712
4505,8,1,305,25,0,8 distractors,0,1,673
4506,8,1,306,9,1,8 distractors,1,1,728
4507,8,1,307,13,1,8 distractors,1,1,945
4508,8,1,308,25,1,8 distractors,1,1,676
4509,8,1,309,25,1,8 distractors,1,1,1784
4510,8,1,310,9,0,4 distractors,0,1,858
4511,8,1,311,25,0,8 distractors,0,1,968
4512,8,1,312,13,0,4 distractors,0,1,722
4513,8,1,313,17,0,8 distractors,0,1,1301
4514,8,1,314,5,0,4 distractors,0,1,663
4515,8,1,315,13,1,4 distractors,1,1,1131
4516,8,1,316,9,1,8 distractors,1,1,889
4517,8,1,317,21,0,4 distractors,0,1,1084
4518,8,1,318,13,0,4 distractors,0,1,506
4519,8,1,319,37,0,8 distractors,0,1,1017
4520,8,1,320,13,0,8 distractors,0,1,1248
4521,8,1,321,33,0,4 distractors,0,1,902
4522,8,1,322,5,0,4 distractors,0,1,609
4523,8,1,323,37,1,8 distractors,1,1,549
4524,8,1,324,5,0,4 distractors,0,1,457
4525,8,1,325,25,0,8 distractors,0,1,1256
4526,8,1,326,13,0,8 distractors,0,1,715
4527,8,1,327,9,1,8 distractors,1,1,1062
4528,8,1,328,33,0,4 distractors,0,1,940
4529,8,1,329,9,1,8 distractors,1,1,858
4530,8,1,330,9,0,4 distractors,0,1,805
4531,8,1,331,17,1,8 distractors,1,1,790
4532,8,1,332,37,0,8 distractors,0,1,1616
4533,8,1,333,17,1,8 distractors,1,1,1827
4534,8,1,334,17,1,8 distractors,1,1,857
4535,8,1,335,17,0,8 distractors,0,1,972
4536,8,1,336,5,1,4 distractors,1,1,648
4537,8,1,337,9,1,4 distractors,1,1,819
4538,8,1,338,5,0,4 distractors,0,1,940
4539,8,1,339,9,0,4 distractors,0,1,763
4540,8,1,340,9,1,8 distractors,1,1,1514
4541,8,1,341,9,0,8 distractors,0,1,649
4542,8,1,342,25,1,8 distractors,1,1,804
4543,8,1,343,25,1,8 distractors,1,1,882
4544,8,1,344,25,0,8 distractors,0,1,631
4545,8,1,345,37,1,8 distractors,1,1,1307
4546,8,1,346,13,1,8 distractors,1,1,2356
4547,8,1,347,5,1,4 distractors,1,1,700
4548,8,1,348,9,1,8 distractors,1,1,824
4549,8,1,349,9,1,4 distractors,1,1,650
4550,8,1,350,9,1,8 distractors,1,1,583
4551,8,1,351,5,1,4 distractors,1,1,709
4552,8,1,352,5,1,4 distractors,1,1,640
4553,8,1,353,33,0,4 distractors,0,1,1070
4554,8,1,354,33,1,4 distractors,1,1,826
4555,8,1,355,21,0,4 distractors,0,1,1351
4556,8,1,356,37,0,8 distractors,0,1,928
4557,8,1,357,25,0,8 distractors,0,1,1160
4558,8,1,358,13,1,8 distractors,1,1,846
4559,8,1,359,21,0,4 distractors,0,1,987
4560,8,1,360,25,0,8 distractors,0,1,928
4561,8,1,361,37,0,8 distractors,0,1,699
4562,8,1,362,21,1,4 distractors,1,1,1021
4563,8,1,363,17,0,8 distractors,0,1,626
4564,8,1,364,17,0,8 distractors,0,1,958
4565,8,1,365,9,0,8 distractors,0,1,1351
4566,8,1,366,5,0,4 distractors,0,1,640
4567,8,1,367,21,0,4 distractors,0,1,973
4568,8,1,368,9,0,8 distractors,0,1,962
4569,8,1,369,9,0,4 distractors,0,1,592
4570,8,1,370,13,1,8 distractors,1,1,695
4571,8,1,371,13,1,4 distractors,1,1,768
4572,8,1,372,21,1,4 distractors,1,1,872
4573,8,1,373,5,0,4 distractors,0,1,708
4574,8,1,374,9,0,4 distractors,0,1,705
4575,8,1,375,5,1,4 distractors,1,1,858
4576,8,1,376,21,1,4 distractors,1,1,943
4577,8,1,377,13,1,4 distractors,1,1,553
4578,8,1,378,17,1,8 distractors,1,1,667
4579,8,1,379,13,1,8 distractors,1,1,806
4580,8,1,380,9,1,4 distractors,1,1,566
4581,8,1,381,13,0,4 distractors,0,1,786
4582,8,1,382,9,0,8 distractors,0,1,702
4583,8,1,383,33,1,4 distractors,1,1,992
4584,8,1,384,21,0,4 distractors,0,1,575
4585,8,1,385,25,0,8 distractors,0,1,497
4586,8,1,386,21,1,4 distractors,1,1,652
4587,8,1,387,9,0,8 distractors,0,1,570
4588,8,1,388,9,1,4 distractors,1,1,441
4589,8,1,389,21,1,4 distractors,1,1,1062
4590,8,1,390,5,0,4 distractors,0,1,1091
4591,8,1,391,9,1,4 distractors,1,1,904
4592,8,1,392,13,0,4 distractors,0,1,622
4593,8,1,393,9,0,4 distractors,0,1,547
4594,8,1,394,33,0,4 distractors,0,1,584
4595,8,1,395,37,1,8 distractors,1,1,973
4596,8,1,396,5,1,4 distractors,1,1,1343
4597,8,1,397,37,1,8 distractors,1,1,978
4598,8,1,398,13,0,8 distractors,0,1,1058
4599,8,1,399,33,0,4 distractors,0,1,552
4600,8,1,400,9,1,4 distractors,1,1,575
4601,8,1,401,21,1,4 distractors,1,1,1097
4602,8,1,402,21,0,4 distractors,0,1,1023
4603,8,1,403,13,1,4 distractors,1,1,780
4604,8,1,404,9,0,8 distractors,0,1,700
4605,8,1,405,13,0,4 distractors,0,1,575
4606,8,1,406,17,0,8 distractors,0,1,1305
4607,8,1,407,17,1,8 distractors,1,1,1609
4608,8,1,408,17,0,8 distractors,0,1,585
4609,8,1,409,9,1,4 distractors,1,1,623
4610,8,1,410,5,1,4 distractors,1,1,807
4611,8,1,411,33,1,4 distractors,1,1,535
4612,8,1,412,9,0,8 distractors,0,1,629
4613,8,1,413,33,1,4 distractors,1,1,998
4614,8,1,414,13,0,8 distractors,0,1,1479
4615,8,1,415,25,0,8 distractors,0,1,1105
4616,8,1,416,5,0,4 distractors,0,1,555
4617,8,1,417,13,0,4 distractors,0,1,1095
4618,8,1,418,25,0,8 distractors,0,1,997
4619,8,1,419,37,0,8 distractors,0,1,1736
