uidf,trial,age,usex,session,block,block_id,tid,response,rt,correct,target_color,target_sex,correctResponse
1,0,19,f,1,1,1,1,8,7478,0,b,m,2
1,1,19,f,1,1,1,2,3,1816,1,b,m,3
1,2,19,f,1,1,1,3,4,571,1,b,m,4
1,3,19,f,1,1,1,4,0,740,0,b,m,2
1,4,19,f,1,1,1,5,3,937,1,b,m,3
1,5,19,f,1,1,1,6,8,513,1,b,m,8
1,6,19,f,1,1,1,7,8,491,1,b,m,8
1,7,19,f,1,1,1,8,2,869,1,b,m,2
1,8,19,f,1,1,1,9,6,1465,1,b,m,6
1,9,19,f,1,1,1,10,4,1029,0,b,m,5
1,10,19,f,1,1,1,11,3,1177,1,b,m,3
1,11,19,f,1,1,1,12,2,1099,1,b,m,2
1,12,19,f,1,1,1,13,7,514,1,b,m,7
1,13,19,f,1,1,1,14,3,408,1,b,m,3
1,14,19,f,1,1,1,15,2,675,1,b,m,2
1,15,19,f,1,1,1,16,1,1102,0,b,m,3
1,16,19,f,1,1,1,17,0,259,1,b,m,0
1,17,19,f,1,1,1,18,6,391,0,b,m,3
1,18,19,f,1,1,1,19,0,159,1,b,m,0
1,19,19,f,1,1,1,20,0,748,1,b,m,0
1,20,19,f,1,1,1,21,8,317,1,b,m,8
1,21,19,f,1,1,1,22,8,496,0,b,m,0
1,22,19,f,1,1,1,23,4,467,1,b,m,4
1,23,19,f,1,1,1,24,5,952,1,b,m,5
1,24,19,f,1,1,1,25,3,662,0,b,m,8
1,25,19,f,1,1,1,26,4,314,1,b,m,4
1,26,19,f,1,1,1,27,3,345,1,b,m,3
1,27,19,f,1,1,1,28,6,359,1,b,m,6
1,28,19,f,1,1,1,29,2,1810,0,b,m,6
1,29,19,f,1,1,1,30,2,661,1,b,m,2
1,30,19,f,1,1,1,31,8,644,1,b,m,8
1,31,19,f,1,1,1,32,3,388,1,b,m,3
1,32,19,f,1,1,1,33,7,860,0,b,m,2
1,33,19,f,1,1,1,34,1,364,1,b,m,1
1,34,19,f,1,1,1,35,3,484,1,b,m,3
1,35,19,f,1,1,1,36,7,686,0,b,m,0
1,36,19,f,1,1,1,37,6,465,1,b,m,6
1,37,19,f,1,1,1,38,0,505,1,b,m,0
1,38,19,f,1,1,1,39,6,175,1,b,m,6
1,39,19,f,1,1,1,40,2,437,1,b,m,2
1,40,19,f,1,1,1,41,3,325,1,b,m,3
1,41,19,f,1,1,1,42,8,612,0,b,m,2
1,42,19,f,1,1,1,43,2,455,1,b,m,2
1,43,19,f,1,1,1,44,4,79,1,b,m,4
1,44,19,f,1,1,1,45,4,649,1,b,m,4
1,45,19,f,1,1,1,46,6,402,1,b,m,6
1,46,19,f,1,1,1,47,2,606,1,b,m,2
1,47,19,f,1,1,1,48,3,503,1,b,m,3
1,48,19,f,1,1,1,49,8,640,1,b,m,8
1,49,19,f,1,1,1,50,8,329,1,b,m,8
1,50,19,f,1,1,1,51,1,805,0,b,m,3
1,51,19,f,1,1,1,52,4,143,1,b,m,4
1,52,19,f,1,1,1,53,7,670,0,b,m,1
1,53,19,f,1,1,1,54,4,512,0,b,m,5
1,54,19,f,1,1,1,55,3,535,1,b,m,3
1,55,19,f,1,1,1,56,3,552,1,b,m,3
1,56,19,f,1,1,1,57,4,1135,0,b,m,6
1,57,19,f,1,1,1,58,4,180,1,b,m,4
1,58,19,f,1,1,1,59,2,597,0,b,m,4
1,59,19,f,1,1,1,60,1,317,1,b,m,1
1,60,19,f,1,1,1,61,7,605,0,b,m,0
1,61,19,f,1,1,1,62,3,625,0,b,m,6
1,62,19,f,1,1,1,63,4,330,1,b,m,4
1,63,19,f,1,1,1,64,4,415,0,b,m,5
1,64,19,f,1,1,1,65,8,765,0,b,m,2
1,65,19,f,1,1,1,66,3,298,1,b,m,3
1,66,19,f,1,1,1,67,1,162,1,b,m,1
1,67,19,f,1,1,1,68,3,207,1,b,m,3
1,68,19,f,1,1,1,69,7,454,1,b,m,7
1,69,19,f,1,1,1,70,2,707,1,b,m,2
1,70,19,f,1,1,1,71,7,476,1,b,m,7
1,71,19,f,1,1,1,72,2,585,1,b,m,2
1,72,19,f,1,1,1,73,2,472,1,b,m,2
1,73,19,f,1,1,1,74,1,385,1,b,m,1
1,74,19,f,1,1,1,75,2,576,0,b,m,1
1,75,19,f,1,1,1,76,3,281,1,b,m,3
1,76,19,f,1,1,1,77,1,500,1,b,m,1
1,77,19,f,1,1,1,78,1,1308,0,b,m,2
1,78,19,f,1,1,1,79,8,724,1,b,m,8
1,79,19,f,1,1,1,80,6,257,1,b,m,6
1,80,19,f,1,1,1,81,6,1121,1,b,m,6
1,81,19,f,1,1,1,82,5,747,1,b,m,5
1,82,19,f,1,1,1,83,2,665,0,b,m,3
1,83,19,f,1,1,1,84,1,413,1,b,m,1
1,84,19,f,1,1,1,85,4,824,1,b,m,4
1,85,19,f,1,1,1,86,4,941,1,b,m,4
1,86,19,f,1,1,1,87,2,900,1,b,m,2
1,87,19,f,1,1,1,88,7,1206,1,b,m,7
1,88,19,f,1,1,1,89,2,669,0,b,m,1
1,89,19,f,1,1,1,90,0,314,1,b,m,0
1,90,19,f,1,1,1,91,8,495,0,b,m,0
1,91,19,f,1,1,1,92,6,96,1,b,m,6
1,92,19,f,1,1,1,93,4,212,1,b,m,4
1,93,19,f,1,1,1,94,7,737,1,b,m,7
1,94,19,f,1,1,1,95,3,632,1,b,m,3
1,95,19,f,1,1,1,96,7,660,1,b,m,7
1,96,19,f,1,1,1,97,4,408,1,b,m,4
1,97,19,f,1,1,1,98,6,458,1,b,m,6
1,98,19,f,1,1,1,99,7,407,1,b,m,7
1,99,19,f,1,1,1,100,1,436,1,b,m,1
2,0,17,f,1,1,2,101,6,1820,0,y,m,0
2,1,17,f,1,1,2,102,3,1232,0,y,m,1
2,2,17,f,1,1,2,103,7,2401,0,y,m,3
2,3,17,f,1,1,2,104,8,703,1,y,m,8
2,4,17,f,1,1,2,105,1,735,1,y,m,1
2,5,17,f,1,1,2,106,3,2397,0,y,m,6
2,6,17,f,1,1,2,107,7,1917,1,y,m,7
2,7,17,f,1,1,2,108,2,905,1,y,m,2
2,8,17,f,1,1,2,109,5,383,1,y,m,5
2,9,17,f,1,1,2,110,0,955,1,y,m,0
2,10,17,f,1,1,2,111,2,1717,0,y,m,0
2,11,17,f,1,1,2,112,5,1385,0,y,m,0
2,12,17,f,1,1,2,113,2,585,1,y,m,2
2,13,17,f,1,1,2,114,1,254,1,y,m,1
2,14,17,f,1,1,2,115,8,2699,0,y,m,7
2,15,17,f,1,1,2,116,3,132,1,y,m,3
2,16,17,f,1,1,2,117,2,599,1,y,m,2
2,17,17,f,1,1,2,118,3,726,1,y,m,3
2,18,17,f,1,1,2,119,4,803,1,y,m,4
2,19,17,f,1,1,2,120,2,2109,0,y,m,7
2,20,17,f,1,1,2,121,1,699,1,y,m,1
2,21,17,f,1,1,2,122,6,3829,1,y,m,6
2,22,17,f,1,1,2,123,1,517,1,y,m,1
2,23,17,f,1,1,2,124,1,723,1,y,m,1
2,24,17,f,1,1,2,125,1,777,1,y,m,1
2,25,17,f,1,1,2,126,2,758,1,y,m,2
2,26,17,f,1,1,2,127,8,2049,0,y,m,1
2,27,17,f,1,1,2,128,3,370,1,y,m,3
2,28,17,f,1,1,2,129,6,787,1,y,m,6
2,29,17,f,1,1,2,130,5,674,0,y,m,0
2,30,17,f,1,1,2,131,2,708,1,y,m,2
2,31,17,f,1,1,2,132,1,581,1,y,m,1
2,32,17,f,1,1,2,133,3,651,1,y,m,3
2,33,17,f,1,1,2,134,6,703,1,y,m,6
2,34,17,f,1,1,2,135,8,471,1,y,m,8
2,35,17,f,1,1,2,136,2,1727,0,y,m,0
2,36,17,f,1,1,2,137,8,856,0,y,m,0
2,37,17,f,1,1,2,138,5,634,1,y,m,5
2,38,17,f,1,1,2,139,8,330,1,y,m,8
2,39,17,f,1,1,2,140,1,721,1,y,m,1
2,40,17,f,1,1,2,141,8,1472,1,y,m,8
2,41,17,f,1,1,2,142,1,2981,0,y,m,6
2,42,17,f,1,1,2,143,7,1048,0,y,m,0
2,43,17,f,1,1,2,144,1,524,1,y,m,1
2,44,17,f,1,1,2,145,7,571,1,y,m,7
2,45,17,f,1,1,2,146,0,632,1,y,m,0
2,46,17,f,1,1,2,147,8,554,1,y,m,8
2,47,17,f,1,1,2,148,4,755,1,y,m,4
2,48,17,f,1,1,2,149,1,927,1,y,m,1
2,49,17,f,1,1,2,150,8,193,1,y,m,8
2,50,17,f,1,1,2,151,1,576,0,y,m,3
2,51,17,f,1,1,2,152,8,367,1,y,m,8
2,52,17,f,1,1,2,153,2,653,1,y,m,2
2,53,17,f,1,1,2,154,2,797,0,y,m,4
2,54,17,f,1,1,2,155,1,653,1,y,m,1
2,55,17,f,1,1,2,156,1,416,0,y,m,0
2,56,17,f,1,1,2,157,1,981,0,y,m,8
2,57,17,f,1,1,2,158,1,467,1,y,m,1
2,58,17,f,1,1,2,159,5,355,1,y,m,5
2,59,17,f,1,1,2,160,2,3858,1,y,m,2
2,60,17,f,1,1,2,161,5,5259,0,y,m,0
2,61,17,f,1,1,2,162,4,359,1,y,m,4
2,62,17,f,1,1,2,163,0,742,1,y,m,0
2,63,17,f,1,1,2,164,1,620,1,y,m,1
2,64,17,f,1,1,2,165,8,313,1,y,m,8
2,65,17,f,1,1,2,166,0,507,1,y,m,0
2,66,17,f,1,1,2,167,3,323,1,y,m,3
2,67,17,f,1,1,2,168,5,5264,0,y,m,7
2,68,17,f,1,1,2,169,0,465,1,y,m,0
2,69,17,f,1,1,2,170,3,515,1,y,m,3
2,70,17,f,1,1,2,171,4,1537,0,y,m,6
2,71,17,f,1,1,2,172,0,466,1,y,m,0
2,72,17,f,1,1,2,173,2,501,1,y,m,2
2,73,17,f,1,1,2,174,8,488,1,y,m,8
2,74,17,f,1,1,2,175,2,903,1,y,m,2
2,75,17,f,1,1,2,176,0,1592,0,y,m,7
2,76,17,f,1,1,2,177,1,396,1,y,m,1
2,77,17,f,1,1,2,178,4,480,1,y,m,4
2,78,17,f,1,1,2,179,4,219,1,y,m,4
2,79,17,f,1,1,2,180,2,544,1,y,m,2
2,80,17,f,1,1,2,181,8,709,0,y,m,6
2,81,17,f,1,1,2,182,2,642,1,y,m,2
2,82,17,f,1,1,2,183,7,1198,1,y,m,7
2,83,17,f,1,1,2,184,1,458,1,y,m,1
2,84,17,f,1,1,2,185,2,579,0,y,m,6
2,85,17,f,1,1,2,186,0,482,1,y,m,0
2,86,17,f,1,1,2,187,3,255,1,y,m,3
2,87,17,f,1,1,2,188,0,236,1,y,m,0
2,88,17,f,1,1,2,189,4,175,1,y,m,4
2,89,17,f,1,1,2,190,1,447,1,y,m,1
2,90,17,f,1,1,2,191,8,489,0,y,m,7
2,91,17,f,1,1,2,192,0,1837,1,y,m,0
2,92,17,f,1,1,2,193,2,596,1,y,m,2
2,93,17,f,1,1,2,194,7,977,1,y,m,7
2,94,17,f,1,1,2,195,1,530,1,y,m,1
2,95,17,f,1,1,2,196,4,237,1,y,m,4
2,96,17,f,1,1,2,197,1,612,1,y,m,1
2,97,17,f,1,1,2,198,3,561,1,y,m,3
2,98,17,f,1,1,2,199,3,567,0,y,m,5
2,99,17,f,1,1,2,200,8,328,1,y,m,8
3,0,23,m,1,1,3,201,8,1196,0,b,f,0
3,1,23,m,1,1,3,202,2,1830,0,b,f,1
3,2,23,m,1,1,3,203,7,550,1,b,f,7
3,3,23,m,1,1,3,204,1,1100,0,b,f,7
3,4,23,m,1,1,3,205,6,738,0,b,f,4
3,5,23,m,1,1,3,206,5,1485,0,b,f,7
3,6,23,m,1,1,3,207,7,1246,0,b,f,5
3,7,23,m,1,1,3,208,6,664,1,b,f,6
3,8,23,m,1,1,3,209,1,1061,0,b,f,5
3,9,23,m,1,1,3,210,5,1399,1,b,f,5
3,10,23,m,1,1,3,211,0,715,1,b,f,0
3,11,23,m,1,1,3,212,8,1486,1,b,f,8
3,12,23,m,1,1,3,213,5,671,0,b,f,1
3,13,23,m,1,1,3,214,2,1302,0,b,f,3
3,14,23,m,1,1,3,215,6,455,1,b,f,6
3,15,23,m,1,1,3,216,1,399,0,b,f,2
3,16,23,m,1,1,3,217,8,2294,1,b,f,8
3,17,23,m,1,1,3,218,6,516,1,b,f,6
3,18,23,m,1,1,3,219,8,670,0,b,f,6
3,19,23,m,1,1,3,220,3,520,1,b,f,3
3,20,23,m,1,1,3,221,6,801,1,b,f,6
3,21,23,m,1,1,3,222,3,875,1,b,f,3
3,22,23,m,1,1,3,223,4,372,0,b,f,5
3,23,23,m,1,1,3,224,8,312,0,b,f,4
3,24,23,m,1,1,3,225,3,331,1,b,f,3
3,25,23,m,1,1,3,226,0,347,0,b,f,1
3,26,23,m,1,1,3,227,1,444,0,b,f,3
3,27,23,m,1,1,3,228,2,788,0,b,f,7
3,28,23,m,1,1,3,229,6,326,1,b,f,6
3,29,23,m,1,1,3,230,0,379,0,b,f,6
3,30,23,m,1,1,3,231,2,541,0,b,f,6
3,31,23,m,1,1,3,232,0,329,1,b,f,0
3,32,23,m,1,1,3,233,1,861,0,b,f,7
3,33,23,m,1,1,3,234,0,794,0,b,f,1
3,34,23,m,1,1,3,235,5,43,1,b,f,5
3,35,23,m,1,1,3,236,7,527,1,b,f,7
3,36,23,m,1,1,3,237,8,595,0,b,f,6
3,37,23,m,1,1,3,238,2,1257,0,b,f,3
3,38,23,m,1,1,3,239,8,309,0,b,f,6
3,39,23,m,1,1,3,240,5,517,1,b,f,5
3,40,23,m,1,1,3,241,7,5852,0,b,f,6
3,41,23,m,1,1,3,242,6,895,1,b,f,6
3,42,23,m,1,1,3,243,3,0,1,b,f,3
3,43,23,m,1,1,3,244,1,111,1,b,f,1
3,44,23,m,1,1,3,245,8,525,1,b,f,8
3,45,23,m,1,1,3,246,6,47,1,b,f,6
3,46,23,m,1,1,3,247,0,502,0,b,f,8
3,47,23,m,1,1,3,248,2,429,1,b,f,2
3,48,23,m,1,1,3,249,4,68,1,b,f,4
3,49,23,m,1,1,3,250,2,338,1,b,f,2
3,50,23,m,1,1,3,251,5,841,1,b,f,5
3,51,23,m,1,1,3,252,8,326,0,b,f,1
3,52,23,m,1,1,3,253,3,267,0,b,f,5
3,53,23,m,1,1,3,254,6,32,0,b,f,3
3,54,23,m,1,1,3,255,2,548,0,b,f,4
3,55,23,m,1,1,3,256,5,142,0,b,f,7
3,56,23,m,1,1,3,257,5,1036,1,b,f,5
3,57,23,m,1,1,3,258,6,640,1,b,f,6
3,58,23,m,1,1,3,259,2,149,0,b,f,8
3,59,23,m,1,1,3,260,0,617,1,b,f,0
3,60,23,m,1,1,3,261,1,404,1,b,f,1
3,61,23,m,1,1,3,262,1,340,0,b,f,6
3,62,23,m,1,1,3,263,2,590,0,b,f,1
3,63,23,m,1,1,3,264,5,678,1,b,f,5
3,64,23,m,1,1,3,265,2,373,0,b,f,3
3,65,23,m,1,1,3,266,6,210,1,b,f,6
3,66,23,m,1,1,3,267,5,18,1,b,f,5
3,67,23,m,1,1,3,268,2,555,0,b,f,4
3,68,23,m,1,1,3,269,1,667,0,b,f,3
3,69,23,m,1,1,3,270,4,218,1,b,f,4
3,70,23,m,1,1,3,271,1,33,1,b,f,1
3,71,23,m,1,1,3,272,2,351,1,b,f,2
3,72,23,m,1,1,3,273,1,529,0,b,f,4
3,73,23,m,1,1,3,274,4,372,0,b,f,8
3,74,23,m,1,1,3,275,2,331,1,b,f,2
3,75,23,m,1,1,3,276,2,558,0,b,f,3
3,76,23,m,1,1,3,277,0,762,0,b,f,5
3,77,23,m,1,1,3,278,2,499,0,b,f,0
3,78,23,m,1,1,3,279,6,290,0,b,f,8
3,79,23,m,1,1,3,280,2,382,0,b,f,5
3,80,23,m,1,1,3,281,2,393,0,b,f,0
3,81,23,m,1,1,3,282,8,605,1,b,f,8
3,82,23,m,1,1,3,283,2,514,0,b,f,6
3,83,23,m,1,1,3,284,4,336,1,b,f,4
3,84,23,m,1,1,3,285,6,323,1,b,f,6
3,85,23,m,1,1,3,286,6,11,0,b,f,0
3,86,23,m,1,1,3,287,7,529,0,b,f,6
3,87,23,m,1,1,3,288,7,1699,0,b,f,5
3,88,23,m,1,1,3,289,2,58,1,b,f,2
3,89,23,m,1,1,3,290,8,218,0,b,f,3
3,90,23,m,1,1,3,291,3,226,0,b,f,5
3,91,23,m,1,1,3,292,5,0,1,b,f,5
3,92,23,m,1,1,3,293,7,287,0,b,f,6
3,93,23,m,1,1,3,294,4,1,1,b,f,4
3,94,23,m,1,1,3,295,1,955,1,b,f,1
3,95,23,m,1,1,3,296,3,0,1,b,f,3
3,96,23,m,1,1,3,297,8,298,0,b,f,0
3,97,23,m,1,1,3,298,5,72,1,b,f,5
3,98,23,m,1,1,3,299,6,204,1,b,f,6
3,99,23,m,1,1,3,300,2,193,0,b,f,5
4,0,30,m,1,1,4,301,6,763,1,y,f,6
4,1,30,m,1,1,4,302,3,3323,0,y,f,7
4,2,30,m,1,1,4,303,7,2139,0,y,f,2
4,3,30,m,1,1,4,304,0,3729,0,y,f,2
4,4,30,m,1,1,4,305,6,1267,1,y,f,6
4,5,30,m,1,1,4,306,3,1402,0,y,f,2
4,6,30,m,1,1,4,307,8,569,1,y,f,8
4,7,30,m,1,1,4,308,4,1027,1,y,f,4
4,8,30,m,1,1,4,309,2,661,0,y,f,1
4,9,30,m,1,1,4,310,0,812,0,y,f,8
4,10,30,m,1,1,4,311,8,1082,0,y,f,0
4,11,30,m,1,1,4,312,6,880,0,y,f,7
4,12,30,m,1,1,4,313,0,723,1,y,f,0
4,13,30,m,1,1,4,314,3,1079,0,y,f,0
4,14,30,m,1,1,4,315,0,888,0,y,f,1
4,15,30,m,1,1,4,316,4,866,0,y,f,2
4,16,30,m,1,1,4,317,8,793,0,y,f,5
4,17,30,m,1,1,4,318,8,742,0,y,f,2
4,18,30,m,1,1,4,319,1,955,0,y,f,3
4,19,30,m,1,1,4,320,2,532,1,y,f,2
4,20,30,m,1,1,4,321,0,580,1,y,f,0
4,21,30,m,1,1,4,322,1,868,0,y,f,0
4,22,30,m,1,1,4,323,3,669,1,y,f,3
4,23,30,m,1,1,4,324,0,560,0,y,f,6
4,24,30,m,1,1,4,325,6,793,0,y,f,7
4,25,30,m,1,1,4,326,8,1286,0,y,f,2
4,26,30,m,1,1,4,327,6,1827,0,y,f,8
4,27,30,m,1,1,4,328,4,704,1,y,f,4
4,28,30,m,1,1,4,329,8,816,0,y,f,6
4,29,30,m,1,1,4,330,6,867,1,y,f,6
4,30,30,m,1,1,4,331,1,748,0,y,f,5
4,31,30,m,1,1,4,332,6,1132,0,y,f,7
4,32,30,m,1,1,4,333,4,1174,0,y,f,6
4,33,30,m,1,1,4,334,7,554,0,y,f,3
4,34,30,m,1,1,4,335,6,768,0,y,f,7
4,35,30,m,1,1,4,336,2,546,1,y,f,2
4,36,30,m,1,1,4,337,6,1241,0,y,f,5
4,37,30,m,1,1,4,338,5,1188,0,y,f,8
4,38,30,m,1,1,4,339,6,488,1,y,f,6
4,39,30,m,1,1,4,340,3,940,1,y,f,3
4,40,30,m,1,1,4,341,4,759,0,y,f,1
4,41,30,m,1,1,4,342,2,542,0,y,f,6
4,42,30,m,1,1,4,343,0,568,0,y,f,7
4,43,30,m,1,1,4,344,0,522,0,y,f,4
4,44,30,m,1,1,4,345,2,491,1,y,f,2
4,45,30,m,1,1,4,346,6,866,0,y,f,3
4,46,30,m,1,1,4,347,2,374,1,y,f,2
4,47,30,m,1,1,4,348,8,244,1,y,f,8
4,48,30,m,1,1,4,349,8,671,0,y,f,1
4,49,30,m,1,1,4,350,0,569,0,y,f,7
4,50,30,m,1,1,4,351,4,771,1,y,f,4
4,51,30,m,1,1,4,352,4,675,0,y,f,6
4,52,30,m,1,1,4,353,0,1233,0,y,f,3
4,53,30,m,1,1,4,354,6,789,0,y,f,5
4,54,30,m,1,1,4,355,0,779,0,y,f,3
4,55,30,m,1,1,4,356,6,1055,1,y,f,6
4,56,30,m,1,1,4,357,3,620,0,y,f,6
4,57,30,m,1,1,4,358,6,545,0,y,f,5
4,58,30,m,1,1,4,359,6,619,1,y,f,6
4,59,30,m,1,1,4,360,4,680,0,y,f,1
4,60,30,m,1,1,4,361,8,392,0,y,f,0
4,61,30,m,1,1,4,362,5,688,0,y,f,4
4,62,30,m,1,1,4,363,8,930,0,y,f,7
4,63,30,m,1,1,4,364,7,411,1,y,f,7
4,64,30,m,1,1,4,365,3,1460,0,y,f,7
4,65,30,m,1,1,4,366,1,1083,0,y,f,5
4,66,30,m,1,1,4,367,0,1988,0,y,f,7
4,67,30,m,1,1,4,368,6,601,0,y,f,5
4,68,30,m,1,1,4,369,3,777,0,y,f,7
4,69,30,m,1,1,4,370,4,515,1,y,f,4
4,70,30,m,1,1,4,371,8,467,0,y,f,4
4,71,30,m,1,1,4,372,1,531,1,y,f,1
4,72,30,m,1,1,4,373,6,1023,0,y,f,4
4,73,30,m,1,1,4,374,4,621,0,y,f,7
4,74,30,m,1,1,4,375,2,798,0,y,f,5
4,75,30,m,1,1,4,376,5,1339,0,y,f,2
4,76,30,m,1,1,4,377,2,516,1,y,f,2
4,77,30,m,1,1,4,378,6,566,0,y,f,0
4,78,30,m,1,1,4,379,4,740,0,y,f,1
4,79,30,m,1,1,4,380,0,526,0,y,f,8
4,80,30,m,1,1,4,381,4,777,0,y,f,5
4,81,30,m,1,1,4,382,0,671,0,y,f,3
4,82,30,m,1,1,4,383,7,2003,0,y,f,3
4,83,30,m,1,1,4,384,7,631,1,y,f,7
4,84,30,m,1,1,4,385,4,617,1,y,f,4
4,85,30,m,1,1,4,386,5,729,1,y,f,5
4,86,30,m,1,1,4,387,0,634,0,y,f,4
4,87,30,m,1,1,4,388,3,1228,0,y,f,7
4,88,30,m,1,1,4,389,6,812,0,y,f,4
4,89,30,m,1,1,4,390,6,1562,0,y,f,2
4,90,30,m,1,1,4,391,8,547,0,y,f,2
4,91,30,m,1,1,4,392,7,434,1,y,f,7
4,92,30,m,1,1,4,393,4,1111,0,y,f,1
4,93,30,m,1,1,4,394,1,1579,0,y,f,6
4,94,30,m,1,1,4,395,6,549,0,y,f,1
4,95,30,m,1,1,4,396,3,616,0,y,f,8
4,96,30,m,1,1,4,397,5,923,0,y,f,7
4,97,30,m,1,1,4,398,0,481,1,y,f,0
4,98,30,m,1,1,4,399,3,593,0,y,f,7
4,99,30,m,1,1,4,400,8,2473,0,y,f,2
5,0,21,f,1,1,5,401,2,3838,0,y,f,4
5,1,21,f,1,1,5,402,6,1176,0,y,f,0
5,2,21,f,1,1,5,403,1,616,1,y,f,1
5,3,21,f,1,1,5,404,2,690,1,y,f,2
5,4,21,f,1,1,5,405,4,2672,0,y,f,5
5,5,21,f,1,1,5,406,7,2453,0,y,f,4
5,6,21,f,1,1,5,407,7,3386,0,y,f,3
5,7,21,f,1,1,5,408,8,4510,0,y,f,0
5,8,21,f,1,1,5,409,1,2696,1,y,f,1
5,9,21,f,1,1,5,410,1,778,0,y,f,7
5,10,21,f,1,1,5,411,7,643,1,y,f,7
5,11,21,f,1,1,5,412,8,867,0,y,f,5
5,12,21,f,1,1,5,413,3,988,0,y,f,4
5,13,21,f,1,1,5,414,1,824,1,y,f,1
5,14,21,f,1,1,5,415,7,1141,1,y,f,7
5,15,21,f,1,1,5,416,7,2137,0,y,f,5
5,16,21,f,1,1,5,417,8,1631,0,y,f,7
5,17,21,f,1,1,5,418,5,827,1,y,f,5
5,18,21,f,1,1,5,419,1,759,0,y,f,5
5,19,21,f,1,1,5,420,1,683,1,y,f,1
5,20,21,f,1,1,5,421,6,940,1,y,f,6
5,21,21,f,1,1,5,422,6,695,1,y,f,6
5,22,21,f,1,1,5,423,6,285,1,y,f,6
5,23,21,f,1,1,5,424,3,784,1,y,f,3
5,24,21,f,1,1,5,425,2,723,1,y,f,2
5,25,21,f,1,1,5,426,2,506,1,y,f,2
5,26,21,f,1,1,5,427,7,1115,0,y,f,8
5,27,21,f,1,1,5,428,6,1035,0,y,f,0
5,28,21,f,1,1,5,429,2,966,0,y,f,4
5,29,21,f,1,1,5,430,1,722,0,y,f,8
5,30,21,f,1,1,5,431,7,779,0,y,f,0
5,31,21,f,1,1,5,432,6,1109,0,y,f,3
5,32,21,f,1,1,5,433,1,711,1,y,f,1
5,33,21,f,1,1,5,434,6,1001,1,y,f,6
5,34,21,f,1,1,5,435,0,876,1,y,f,0
5,35,21,f,1,1,5,436,5,185,1,y,f,5
5,36,21,f,1,1,5,437,7,656,0,y,f,8
5,37,21,f,1,1,5,438,8,848,1,y,f,8
5,38,21,f,1,1,5,439,5,2770,1,y,f,5
5,39,21,f,1,1,5,440,2,1064,1,y,f,2
5,40,21,f,1,1,5,441,7,940,0,y,f,2
5,41,21,f,1,1,5,442,5,3091,0,y,f,8
5,42,21,f,1,1,5,443,6,1624,1,y,f,6
5,43,21,f,1,1,5,444,1,860,1,y,f,1
5,44,21,f,1,1,5,445,2,801,1,y,f,2
5,45,21,f,1,1,5,446,8,694,1,y,f,8
5,46,21,f,1,1,5,447,2,1018,0,y,f,1
5,47,21,f,1,1,5,448,5,199,1,y,f,5
5,48,21,f,1,1,5,449,3,671,0,y,f,5
5,49,21,f,1,1,5,450,5,652,1,y,f,5
5,50,21,f,1,1,5,451,6,290,1,y,f,6
5,51,21,f,1,1,5,452,3,1495,1,y,f,3
5,52,21,f,1,1,5,453,0,751,1,y,f,0
5,53,21,f,1,1,5,454,2,426,1,y,f,2
5,54,21,f,1,1,5,455,5,273,1,y,f,5
5,55,21,f,1,1,5,456,8,1652,0,y,f,4
5,56,21,f,1,1,5,457,4,653,1,y,f,4
5,57,21,f,1,1,5,458,0,2730,0,y,f,2
5,58,21,f,1,1,5,459,3,676,1,y,f,3
5,59,21,f,1,1,5,460,2,604,0,y,f,3
5,60,21,f,1,1,5,461,1,612,1,y,f,1
5,61,21,f,1,1,5,462,0,566,1,y,f,0
5,62,21,f,1,1,5,463,8,1443,0,y,f,7
5,63,21,f,1,1,5,464,6,1044,0,y,f,2
5,64,21,f,1,1,5,465,1,521,0,y,f,0
5,65,21,f,1,1,5,466,3,788,1,y,f,3
5,66,21,f,1,1,5,467,2,814,0,y,f,1
5,67,21,f,1,1,5,468,6,570,1,y,f,6
5,68,21,f,1,1,5,469,4,1263,1,y,f,4
5,69,21,f,1,1,5,470,2,1032,0,y,f,4
5,70,21,f,1,1,5,471,6,613,0,y,f,5
5,71,21,f,1,1,5,472,0,486,1,y,f,0
5,72,21,f,1,1,5,473,5,1192,1,y,f,5
5,73,21,f,1,1,5,474,5,1052,1,y,f,5
5,74,21,f,1,1,5,475,1,1120,1,y,f,1
5,75,21,f,1,1,5,476,7,1001,1,y,f,7
5,76,21,f,1,1,5,477,6,666,1,y,f,6
5,77,21,f,1,1,5,478,0,153,1,y,f,0
5,78,21,f,1,1,5,479,1,256,1,y,f,1
5,79,21,f,1,1,5,480,5,950,1,y,f,5
5,80,21,f,1,1,5,481,7,761,1,y,f,7
5,81,21,f,1,1,5,482,3,578,1,y,f,3
5,82,21,f,1,1,5,483,0,559,1,y,f,0
5,83,21,f,1,1,5,484,0,479,1,y,f,0
5,84,21,f,1,1,5,485,8,488,1,y,f,8
5,85,21,f,1,1,5,486,5,455,1,y,f,5
5,86,21,f,1,1,5,487,7,891,1,y,f,7
5,87,21,f,1,1,5,488,2,868,1,y,f,2
5,88,21,f,1,1,5,489,3,1174,0,y,f,2
5,89,21,f,1,1,5,490,0,2904,1,y,f,0
5,90,21,f,1,1,5,491,3,699,0,y,f,1
5,91,21,f,1,1,5,492,7,103,1,y,f,7
5,92,21,f,1,1,5,493,3,663,0,y,f,7
5,93,21,f,1,1,5,494,1,310,1,y,f,1
