SubjID,BlockNr,Sequence,Trial,Stability,MeanSize,MeanSizeDeg,SetSize,BuildOrTest,TargetOri,Response,ACC,RT
5,4,29,2,2,92.5,2.5,10,0,-45,-45,1,2717.12
5,4,29,3,2,92.5,2.5,10,0,-45,-45,1,2033.82
5,4,29,4,2,74,2,10,1,-45,-45,1,1959.99
5,4,29,5,2,92.5,2.5,30,1,-45,-45,1,4140.92
5,4,29,6,2,111,3,20,1,-45,-45,1,1711.34
5,4,29,7,2,55.5,1.5,40,1,45,45,1,1787.03
5,4,30,1,2,55.5,1.5,20,0,45,45,1,1176.16
5,4,30,2,2,55.5,1.5,20,0,-45,-45,1,1755.91
5,4,30,3,2,55.5,1.5,20,0,45,45,1,985.07
5,4,30,4,2,111,3,20,1,45,45,1,1808.39
5,4,30,5,2,55.5,1.5,40,1,-45,-45,1,8537.78
5,4,30,6,2,92.5,2.5,10,1,45,45,1,2490.26
5,4,30,7,2,74,2,30,1,-45,-45,1,3329.59
5,4,31,1,2,92.5,2.5,30,0,45,45,1,5731.17
5,4,31,2,2,92.5,2.5,30,0,45,45,1,5470.07
5,4,31,3,2,92.5,2.5,30,0,45,45,1,2922.66
5,4,31,4,2,92.5,2.5,30,0,-45,-45,1,4674.06
5,4,31,5,2,55.5,1.5,30,1,45,45,1,4361.05
5,4,31,6,2,111,3,20,1,-45,-45,1,8073.15
5,4,31,7,2,74,2,40,1,45,45,1,4060.22
5,4,31,8,2,92.5,2.5,10,1,45,45,1,3344.71
5,4,32,1,1,111,3,40,0,45,45,1,6214.9
5,4,32,2,1,111,3,40,0,45,45,1,6900.6
5,4,32,3,1,111,3,40,0,45,45,1,8464.14
5,4,32,4,1,111,3,40,0,45,45,1,5907.16
5,4,32,5,1,111,3,10,1,-45,-45,1,2779.13
5,4,32,6,1,111,3,30,1,-45,-45,1,4035.9
5,4,32,7,1,111,3,20,1,-45,-45,1,2328.56
5,4,32,8,1,111,3,40,1,-45,-45,1,4504.67
5,5,33,1,1,74,2,20,0,-45,-45,1,3565.64
5,5,33,2,1,74,2,20,0,-45,-45,1,7493.62
5,5,33,3,1,74,2,20,1,-45,-45,1,2008.11
5,5,33,4,1,74,2,40,1,45,45,1,2026.6
5,5,33,5,1,74,2,10,1,-45,-45,1,2490.7
5,5,33,6,1,74,2,30,1,-45,-45,1,4542.38
5,5,34,1,2,55.5,1.5,40,0,45,45,1,2596.88
5,5,34,2,2,55.5,1.5,40,0,45,45,1,2626.89
5,5,34,3,2,55.5,1.5,40,0,-45,-45,1,1383.86
5,5,34,4,2,55.5,1.5,40,0,-45,-45,1,960.61
5,5,34,5,2,74,2,30,1,45,45,1,752.85
5,5,34,6,2,55.5,1.5,20,1,45,45,1,1521.63
5,5,34,7,2,111,3,10,1,45,45,1,2644.34
5,5,34,8,2,92.5,2.5,40,1,-45,-45,1,2540.83
5,5,35,1,1,92.5,2.5,30,0,-45,-45,1,4029.67
5,5,35,2,1,92.5,2.5,30,0,-45,-45,1,1450.55
5,5,35,3,1,92.5,2.5,30,0,-45,-45,1,2176.04
5,5,35,4,1,92.5,2.5,30,0,-45,-45,1,1240.67
5,5,35,5,1,92.5,2.5,20,1,-45,-45,1,2419.88
5,5,35,6,1,92.5,2.5,30,1,-45,-45,1,3545.15
5,5,35,7,1,92.5,2.5,10,1,45,45,1,2407.22
5,5,35,8,1,92.5,2.5,40,1,-45,-45,1,3347.05
5,5,36,1,2,74,2,40,0,-45,-45,1,3786.65
5,5,36,2,2,74,2,40,0,-45,-45,1,1412.13
5,5,36,3,2,74,2,40,0,-45,-45,1,3439.41
5,5,36,4,2,55.5,1.5,10,1,-45,-45,1,1663.6
5,5,36,5,2,111,3,30,1,-45,-45,1,2345.18
5,5,36,6,2,74,2,40,1,45,45,1,9777.55
5,5,36,7,2,92.5,2.5,20,1,45,45,1,3976.09
5,5,37,1,1,111,3,20,0,-45,-45,1,3955.59
5,5,37,2,1,111,3,20,0,-45,-45,1,1340.5
5,5,37,3,1,111,3,20,0,45,45,1,1597.33
5,5,37,4,1,111,3,20,0,45,45,1,3320.38
5,5,37,5,1,111,3,30,1,45,45,1,1866.55
5,5,37,6,1,111,3,40,1,45,45,1,5622.69
5,5,37,7,1,111,3,20,1,-45,-45,1,1653.85
5,5,37,8,1,111,3,10,1,45,45,1,1066.36
5,5,38,1,1,111,3,10,0,-45,-45,1,1750.15
5,5,38,2,1,111,3,10,0,-45,-45,1,1326.11
5,5,38,3,1,111,3,10,1,45,45,1,1159.24
5,5,38,4,1,111,3,40,1,-45,-45,1,6335.09
5,5,38,5,1,111,3,30,1,-45,-45,1,13489.12
5,5,38,6,1,111,3,20,1,-45,-45,1,2120.07
5,5,39,1,2,111,3,30,0,-45,-45,1,2102.13
5,5,39,2,2,111,3,30,0,45,45,1,7778.04
5,5,39,3,2,111,3,30,0,-45,-45,1,4831.67
5,5,39,4,2,74,2,40,1,45,45,1,11675.6
5,5,39,5,2,111,3,20,1,45,45,1,1603.22
5,5,39,6,2,92.5,2.5,30,1,-45,-45,1,8511.06
5,5,39,7,2,55.5,1.5,10,1,45,45,1,1465.49
5,5,40,1,2,55.5,1.5,30,0,45,45,1,2736.23
5,5,40,2,2,55.5,1.5,30,0,-45,-45,1,2943.84
5,5,40,3,2,55.5,1.5,30,0,45,45,1,2745.36
5,5,40,4,2,55.5,1.5,30,0,-45,-45,1,1447.72
5,5,40,5,2,111,3,30,1,-45,-45,1,1684.62
5,5,40,6,2,92.5,2.5,10,1,-45,-45,1,1004.4
5,5,40,7,2,74,2,20,1,-45,-45,1,1378.61
5,5,40,8,2,55.5,1.5,40,1,-45,-45,1,9286.44
5,6,41,1,1,74,2,20,0,45,45,1,1663.39
5,6,41,2,1,74,2,20,0,-45,-45,1,2237.34
5,6,41,3,1,74,2,20,0,-45,-45,1,3246.54
5,6,41,4,1,74,2,20,0,45,45,1,2250.91
5,6,41,5,1,74,2,40,1,-45,-45,1,1505.46
5,6,41,6,1,74,2,20,1,45,45,1,3180.28
5,6,41,7,1,74,2,10,1,45,45,1,774.06
5,6,41,8,1,74,2,30,1,45,45,1,882.48
5,6,42,1,2,111,3,20,0,-45,-45,1,4189.04
5,6,42,2,2,111,3,20,0,45,45,1,4087.5
5,6,42,3,2,55.5,1.5,10,1,-45,-45,1,1494.88
5,6,42,4,2,111,3,40,1,-45,-45,1,2689.57
5,6,42,5,2,74,2,30,1,45,45,1,5359.76
5,6,42,6,2,92.5,2.5,20,1,-45,-45,1,1945.13
5,6,43,1,1,111,3,30,0,-45,-45,1,12817.33
5,6,43,2,1,111,3,30,0,-45,-45,1,5175.53
5,6,43,3,1,111,3,10,1,45,45,1,2549.79
5,6,43,4,1,111,3,30,1,45,45,1,7343.37
5,6,43,5,1,111,3,20,1,45,45,1,3480.82
5,6,43,6,1,111,3,40,1,-45,-45,1,7129.55
5,6,44,1,1,55.5,1.5,30,0,-45,-45,1,6594.9
5,6,44,2,1,55.5,1.5,30,0,45,45,1,6185.27
5,6,44,3,1,55.5,1.5,30,0,-45,-45,1,1338.98
5,6,44,4,1,55.5,1.5,30,0,-45,-45,1,5411.4
5,6,44,5,1,55.5,1.5,10,1,-45,-45,1,1818.18
5,6,44,6,1,55.5,1.5,40,1,-45,-45,1,1581.59
5,6,44,7,1,55.5,1.5,30,1,45,45,1,2875.98
5,6,44,8,1,55.5,1.5,20,1,45,45,1,1246.05
5,6,45,1,1,74,2,40,0,-45,-45,1,5187
5,6,45,2,1,74,2,40,0,45,45,1,14529.67
5,6,45,3,1,74,2,40,0,-45,-45,1,2266.1
5,6,45,4,1,74,2,40,0,-45,-45,1,7083.94
5,6,45,5,1,74,2,40,1,45,45,1,3584.17
5,6,45,6,1,74,2,10,1,45,45,1,2015.86
5,6,45,7,1,74,2,30,1,45,-45,0,3167.38
5,6,45,8,1,74,2,20,1,45,45,1,16.85
5,6,46,1,1,74,2,10,0,45,45,1,2118.37
5,6,46,2,1,74,2,10,0,-45,-45,1,1545.12
5,6,46,3,1,74,2,10,0,-45,-45,1,1473.97
5,6,46,4,1,74,2,10,0,45,45,1,1983.67
5,6,46,5,1,74,2,40,1,-45,-45,1,4716.94
5,6,46,6,1,74,2,30,1,-45,-45,1,1953.84
5,6,46,7,1,74,2,20,1,-45,-45,1,1384.23
5,6,46,8,1,74,2,10,1,-45,-45,1,881.51
5,6,47,1,1,74,2,40,0,-45,-45,1,2891.71
5,6,47,2,1,74,2,40,0,45,45,1,2126.2
5,6,47,3,1,74,2,40,0,-45,-45,1,9991.68
5,6,47,4,1,74,2,40,0,-45,-45,1,4919.76
5,6,47,5,1,74,2,40,1,45,45,1,3993.06
5,6,47,6,1,74,2,30,1,-45,-45,1,4583.46
5,6,47,7,1,74,2,20,1,45,45,1,7157.15
5,6,47,8,1,74,2,10,1,-45,-45,1,1108.86
5,6,48,1,2,111,3,30,0,-45,-45,1,15311.03
5,6,48,2,2,111,3,30,0,-45,-45,1,8459.14
5,6,48,3,2,111,3,30,0,-45,-45,1,5530.05
5,6,48,4,2,92.5,2.5,20,1,-45,-45,1,4693.35
5,6,48,5,2,55.5,1.5,10,1,45,45,1,1785.62
5,6,48,6,2,111,3,30,1,45,45,1,6042.59
5,6,48,7,2,74,2,40,1,45,45,1,7434.61
5,7,49,1,2,55.5,1.5,10,0,45,45,1,2492.36
5,7,49,2,2,55.5,1.5,10,0,45,45,1,1352.73
5,7,49,3,2,55.5,1.5,10,0,-45,-45,1,1602.58
5,7,49,4,2,92.5,2.5,40,1,-45,-45,1,7816.41
5,7,49,5,2,74,2,20,1,-45,-45,1,1885.08
5,7,49,6,2,55.5,1.5,30,1,45,45,1,3104.93
5,7,49,7,2,111,3,10,1,45,45,1,879.81
5,7,50,1,2,74,2,20,0,45,-45,0,4949.69
5,7,50,2,2,74,2,20,0,45,45,1,3819.86
5,7,50,3,2,74,2,20,0,45,45,1,2205.7
5,7,50,4,2,74,2,20,0,45,45,1,1585.61
5,7,50,5,2,111,3,10,1,45,45,1,1802.82
5,7,50,6,2,55.5,1.5,20,1,-45,-45,1,1794.22
5,7,50,7,2,74,2,40,1,-45,-45,1,4464.86
5,7,50,8,2,92.5,2.5,30,1,-45,-45,1,12992.86
5,7,51,1,1,92.5,2.5,20,0,45,45,1,3818.94
5,7,51,2,1,92.5,2.5,20,0,-45,-45,1,3577.69
5,7,51,3,1,92.5,2.5,20,0,45,45,1,4425.97
5,7,51,4,1,92.5,2.5,10,1,45,45,1,2232.33
5,7,51,5,1,92.5,2.5,20,1,45,45,1,3780.73
5,7,51,6,1,92.5,2.5,40,1,45,45,1,3858.5
5,7,51,7,1,92.5,2.5,30,1,45,45,1,3422.55
5,7,52,1,1,55.5,1.5,20,0,-45,-45,1,2236.99
5,7,52,2,1,55.5,1.5,20,0,-45,-45,1,1844.27
5,7,52,3,1,55.5,1.5,20,0,45,45,1,1889.72
5,7,52,4,1,55.5,1.5,20,0,-45,-45,1,6676.2
5,7,52,5,1,55.5,1.5,40,1,-45,-45,1,2909.07
5,7,52,6,1,55.5,1.5,10,1,45,45,1,1541.61
5,7,52,7,1,55.5,1.5,20,1,45,45,1,2909.34
5,7,52,8,1,55.5,1.5,30,1,-45,-45,1,1029.46
5,7,53,1,2,74,2,10,0,45,45,1,1379.44
5,7,53,2,2,74,2,10,0,-45,-45,1,2361.31
5,7,53,3,2,55.5,1.5,30,1,-45,-45,1,1750.77
5,7,53,4,2,74,2,10,1,45,45,1,1698.59
5,7,53,5,2,111,3,20,1,45,45,1,3055.45
5,7,53,6,2,92.5,2.5,40,1,-45,-45,1,2026.54
5,7,54,1,2,74,2,40,0,-45,-45,1,9255.51
5,7,54,2,2,74,2,40,0,45,45,1,3386.67
5,7,54,3,2,111,3,30,1,45,45,1,3105.3
5,7,54,4,2,55.5,1.5,10,1,-45,-45,1,1725.94
5,7,54,5,2,74,2,20,1,-45,-45,1,1419.8
5,7,54,6,2,92.5,2.5,40,1,45,45,1,3514.69
5,7,55,1,2,55.5,1.5,30,0,45,45,1,4071.2
5,7,55,2,2,55.5,1.5,30,0,-45,-45,1,1190.73
5,7,55,3,2,111,3,40,1,-45,-45,1,11256.39
5,7,55,4,2,55.5,1.5,30,1,-45,-45,1,1813.06
5,7,55,5,2,74,2,20,1,45,45,1,6903.9
5,7,55,6,2,92.5,2.5,10,1,45,45,1,3257.76
5,7,56,1,1,111,3,10,0,45,45,1,1872.19
5,7,56,2,1,111,3,10,0,-45,-45,1,2060.09
5,7,56,3,1,111,3,40,1,45,45,1,9744.31
5,7,56,4,1,111,3,20,1,45,45,1,2186.2
5,7,56,5,1,111,3,10,1,-45,-45,1,2305.29
5,7,56,6,1,111,3,30,1,-45,-45,1,2243.28
5,8,57,1,2,92.5,2.5,40,0,45,45,1,5401.73
5,8,57,2,2,92.5,2.5,40,0,45,45,1,5524.53
5,8,57,3,2,92.5,2.5,40,0,-45,-45,1,2460.2
5,8,57,4,2,92.5,2.5,40,0,45,45,1,2487.72
5,8,57,5,2,74,2,30,1,45,45,1,2150.18
5,8,57,6,2,55.5,1.5,20,1,45,45,1,1844.72
5,8,57,7,2,111,3,40,1,-45,-45,1,3512.5
5,8,57,8,2,92.5,2.5,10,1,45,45,1,2171.52
5,8,58,1,1,92.5,2.5,40,0,-45,-45,1,3220.41
5,8,58,2,1,92.5,2.5,40,0,45,45,1,1528.11
5,8,58,3,1,92.5,2.5,40,0,45,45,1,6609.34
5,8,58,4,1,92.5,2.5,20,1,45,45,1,936.73
5,8,58,5,1,92.5,2.5,40,1,-45,-45,1,5674.24
5,8,58,6,1,92.5,2.5,10,1,45,45,1,1313.99
5,8,58,7,1,92.5,2.5,30,1,45,45,1,3574.02
5,8,59,1,2,92.5,2.5,20,0,-45,-45,1,900.27
5,8,59,2,2,92.5,2.5,20,0,-45,-45,1,2219.17
5,8,59,3,2,111,3,20,1,45,45,1,1704.85
5,8,59,4,2,92.5,2.5,30,1,-45,-45,1,2897.32
5,8,59,5,2,55.5,1.5,40,1,-45,-45,1,3991.4
5,8,59,6,2,74,2,10,1,-45,-45,1,1339.12
5,8,60,1,1,92.5,2.5,40,0,-45,-45,1,6025.9
5,8,60,2,1,92.5,2.5,40,0,-45,-45,1,8425.96
5,8,60,3,1,92.5,2.5,30,1,45,45,1,1175
5,8,60,4,1,92.5,2.5,20,1,-45,-45,1,2112.21
5,8,60,5,1,92.5,2.5,10,1,-45,-45,1,730.89
5,8,60,6,1,92.5,2.5,40,1,-45,-45,1,1383.8
5,8,61,1,2,55.5,1.5,10,0,-45,-45,1,983.25
5,8,61,2,2,55.5,1.5,10,0,-45,-45,1,1410.62
5,8,61,3,2,55.5,1.5,10,0,-45,-45,1,2832.83
5,8,61,4,2,55.5,1.5,10,0,45,45,1,1472.77
5,8,61,5,2,74,2,10,1,-45,-45,1,1002.11
5,8,61,6,2,55.5,1.5,20,1,-45,-45,1,2170.6
5,8,61,7,2,92.5,2.5,30,1,45,45,1,4222.62
5,8,61,8,2,111,3,40,1,45,45,1,1603.74
5,8,62,1,2,74,2,10,0,45,45,1,1119.26
5,8,62,2,2,74,2,10,0,-45,-45,1,2504.88
5,8,62,3,2,74,2,10,0,-45,-45,1,2363.78
5,8,62,4,2,92.5,2.5,40,1,45,45,1,1569.55
5,8,62,5,2,74,2,20,1,-45,-45,1,1947.98
5,8,62,6,2,111,3,10,1,-45,-45,1,1609.17
5,8,62,7,2,55.5,1.5,30,1,45,45,1,1581.55
5,8,63,1,1,74,2,30,0,45,45,1,2414.75
5,8,63,2,1,74,2,30,0,-45,-45,1,2155.91
5,8,63,3,1,74,2,30,1,-45,-45,1,1645.89
5,8,63,4,1,74,2,20,1,45,45,1,1360.68
5,8,63,5,1,74,2,40,1,-45,-45,1,4730.69
5,8,63,6,1,74,2,10,1,-45,-45,1,2766.57
5,8,64,1,1,55.5,1.5,40,0,45,45,1,2101.51
5,8,64,2,1,55.5,1.5,40,0,45,45,1,2568.41
5,8,64,3,1,55.5,1.5,40,0,45,45,1,1418.76
5,8,64,4,1,55.5,1.5,30,1,-45,-45,1,1652.74
5,8,64,5,1,55.5,1.5,10,1,-45,-45,1,991.7
5,8,64,6,1,55.5,1.5,40,1,-45,-45,1,1710.75
5,8,64,7,1,55.5,1.5,20,1,45,45,1,818.66
5,9,65,1,2,74,2,20,0,45,45,1,1228.23
5,9,65,2,2,74,2,20,0,-45,-45,1,1159.37
5,9,65,3,2,111,3,40,1,45,45,1,2794.99
5,9,65,4,2,74,2,10,1,45,45,1,2419.33
5,9,65,5,2,55.5,1.5,30,1,-45,-45,1,2055.94
5,9,65,6,2,92.5,2.5,20,1,-45,-45,1,1909.26
5,9,66,1,1,74,2,30,0,-45,-45,1,5132.25
5,9,66,2,1,74,2,30,0,45,45,1,1016.87
5,9,66,3,1,74,2,30,1,-45,-45,1,2840.3
5,9,66,4,1,74,2,20,1,45,45,1,2333.34
5,9,66,5,1,74,2,10,1,45,45,1,1099.44
5,9,66,6,1,74,2,40,1,-45,-45,1,1775.27
5,9,67,1,1,55.5,1.5,20,0,-45,-45,1,1966.81
5,9,67,2,1,55.5,1.5,20,0,-45,-45,1,2501.96
5,9,67,3,1,55.5,1.5,20,0,-45,-45,1,5249.75
5,9,67,4,1,55.5,1.5,20,0,45,45,1,1014.36
5,9,67,5,1,55.5,1.5,20,1,45,45,1,1948.15
5,9,67,6,1,55.5,1.5,40,1,45,45,1,3842.47
5,9,67,7,1,55.5,1.5,10,1,-45,-45,1,913.25
5,9,67,8,1,55.5,1.5,30,1,-45,-45,1,1947.07
5,9,68,1,2,55.5,1.5,40,0,-45,-45,1,2205.31
5,9,68,2,2,55.5,1.5,40,0,-45,-45,1,1145
5,9,68,3,2,55.5,1.5,40,0,-45,-45,1,761.17
5,9,68,4,2,111,3,10,1,-45,-45,1,1348.77
5,9,68,5,2,92.5,2.5,20,1,-45,-45,1,3213.8
5,9,68,6,2,55.5,1.5,40,1,45,45,1,1212.68
5,9,68,7,2,74,2,30,1,45,45,1,1033.78
5,9,69,1,2,111,3,20,0,-45,-45,1,1950.99
5,9,69,2,2,111,3,20,0,-45,-45,1,1423.84
5,9,69,3,2,74,2,40,1,-45,-45,1,6289.9
5,9,69,4,2,55.5,1.5,20,1,45,45,1,1953.02
5,9,69,5,2,111,3,10,1,45,45,1,2853.4
5,9,69,6,2,92.5,2.5,30,1,45,45,1,2189.32
5,9,70,1,2,111,3,10,0,-45,-45,1,2842.58
5,9,70,2,2,111,3,10,0,-45,-45,1,2447.34
5,9,70,3,2,111,3,10,0,-45,-45,1,3283.63
5,9,70,4,2,111,3,10,0,-45,-45,1,1607.57
5,9,70,5,2,74,2,20,1,-45,-45,1,3626.15
5,9,70,6,2,111,3,40,1,45,45,1,5975.1
5,9,70,7,2,92.5,2.5,30,1,-45,-45,1,6409.85
5,9,70,8,2,55.5,1.5,10,1,-45,-45,1,1192.39
5,9,71,1,1,92.5,2.5,10,0,-45,-45,1,2402.12
5,9,71,2,1,92.5,2.5,10,0,-45,-45,1,1597.31
5,9,71,3,1,92.5,2.5,10,0,45,45,1,2553.43
5,9,71,4,1,92.5,2.5,40,1,-45,-45,1,2430.04
5,9,71,5,1,92.5,2.5,10,1,45,45,1,2477.93
5,9,71,6,1,92.5,2.5,20,1,-45,-45,1,4154.51
5,9,71,7,1,92.5,2.5,30,1,45,45,1,992.11
5,9,72,1,2,111,3,40,0,45,45,1,769.62
5,9,72,2,2,111,3,40,0,-45,-45,1,3975.78
5,9,72,3,2,55.5,1.5,20,1,-45,-45,1,1863.3
5,9,72,4,2,74,2,10,1,45,45,1,1687.93
5,9,72,5,2,92.5,2.5,30,1,45,45,1,1206.08
5,9,72,6,2,111,3,40,1,45,45,1,1581.76
6,1,1,1,1,74,2,10,0,-45,-45,0,60103.18
6,1,1,2,1,74,2,10,0,45,45,0,15092.04
6,1,1,3,1,74,2,30,1,-45,-45,1,14403.69
6,1,1,4,1,74,2,40,1,45,45,1,6313.44
6,1,1,5,1,74,2,20,1,-45,-45,1,6305.88
6,1,1,6,1,74,2,10,1,-45,-45,1,3575.9
6,1,2,1,1,55.5,1.5,40,0,45,45,1,4051.09
6,1,2,2,1,55.5,1.5,40,0,-45,-45,1,2499.11
6,1,2,3,1,55.5,1.5,30,1,-45,-45,1,1589.57
6,1,2,4,1,55.5,1.5,10,1,-45,-45,1,1944.12
6,1,2,5,1,55.5,1.5,20,1,45,45,1,2755.86
6,1,2,6,1,55.5,1.5,40,1,-45,-45,1,2778.14
6,1,3,1,1,55.5,1.5,20,0,-45,-45,1,4458.69
6,1,3,2,1,55.5,1.5,20,0,-45,-45,1,4224.29
6,1,3,3,1,55.5,1.5,40,1,45,45,1,1565.74
6,1,3,4,1,55.5,1.5,10,1,45,45,1,1974.16
6,1,3,5,1,55.5,1.5,20,1,45,45,1,1971.69
6,1,3,6,1,55.5,1.5,30,1,45,45,1,3373.02
6,1,4,1,1,74,2,40,0,45,-45,0,19548.28
6,1,4,2,1,74,2,40,0,-45,-45,1,7022.56
6,1,4,3,1,74,2,40,0,-45,-45,1,9482.85
6,1,4,4,1,74,2,20,1,45,45,1,5773.3
6,1,4,5,1,74,2,30,1,-45,-45,1,7411.81
6,1,4,6,1,74,2,10,1,-45,-45,1,4471.55
6,1,4,7,1,74,2,40,1,45,45,1,4390.07
6,1,5,1,1,55.5,1.5,30,0,45,45,1,2496.58
6,1,5,2,1,55.5,1.5,30,0,45,45,1,3058.01
6,1,5,3,1,55.5,1.5,30,0,45,45,1,2347.77
6,1,5,4,1,55.5,1.5,30,0,-45,-45,1,1844.18
6,1,5,5,1,55.5,1.5,30,1,-45,-45,1,1673.96
6,1,5,6,1,55.5,1.5,40,1,45,45,1,1056
6,1,5,7,1,55.5,1.5,20,1,-45,-45,1,978.51
6,1,5,8,1,55.5,1.5,10,1,45,45,1,1433.21
6,1,6,1,1,74,2,30,0,45,45,1,1920.42
6,1,6,2,1,74,2,30,0,-45,-45,1,3054.92
6,1,6,3,1,74,2,30,0,45,45,1,1811.67
6,1,6,4,1,74,2,10,1,-45,-45,1,4076.75
6,1,6,5,1,74,2,30,1,45,45,1,6233.4
6,1,6,6,1,74,2,20,1,-45,-45,1,1946.61
6,1,6,7,1,74,2,40,1,45,45,0,15262.35
6,1,7,1,1,55.5,1.5,10,0,-45,-45,1,1477.95
6,1,7,2,1,55.5,1.5,10,0,-45,-45,1,1552.6
6,1,7,3,1,55.5,1.5,10,0,45,45,1,1055.56
6,1,7,4,1,55.5,1.5,10,0,-45,-45,1,1049.16
6,1,7,5,1,55.5,1.5,20,1,45,45,1,1938.92
6,1,7,6,1,55.5,1.5,30,1,45,45,1,1218.05
6,1,7,7,1,55.5,1.5,10,1,-45,-45,1,930.44
6,1,7,8,1,55.5,1.5,40,1,45,45,1,1725.27
6,1,8,1,1,74,2,20,0,-45,45,0,8957.8
6,1,8,2,1,74,2,20,0,-45,45,0,7903.56
6,1,8,3,1,74,2,20,0,-45,-45,1,6000.38
6,1,8,4,1,74,2,20,1,45,45,1,1207.24
6,1,8,5,1,74,2,10,1,45,45,1,2383.72
6,1,8,6,1,74,2,30,1,-45,-45,1,3309.5
6,1,8,7,1,74,2,40,1,45,45,1,6394.14
6,2,9,1,1,92.5,2.5,20,0,-45,-45,1,2523.58
6,2,9,2,1,92.5,2.5,20,0,45,45,1,1350.1
6,2,9,3,1,92.5,2.5,40,1,45,45,1,1439.12
6,2,9,4,1,92.5,2.5,30,1,-45,-45,1,1842.41
6,2,9,5,1,92.5,2.5,10,1,-45,-45,1,1646.73
6,2,9,6,1,92.5,2.5,20,1,-45,-45,1,4673.14
6,2,10,1,1,92.5,2.5,30,0,45,-45,0,8925.14
6,2,10,2,1,92.5,2.5,30,0,45,45,1,2759.55
6,2,10,3,1,92.5,2.5,30,0,-45,-45,1,5121.45
6,2,10,4,1,92.5,2.5,40,1,-45,-45,1,7914.93
6,2,10,5,1,92.5,2.5,30,1,-45,45,0,4424.78
6,2,10,6,1,92.5,2.5,10,1,45,-45,0,5955.63
6,2,10,7,1,92.5,2.5,20,1,-45,45,0,2115.06
6,2,11,1,2,74,2,30,0,45,-45,0,5496.11
6,2,11,2,2,74,2,30,0,-45,-45,1,3483.95
6,2,11,3,2,74,2,30,0,-45,-45,1,5214.3
6,2,11,4,2,111,3,30,1,45,45,1,10734.61
6,2,11,5,2,55.5,1.5,10,1,-45,-45,1,1516.06
6,2,11,6,2,92.5,2.5,20,1,-45,45,0,4608.46
6,2,11,7,2,74,2,40,1,45,45,1,6472.9
6,2,12,1,2,111,3,10,0,-45,-45,1,1904.61
6,2,12,2,2,111,3,10,0,45,45,1,1153.69
6,2,12,3,2,92.5,2.5,10,1,-45,-45,1,4225.71
6,2,12,4,2,111,3,40,1,45,45,1,7686.46
6,2,12,5,2,74,2,20,1,45,45,1,6238.89
6,2,12,6,2,55.5,1.5,30,1,-45,-45,1,4082.63
6,2,13,1,2,74,2,40,0,-45,45,0,6853.34
6,2,13,2,2,74,2,40,0,45,-45,0,6938.73
6,2,13,3,2,74,2,40,0,-45,45,0,1316.69
6,2,13,4,2,55.5,1.5,20,1,45,45,1,10963.28
6,2,13,5,2,74,2,40,1,45,45,1,16893.76
6,2,13,6,2,111,3,10,1,45,45,1,1752.94
6,2,13,7,2,92.5,2.5,30,1,45,45,1,11095.78
6,2,14,1,1,111,3,10,0,45,45,1,5910.21
6,2,14,2,1,111,3,10,0,45,45,1,1999.56
6,2,14,3,1,111,3,10,0,-45,-45,1,1517.76
6,2,14,4,1,111,3,40,1,-45,45,0,10495.67
6,2,14,5,1,111,3,10,1,45,45,1,3834.14
6,2,14,6,1,111,3,30,1,45,45,1,10347.99
6,2,14,7,1,111,3,20,1,45,45,1,1466.63
6,2,15,1,2,92.5,2.5,10,0,45,45,1,7901.4
6,2,15,2,2,92.5,2.5,10,0,-45,-45,1,2246.31
6,2,15,3,2,92.5,2.5,10,0,45,-45,0,7941.1
6,2,15,4,2,111,3,40,1,45,45,1,11157.82
6,2,15,5,2,74,2,30,1,-45,-45,1,9187.69
6,2,15,6,2,55.5,1.5,10,1,45,45,1,3214.54
6,2,15,7,2,92.5,2.5,20,1,-45,45,0,6090.92
6,2,16,1,2,74,2,40,0,45,-45,0,10654.66
6,2,16,2,2,74,2,40,0,-45,-45,1,3040.99
6,2,16,3,2,74,2,40,0,-45,45,0,8107.84
6,2,16,4,2,92.5,2.5,10,1,45,45,1,1575.15
6,2,16,5,2,74,2,40,1,45,45,1,3921.54
6,2,16,6,2,111,3,30,1,-45,-45,1,6452.14
6,2,16,7,2,55.5,1.5,20,1,45,45,1,13677.02
6,3,17,1,2,111,3,30,0,45,45,1,7418.32
6,3,17,2,2,111,3,30,0,45,45,1,1535.99
6,3,17,3,2,55.5,1.5,40,1,45,45,1,10539.22
6,3,17,4,2,74,2,30,1,45,45,1,2118.12
6,3,17,5,2,92.5,2.5,10,1,45,-45,0,1254.6
6,3,17,6,2,111,3,20,1,45,45,1,2415.8
6,3,18,1,2,111,3,20,0,-45,-45,1,6914.3
6,3,18,2,2,111,3,20,0,45,45,1,2547.42
6,3,18,3,2,111,3,20,0,45,45,1,1110.05
6,3,18,4,2,111,3,20,0,45,45,1,6190.43
6,3,18,5,2,55.5,1.5,20,1,-45,-45,1,1389.63
6,3,18,6,2,111,3,30,1,-45,-45,1,1785.45
6,3,18,7,2,74,2,40,1,-45,-45,1,5027.97
6,3,18,8,2,92.5,2.5,10,1,-45,-45,1,1856.87
6,3,19,1,1,92.5,2.5,40,0,-45,-45,1,6364.7
6,3,19,2,1,92.5,2.5,40,0,45,45,1,2700.68
6,3,19,3,1,92.5,2.5,40,0,-45,-45,1,12358.81
6,3,19,4,1,92.5,2.5,40,0,45,45,1,12938.28
