"participant_id","age","gender","locale","localeOrder","trialN","set_size","targetPos","targetColor","rt","answer","correct"
13,28,"f","Response box",3,127,2,0,240,273,"2",1
13,28,"f","Response box",3,128,2,1,240,274,"5",1
13,28,"f","Response box",3,129,2,1,240,310,"5",1
13,28,"f","Response box",3,130,2,0,240,303,"2",1
13,28,"f","Response box",3,131,2,0,240,382,"2",1
13,28,"f","Response box",3,132,2,1,240,325,"5",1
13,28,"f","Response box",3,133,2,0,240,344,"2",1
13,28,"f","Response box",3,134,2,1,240,282,"5",1
13,28,"f","Response box",3,135,2,1,240,376,"5",1
13,28,"f","Response box",3,136,2,0,240,327,"2",1
13,28,"f","Response box",3,137,2,1,240,306,"5",1
13,28,"f","Response box",3,138,2,0,240,360,"2",1
13,28,"f","Response box",3,139,2,1,240,285,"5",1
13,28,"f","Response box",3,140,2,0,240,342,"2",1
13,28,"f","Response box",3,141,2,0,240,360,"2",1
13,28,"f","Response box",3,142,2,1,240,267,"5",1
13,28,"f","Response box",3,143,2,0,240,328,"2",1
13,28,"f","Response box",3,144,2,1,240,246,"5",1
13,28,"1","Web from home",2,1,2,1,60,2437,"h",1
13,28,"1","Web from home",2,2,2,0,60,645,"d",1
13,28,"1","Web from home",2,3,2,0,60,618,"d",1
13,28,"1","Web from home",2,4,2,1,60,3266,"h",1
13,28,"1","Web from home",2,5,2,1,60,2262,"h",1
13,28,"1","Web from home",2,6,2,0,60,572,"d",1
13,28,"1","Web from home",2,7,2,0,60,843,"d",1
13,28,"1","Web from home",2,8,2,1,60,607,"h",1
13,28,"1","Web from home",2,9,2,0,60,374,"d",1
13,28,"1","Web from home",2,10,2,1,60,532,"h",1
13,28,"1","Web from home",2,11,2,1,60,526,"h",1
13,28,"1","Web from home",2,12,2,0,60,393,"d",1
13,28,"1","Web from home",2,13,2,1,60,390,"h",1
13,28,"1","Web from home",2,14,2,0,60,419,"d",1
13,28,"1","Web from home",2,15,2,1,60,365,"h",1
13,28,"1","Web from home",2,16,2,0,60,422,"d",1
13,28,"1","Web from home",2,17,2,0,60,406,"d",1
13,28,"1","Web from home",2,18,2,1,60,408,"h",1
13,28,"1","Web from home",2,19,2,1,60,473,"h",1
13,28,"1","Web from home",2,20,2,0,60,379,"d",1
13,28,"1","Web from home",2,21,2,0,60,570,"d",1
13,28,"1","Web from home",2,22,2,1,60,483,"h",1
13,28,"1","Web from home",2,23,2,0,60,386,"d",1
13,28,"1","Web from home",2,24,2,1,60,406,"h",1
13,28,"1","Web from home",2,25,2,1,240,781,"h",1
13,28,"1","Web from home",2,26,2,0,240,383,"d",1
13,28,"1","Web from home",2,27,2,1,240,1083,"h",1
13,28,"1","Web from home",2,28,2,0,240,359,"d",1
13,28,"1","Web from home",2,29,2,1,240,356,"h",1
13,28,"1","Web from home",2,30,2,0,240,342,"d",1
13,28,"1","Web from home",2,31,2,1,240,401,"h",1
13,28,"1","Web from home",2,32,2,0,240,345,"d",1
13,28,"1","Web from home",2,33,2,0,240,357,"h",0
13,28,"1","Web from home",2,34,2,1,240,791,"h",1
13,28,"1","Web from home",2,35,2,1,240,820,"h",1
13,28,"1","Web from home",2,36,2,0,240,383,"d",1
13,28,"1","Web from home",2,37,2,0,240,434,"d",1
13,28,"1","Web from home",2,38,2,1,240,385,"h",1
13,28,"1","Web from home",2,39,2,1,240,453,"h",1
13,28,"1","Web from home",2,40,2,0,240,426,"d",1
13,28,"1","Web from home",2,41,2,1,240,406,"h",1
13,28,"1","Web from home",2,42,2,0,240,390,"d",1
13,28,"1","Web from home",2,43,2,1,240,351,"h",1
13,28,"1","Web from home",2,44,2,0,240,363,"d",1
13,28,"1","Web from home",2,45,2,1,240,367,"h",1
13,28,"1","Web from home",2,46,2,0,240,395,"d",1
13,28,"1","Web from home",2,47,2,0,240,458,"d",1
13,28,"1","Web from home",2,48,2,1,240,569,"h",1
13,28,"1","Web from home",2,49,2,1,360,748,"h",1
13,28,"1","Web from home",2,50,2,0,360,325,"d",1
13,28,"1","Web from home",2,51,2,0,360,400,"d",1
13,28,"1","Web from home",2,52,2,1,360,367,"h",1
13,28,"1","Web from home",2,53,2,0,360,405,"d",1
13,28,"1","Web from home",2,54,2,1,360,386,"h",1
13,28,"1","Web from home",2,55,2,0,360,340,"d",1
13,28,"1","Web from home",2,56,2,1,360,421,"h",1
13,28,"1","Web from home",2,57,2,0,360,317,"d",1
13,28,"1","Web from home",2,58,2,1,360,314,"h",1
13,28,"1","Web from home",2,59,2,1,360,394,"h",1
13,28,"1","Web from home",2,60,2,0,360,320,"d",1
13,28,"1","Web from home",2,61,2,1,360,368,"h",1
13,28,"1","Web from home",2,62,2,0,360,341,"d",1
13,28,"1","Web from home",2,63,2,1,360,313,"h",1
13,28,"1","Web from home",2,64,2,0,360,308,"d",1
13,28,"1","Web from home",2,65,2,1,360,317,"h",1
13,28,"1","Web from home",2,66,2,0,360,372,"d",1
13,28,"1","Web from home",2,67,2,1,360,443,"h",1
13,28,"1","Web from home",2,68,2,0,360,298,"d",1
13,28,"1","Web from home",2,69,2,1,360,344,"h",1
13,28,"1","Web from home",2,70,2,0,360,357,"d",1
13,28,"1","Web from home",2,71,2,0,360,431,"d",1
13,28,"1","Web from home",2,72,2,1,360,315,"h",1
13,28,"1","Web from home",2,73,2,1,300,693,"h",1
13,28,"1","Web from home",2,74,2,0,300,317,"d",1
13,28,"1","Web from home",2,75,2,1,300,276,"h",1
13,28,"1","Web from home",2,76,2,0,300,344,"d",1
13,28,"1","Web from home",2,77,2,1,300,281,"h",1
13,28,"1","Web from home",2,78,2,0,300,313,"d",1
13,28,"1","Web from home",2,79,2,1,300,286,"h",1
13,28,"1","Web from home",2,80,2,0,300,317,"d",1
13,28,"1","Web from home",2,81,2,0,300,445,"d",1
13,28,"1","Web from home",2,82,2,1,300,373,"h",1
13,28,"1","Web from home",2,83,2,1,300,410,"h",1
13,28,"1","Web from home",2,84,2,0,300,355,"d",1
13,28,"1","Web from home",2,85,2,1,300,386,"h",1
13,28,"1","Web from home",2,86,2,0,300,369,"d",1
13,28,"1","Web from home",2,87,2,0,300,497,"d",1
13,28,"1","Web from home",2,88,2,1,300,369,"h",1
13,28,"1","Web from home",2,89,2,1,300,422,"h",1
13,28,"1","Web from home",2,90,2,0,300,330,"d",1
13,28,"1","Web from home",2,91,2,1,300,365,"h",1
13,28,"1","Web from home",2,92,2,0,300,398,"d",1
13,28,"1","Web from home",2,93,2,1,300,321,"h",1
13,28,"1","Web from home",2,94,2,0,300,265,"d",1
13,28,"1","Web from home",2,95,2,1,300,348,"h",1
13,28,"1","Web from home",2,96,2,0,300,263,"d",1
13,28,"1","Web from home",2,97,2,1,120,868,"h",1
13,28,"1","Web from home",2,98,2,0,120,339,"d",1
13,28,"1","Web from home",2,99,2,0,120,456,"d",1
13,28,"1","Web from home",2,100,2,1,120,341,"h",1
13,28,"1","Web from home",2,101,2,1,120,404,"h",1
13,28,"1","Web from home",2,102,2,0,120,344,"d",1
13,28,"1","Web from home",2,103,2,1,120,341,"h",1
13,28,"1","Web from home",2,104,2,0,120,337,"d",1
13,28,"1","Web from home",2,105,2,0,120,403,"d",1
13,28,"1","Web from home",2,106,2,1,120,352,"h",1
13,28,"1","Web from home",2,107,2,0,120,368,"d",1
13,28,"1","Web from home",2,108,2,1,120,401,"h",1
13,28,"1","Web from home",2,109,2,1,120,445,"h",1
13,28,"1","Web from home",2,110,2,0,120,408,"d",1
13,28,"1","Web from home",2,111,2,0,120,393,"d",1
13,28,"1","Web from home",2,112,2,1,120,435,"h",1
13,28,"1","Web from home",2,113,2,1,120,403,"h",1
13,28,"1","Web from home",2,114,2,0,120,387,"d",1
13,28,"1","Web from home",2,115,2,1,120,385,"h",1
13,28,"1","Web from home",2,116,2,0,120,410,"d",1
13,28,"1","Web from home",2,117,2,1,120,399,"h",1
13,28,"1","Web from home",2,118,2,0,120,379,"d",1
13,28,"1","Web from home",2,119,2,0,120,491,"d",1
13,28,"1","Web from home",2,120,2,1,120,401,"h",1
13,28,"1","Web from home",2,121,2,1,180,675,"h",1
13,28,"1","Web from home",2,122,2,0,180,332,"d",1
13,28,"1","Web from home",2,123,2,0,180,339,"d",1
13,28,"1","Web from home",2,124,2,1,180,364,"h",1
13,28,"1","Web from home",2,125,2,1,180,410,"h",1
13,28,"1","Web from home",2,126,2,0,180,416,"d",1
13,28,"1","Web from home",2,127,2,0,180,480,"d",1
13,28,"1","Web from home",2,128,2,1,180,437,"h",1
13,28,"1","Web from home",2,129,2,0,180,355,"d",1
13,28,"1","Web from home",2,130,2,1,180,348,"h",1
13,28,"1","Web from home",2,131,2,1,180,334,"d",0
13,28,"1","Web from home",2,132,2,0,180,534,"d",1
13,28,"1","Web from home",2,133,2,1,180,408,"h",1
13,28,"1","Web from home",2,134,2,0,180,627,"d",1
13,28,"1","Web from home",2,135,2,0,180,582,"d",1
13,28,"1","Web from home",2,136,2,1,180,571,"h",1
13,28,"1","Web from home",2,137,2,0,180,457,"d",1
13,28,"1","Web from home",2,138,2,1,180,533,"h",1
13,28,"1","Web from home",2,139,2,1,180,579,"h",1
13,28,"1","Web from home",2,140,2,0,180,537,"d",1
13,28,"1","Web from home",2,141,2,1,180,490,"h",1
13,28,"1","Web from home",2,142,2,0,180,532,"d",1
13,28,"1","Web from home",2,143,2,1,180,567,"h",1
13,28,"1","Web from home",2,144,2,0,180,454,"d",1
13,28,"f","Keyboard",4,1,2,1,60,576,"h",1
13,28,"f","Keyboard",4,2,2,0,60,451,"d",1
13,28,"f","Keyboard",4,3,2,0,60,391,"d",1
13,28,"f","Keyboard",4,4,2,1,60,356,"h",1
13,28,"f","Keyboard",4,5,2,1,60,347,"h",1
13,28,"f","Keyboard",4,6,2,0,60,341,"d",1
13,28,"f","Keyboard",4,7,2,0,60,395,"d",1
13,28,"f","Keyboard",4,8,2,1,60,342,"h",1
13,28,"f","Keyboard",4,9,2,0,60,436,"d",1
13,28,"f","Keyboard",4,10,2,1,60,311,"h",1
13,28,"f","Keyboard",4,11,2,1,60,381,"h",1
13,28,"f","Keyboard",4,12,2,0,60,326,"d",1
13,28,"f","Keyboard",4,13,2,0,60,422,"d",1
13,28,"f","Keyboard",4,14,2,1,60,336,"h",1
13,28,"f","Keyboard",4,15,2,0,60,313,"d",1
13,28,"f","Keyboard",4,16,2,1,60,329,"h",1
13,28,"f","Keyboard",4,17,2,0,60,342,"d",1
13,28,"f","Keyboard",4,18,2,1,60,357,"h",1
13,28,"f","Keyboard",4,19,2,1,60,337,"h",1
13,28,"f","Keyboard",4,20,2,0,60,366,"d",1
13,28,"f","Keyboard",4,21,2,1,60,350,"h",1
13,28,"f","Keyboard",4,22,2,0,60,318,"d",1
13,28,"f","Keyboard",4,23,2,1,60,319,"h",1
13,28,"f","Keyboard",4,24,2,0,60,301,"d",1
13,28,"f","Keyboard",4,25,2,1,300,557,"h",1
13,28,"f","Keyboard",4,26,2,0,300,491,"d",1
13,28,"f","Keyboard",4,27,2,0,300,605,"d",1
13,28,"f","Keyboard",4,28,2,1,300,644,"h",1
13,28,"f","Keyboard",4,29,2,0,300,377,"d",1
13,28,"f","Keyboard",4,30,2,1,300,376,"h",1
13,28,"f","Keyboard",4,31,2,1,300,390,"h",1
13,28,"f","Keyboard",4,32,2,0,300,343,"d",1
13,28,"f","Keyboard",4,33,2,1,300,340,"h",1
13,28,"f","Keyboard",4,34,2,0,300,362,"d",1
13,28,"f","Keyboard",4,35,2,1,300,349,"h",1
13,28,"f","Keyboard",4,36,2,0,300,425,"d",1
13,28,"f","Keyboard",4,37,2,1,300,381,"h",1
13,28,"f","Keyboard",4,38,2,0,300,380,"d",1
13,28,"f","Keyboard",4,39,2,0,300,434,"d",1
13,28,"f","Keyboard",4,40,2,1,300,369,"h",1
13,28,"f","Keyboard",4,41,2,0,300,327,"d",1
13,28,"f","Keyboard",4,42,2,1,300,355,"h",1
13,28,"f","Keyboard",4,43,2,0,300,338,"d",1
13,28,"f","Keyboard",4,44,2,1,300,325,"h",1
13,28,"f","Keyboard",4,45,2,1,300,352,"h",1
13,28,"f","Keyboard",4,46,2,0,300,346,"d",1
13,28,"f","Keyboard",4,47,2,1,300,372,"h",1
13,28,"f","Keyboard",4,48,2,0,300,346,"d",1
13,28,"f","Keyboard",4,49,2,0,180,440,"d",1
13,28,"f","Keyboard",4,50,2,1,180,333,"h",1
13,28,"f","Keyboard",4,51,2,1,180,354,"h",1
13,28,"f","Keyboard",4,52,2,0,180,337,"d",1
13,28,"f","Keyboard",4,53,2,1,180,352,"h",1
13,28,"f","Keyboard",4,54,2,0,180,348,"d",1
13,28,"f","Keyboard",4,55,2,1,180,309,"h",1
13,28,"f","Keyboard",4,56,2,0,180,447,"d",1
13,28,"f","Keyboard",4,57,2,0,180,380,"d",1
13,28,"f","Keyboard",4,58,2,1,180,333,"h",1
13,28,"f","Keyboard",4,59,2,0,180,342,"d",1
13,28,"f","Keyboard",4,60,2,1,180,321,"h",1
13,28,"f","Keyboard",4,61,2,1,180,374,"h",1
13,28,"f","Keyboard",4,62,2,0,180,384,"d",1
13,28,"f","Keyboard",4,63,2,1,180,354,"h",1
13,28,"f","Keyboard",4,64,2,0,180,371,"d",1
13,28,"f","Keyboard",4,65,2,1,180,381,"h",1
13,28,"f","Keyboard",4,66,2,0,180,402,"d",1
13,28,"f","Keyboard",4,67,2,0,180,418,"d",1
13,28,"f","Keyboard",4,68,2,1,180,395,"h",1
13,28,"f","Keyboard",4,69,2,0,180,327,"d",1
13,28,"f","Keyboard",4,70,2,1,180,384,"h",1
13,28,"f","Keyboard",4,71,2,0,180,394,"d",1
13,28,"f","Keyboard",4,72,2,1,180,362,"h",1
13,28,"f","Keyboard",4,73,2,1,360,490,"h",1
13,28,"f","Keyboard",4,74,2,0,360,438,"d",1
13,28,"f","Keyboard",4,75,2,1,360,370,"h",1
13,28,"f","Keyboard",4,76,2,0,360,348,"d",1
13,28,"f","Keyboard",4,77,2,0,360,384,"d",1
13,28,"f","Keyboard",4,78,2,1,360,340,"h",1
13,28,"f","Keyboard",4,79,2,0,360,333,"d",1
13,28,"f","Keyboard",4,80,2,1,360,314,"h",1
13,28,"f","Keyboard",4,81,2,1,360,348,"h",1
13,28,"f","Keyboard",4,82,2,0,360,341,"d",1
13,28,"f","Keyboard",4,83,2,1,360,294,"h",1
13,28,"f","Keyboard",4,84,2,0,360,287,"d",1
13,28,"f","Keyboard",4,85,2,1,360,330,"h",1
13,28,"f","Keyboard",4,86,2,0,360,307,"d",1
13,28,"f","Keyboard",4,87,2,0,360,391,"d",1
13,28,"f","Keyboard",4,88,2,1,360,359,"h",1
13,28,"f","Keyboard",4,89,2,0,360,386,"d",1
13,28,"f","Keyboard",4,90,2,1,360,344,"h",1
13,28,"f","Keyboard",4,91,2,1,360,380,"h",1
13,28,"f","Keyboard",4,92,2,0,360,365,"d",1
13,28,"f","Keyboard",4,93,2,1,360,355,"h",1
13,28,"f","Keyboard",4,94,2,0,360,278,"d",1
13,28,"f","Keyboard",4,95,2,0,360,403,"d",1
13,28,"f","Keyboard",4,96,2,1,360,338,"h",1
13,28,"f","Keyboard",4,97,2,1,120,490,"h",1
13,28,"f","Keyboard",4,98,2,0,120,293,"d",1
13,28,"f","Keyboard",4,99,2,1,120,333,"h",1
13,28,"f","Keyboard",4,100,2,0,120,371,"d",1
13,28,"f","Keyboard",4,101,2,1,120,328,"h",1
13,28,"f","Keyboard",4,102,2,0,120,262,"d",1
13,28,"f","Keyboard",4,103,2,0,120,384,"d",1
13,28,"f","Keyboard",4,104,2,1,120,362,"h",1
13,28,"f","Keyboard",4,105,2,1,120,346,"h",1
13,28,"f","Keyboard",4,106,2,0,120,364,"d",1
13,28,"f","Keyboard",4,107,2,1,120,362,"h",1
13,28,"f","Keyboard",4,108,2,0,120,339,"d",1
13,28,"f","Keyboard",4,109,2,1,120,361,"h",1
13,28,"f","Keyboard",4,110,2,0,120,319,"d",1
13,28,"f","Keyboard",4,111,2,0,120,349,"d",1
13,28,"f","Keyboard",4,112,2,1,120,339,"h",1
13,28,"f","Keyboard",4,113,2,1,120,364,"h",1
13,28,"f","Keyboard",4,114,2,0,120,344,"d",1
13,28,"f","Keyboard",4,115,2,1,120,343,"h",1
13,28,"f","Keyboard",4,116,2,0,120,355,"d",1
13,28,"f","Keyboard",4,117,2,0,120,350,"d",1
13,28,"f","Keyboard",4,118,2,1,120,346,"h",1
13,28,"f","Keyboard",4,119,2,0,120,329,"d",1
13,28,"f","Keyboard",4,120,2,1,120,363,"h",1
13,28,"f","Keyboard",4,121,2,0,240,420,"d",1
13,28,"f","Keyboard",4,122,2,1,240,365,"h",1
13,28,"f","Keyboard",4,123,2,1,240,371,"h",1
13,28,"f","Keyboard",4,124,2,0,240,402,"d",1
13,28,"f","Keyboard",4,125,2,1,240,371,"h",1
13,28,"f","Keyboard",4,126,2,0,240,331,"d",1
13,28,"f","Keyboard",4,127,2,0,240,351,"d",1
13,28,"f","Keyboard",4,128,2,1,240,330,"h",1
13,28,"f","Keyboard",4,129,2,1,240,343,"h",1
13,28,"f","Keyboard",4,130,2,0,240,426,"d",1
13,28,"f","Keyboard",4,131,2,0,240,371,"d",1
13,28,"f","Keyboard",4,132,2,1,240,357,"h",1
13,28,"f","Keyboard",4,133,2,0,240,358,"d",1
13,28,"f","Keyboard",4,134,2,1,240,346,"h",1
13,28,"f","Keyboard",4,135,2,0,240,303,"d",1
13,28,"f","Keyboard",4,136,2,1,240,300,"h",1
13,28,"f","Keyboard",4,137,2,1,240,408,"h",1
13,28,"f","Keyboard",4,138,2,0,240,367,"d",1
13,28,"f","Keyboard",4,139,2,1,240,365,"h",1
13,28,"f","Keyboard",4,140,2,0,240,392,"d",1
13,28,"f","Keyboard",4,141,2,1,240,353,"h",1
13,28,"f","Keyboard",4,142,2,0,240,387,"d",1
13,28,"f","Keyboard",4,143,2,1,240,334,"h",1
13,28,"f","Keyboard",4,144,2,0,240,365,"d",1
13,28,"1","Web from lab",1,1,2,0,240,1483,"d",1
13,28,"1","Web from lab",1,2,2,1,240,3943,"h",1
13,28,"1","Web from lab",1,3,2,1,240,951,"h",1
13,28,"1","Web from lab",1,4,2,0,240,1663,"d",1
13,28,"1","Web from lab",1,5,2,1,240,577,"h",1
13,28,"1","Web from lab",1,6,2,0,240,566,"d",1
13,28,"1","Web from lab",1,7,2,1,240,455,"h",1
13,28,"1","Web from lab",1,8,2,0,240,463,"d",1
13,28,"1","Web from lab",1,9,2,1,240,631,"h",1
13,28,"1","Web from lab",1,10,2,0,240,633,"d",1
13,28,"1","Web from lab",1,11,2,0,240,742,"d",1
13,28,"1","Web from lab",1,12,2,1,240,663,"h",1
13,28,"1","Web from lab",1,13,2,1,240,543,"h",1
13,28,"1","Web from lab",1,14,2,0,240,475,"d",1
13,28,"1","Web from lab",1,15,2,1,240,424,"h",1
13,28,"1","Web from lab",1,16,2,0,240,568,"d",1
13,28,"1","Web from lab",1,17,2,0,240,525,"d",1
13,28,"1","Web from lab",1,18,2,1,240,518,"h",1
13,28,"1","Web from lab",1,19,2,1,240,475,"h",1
13,28,"1","Web from lab",1,20,2,0,240,477,"d",1
13,28,"1","Web from lab",1,21,2,1,240,425,"h",1
13,28,"1","Web from lab",1,22,2,0,240,427,"d",1
13,28,"1","Web from lab",1,23,2,0,240,506,"d",1
13,28,"1","Web from lab",1,24,2,1,240,482,"h",1
13,28,"1","Web from lab",1,25,2,1,120,1593,"h",1
13,28,"1","Web from lab",1,26,2,0,120,668,"d",1
13,28,"1","Web from lab",1,27,2,0,120,688,"d",1
13,28,"1","Web from lab",1,28,2,1,120,574,"h",1
13,28,"1","Web from lab",1,29,2,1,120,541,"h",1
13,28,"1","Web from lab",1,30,2,0,120,392,"d",1
13,28,"1","Web from lab",1,31,2,1,120,553,"h",1
13,28,"1","Web from lab",1,32,2,0,120,459,"d",1
13,28,"1","Web from lab",1,33,2,1,120,462,"h",1
13,28,"1","Web from lab",1,34,2,0,120,417,"d",1
13,28,"1","Web from lab",1,35,2,0,120,469,"d",1
13,28,"1","Web from lab",1,36,2,1,120,504,"h",1
13,28,"1","Web from lab",1,37,2,0,120,443,"d",1
13,28,"1","Web from lab",1,38,2,1,120,412,"h",1
13,28,"1","Web from lab",1,39,2,0,120,405,"d",1
13,28,"1","Web from lab",1,40,2,1,120,434,"h",1
13,28,"1","Web from lab",1,41,2,1,120,637,"h",1
13,28,"1","Web from lab",1,42,2,0,120,502,"d",1
13,28,"1","Web from lab",1,43,2,0,120,490,"d",1
13,28,"1","Web from lab",1,44,2,1,120,491,"h",1
13,28,"1","Web from lab",1,45,2,1,120,528,"h",1
13,28,"1","Web from lab",1,46,2,0,120,472,"d",1
13,28,"1","Web from lab",1,47,2,1,120,457,"h",1
13,28,"1","Web from lab",1,48,2,0,120,520,"d",1
13,28,"1","Web from lab",1,49,2,1,60,774,"h",1
13,28,"1","Web from lab",1,50,2,0,60,995,"d",1
13,28,"1","Web from lab",1,51,2,1,60,621,"h",1
13,28,"1","Web from lab",1,52,2,0,60,492,"d",1
13,28,"1","Web from lab",1,53,2,1,60,455,"h",1
13,28,"1","Web from lab",1,54,2,0,60,585,"d",1
13,28,"1","Web from lab",1,55,2,0,60,892,"d",1
13,28,"1","Web from lab",1,56,2,1,60,641,"h",1
13,28,"1","Web from lab",1,57,2,0,60,530,"d",1
13,28,"1","Web from lab",1,58,2,1,60,477,"h",1
13,28,"1","Web from lab",1,59,2,1,60,552,"h",1
13,28,"1","Web from lab",1,60,2,0,60,488,"d",1
13,28,"1","Web from lab",1,61,2,1,60,630,"h",1
13,28,"1","Web from lab",1,62,2,0,60,538,"d",1
13,28,"1","Web from lab",1,63,2,1,60,550,"h",1
13,28,"1","Web from lab",1,64,2,0,60,576,"d",1
13,28,"1","Web from lab",1,65,2,1,60,583,"h",1
13,28,"1","Web from lab",1,66,2,0,60,440,"d",1
13,28,"1","Web from lab",1,67,2,1,60,489,"h",1
13,28,"1","Web from lab",1,68,2,0,60,469,"d",1
13,28,"1","Web from lab",1,69,2,1,60,439,"h",1
13,28,"1","Web from lab",1,70,2,0,60,458,"d",1
13,28,"1","Web from lab",1,71,2,0,60,812,"d",1
13,28,"1","Web from lab",1,72,2,1,60,468,"h",1
13,28,"1","Web from lab",1,73,2,1,300,682,"h",1
13,28,"1","Web from lab",1,74,2,0,300,500,"d",1
13,28,"1","Web from lab",1,75,2,1,300,437,"h",1
13,28,"1","Web from lab",1,76,2,0,300,389,"d",1
13,28,"1","Web from lab",1,77,2,0,300,680,"d",1
13,28,"1","Web from lab",1,78,2,1,300,453,"h",1
13,28,"1","Web from lab",1,79,2,0,300,376,"d",1
13,28,"1","Web from lab",1,80,2,1,300,398,"h",1
13,28,"1","Web from lab",1,81,2,0,300,382,"d",1
13,28,"1","Web from lab",1,82,2,1,300,438,"h",1
13,28,"1","Web from lab",1,83,2,0,300,359,"d",1
13,28,"1","Web from lab",1,84,2,1,300,440,"h",1
13,28,"1","Web from lab",1,85,2,1,300,574,"h",1
13,28,"1","Web from lab",1,86,2,0,300,404,"d",1
13,28,"1","Web from lab",1,87,2,1,300,367,"h",1
13,28,"1","Web from lab",1,88,2,0,300,332,"d",1
13,28,"1","Web from lab",1,89,2,1,300,354,"h",1
13,28,"1","Web from lab",1,90,2,0,300,385,"d",1
13,28,"1","Web from lab",1,91,2,0,300,525,"d",1
13,28,"1","Web from lab",1,92,2,1,300,415,"h",1
13,28,"1","Web from lab",1,93,2,1,300,479,"h",1
13,28,"1","Web from lab",1,94,2,0,300,475,"d",1
13,28,"1","Web from lab",1,95,2,0,300,463,"d",1
13,28,"1","Web from lab",1,96,2,1,300,426,"h",1
13,28,"1","Web from lab",1,97,2,0,360,679,"d",1
13,28,"1","Web from lab",1,98,2,1,360,459,"h",1
13,28,"1","Web from lab",1,99,2,1,360,372,"h",1
13,28,"1","Web from lab",1,100,2,0,360,400,"d",1
13,28,"1","Web from lab",1,101,2,0,360,454,"d",1
13,28,"1","Web from lab",1,102,2,1,360,339,"h",1
13,28,"1","Web from lab",1,103,2,1,360,514,"h",1
13,28,"1","Web from lab",1,104,2,0,360,496,"d",1
13,28,"1","Web from lab",1,105,2,0,360,519,"d",1
13,28,"1","Web from lab",1,106,2,1,360,403,"h",1
13,28,"1","Web from lab",1,107,2,0,360,436,"d",1
13,28,"1","Web from lab",1,108,2,1,360,369,"h",1
13,28,"1","Web from lab",1,109,2,0,360,386,"d",1
13,28,"1","Web from lab",1,110,2,1,360,351,"h",1
13,28,"1","Web from lab",1,111,2,1,360,464,"h",1
13,28,"1","Web from lab",1,112,2,0,360,465,"d",1
13,28,"1","Web from lab",1,113,2,1,360,412,"h",1
13,28,"1","Web from lab",1,114,2,0,360,519,"d",1
13,28,"1","Web from lab",1,115,2,1,360,361,"h",1
13,28,"1","Web from lab",1,116,2,0,360,507,"d",1
13,28,"1","Web from lab",1,117,2,0,360,530,"d",1
13,28,"1","Web from lab",1,118,2,1,360,429,"h",1
13,28,"1","Web from lab",1,119,2,1,360,480,"h",1
13,28,"1","Web from lab",1,120,2,0,360,785,"d",1
13,28,"1","Web from lab",1,121,2,1,180,1128,"h",1
13,28,"1","Web from lab",1,122,2,0,180,535,"d",1
13,28,"1","Web from lab",1,123,2,0,180,514,"d",1
13,28,"1","Web from lab",1,124,2,1,180,440,"h",1
13,28,"1","Web from lab",1,125,2,0,180,456,"d",1
13,28,"1","Web from lab",1,126,2,1,180,410,"h",1
13,28,"1","Web from lab",1,127,2,1,180,716,"h",1
13,28,"1","Web from lab",1,128,2,0,180,488,"d",1
13,28,"1","Web from lab",1,129,2,1,180,408,"h",1
13,28,"1","Web from lab",1,130,2,0,180,481,"d",1
13,28,"1","Web from lab",1,131,2,0,180,493,"d",1
13,28,"1","Web from lab",1,132,2,1,180,413,"h",1
13,28,"1","Web from lab",1,133,2,1,180,466,"h",1
13,28,"1","Web from lab",1,134,2,0,180,520,"d",1
13,28,"1","Web from lab",1,135,2,0,180,454,"d",1
13,28,"1","Web from lab",1,136,2,1,180,471,"h",1
13,28,"1","Web from lab",1,137,2,0,180,488,"d",1
13,28,"1","Web from lab",1,138,2,1,180,366,"h",1
13,28,"1","Web from lab",1,139,2,0,180,364,"d",1
13,28,"1","Web from lab",1,140,2,1,180,409,"h",1
13,28,"1","Web from lab",1,141,2,1,180,339,"d",0
13,28,"1","Web from lab",1,142,2,0,180,853,"d",1
13,28,"1","Web from lab",1,143,2,1,180,456,"h",1
13,28,"1","Web from lab",1,144,2,0,180,484,"d",1
14,24,"m","Response box",4,1,2,0,60,510,"2",1
14,24,"m","Response box",4,2,2,1,60,455,"5",1
14,24,"m","Response box",4,3,2,1,60,344,"5",1
14,24,"m","Response box",4,4,2,0,60,309,"2",1
14,24,"m","Response box",4,5,2,0,60,283,"2",1
14,24,"m","Response box",4,6,2,1,60,225,"5",1
14,24,"m","Response box",4,7,2,1,60,319,"5",1
14,24,"m","Response box",4,8,2,0,60,284,"2",1
14,24,"m","Response box",4,9,2,0,60,264,"2",1
14,24,"m","Response box",4,10,2,1,60,257,"5",1
14,24,"m","Response box",4,11,2,1,60,304,"5",1
14,24,"m","Response box",4,12,2,0,60,397,"2",1
14,24,"m","Response box",4,13,2,1,60,260,"5",1
14,24,"m","Response box",4,14,2,0,60,261,"2",1
14,24,"m","Response box",4,15,2,0,60,303,"2",1
14,24,"m","Response box",4,16,2,1,60,252,"5",1
14,24,"m","Response box",4,17,2,1,60,307,"5",1
14,24,"m","Response box",4,18,2,0,60,377,"2",1
14,24,"m","Response box",4,19,2,0,60,230,"2",1
14,24,"m","Response box",4,20,2,1,60,229,"5",1
14,24,"m","Response box",4,21,2,1,60,312,"5",1
14,24,"m","Response box",4,22,2,0,60,238,"2",1
