participant_id,age,gender,locale,localeOrder,trialN,set_size,targetPos,targetColor,rt,answer,correct,display_device_name,display_res_x,display_res_y,display_refresh_rate,response_device_name,display_distance,block_id,trial_id,trial_n,target_pos_x,target_pos_y,target_color_hsv
13,28,f,Web from lab,1,50,4,0,240,646,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18914,2,-7.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,51,4,2,240,635,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18915,3,-1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,52,4,1,240,722,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18916,4,-4.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,53,4,3,240,523,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18917,5,1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,54,4,0,240,519,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18918,6,-7.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,55,4,2,240,776,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18919,7,-1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,56,4,1,240,637,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18920,8,-4.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,57,4,1,240,541,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18921,9,-4.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,58,4,0,240,586,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18922,10,-7.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,59,4,3,240,700,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18923,11,1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,60,4,2,240,797,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18924,12,-1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,61,4,2,240,517,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18925,13,-1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,62,4,1,240,597,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18926,14,-4.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,63,4,0,240,634,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18927,15,-7.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,64,4,3,240,628,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18928,16,1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,65,4,0,240,556,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18929,17,-7.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,66,4,3,240,474,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18930,18,1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,67,4,1,240,690,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18931,19,-4.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,68,4,2,240,731,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18932,20,-1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,69,4,1,240,787,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18933,21,-4.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,70,4,2,240,657,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18934,22,-1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,71,4,0,240,632,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18935,23,-7.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,72,4,3,240,808,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,789,18936,24,1.5,0,"HSV 240,1,1"
13,28,f,Web from lab,1,73,4,1,180,733,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18937,1,-4.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,74,4,3,180,771,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18938,2,1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,75,4,0,180,590,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18939,3,-7.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,76,4,2,180,639,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18940,4,-1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,77,4,3,180,539,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18941,5,1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,78,4,1,180,473,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18942,6,-4.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,79,4,2,180,570,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18943,7,-1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,80,4,0,180,553,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18944,8,-7.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,81,4,1,180,652,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18945,9,-4.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,82,4,0,180,576,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18946,10,-7.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,83,4,2,180,596,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18947,11,-1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,84,4,3,180,799,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18948,12,1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,85,4,3,180,657,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18949,13,1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,86,4,0,180,694,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18950,14,-7.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,87,4,2,180,603,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18951,15,-1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,88,4,1,180,945,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18952,16,-4.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,89,4,0,180,600,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18953,17,-7.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,90,4,3,180,751,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18954,18,1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,91,4,2,180,729,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18955,19,-1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,92,4,1,180,717,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18956,20,-4.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,93,4,1,180,590,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18957,21,-4.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,94,4,3,180,523,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18958,22,1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,95,4,2,180,574,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18959,23,-1.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,96,4,0,180,631,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,790,18960,24,-7.5,0,"HSV 180,1,1"
13,28,f,Web from lab,1,97,4,0,360,821,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18961,1,-7.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,98,4,1,360,567,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18962,2,-4.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,99,4,2,360,465,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18963,3,-1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,100,4,3,360,380,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18964,4,1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,101,4,0,360,518,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18965,5,-7.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,102,4,2,360,723,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18966,6,-1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,103,4,3,360,643,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18967,7,1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,104,4,1,360,566,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18968,8,-4.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,105,4,3,360,545,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18969,9,1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,106,4,1,360,419,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18970,10,-4.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,107,4,2,360,499,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18971,11,-1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,108,4,0,360,503,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18972,12,-7.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,109,4,1,360,602,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18973,13,-4.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,110,4,2,360,431,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18974,14,-1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,111,4,0,360,703,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18975,15,-7.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,112,4,3,360,640,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18976,16,1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,113,4,3,360,602,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18977,17,1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,114,4,0,360,507,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18978,18,-7.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,115,4,1,360,576,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18979,19,-4.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,116,4,2,360,653,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18980,20,-1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,117,4,3,360,654,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18981,21,1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,118,4,0,360,508,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18982,22,-7.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,119,4,1,360,524,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18983,23,-4.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,120,4,2,360,781,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,791,18984,24,-1.5,0,"HSV 360,1,1"
13,28,f,Web from lab,1,121,4,0,300,721,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18985,1,-7.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,122,4,2,300,704,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18986,2,-1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,123,4,3,300,644,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18987,3,1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,124,4,1,300,686,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18988,4,-4.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,125,4,0,300,597,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18989,5,-7.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,126,4,2,300,659,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18990,6,-1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,127,4,1,300,756,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18991,7,-4.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,128,4,3,300,672,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18992,8,1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,129,4,1,300,896,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18993,9,-4.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,130,4,0,300,660,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18994,10,-7.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,131,4,2,300,913,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18995,11,-1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,132,4,3,300,486,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18996,12,1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,133,4,0,300,535,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18997,13,-7.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,134,4,2,300,608,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18998,14,-1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,135,4,3,300,913,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,18999,15,1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,136,4,1,300,587,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19000,16,-4.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,137,4,3,300,572,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19001,17,1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,138,4,0,300,553,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19002,18,-7.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,139,4,1,300,658,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19003,19,-4.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,140,4,2,300,690,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19004,20,-1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,141,4,2,300,613,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19005,21,-1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,142,4,3,300,501,j,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19006,22,1.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,143,4,0,300,571,s,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19007,23,-7.5,0,"HSV 300,1,1"
13,28,f,Web from lab,1,144,4,1,300,661,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,792,19008,24,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,1,4,3,300,1806,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19009,1,1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,2,4,1,300,483,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19010,2,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,3,4,2,300,403,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19011,3,-1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,4,4,0,300,365,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19012,4,-7.5,0,"HSV 300,1,1"
14,23,m,Response box,4,5,4,2,300,324,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19013,5,-1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,6,4,1,300,415,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19014,6,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,7,4,3,300,400,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19015,7,1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,8,4,0,300,416,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19016,8,-7.5,0,"HSV 300,1,1"
14,23,m,Response box,4,9,4,1,300,347,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19017,9,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,10,4,0,300,311,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19018,10,-7.5,0,"HSV 300,1,1"
14,23,m,Response box,4,11,4,3,300,579,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19019,11,1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,12,4,2,300,370,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19020,12,-1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,13,4,3,300,458,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19021,13,1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,14,4,2,300,298,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19022,14,-1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,15,4,0,300,408,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19023,15,-7.5,0,"HSV 300,1,1"
14,23,m,Response box,4,16,4,1,300,288,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19024,16,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,17,4,1,300,376,5,0,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19025,17,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,18,4,3,300,483,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19026,18,1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,19,4,2,300,337,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19027,19,-1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,20,4,0,300,578,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19028,20,-7.5,0,"HSV 300,1,1"
14,23,m,Response box,4,21,4,3,300,387,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19029,21,1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,22,4,1,300,314,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19030,22,-4.5,0,"HSV 300,1,1"
14,23,m,Response box,4,23,4,0,300,416,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19031,23,-7.5,0,"HSV 300,1,1"
14,23,m,Response box,4,24,4,2,300,445,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,793,19032,24,-1.5,0,"HSV 300,1,1"
14,23,m,Response box,4,25,4,0,180,2248,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19033,1,-7.5,0,"HSV 180,1,1"
14,23,m,Response box,4,26,4,2,180,612,6,0,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19034,2,-1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,27,4,3,180,968,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19035,3,1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,28,4,1,180,334,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19036,4,-4.5,0,"HSV 180,1,1"
14,23,m,Response box,4,29,4,2,180,299,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19037,5,-1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,30,4,3,180,414,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19038,6,1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,31,4,1,180,663,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19039,7,-4.5,0,"HSV 180,1,1"
14,23,m,Response box,4,32,4,0,180,533,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19040,8,-7.5,0,"HSV 180,1,1"
14,23,m,Response box,4,33,4,1,180,334,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19041,9,-4.5,0,"HSV 180,1,1"
14,23,m,Response box,4,34,4,0,180,363,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19042,10,-7.5,0,"HSV 180,1,1"
14,23,m,Response box,4,35,4,2,180,337,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19043,11,-1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,36,4,3,180,388,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19044,12,1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,37,4,1,180,442,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19045,13,-4.5,0,"HSV 180,1,1"
14,23,m,Response box,4,38,4,2,180,460,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19046,14,-1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,39,4,3,180,326,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19047,15,1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,40,4,0,180,439,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19048,16,-7.5,0,"HSV 180,1,1"
14,23,m,Response box,4,41,4,2,180,769,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19049,17,-1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,42,4,1,180,430,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19050,18,-4.5,0,"HSV 180,1,1"
14,23,m,Response box,4,43,4,3,180,341,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19051,19,1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,44,4,0,180,510,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19052,20,-7.5,0,"HSV 180,1,1"
14,23,m,Response box,4,45,4,1,180,413,1,0,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19053,21,-4.5,0,"HSV 180,1,1"
14,23,m,Response box,4,46,4,2,180,1280,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19054,22,-1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,47,4,3,180,344,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19055,23,1.5,0,"HSV 180,1,1"
14,23,m,Response box,4,48,4,0,180,386,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,794,19056,24,-7.5,0,"HSV 180,1,1"
14,23,m,Response box,4,49,4,3,120,495,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19057,1,1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,50,4,0,120,313,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19058,2,-7.5,0,"HSV 120,1,1"
14,23,m,Response box,4,51,4,1,120,305,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19059,3,-4.5,0,"HSV 120,1,1"
14,23,m,Response box,4,52,4,2,120,355,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19060,4,-1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,53,4,3,120,283,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19061,5,1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,54,4,1,120,341,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19062,6,-4.5,0,"HSV 120,1,1"
14,23,m,Response box,4,55,4,0,120,251,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19063,7,-7.5,0,"HSV 120,1,1"
14,23,m,Response box,4,56,4,2,120,371,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19064,8,-1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,57,4,2,120,337,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19065,9,-1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,58,4,0,120,340,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19066,10,-7.5,0,"HSV 120,1,1"
14,23,m,Response box,4,59,4,1,120,350,2,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19067,11,-4.5,0,"HSV 120,1,1"
14,23,m,Response box,4,60,4,3,120,351,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19068,12,1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,61,4,0,120,363,1,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19069,13,-7.5,0,"HSV 120,1,1"
14,23,m,Response box,4,62,4,2,120,238,5,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19070,14,-1.5,0,"HSV 120,1,1"
14,23,m,Response box,4,63,4,3,120,445,6,1,19-in. Acer V193,1280,1024,60,Cedrus RB-830,400,795,19071,15,1.5,0,"HSV 120,1,1"
