subjnr;rho;T_present;response;correct;ort1;ort2;ort3;ort4
5;0;0;0;1;-7,347554278;14,13750537;19,68249977;-28,12104029
5;0;0;0;1;5,398042789;-25,11709872;4,140079582;-7,488216864
5;0;0;0;1;-31,20684094;-12,64486798;-24,68029588;1,447211153
5;0;1;1;1;-9,425793344;-6,910296571;0;-6,003488548
5;0;1;1;1;0;1,000035115;-15,94592492;-0,125448969
5;0;1;1;1;-7,600881363;-18,13276699;15,67407323;0
5;0;0;0;1;-10,37904303;-17,58016127;-29,71109964;-33,93022509
5;0;0;0;1;-3,749026579;-12,41678328;5,516865666;-3,965883517
5;0;1;1;1;-23,84747502;0;3,644987432;-4,650232973
5;0;1;1;1;-8,712196423;0;14,01954915;1,212903874
5;0;0;0;1;-11,6148244;9,497856059;-11,51058806;-28,70795876
5;0;1;0;0;-6,92003139;0;20,97384976;9,859447712
5;0;0;0;1;30,35249051;23,74005668;-0,393664037;-8,903012359
5;0;1;1;1;-2,703322657;10,22359067;7,766152555;0
5;0;0;0;1;-25,79078969;-32,92523242;6,671014561;18,68593869
5;0;1;1;1;-7,066947053;0;-0,095107163;11,02197033
5;0;0;1;0;9,544832932;-10,458975;-3,896691403;-0,190201815
5;0;0;0;1;3,093583729;-10,08678709;-29,32541672;1,837501041
5;0;0;0;1;-20,11076448;5,94567347;9,033589054;-15,82334476
5;0;1;1;1;36,21024004;4,869209547;-9,229680997;0
5;0;0;1;0;6,386777875;0,589526708;6,323089426;-10,11269189
5;0;1;0;0;11,38745269;24,57207301;0;-14,59659592
5;0;0;1;0;23,39177044;16,76870899;-8,795208569;6,312652596
5;0;1;1;1;7,91835412;0;-3,840043857;-3,22001965
5;0;1;1;1;5,057082512;8,220370446;0;-6,598013115
5;0;0;1;0;1,110797362;-2,694301256;-0,856359985;-15,78060648
5;0;1;0;0;9,739099655;2,267456748;34,84891316;0
5;0;1;1;1;0;-23,04616977;0,56995645;-22,19737564
5;0;0;0;1;21,84210067;12,71504553;26,24861292;-11,66280321
5;0;1;0;0;-11,59711891;0;13,20416684;10,11505393
5;0;1;0;0;-6,975620955;3,484660196;-9,138718361;0
5;0;0;1;0;0,229335119;0,34361074;-12,85347533;-6,568380663
5;0;0;0;1;-12,43786065;23,53876287;-22,67272037;0,090320336
5;0;1;0;0;14,75577914;13,78943052;10,83011957;0
5;0;1;0;0;7,785144816;0;-32,45980916;-25,4115439
5;0;0;0;1;-16,4636383;12,3956807;-9,964093937;-20,11640788
5;0;0;1;0;-0,275236397;29,44866805;2,741281576;-12,83151156
5;0;1;1;1;4,34574985;17,95484462;0;10,5082048
5;0;1;1;1;0;0,697690446;3,770357848;1,704949237
5;0;1;0;0;-5,214529629;0;-10,01159775;30,00673218
5;0;0;0;1;2,61058168;-4,903459723;-23,9418986;-33,67391621
5;0;0;0;1;13,65365575;-17,51711508;-37,03972285;-18,87852332
5;0;0;1;0;2,867165314;-9,0101537;5,19676135;-8,788469062
5;0;0;1;0;-7,98431524;13,88386091;-3,057937123;-0,329651617
5;0;1;0;0;0;8,973210718;12,99528759;7,74221782
5;0;0;0;1;4,994991013;-12,51958377;1,209446993;19,85015562
5;0;1;1;1;8,553668976;0;-18,00407899;-1,823224716
5;0;1;1;1;26,72899849;-7,959222097;-0,372771702;0
5;0;0;0;1;18,64721426;-1,57915329;11,63941114;12,34277804
5;0;1;1;1;7,607618479;0;3,198945736;8,488460645
5;0;0;0;1;-5,481120266;-33,58789423;-10,15634032;22,14288851
5;0;0;0;1;-12,76095436;0,359663195;-4,043005707;-7,08071291
5;0;0;0;1;19,07693867;-5,71925459;-11,70073178;7,522603127
5;0;1;0;0;-2,835299418;-3,086534291;0;-15,52279105
5;0;1;0;0;0;28,59596198;18,15296391;-19,76839642
5;0;0;1;0;2,486483835;2,053049507;13,58318077;4,255692294
5;0;0;0;1;12,75486785;0,042902046;-0,26707586;-2,383128947
5;0;0;0;1;-20,60767256;15,2797358;-18,74925248;-7,420932872
5;0;0;0;1;7,377379688;-10,39898795;18,12386848;-6,621886271
5;0;0;0;1;-13,96527487;-32,88179849;-4,985302154;25,39286356
5;0;0;0;1;14,08287087;26,93725011;-11,36400363;-9,346424523
5;0;0;0;1;21,15304537;-6,546594443;-26,21082674;-20,91217812
5;0;1;1;1;3,031197628;-0,465062833;7,827696756;0
5;0;1;1;1;-6,171234322;0;2,927721241;5,4573528
5;0;0;0;1;-0,059561589;5,347689326;-0,248735145;-21,48893065
5;0;0;1;0;-35,39809361;-30,12785037;-14,1745701;0,91452774
5;0;1;1;1;-11,86464813;0;1,102642091;-19,66547336
5;0;1;1;1;-4,706812902;-12,69644352;0;-0,635217952
5;0;1;1;1;3,242939304;20,46512456;15,099199;0
5;0;0;0;1;-7,059904393;28,23744739;24,83430522;17,01282514
5;0;1;0;0;0;12,06493567;-17,94168536;4,582076404
5;0;1;1;1;0;-22,30164951;1,147655349;15,49019057
5;0;1;1;1;26,57551059;-4,158326428;0;-1,271959571
5;0;0;0;1;-2,919952616;21,69370502;8,582652906;-16,14159185
5;0;1;1;1;-12,52047368;0;-3,733988098;8,421354301
5;0;0;1;0;-9,077071686;-10,24121013;-7,124783633;-1,739924584
5;0;1;0;0;18,4488761;11,74198436;0;-9,010751925
5;0;0;0;1;4,507039133;2,862223382;-2,876912273;6,891156156
5;0;1;1;1;0,633764804;0;-14,63299203;-12,39287144
5;0;0;0;1;5,297384445;-11,64412003;9,560160653;-23,9338724
5;0;0;0;1;-11,29377118;11,92751415;-5,319608079;-15,48604341
5;0;0;0;1;-17,37545274;10,83458462;-12,58742177;-16,74108082
5;0;1;1;1;-20,03990887;0;2,865003915;5,498505331
5;0;0;0;1;-19,64507369;3,563762938;-6,318062536;0,099053858
5;0;0;0;1;-30,14618968;-4,909773398;-8,921561562;-8,47350412
5;0;0;0;1;3,647446267;-2,165866771;-1,394640892;-20,85801469
5;0;1;0;0;6,530921627;0;-8,838029076;20,69097675
5;0;1;0;0;-26,7968144;25,12626245;0;15,42379298
5;0;0;0;1;-10,86519136;-15,11887781;-26,69816156;2,641985067
5;0;1;1;1;-6,561948594;-25,71670747;1,776784583;0
5;0;1;1;1;1,282877918;19,15011552;0;3,662753414
5;0;1;1;1;-24,93512754;12,31225585;-25,52180631;0
5;0;0;0;1;-4,779323932;6,556898878;9,169585242;-10,2487803
5;0;1;1;1;0,617621243;0;16,64015888;26,63601553
5;0;1;1;1;-31,97305261;0;-20,26995074;0,299460182
5;0;0;1;0;1,556614618;-6,666493338;9,487358571;-5,807229317
5;0;1;1;1;0,849028524;-4,334514844;-22,38137465;0
5;0;1;1;1;2,554750349;0;0,023018384;9,209324739
5;0;0;0;1;6,455127876;5,992486063;3,056582228;12,11895167
5;0;0;0;1;6,73193043;-7,888219922;-21,80535691;-7,068954748
5;0;1;1;1;-7,103806732;19,88188973;0;-10,51938285
5;0;1;0;0;-3,928854214;-21,81579433;0;16,57190909
5;0;0;0;1;13,45354926;18,01509357;-9,479809292;23,31489835
5;0;1;0;0;-10,27161578;26,73421245;6,820338325;0
5;0;0;1;0;-0,861710658;-4,752219575;-9,636150743;-3,160987466
5;0;0;0;1;13,82485573;4,143814277;13,12464614;11,85365136
5;0;0;1;0;-18,43123053;22,95039716;4,681408794;-2,942351402
5;0;1;1;1;-1,761856799;10,22790266;0;3,989606641
5;0;1;1;1;1,682653125;-7,727970012;38,17522727;0
5;0;0;0;1;-4,131606794;-11,81958755;-3,466019011;20,34903644
5;0;0;0;1;-24,11449294;0,285949841;-10,22514948;14,98102266
5;0;1;0;0;-7,355573263;-0,945402893;17,07176414;0
5;0;1;0;0;0;8,198264289;-20,57727335;-11,38012081
5;0;1;1;1;0,579623987;-22,17033895;0;4,372977355
5;0;0;0;1;4,32246416;-13,12885685;10,06660595;7,904253332
5;0;0;1;0;-11,2322446;4,437134749;6,838978274;37,72222733
5;0;0;1;0;-0,876171576;9,659438034;-11,71203536;-1,003250027
5;0;0;0;1;16,89984249;-11,02612792;-17,27321002;-10,95040822
5;0;1;1;1;0;-3,45754948;29,77830618;8,337751385
5;0;1;1;1;-3,747671419;-2,160950068;1,128024709;0
5;0;1;1;1;0;-20,647905;-7,147314079;6,144682332
5;0;1;1;1;0;16,99490799;-1,474335054;4,573587574
5;0;0;0;1;-13,37070674;-6,77323279;-21,66304905;-5,125895596
5;0;1;1;1;1,819071503;15,96493615;-12,5684327;0
5;0;0;0;1;-23,10256626;-14,47993482;15,44851306;15,99127659
5;0;0;0;1;-3,998814378;-8,820038584;-26,47282769;9,301966989
5;0;1;0;0;0;9,27724605;7,594839386;-8,143413938
5;0;1;1;1;19,46918915;-13,11117937;-1,440958534;0
5;0;0;0;1;-15,94985266;-12,95849421;17,49211739;25,34997155
5;0;0;0;1;-15,63632579;-28,1931106;-5,742860876;-7,959481482
5;0;1;0;0;-6,364431017;-11,43766433;0;-4,756458038
5;0;0;1;0;5,78626117;13,36154358;-15,60740729;3,93977847
5;0;0;1;0;5,006317658;1,958867967;36,40170501;9,372666688
5;0;0;1;0;-6,670668183;7,269467145;9,417068916;-15,48114628
5;0;1;1;1;13,32331961;-3,943266348;0;13,4056927
5;0;1;1;1;14,55072831;5,612994443;0;7,196360869
5;0;1;1;1;-2,195577028;0;-29,24902501;-8,372403585
5;0;0;0;1;-21,07625445;-10,17130192;18,30284001;-1,843580842
5;0;1;1;1;0;-3,660640437;-9,687383012;29,25368085
5;0;0;0;1;33,28891103;-12,45060068;-8,043512239;7,822806011
5;0;1;1;1;-6,126880531;-9,320369576;0;-16,13488681
5;0;1;1;1;12,34914844;1,379715033;0;17,36150269
5;0;1;1;1;-16,03529262;-3,666616994;6,792131972;0
5;0;1;1;1;0;-21,1663147;22,24870228;4,828481491
5;0;1;1;1;0;7,925981958;13,66247841;21,73953924
5;0;0;0;1;-0,383667259;-38,28638254;15,3341495;-9,793659466
5;0;1;0;0;0;-19,71237159;-18,97675614;14,85869944
5;0;1;1;1;19,35813628;5,250699456;0;9,978382236
5;0;1;1;1;0;-3,175442157;-13,11249594;-14,78941509
5;0;1;1;1;-4,98298221;0;-15,20068341;-9,071455378
5;0;0;1;0;0,866832184;-16,89777651;36,11095198;-3,317143938
5;0;0;1;0;-5,571009326;-16,79569609;-10,4747841;-4,936202964
5;0;0;1;0;8,989246056;13,49890832;22,28752277;3,882851294
5;0;0;0;1;-13,41935913;23,11817126;-13,17307153;7,669338628
5;0;0;1;0;-20,24321444;-23,72737682;4,723701956;3,514624696
5;0;1;1;1;0;-14,21899598;-4,558784025;-23,73303689
5;0;0;0;1;4,437850963;17,12314138;23,51269091;-11,23285199
5;0;1;0;0;-12,46330245;17,00034844;0;9,808393439
5;0;1;1;1;-8,49482771;-15,4181759;0;-1,277555984
5;0;0;1;0;16,59183629;0,311058688;4,215069889;-21,19958535
5;0;1;1;1;-4,380878165;0;3,701179254;4,52565292
5;0;0;1;0;-3,361037226;-1,036239025;-5,464591539;-29,29113932
5;0;1;0;0;-14,75953976;0;-5,249537175;-16,73175005
5;0;1;0;0;-12,14484574;0;-16,97389323;-29,30147578
5;0;1;0;0;0;10,52042839;25,41437035;-9,654172896
5;0;1;1;1;0;0,844163763;-2,055393721;-13,39720453
5;0;0;1;0;-5,310106575;7,382635921;12,48579011;-23,4336523
5;0;0;0;1;2,906705319;-1,67561473;-16,81807495;-5,924859518
5;0;0;0;1;13,76940299;-3,285492123;10,94111759;-23,1890387
5;0;0;0;1;-7,490830085;-18,50767557;-1,155389912;-3,873163118
5;0;0;0;1;12,31259445;-9,169381741;8,726377216;7,216862264
5;0;0;1;0;-3,830501056;3,612642664;-22,96034655;3,231199892
5;0;0;1;0;-24,03085245;-3,57853888;2,362531852;35,25151144
5;0;0;0;1;-15,26870668;8,282079559;-17,14038413;-14,06333498
5;0;0;0;1;10,81973107;23,28238898;-16,70347574;0,658661128
5;0;1;0;0;0;-21,63722957;-3,905555304;-12,01386982
5;0;1;0;0;6,566257925;-14,05539781;0;27,8076191
5;0;0;0;1;-2,900467938;41,05311501;-15,22074765;-4,404805818
5;0;1;0;0;17,56689574;21,11042495;0;-4,970973059
5;0;0;0;1;-19,26737563;-9,385889425;-11,70039212;26,58000476
5;0;0;1;0;-6,181352833;-9,455636474;5,261649539;-2,412087588
5;0;0;1;0;3,510266941;6,029832971;-6,511397215;23,45412142
5;0;1;1;1;0;-19,87024657;-7,564025272;2,152372383
5;0;0;0;1;29,02348437;-22,7258254;-2,253310901;16,80021793
5;0;1;0;0;0;28,06172933;2,062917895;13,27722496
5;0;1;0;0;-3,477437606;-39,09787082;-9,194807513;0
5;0;0;0;1;-1,718648491;-2,289699646;27,57402419;20,56762211
5;0;0;0;1;-17,35300047;-23,67736298;18,27660985;22,99709085
5;0;1;0;0;0;4,412370922;-23,65059242;25,88864028
5;0;0;0;1;14,38327163;-3,957809198;8,314848519;-6,267689895
5;0;1;0;0;0;-17,46815434;-31,22806676;19,37650617
5;0;0;0;1;8,760537045;-14,05677597;0,508854566;11,12579206
5;0;1;1;1;11,43906134;0;-2,674227681;8,11056668
5;0;0;0;1;-25,47860992;1,111874519;4,648484091;14,85916452
5;0;1;0;0;0;-5,178923619;2,610622754;10,62020989
5;0;1;1;1;41,25927592;0;5,865916068;3,910683838
5;0;0;0;1;3,059854188;5,022558106;-24,44159442;7,469489237
5;0;0;0;1;-13,53091788;1,875597091;-19,41403521;-20,35195782
5;0;0;0;1;5,973438038;10,28085934;-33,33119092;4,533214597
5;0;1;0;0;-12,50216895;-13,87965976;-24,79264603;0
5;0;1;1;1;2,527427411;0;25,30190972;10,9211988
5;0;0;1;0;0,606952912;16,50764618;17,78168393;-2,695119328
5;0;0;0;1;22,66173798;23,4236681;8,639973981;-8,147848842
5;0;0;0;1;-11,43624003;-3,664517856;28,78839795;7,305412716
5;0;1;1;1;0;3,561030425;0,385886762;4,391391813
5;0;1;1;1;6,477079899;-7,861771564;-0,95822652;0
5;0;1;1;1;2,064136444;0;15,6746078;12,09823378
5;0;1;0;0;0;-16,0764628;9,1106471;-5,453589896
5;0;0;1;0;3,224882739;10,54283441;7,678664326;1,673122804
5;0;0;0;1;17,37586234;-1,650710901;17,71501159;-15,6520539
5;0;0;0;1;3,212906975;-15,3261276;-2,00583951;-13,15796501
5;0;1;0;0;7,426950961;0;-11,06074245;-12,76935736
5;0;1;1;1;-8,901515126;-4,849839646;14,72709767;0
5;0;0;1;0;18,45993905;-16,77549371;-19,66672652;-1,375966282
5;0;0;0;1;19,84080331;6,086256898;-28,13893741;25,86774711
5;0;0;0;1;-14,58912767;-4,420385178;-25,49462946;-27,0184727
5;0;0;1;0;-9,79632465;-1,734968711;12,64555382;-20,12712667
5;0;1;1;1;-6,022962695;25,16748655;13,69966734;0
5;0;1;0;0;-12,23211583;37,06324889;5,18162988;0
5;0;1;1;1;18,36107922;0;12,0915759;-11,98990031
5;0;0;0;1;-20,85833696;-25,75558655;-6,145302132;-6,663196068
5;0;0;0;1;9,167503539;-2,033872461;-16,59284348;8,608787056
5;0;0;0;1;-4,474226272;-4,423625153;20,17536441;-20,56875141
5;0;1;1;1;-3,971734412;-11,00181476;0;-12,22031994
5;0;1;0;0;14,48488081;0;-21,84268661;-0,370916752
5;0;0;0;1;4,685255008;18,05964094;21,6076579;-6,349014853
5;0;1;1;1;-11,37225092;-15,45679606;0;-7,988505315
5;0;1;0;0;0;11,0180109;-15,79586272;-13,77928036
5;0;0;0;1;-4,112951757;-10,79276865;-19,73789506;20,17270027
5;0;1;0;0;-4,353913376;0,171078368;0;-6,507403466
5;0;0;0;1;-11,88522834;-1,671463201;19,87932227;4,727049377
5;0;1;0;0;0;-19,72950305;-18,41435726;-2,038815651
5;0;0;0;1;-14,02341244;3,59772612;-38,67301308;-6,249053526
5;0;0;1;0;-4,994888344;2,17319201;-4,135698759;2,918140446
5;0;1;1;1;-18,92403666;17,21071817;0;-5,225765248
5;0;0;0;1;16,83573391;-24,53692352;11,97800087;-7,985623576
5;0;1;1;1;4,597405979;4,325543293;-15,34202609;0
5;0;0;1;0;8,488695526;0,365520147;32,60299546;10,5620728
5;0;1;1;1;17,20100142;-1,815689338;0;-5,545344907
5;0;0;0;1;21,01275159;16,04532715;12,45394854;-2,570554105
5;0;0;0;1;-9,024118613;3,228510953;-8,466508912;3,474942071
5;0;0;1;0;12,39393639;-18,43557569;-2,144202373;-27,53781219
5;0;0;1;0;3,118962797;15,89790692;10,11677171;8,746543163
5;0;0;0;1;0,631536708;-9,599033239;9,769068618;20,24470227
5;0;1;0;0;-10,51473316;0;23,02989946;-3,086896436
5;0;0;0;1;-22,25091612;-23,75155936;-13,47201389;10,5219261
5;0;1;0;0;-10,51767442;-0,78877136;-18,08835023;0
5;0;0;1;0;12,43466304;2,503183376;3,962969543;-15,71124277
5;0;1;1;1;0;27,89294485;-3,93617884;7,712603671
5;0;0;0;1;-2,296398701;-16,171911;-31,07948274;24,80717471
5;0;1;1;1;11,92282964;-4,912041879;1,215662195;0
5;0;0;0;1;-3,952797441;7,782315699;-35,07463613;-15,60596322
5;0;1;1;1;25,26395907;-26,88180293;-16,67104191;0
5;0;0;1;0;2,931829358;-5,668554365;-3,355897639;-14,17440697
5;0;0;0;1;-13,22748585;3,4276402;-7,341416377;3,027391734
5;0;0;0;1;25,94272482;-5,483070868;15,33967439;22,85095304
5;0;0;1;0;-0,499716154;-2,887864411;5,091994458;-10,79822366
5;0;0;1;0;-20,80892141;-7,852893112;-25,47031106;6,95234108
5;0;0;0;1;-6,416213048;0,665750866;30,25254683;0,536506352
5;0;0;0;1;-0,942881718;-1,69909198;-12,02851391;-26,19111486
5;0;0;0;1;18,94409769;8,334040286;7,406296299;-14,98021242
5;0;1;0;0;25,20022231;-2,680138615;0;-12,69384112
5;0;0;0;1;7,736481802;-16,9362893;-0,006861515;-0,467492796
5;0;0;0;1;-13,91399146;2,191542302;7,21953735;-0,784658272
5;0;0;0;1;4,826001057;-0,179552933;11,68629045;6,008204861
5;0;0;0;1;0,729287168;-4,607862644;12,19326842;-5,348344626
5;0;1;1;1;-17,89509234;0;11,28959334;-13,70694928
5;0;0;0;1;7,635035571;11,21488922;22,7920881;-16,90780004
5;0;0;0;1;-23,50336451;-10,74475062;-18,73725525;18,4940551
5;0;0;0;1;14,97583602;4,287272445;-21,87014278;-12,893421
5;0;1;0;0;17,86732433;0;3,191805555;-16,93630403
5;0;0;0;1;21,42957536;11,95799131;18,10645194;-6,71599488
5;0;1;1;1;-8,43052742;0;23,91738687;-14,08095581
5;0;0;1;0;3,340783391;-0,751453733;-11,52770894;-13,53117436
5;0;0;1;0;20,40467726;18,77150531;10,67624896;0,524870561
5;0;1;0;0;20,66187642;0;9,741087561;-13,57977429
5;0;0;0;1;-13,31645956;-14,88980496;-23,69321444;-0,485994274
5;0;1;1;1;0;14,58783578;9,49661492;4,320147775
5;0;0;1;0;0,46174467;10,90323853;-7,619645677;-2,185102236
5;0;1;0;0;0;-26,87999694;0,907944264;4,754711701
5;0;1;0;0;0;-16,43706383;-2,223361187;11,50196004
5;0;1;1;1;9,238009743;0;16,93338591;-12,3638014
5;0;0;1;0;-4,200368787;11,51336023;-9,70781843;9,964908726
5;0;1;1;1;25,89862787;-24,55105389;31,969808;0
5;0;1;1;1;4,005978196;-13,89981544;0;6,312872873
5;0;0;1;0;-10,76012827;7,815635313;-24,4805559;-11,96463266
5;0;1;1;1;22,68584173;0,21923685;0;9,743420319
5;0;1;0;0;-2,816314001;0;16,12809507;-10,21522801
5;0;1;1;1;-7,844041796;0;-3,406521703;11,80305432
5;0;0;0;1;-20,34045574;-16,26522688;8,782907628;18,91204753
5;0;1;1;1;0;5,126663897;14,35763872;8,010536386
5;0;1;0;0;0;-0,989380776;6,758970912;7,797297363
5;0;0;1;0;-15,97124217;-16,34254413;-4,393070582;-9,599677801
5;0;0;0;1;-0,845602927;13,83661804;-21,09613911;6,596874384
5;0;0;0;1;-5,387328815;-21,29971341;9,117170945;-10,5918894
5;0;0;0;1;5,417695037;-14,86733195;-19,72137505;-1,235168455
5;0;1;1;1;26,09603804;0;-19,84087675;17,57814156
5;0;0;0;1;3,588736568;9,065414857;16,64409278;12,25078565
5;0;1;1;1;-11,11579967;8,995706981;0;18,91172674
5;0;1;1;1;-10,66889447;-10,75575677;0;-5,572846162
5;0;1;1;1;0;3,160204413;-26,8660134;-31,62461317
5;0;1;1;1;-16,00862499;-0,366173435;0;1,83345166
5;0;0;1;0;-9,34022714;-0,057174637;-0,575779276;0,713846925
5;0;1;0;0;15,20032289;0;20,41420239;-16,60933312
5;0;0;0;1;-13,07168137;19,82743897;7,766315718;20,69752891
5;0;1;1;1;-5,700646085;-12,12039054;0;0,534979607
5;0;0;0;1;-29,35851122;-13,5985394;4,298950559;-8,451421301
5;0;0;0;1;6,482730934;-19,2849128;-31,17375421;-6,09190241
5;0;1;0;0;-28,79230249;-19,94883504;23,96931827;0
5;0;0;0;1;-11,71573006;-14,92441733;11,98487397;4,80668656
5;0;1;1;1;-3,038590024;0,980097796;0;19,92718807
5;0;1;0;0;-32,00904064;0;20,07346196;0,167298718
5;0;1;1;1;3,014028741;0;-0,726237849;-6,087552994
5;0;0;1;0;2,884693094;1,016965144;9,779406625;-10,51285308
5;0;1;0;0;7,48348137;2,907824085;15,11191446;0
5;0;0;0;1;3,40963561;-0,0624441;-14,63332897;7,551970871
5;0;0;0;1;-18,28118681;-11,49131975;0,526129512;14,09937544
5;0;1;0;0;5,260150623;0;-2,214482715;11,03667664
5;0;0;0;1;29,86396213;21,82525056;-0,809927833;2,724405482
5;0;1;1;1;0;7,82539605;-13,5301988;-10,45359901
5;0;0;0;1;-1,23662518;-1,25963033;-12,35080189;35,33458521
5;0;1;0;0;0;-28,82869432;18,35322829;-1,913113414
5;0;1;0;0;0;-11,52123978;-23,93054427;9,630502463
5;0;1;0;0;0;26,45181192;5,075775246;2,590812759
5;0;1;0;0;13,32481881;18,7836035;0;0,612576431
5;0;0;1;0;-1,90318575;0,083578215;15,58841919;-20,84770212
5;0;0;0;1;-3,339554966;0,586732709;15,03058022;7,620332173
5;0;1;1;1;-6,351149201;0;-12,90478461;7,331829451
5;0;1;1;1;0;-19,32125178;3,013367324;12,52600697
5;0;1;1;1;-15,50282517;-1,341985836;0;12,90080064
5;0;1;0;0;-25,20680496;0;41,26923435;-5,855590721
5;0;1;1;1;0,811785103;0;-1,016742959;25,22035992
5;0;0;0;1;13,31023862;-10,99175136;6,825952879;-5,469900237
5;0;1;0;0;-9,622343435;0;-8,631006571;-11,26489183
5;0;1;1;1;-14,88283126;0;-3,10455407;-14,5346201
5;0;0;0;1;-1,9575287;11,3097686;9,125086318;-25,61269725
5;0;0;0;1;-26,86876569;-15,08855756;10,27949648;-19,06465828
5;0;0;1;0;-19,26392194;12,27743675;-1,445309951;14,8447998
5;0;1;1;1;0;-0,719552304;-16,00298548;1,278826526
5;0;1;0;0;20,71888621;-9,36901733;-13,46218975;0
5;0;0;0;1;-13,66982441;8,302796011;-1,864573723;22,82320074
5;0;0;0;1;-30,85367054;-20,20806565;13,21802311;2,111489417
5;0;0;0;1;-31,25330944;38,25934614;5,401684497;4,257153782
5;0;0;0;1;21,59321269;30,54727548;-4,65382798;-3,727451477
5;0;1;1;1;-1,879116658;1,603103972;0;10,75391702
5;0;1;1;1;9,578453783;11,10047937;-2,463839711;0
5;0;1;0;0;7,058575597;-0,364124743;15,29691661;0
5;0;0;0;1;13,90772265;5,610559396;-8,285222014;19,50918489
5;0;0;0;1;-10,78024762;-29,76978315;4,181293787;2,066625298
5;0;0;1;0;7,080874656;0,552610312;-4,074338571;11,24885801
5;0;1;1;1;17,04742503;-13,78965409;-14,84455886;0
5;0;1;1;1;-2,073247633;-5,683776739;-1,602551949;0
5;0;1;0;0;-15,5992015;0;6,542873806;-13,96750129
5;0;1;1;1;0,005815844;-16,11759344;-4,470843151;0
5;0;0;0;1;15,07872214;3,993584032;-16,34254635;12,82504948
5;0;1;1;1;-6,553513211;-1,343021856;0,934266913;0
5;0;0;0;1;-13,32873602;27,79905844;-24,32099381;2,766471167
5;0;1;1;1;-1,586438129;0;-3,675677018;-25,71070224
5;0;1;0;0;0;-9,910539307;17,03112904;-31,12144896
5;0;1;0;0;-17,07674621;7,812939317;0;6,867983874
5;0;1;0;0;-11,20413469;-18,40795697;-28,48564671;0
5;0;0;0;1;-2,910502464;-30,85973666;22,80992704;-20,92397571
5;0;1;1;1;0;2,666496733;16,50763165;-20,37968595
5;0;1;1;1;15,79015807;-4,089818514;0;-18,66794908
5;0;1;1;1;11,84545989;-3,117776918;-6,359371817;0
5;0;0;0;1;-14,07725656;38,42420989;-12,67600539;40,20198834
5;0;0;0;1;-11,32493412;-11,8206728;-21,71170374;12,28542154
5;0;1;0;0;12,02261325;0;8,710158823;-10,21419317
5;0;1;1;1;11,44866593;18,31090646;0;-6,890688731
5;0;0;1;0;5,164084253;1,371860289;6,439627737;26,99517993
5;0;1;1;1;0;8,732301811;1,648007249;-6,14836039
5;0;1;1;1;0;-7,344255122;-43,57939073;8,245254281
5;0;0;1;0;24,46263379;7,811940704;15,61355376;-6,312832304
5;0;0;0;1;7,916708305;6,913416971;-0,306099465;19,03148477
5;0;0;0;1;18,76969182;-11,6113931;4,102288641;-20,56463028
5;0;1;0;0;-3,312682022;0,053834762;0;26,22791724
5;0;1;0;0;0;4,733226662;-18,63187808;-20,0861803
5;0;0;1;0;-3,534322587;10,01356379;-0,112142585;-27,61468972
5;0;0;1;0;15,42417303;2,527765807;-15,46933661;10,10650415
5;0;1;0;0;0;3,447355757;-30,70303208;7,83135211
5;0;0;1;0;32,85717927;15,04307698;-13,43653911;-9,365318512
5;0;1;0;0;5,897646309;6,882955251;0;-11,79948477
5;0;0;1;0;-13,75665111;23,85840441;15,08336078;-10,92932957
5;0;1;0;0;0;-11,17442694;9,654065163;7,957917256
5;0;1;0;0;0;11,96194574;-4,282519306;-19,89061183
5;0;1;0;0;0;-8,435815391;-11,26096597;3,938284768
5;0;0;1;0;7,293928604;6,397810288;-4,289422091;20,42981749
5;0,333333333;0;0;1;22,37563473;31,27965955;26,73907793;0,311832973
5;0,333333333;0;1;0;2,547329704;13,2097969;-8,649968243;-1,932363693
5;0,333333333;0;0;1;-21,61543552;-20,29595976;-17,98655174;-12,99476073
5;0,333333333;0;0;1;-2,038695851;-8,582903026;-6,725168357;-3,442794193
5;0,333333333;0;0;1;-18,65259664;-34,50065948;0,111618963;-22,27525336
5;0,333333333;0;1;0;2,750493918;29,22366713;-1,721007803;-7,469253705
5;0,333333333;1;1;1;2,308355987;0;2,213808022;-2,609156766
5;0,333333333;1;1;1;-9,359113163;9,593530663;-16,40158606;0
5;0,333333333;0;1;0;-1,199600797;-18,1646026;-21,14958434;-10,49649449
5;0,333333333;1;1;1;0;11,81639588;24,13500371;0,370650534
5;0,333333333;0;0;1;8,843816014;-13,84532193;-4,800182326;16,47863081
5;0,333333333;0;0;1;-24,66868587;-3,199924835;-5,546188695;-11,13640069
5;0,333333333;0;0;1;10,41840534;-4,799943071;4,986876157;11,00752803
5;0,333333333;0;0;1;13,21753222;23,96408418;28,26473909;-30,51107546
5;0,333333333;0;0;1;-20,68439361;-2,530597701;34,16462228;16,31219262
5;0,333333333;0;0;1;-9,83605959;-10,59649923;30,13874815;8,980342349
5;0,333333333;0;1;0;2,226107172;-1,373244373;-6,931187231;-3,44140763
5;0,333333333;0;0;1;-21,30635091;-15,80190513;-13,38868692;-2,479264658
5;0,333333333;1;1;1;18,03777399;-4,809768336;6,056946099;0
5;0,333333333;0;0;1;-12,96299206;-7,011311946;-13,90984832;-8,102322365
5;0,333333333;0;1;0;9,941660048;-0,01212393;-8,6028344;36,0107796
5;0,333333333;1;1;1;-4,300584627;0;3,935647114;-2,820584071
