manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,REC,Rec2Type,RecRT2,Rec2,couleur,training,task,trialId
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,513,8000,6,30,2.91821766013,1,L,8,a,1,2084,,,,,,,,,,B,1515,4,Rouge,0,L among T,10589
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,526,8000,6,31,5.73431485411,1,X,8,z,1,868,,,,,,,,,,A,983,1,Vert,0,X among T,10590
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,639,8000,6,32,5.9029984959,1,X,4,z,1,1284,,,,,,,,,,A,1416,3,Vert,0,X among T,10591
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,464,8000,6,33,0.262394904967,0,X,8,a,1,1346,,,,,,,,,,A,1566,1,Rouge,0,X among T,10592
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,694,8000,6,34,5.63033254162,0,L,16,a,1,2101,,,,,,,,,,A,1299,3,Rouge,0,L among T,10593
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,559,8000,6,35,2.47143640299,1,L,4,a,1,883,,,,,,,,,,A,1648,3,Rouge,0,L among T,10594
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,476,8000,6,36,1.79815822536,0,L,8,z,1,1217,,,,,,,,,,B,1616,4,Vert,0,L among T,10595
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,562,8000,6,37,2.34705280509,1,X,8,a,1,1484,,,,,,,,,,A,1159,1,Rouge,0,X among T,10596
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,486,8000,6,38,4.99042298477,0,L,4,a,1,1867,,,,,,,,,,B,1933,4,Rouge,0,L among T,10597
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,627,8000,6,39,4.28263026399,0,X,16,z,1,2002,,,,,,,,,,A,1114,1,Vert,0,X among T,10598
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,400,8000,6,40,2.99243143301,0,X,8,z,1,800,,,,,,,,,,A,1250,1,Vert,0,X among T,10599
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,468,8000,6,41,4.24416229039,1,X,4,z,1,684,,,,,,,,,,A,1100,1,Vert,0,X among T,10600
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,581,8000,6,42,4.15495138143,0,L,4,z,1,1567,,,,,,,,,,A,1412,3,Vert,0,L among T,10601
vs12,pierrot,4,4,07Dec2011,933,mixedTarg,500,700,8000,6,43,1.76111587854,0,X,4,z,1,816,,,,,,,,,,A,849,0,Vert,0,X among T,10602
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,639,8000,6,44,5.58061510273,0,L,16,z,1,1585,,,,,,,,,,B,2227,5,Vert,0,L among T,10603
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,450,8000,6,45,1.64863858558,0,L,16,a,1,2035,,,,,,,,,,B,2116,5,Rouge,0,L among T,10604
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,508,8000,6,46,0.38140266532,0,X,4,a,1,1183,,,,,,,,,,A,883,1,Rouge,0,X among T,10605
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,488,8000,6,47,1.8659926502,0,X,16,a,1,803,,,,,,,,,,A,1333,1,Rouge,0,X among T,10606
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,654,8000,6,48,2.6713230125,0,L,8,a,1,1084,,,,,,,,,,A,1333,2,Rouge,0,L among T,10607
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,506,8000,6,49,4.73542115933,0,L,8,z,1,2580,,,,,,,,,,C,1333,6,Vert,0,L among T,10608
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,645,8000,6,50,5.79043436965,1,L,4,z,1,867,,,,,,,,,,A,933,1,Vert,0,L among T,10609
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,475,8000,6,51,3.53573749343,1,X,8,z,1,1151,,,,,,,,,,A,1311,1,Vert,0,X among T,10610
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,531,8000,6,52,4.82574055365,1,L,16,a,1,1634,,,,,,,,,,A,967,2,Rouge,0,L among T,10611
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,594,8000,6,53,1.0915879606,1,L,8,a,1,1934,,,,,,,,,,B,1134,5,Rouge,0,L among T,10612
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,479,8000,6,54,4.49486166952,1,L,16,a,1,1317,,,,,,,,,,A,1799,2,Rouge,0,L among T,10613
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,574,8000,6,55,5.32199888093,1,L,16,a,1,3385,,,,,,,,,,C,1213,7,Rouge,0,L among T,10614
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,414,8000,6,56,3.55503669426,1,L,4,z,1,784,,,,,,,,,,A,1050,1,Vert,0,L among T,10615
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,623,8000,6,57,2.71062768414,1,X,4,z,1,901,,,,,,,,,,A,1067,2,Vert,0,X among T,10616
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,598,8000,6,58,3.42803673631,1,L,4,a,1,1000,,,,,,,,,,A,1248,1,Rouge,0,L among T,10617
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,695,8000,6,59,5.55829359662,0,L,4,z,1,1084,,,,,,,,,,A,1182,1,Vert,0,L among T,10618
vs12,pierrot,4,4,07Dec2011,934,mixedTarg,500,575,8000,6,60,1.45063716921,0,L,16,z,1,1601,,,,,,,,,,B,1184,4,Vert,0,L among T,10619
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,501,8000,7,1,4.65668872298,0,X,4,a,1,1117,,,,,,,,,,A,1750,2,Rouge,0,X among T,10620
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,479,8000,7,2,4.14291502325,0,L,8,z,1,1267,,,,,,,,,,A,1184,2,Vert,0,L among T,10621
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,560,8000,7,3,1.81927709362,1,X,8,z,1,852,,,,,,,,,,A,992,2,Vert,0,X among T,10622
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,580,8000,7,4,5.227521471,0,X,16,a,1,719,,,,,,,,,,A,949,1,Rouge,0,X among T,10623
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,464,8000,7,5,1.61300945711,1,X,4,a,1,617,,,,,,,,,,A,1233,1,Rouge,0,X among T,10624
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,522,8000,7,6,3.31018313837,0,L,4,a,1,2013,,,,,,,,,,C,866,7,Rouge,0,L among T,10625
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,601,8000,7,7,3.65215497779,0,L,16,z,1,1252,,,,,,,,,,A,1000,3,Vert,0,L among T,10626
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,438,8000,7,8,2.69754683828,0,L,8,a,1,1418,,,,,,,,,,A,1181,2,Rouge,0,L among T,10627
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,599,8000,7,9,3.92236893659,1,L,8,z,1,2417,,,,,,,,,,B,1300,5,Vert,0,L among T,10628
vs12,pierrot,4,4,07Dec2011,935,mixedTarg,500,545,8000,7,10,3.3980158481,0,L,4,z,1,816,,,,,,,,,,A,1350,2,Vert,0,L among T,10629
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,644,8000,7,11,5.64337718511,1,L,8,z,1,732,,,,,,,,,,A,967,1,Vert,0,L among T,10630
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,621,8000,7,12,3.59950634144,1,L,8,a,1,1651,,,,,,,,,,A,984,3,Rouge,0,L among T,10631
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,553,8000,7,13,4.39080626008,0,L,4,a,1,851,,,,,,,,,,A,900,1,Rouge,0,L among T,10632
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,647,8000,7,14,0.552112525661,0,X,4,z,1,1163,,,,,,,,,,B,966,4,Vert,0,X among T,10633
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,536,8000,7,15,0.72429690793,0,L,8,z,1,1585,,,,,,,,,,B,1000,4,Vert,0,L among T,10634
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,642,8000,7,16,0.694061933079,0,L,8,a,1,1218,,,,,,,,,,A,1042,2,Rouge,0,L among T,10635
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,417,8000,7,17,4.0203130213,1,X,8,z,1,1017,,,,,,,,,,A,1100,1,Vert,0,X among T,10636
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,518,8000,7,18,4.52062084884,1,X,16,z,1,818,,,,,,,,,,A,1250,0,Vert,0,X among T,10637
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,449,8000,7,19,4.11726791906,1,X,16,z,1,768,,,,,,,,,,A,1079,0,Vert,0,X among T,10638
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,436,8000,7,20,5.1184394757,0,X,16,a,1,702,,,,,,,,,,A,1484,0,Rouge,0,X among T,10639
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,567,8000,7,21,2.0316859745,1,X,4,z,1,716,,,,,,,,,,A,1033,0,Vert,0,X among T,10640
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,492,8000,7,22,5.08549592415,1,L,16,z,1,2880,,,,,,,,,,C,1517,6,Vert,0,L among T,10641
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,628,8000,7,23,0.757049646806,0,L,16,a,1,2285,,,,,,,,,,B,1167,5,Rouge,0,L among T,10642
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,610,8000,7,24,5.90238519534,1,X,16,z,1,901,,,,,,,,,,A,1233,0,Vert,0,X among T,10643
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,608,8000,7,25,0.555415885328,0,X,4,z,1,667,,,,,,,,,,A,1101,0,Vert,0,X among T,10644
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,656,8000,7,26,3.51934665397,1,X,16,z,1,702,,,,,,,,,,A,1250,0,Vert,0,X among T,10645
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,455,8000,7,27,1.49246881811,0,L,16,z,1,3298,,,,,,,,,,B,2099,5,Vert,0,L among T,10646
vs12,pierrot,4,4,07Dec2011,936,mixedTarg,500,684,8000,7,28,4.89347798322,1,X,8,z,1,852,,,,,,,,,,A,1578,2,Vert,0,X among T,10647
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,539,8000,7,29,3.98459039386,1,L,16,z,1,2785,,,,,,,,,,C,1283,7,Vert,0,L among T,10648
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,586,8000,7,30,2.71436680513,0,X,8,a,1,1617,,,,,,,,,,A,930,2,Rouge,0,X among T,10649
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,413,8000,7,31,3.00066370784,1,L,4,z,1,1717,,,,,,,,,,C,1050,7,Vert,0,L among T,10650
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,430,8000,7,32,2.15089184386,0,L,8,a,1,2017,,,,,,,,,,B,1100,4,Rouge,0,L among T,10651
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,527,8000,7,33,1.89343463134,0,L,4,z,1,1500,,,,,,,,,,B,3033,4,Vert,0,L among T,10652
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,477,8000,7,34,4.92088782056,1,X,4,z,1,1167,,,,,,,,,,A,1150,3,Vert,0,X among T,10653
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,684,8000,7,35,3.21194339852,1,L,4,z,1,2434,,,,,,,,,,B,1100,5,Vert,0,L among T,10654
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,481,8000,7,36,2.0785558075,0,L,16,a,1,2452,,,,,,,,,,C,1496,6,Rouge,0,L among T,10655
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,415,8000,7,37,1.60473313751,0,X,16,a,1,885,,,,,,,,,,A,916,1,Rouge,0,X among T,10656
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,495,8000,7,38,5.99293892234,0,X,8,a,1,668,,,,,,,,,,A,1184,0,Rouge,0,X among T,10657
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,485,8000,7,39,1.48953933639,1,L,4,a,1,1350,,,,,,,,,,A,1399,1,Rouge,0,L among T,10658
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,407,8000,7,40,2.43377210608,1,L,4,a,1,1034,,,,,,,,,,A,1050,2,Rouge,0,L among T,10659
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,482,8000,7,41,3.41870325112,0,L,4,z,1,1434,,,,,,,,,,A,1399,2,Vert,0,L among T,10660
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,512,8000,7,42,5.31735613458,1,L,4,z,1,680,,,,,,,,,,A,1050,2,Vert,0,L among T,10661
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,619,8000,7,43,0.772727758436,1,L,8,z,1,1101,,,,,,,,,,A,1483,2,Vert,0,L among T,10662
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,585,8000,7,44,4.65002134838,1,L,16,z,1,2218,,,,,,,,,,B,2096,5,Vert,0,L among T,10663
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,490,8000,7,45,5.97673133173,1,X,4,z,1,967,,,,,,,,,,B,1033,4,Vert,0,X among T,10664
vs12,pierrot,4,4,07Dec2011,937,mixedTarg,500,629,8000,7,46,0.51872457167,0,X,8,z,1,785,,,,,,,,,,A,1032,1,Vert,0,X among T,10665
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,421,8000,7,47,3.81459699803,1,X,16,a,1,684,,,,,,,,,,A,1400,0,Rouge,0,X among T,10666
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,424,8000,7,48,1.74252057848,1,X,8,z,1,700,,,,,,,,,,A,1665,0,Vert,0,X among T,10667
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,671,8000,7,49,4.39964047118,1,L,8,z,1,1983,,,,,,,,,,B,1312,4,Vert,0,L among T,10668
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,696,8000,7,50,1.46844577631,0,X,16,z,1,1018,,,,,,,,,,A,1434,2,Vert,0,X among T,10669
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,408,8000,7,51,2.66287775299,0,X,8,z,1,834,,,,,,,,,,A,1316,0,Vert,0,X among T,10670
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,553,8000,7,52,1.64150257028,0,X,16,z,1,880,,,,,,,,,,A,1766,0,Vert,0,X among T,10671
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,645,8000,7,53,2.98839156971,0,X,8,z,1,784,,,,,,,,,,A,1349,0,Vert,0,X among T,10672
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,510,8000,7,54,3.23285224524,1,L,16,a,1,2381,,,,,,,,,,C,1417,6,Rouge,0,L among T,10673
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,454,8000,7,55,2.28957356597,1,L,16,a,1,1802,,,,,,,,,,C,983,6,Rouge,0,L among T,10674
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,471,8000,7,56,2.21068746785,1,X,4,z,1,1518,,,,,,,,,,A,1698,3,Vert,0,X among T,10675
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,400,8000,7,57,5.18131372383,1,X,8,z,1,1050,,,,,,,,,,A,916,1,Vert,0,X among T,10676
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,431,8000,7,58,6.22286978408,0,X,4,a,1,1034,,,,,,,,,,A,1566,1,Rouge,0,X among T,10677
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,517,8000,7,59,5.45765144953,0,X,4,z,1,929,,,,,,,,,,A,1400,1,Vert,0,X among T,10678
vs12,pierrot,4,4,07Dec2011,938,mixedTarg,500,614,8000,7,60,5.45384565563,0,L,16,z,1,3750,,,,,,,,,,C,1065,6,Vert,0,L among T,10679
vs12,pierrot,4,4,07Dec2011,939,mixedTarg,500,403,8000,8,1,2.38794366649,1,X,8,a,1,1117,,,,,,,,,,A,2317,3,Rouge,0,X among T,10680
vs12,pierrot,4,4,07Dec2011,939,mixedTarg,500,471,8000,8,2,5.27708297726,1,L,16,a,1,3216,,,,,,,,,,B,1032,5,Rouge,0,L among T,10681
vs12,pierrot,4,4,07Dec2011,939,mixedTarg,500,402,8000,8,3,2.71369903616,1,L,4,z,1,1133,,,,,,,,,,A,1166,3,Vert,0,L among T,10682
vs12,pierrot,4,4,07Dec2011,939,mixedTarg,500,493,8000,8,4,2.3709972425,1,X,4,z,1,767,,,,,,,,,,A,933,1,Vert,0,X among T,10683
vs12,pierrot,4,4,07Dec2011,939,mixedTarg,500,497,8000,8,5,3.97238420709,1,X,4,z,1,783,,,,,,,,,,A,866,1,Vert,0,X among T,10684
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,679,8000,8,6,3.15971004845,0,L,8,z,1,1201,,,,,,,,,,A,1317,3,Vert,0,L among T,10685
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,622,8000,8,7,0.10429830901,0,X,8,z,1,718,,,,,,,,,,A,1215,1,Vert,0,X among T,10686
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,679,8000,8,8,1.06323218663,1,L,8,z,1,1985,,,,,,,,,,C,1215,7,Vert,0,L among T,10687
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,408,8000,8,9,2.9047677552,1,L,16,a,1,2851,,,,,,,,,,C,1044,6,Rouge,0,L among T,10688
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,404,8000,8,10,2.15309036728,1,L,8,z,1,717,,,,,,,,,,A,1750,2,Vert,0,L among T,10689
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,638,8000,8,11,5.81788550253,1,L,4,a,1,1101,,,,,,,,,,A,1250,1,Rouge,0,L among T,10690
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,587,8000,8,12,6.17972065231,1,X,16,a,1,1380,,,,,,,,,,A,934,0,Rouge,0,X among T,10691
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,437,8000,8,13,0.901081215071,1,X,8,z,1,851,,,,,,,,,,A,1116,1,Vert,0,X among T,10692
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,407,8000,8,14,2.25914663769,0,L,16,z,1,1619,,,,,,,,,,A,1230,3,Vert,0,L among T,10693
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,635,8000,8,15,1.36287453817,1,X,16,z,1,1169,,,,,,,,,,A,1084,3,Vert,0,X among T,10694
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,584,8000,8,16,1.27000730369,1,L,8,z,1,1150,,,,,,,,,,A,1200,2,Vert,0,L among T,10695
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,498,8000,8,17,3.06485858134,1,X,16,z,1,1364,,,,,,,,,,A,1083,3,Vert,0,X among T,10696
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,448,8000,8,18,3.66158483811,0,L,16,z,1,1785,,,,,,,,,,A,1216,3,Vert,0,L among T,10697
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,415,8000,8,19,4.44832517884,1,L,4,a,1,2713,,,,,,,,,,D,1334,8,Rouge,0,L among T,10698
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,463,8000,8,20,3.19190478257,0,L,4,z,1,1150,,,,,,,,,,A,1233,1,Vert,0,L among T,10699
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,607,8000,8,21,2.56379125293,1,X,8,z,1,1883,,,,,,,,,,A,1182,3,Vert,0,X among T,10700
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,412,8000,8,22,5.08616178944,0,X,16,z,1,868,,,,,,,,,,A,915,1,Vert,0,X among T,10701
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,571,8000,8,23,1.29781830617,0,X,4,z,1,917,,,,,,,,,,A,1133,3,Vert,0,X among T,10702
vs12,pierrot,4,4,07Dec2011,940,mixedTarg,500,603,8000,8,24,3.91460428333,0,L,4,z,1,1267,,,,,,,,,,A,928,1,Vert,0,L among T,10703
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,531,8000,8,25,5.18892892727,1,L,8,a,1,1600,,,,,,,,,,A,1217,3,Rouge,0,L among T,10704
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,581,8000,8,26,0.829712510446,1,X,4,z,1,1667,,,,,,,,,,A,1116,1,Vert,0,X among T,10705
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,447,8000,8,27,1.56001597469,0,X,4,a,1,1134,,,,,,,,,,A,1467,1,Rouge,0,X among T,10706
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,651,8000,8,28,2.44889088733,1,X,8,z,1,868,,,,,,,,,,A,1266,1,Vert,0,X among T,10707
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,508,8000,8,29,4.0020836657,0,L,8,a,1,2215,,,,,,,,,,C,1316,6,Rouge,0,L among T,10708
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,630,8000,8,30,1.35143163044,0,L,4,z,1,1301,,,,,,,,,,A,766,3,Vert,0,L among T,10709
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,585,8000,8,31,0.314845689682,0,L,16,z,1,1802,,,,,,,,,,A,1012,3,Vert,0,L among T,10710
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,502,8000,8,32,2.73554573128,0,L,8,z,1,1119,,,,,,,,,,A,1150,1,Vert,0,L among T,10711
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,421,8000,8,33,2.1706374275,0,X,8,a,1,1600,,,,,,,,,,A,1066,3,Rouge,0,X among T,10712
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,538,8000,8,34,4.42778748126,1,L,8,z,1,2313,,,,,,,,,,C,1284,6,Vert,0,L among T,10713
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,606,8000,8,35,1.09328223808,1,X,16,a,1,1052,,,,,,,,,,A,883,3,Rouge,0,X among T,10714
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,642,8000,8,36,1.49079088469,0,X,16,a,1,652,,,,,,,,,,A,1181,1,Rouge,0,X among T,10715
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,618,8000,8,37,3.51287835838,0,X,8,z,1,1400,,,,,,,,,,A,1182,1,Vert,0,X among T,10716
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,629,8000,8,38,4.41056963963,0,L,8,a,1,4982,,,,,,,,,,D,1483,8,Rouge,0,L among T,10717
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,458,8000,8,39,5.1068660921,0,X,8,z,1,1468,,,,,,,,,,A,1048,1,Vert,0,X among T,10718
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,507,8000,8,40,4.70374119097,0,L,16,a,1,2147,,,,,,,,,,A,1216,3,Rouge,0,L among T,10719
vs12,pierrot,4,4,07Dec2011,941,mixedTarg,500,497,8000,8,41,2.22524402777,1,L,4,a,1,2100,,,,,,,,,,B,1166,4,Rouge,0,L among T,10720
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,408,8000,8,42,5.28300247747,0,L,4,z,1,1434,,,,,,,,,,A,1233,3,Vert,0,L among T,10721
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,419,8000,8,43,1.62263578269,1,L,16,a,1,5601,,,,,,,,,,C,1365,7,Rouge,0,L among T,10722
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,681,8000,8,44,1.1046334246,1,L,4,z,1,1167,,,,,,,,,,A,900,3,Vert,0,L among T,10723
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,700,8000,8,45,4.01246739567,0,X,4,z,1,1384,,,,,,,,,,B,900,4,Vert,0,X among T,10724
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,402,8000,8,46,4.93044153379,0,X,4,z,1,2662,,,,,,,,,,A,1883,2,Vert,0,X among T,10725
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,518,8000,8,47,0.431589280926,1,L,16,z,1,3247,,,,,,,,,,A,1399,3,Vert,0,L among T,10726
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,494,8000,8,48,5.22841819373,1,X,16,z,1,1086,,,,,,,,,,A,1350,1,Vert,0,X among T,10727
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,673,8000,8,49,5.8048225772,0,X,4,z,1,834,,,,,,,,,,A,1250,1,Vert,0,X among T,10728
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,425,8000,8,50,0.290668791403,1,X,4,a,1,832,,,,,,,,,,A,1499,0,Rouge,0,X among T,10729
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,539,8000,8,51,0.0837312389836,1,L,16,z,1,5314,,,,,,,,,,C,2768,6,Vert,0,L among T,10730
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,628,8000,8,52,2.59888253255,1,X,8,a,1,1234,,,,,,,,,,A,1533,2,Rouge,0,X among T,10731
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,663,8000,8,53,1.30694712349,0,L,16,a,1,2897,,,,,,,,,,A,1266,3,Rouge,0,L among T,10732
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,556,8000,8,54,0.944926870873,0,X,16,a,1,952,,,,,,,,,,A,1049,0,Rouge,0,X among T,10733
vs12,pierrot,4,4,07Dec2011,942,mixedTarg,500,603,8000,8,55,0.699197232942,0,X,16,a,1,636,,,,,,,,,,A,1283,0,Rouge,0,X among T,10734
vs12,pierrot,4,4,07Dec2011,943,mixedTarg,500,605,8000,8,56,1.65268289058,1,X,4,a,1,918,,,,,,,,,,A,1517,0,Rouge,0,X among T,10735
vs12,pierrot,4,4,07Dec2011,943,mixedTarg,500,417,8000,8,57,5.651347764,0,L,8,z,1,2483,,,,,,,,,,A,1330,3,Vert,0,L among T,10736
vs12,pierrot,4,4,07Dec2011,943,mixedTarg,500,559,8000,8,58,5.81449715417,0,L,4,a,1,1801,,,,,,,,,,A,1583,3,Rouge,0,L among T,10737
vs12,pierrot,4,4,07Dec2011,943,mixedTarg,500,412,8000,8,59,5.79674722684,0,X,8,a,0,734,,,,,,,,,,A,2162,3,Vert,0,X among T,10738
vs12,pierrot,4,4,07Dec2011,943,mixedTarg,500,423,8000,8,60,5.71088548201,0,X,16,a,1,1119,,,,,,,,,,A,1266,1,Rouge,0,X among T,10739
vs12,sarahflora,4,4,07Dec2011,1137,pTMix,500,660,8000,1,1,0.421192227883,1,X,16,a,1,6768,,,,,,,,,,,,,Rouge,1,X among T,10740
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,406,8000,1,2,2.6299341561,0,L,16,a,1,4031,,,,,,,,,,,,,Rouge,1,L among T,10741
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,644,8000,1,3,3.60550404542,0,X,16,a,1,3267,,,,,,,,,,,,,Rouge,1,X among T,10742
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,618,8000,1,4,1.62992711958,1,L,8,a,1,1667,,,,,,,,,,,,,Rouge,1,L among T,10743
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,506,8000,1,5,2.02050751678,1,X,8,a,1,2250,,,,,,,,,,,,,Rouge,1,X among T,10744
