manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;DiffTime;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BUTTON_PRESS_COUNT;DURATION;FIXATION_COUNT;SACCADE_COUNT
vs12;cecile;4;2;14Dec2012;1134;mixed;500;400;2000;4;6;1.79652530466;True;X;4;a;1;425;None;None;None;None;None;None;None;None;None;A;1536;1;Rouge;0;1;0;0;None;None;0;1429;CECILE;161.5;5.7;2;1566;4;3
vs12;cecile;4;2;14Dec2012;1134;mixed;500;400;2000;4;7;4.26622404105;True;X;4;z;1;1003;None;None;None;None;None;None;None;None;None;A;1546;0;Vert;0;4;0;0;None;None;0;0;CECILE;1039;0.21;4;3156;3;2
vs12;cecile;4;2;14Dec2012;1134;mixed;500;400;2000;4;8;4.7165834869;False;L;4;z;1;503;None;None;None;None;None;None;None;None;None;C;2263;6;Vert;0;4;0;0;None;None;0;1849;CECILE;277.2;6.93;4;1989;5;4
vs12;cecile;4;2;14Dec2012;1134;mixed;500;400;2000;4;9;5.09394299797;False;L;4;z;1;846;None;None;None;None;None;None;None;None;None;A;2020;2;Vert;0;4;0;0;None;None;0;1297;CECILE;252.5;2.23;4;1437;4;3
vs12;cecile;4;2;14Dec2012;1134;mixed;500;400;2000;4;10;0.49847266747;False;X;4;a;1;258;None;None;None;None;None;None;None;None;None;A;1551;1;Rouge;0;4;0;0;None;None;0;635;CECILE;229.33;4.28;2;776;3;2
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;11;4.61431077885;True;L;8;z;1;306;None;None;None;None;None;None;None;None;None;A;2413;0;Vert;0;5;0;0;None;None;0;684;CECILE;168.75;6.94;2;825;4;3
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;12;5.98446406858;True;X;8;z;1;1007;None;None;None;None;None;None;None;None;None;B;2270;5;Vert;0;8;0;0;None;None;0;1339;CECILE;159.86;7.18;4;1477;7;6
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;13;4.1314411734;True;L;4;a;1;289;None;None;None;None;None;None;None;None;None;A;1927;0;Rouge;0;2;0;0;None;None;0;421;CECILE;156;3.57;2;561;3;2
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;14;6.08379131852;False;X;16;a;1;420;None;None;None;None;None;None;None;None;None;A;1353;1;Rouge;0;15;0;0;None;None;0;582;CECILE;153.75;3.93;2;722;4;3
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;15;2.88890148548;True;L;4;z;1;385;None;None;None;None;None;None;None;None;None;D;1079;9;Vert;0;2;0;0;None;None;0;1043;CECILE;129.67;8.12;2;1182;6;5
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;16;2.38192648519;True;L;8;a;1;327;None;None;None;None;None;None;None;None;None;B;1382;5;Rouge;0;6;0;0;None;None;0;1023;CECILE;179.4;5.03;2;1166;5;4
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;17;3.20702671132;False;L;8;a;1;376;None;None;None;None;None;None;None;None;None;D;1426;8;Rouge;0;2;0;0;None;None;0;1760;CECILE;144.3;5.78;4;1901;10;9
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;18;5.79626200102;True;X;8;z;1;270;None;None;None;None;None;None;None;None;None;A;1400;0;Vert;0;7;0;0;None;None;0;372;CECILE;114.67;4.94;2;514;3;3
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;19;4.20204534119;True;X;8;z;1;261;None;None;None;None;None;None;None;None;None;A;2367;0;Vert;0;8;0;0;None;None;0;395;CECILE;164;8.21;2;534;2;1
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;20;5.19167230492;True;L;4;z;1;645;None;None;None;None;None;None;None;None;None;D;920;9;Vert;0;3;0;0;None;None;0;1819;CECILE;136.3;6.43;2;1961;10;9
vs12;cecile;4;2;14Dec2012;1135;mixed;500;400;2000;4;21;2.46454994016;False;X;8;z;1;448;None;None;None;None;None;None;None;None;None;A;1545;0;Vert;0;8;0;0;None;None;0;496;CECILE;192.33;2.37;2;634;3;2
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;22;1.26676368111;False;X;16;N;0;1000;None;None;None;None;None;None;None;None;None;A;1726;1;Vert;0;15;0;0;None;None;0;0;CECILE;611.6;1.66;4;3153;5;4
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;23;1.0995569579;False;X;4;z;1;306;None;None;None;None;None;None;None;None;None;A;1976;0;Vert;0;3;0;0;None;None;0;296;CECILE;169.5;6.89;2;438;2;1
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;24;3.00475050106;False;X;4;z;1;244;None;None;None;None;None;None;None;None;None;A;1299;0;Vert;0;3;0;0;None;None;0;284;CECILE;170.5;7.58;2;427;2;1
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;25;5.56304631808;False;X;16;a;1;908;None;None;None;None;None;None;None;None;None;A;2789;1;Rouge;0;14;0;0;None;None;0;692;CECILE;168.75;3.56;4;835;4;3
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;26;4.8884675522;True;L;16;a;1;424;None;None;None;None;None;None;None;None;None;C;1976;7;Rouge;0;8;0;0;None;None;0;951;CECILE;128.83;5.88;2;1091;6;6
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;27;3.26125435691;False;L;16;z;1;863;None;None;None;None;None;None;None;None;None;B;2746;5;Vert;0;8;0;0;None;None;0;0;CECILE;181.08;4.74;2;3148;12;12
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;28;2.60308124092;True;X;16;a;1;423;None;None;None;None;None;None;None;None;None;B;3196;5;Rouge;0;3;0;0;None;None;0;1373;CECILE;127.11;3.18;2;1514;9;8
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;29;5.28436227961;False;L;16;a;1;382;None;None;None;None;None;None;None;None;None;B;1651;4;Rouge;0;13;0;0;None;None;0;692;CECILE;122.2;4.51;4;831;5;5
vs12;cecile;4;2;14Dec2012;1136;mixed;500;400;2000;4;30;2.00477964715;True;L;16;z;1;352;None;None;None;None;None;None;None;None;None;A;1586;3;Vert;0;5;0;0;None;None;0;911;CECILE;230.5;3.06;2;1050;4;3
vs12;cecile;4;2;14Dec2012;1137;mixed;500;400;2000;4;31;2.88668684867;True;X;16;a;1;244;None;None;None;None;None;None;None;None;None;A;1107;3;Rouge;0;13;0;0;None;None;0;678;CECILE;127.8;3.57;2;822;5;4
vs12;cecile;4;2;14Dec2012;1137;mixed;500;400;2000;4;32;2.65608131604;False;X;8;z;1;288;None;None;None;None;None;None;None;None;None;A;1375;1;Vert;0;5;0;0;None;None;0;445;CECILE;148.33;6.06;4;586;3;2
vs12;cecile;4;2;14Dec2012;1137;mixed;500;400;2000;4;33;3.55106619156;True;X;16;a;1;259;None;None;None;None;None;None;None;None;None;A;3131;2;Rouge;0;1;0;0;None;None;0;512;CECILE;113.75;3.71;4;656;4;3
vs12;cecile;4;2;14Dec2012;1137;mixed;500;400;2000;4;34;3.92339504569;False;L;16;z;1;480;None;None;None;None;None;None;None;None;None;B;2038;5;Vert;0;15;0;0;None;None;0;450;CECILE;161.33;4.4;4;589;3;3
vs12;cecile;4;2;14Dec2012;1137;mixed;500;400;2000;4;35;0.264528147815;False;L;8;z;1;348;None;None;None;None;None;None;None;None;None;B;1964;4;Vert;0;3;0;0;None;None;0;2244;CECILE;175.6;4.75;2;2388;10;9
vs12;cecile;4;2;14Dec2012;1137;mixed;500;400;2000;4;36;1.51618879338;False;L;8;z;1;391;None;None;None;None;None;None;None;None;None;B;1951;5;Vert;0;6;0;0;None;None;0;1899;CECILE;180.33;4.79;2;2039;9;8
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;1;4.06160811872;False;L;4;z;1;798;None;None;None;None;None;None;None;None;None;A;2163;3;Vert;0;4;0;0;None;None;0;1534;CECILE;215.67;0;2;1672;6;6
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;2;2.23152026152;False;L;8;a;1;313;None;None;None;None;None;None;None;None;None;A;1007;2;Rouge;0;7;0;0;None;None;0;755;CECILE;130.4;7.69;4;894;5;4
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;3;0.610184636238;False;X;4;a;1;275;None;None;None;None;None;None;None;None;None;A;1278;0;Rouge;0;2;0;0;None;None;0;770;CECILE;181.5;3.68;2;910;4;3
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;4;3.37443967833;False;L;16;z;1;433;None;None;None;None;None;None;None;None;None;B;1835;5;Vert;0;1;0;0;None;None;0;1217;CECILE;117.38;5.63;2;1356;8;7
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;5;3.99044622437;False;X;4;z;1;473;None;None;None;None;None;None;None;None;None;A;2956;1;Vert;0;3;0;0;None;None;0;411;CECILE;144.67;3.16;2;548;3;2
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;6;3.87272527561;False;L;16;a;1;425;None;None;None;None;None;None;None;None;None;C;1962;7;Rouge;0;6;0;0;None;None;0;1595;CECILE;139.89;6.09;2;1736;9;8
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;7;0.881006372565;True;X;8;z;1;338;None;None;None;None;None;None;None;None;None;A;1829;1;Vert;0;1;0;0;None;None;0;607;CECILE;179.33;0;2;744;3;3
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;8;5.17910843935;True;X;4;z;1;265;None;None;None;None;None;None;None;None;None;A;1278;0;Vert;0;2;0;0;None;None;0;426;CECILE;168.33;2.24;2;569;3;2
vs12;cecile;4;2;14Dec2012;1138;mixed;500;400;2000;5;9;4.83351620954;True;X;8;z;1;256;None;None;None;None;None;None;None;None;None;A;1294;1;Vert;0;6;0;0;None;None;0;632;CECILE;144.67;5.96;2;772;3;3
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;10;2.83278068543;False;X;8;a;1;248;None;None;None;None;None;None;None;None;None;A;1273;0;Rouge;0;3;0;0;None;None;0;478;CECILE;171;5.55;4;620;3;2
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;11;2.18943115475;True;L;16;a;1;859;None;None;None;None;None;None;None;None;None;A;3574;2;Rouge;0;9;0;0;None;None;0;689;CECILE;136.4;4.02;4;831;5;4
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;12;3.4981388457;True;X;4;z;1;388;None;None;None;None;None;None;None;None;None;C;1324;7;Vert;0;3;0;0;None;None;0;669;CECILE;158.75;7.7;4;809;4;3
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;13;6.09729576871;True;L;8;a;1;370;None;None;None;None;None;None;None;None;None;B;3280;4;Rouge;0;1;0;0;None;None;0;875;CECILE;118;5.82;2;1019;6;5
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;14;3.10552800643;True;L;4;z;1;293;None;None;None;None;None;None;None;None;None;A;903;3;Vert;0;1;0;0;None;None;0;1044;CECILE;153.83;7.19;4;1184;6;5
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;15;5.03950689778;True;L;8;a;1;301;None;None;None;None;None;None;None;None;None;A;1176;1;Rouge;0;7;0;0;None;None;0;471;CECILE;111.75;5.65;2;612;4;3
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;16;1.27902766649;False;L;16;z;1;380;None;None;None;None;None;None;None;None;None;B;2690;4;Vert;0;9;0;0;None;None;0;1312;CECILE;158.86;5.49;2;1455;7;6
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;17;0.920757413987;True;X;4;a;1;243;None;None;None;None;None;None;None;None;None;A;3459;2;Rouge;0;4;0;0;None;None;0;945;CECILE;147.67;3.66;2;1086;6;5
vs12;cecile;4;2;14Dec2012;1139;mixed;500;400;2000;5;18;5.21009319805;False;L;4;N;0;1000;None;None;None;None;None;None;None;None;None;B;2316;5;Vert;0;1;0;0;None;None;0;0;CECILE;335.17;4.97;2;3151;6;5
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;19;2.50931994724;True;X;8;z;1;398;None;None;None;None;None;None;None;None;None;A;3249;0;Vert;0;4;0;0;None;None;0;488;CECILE;172.33;3.21;2;630;3;2
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;20;1.96171381203;True;L;8;a;1;348;None;None;None;None;None;None;None;None;None;A;1780;0;Rouge;0;2;0;0;None;None;0;389;CECILE;142;5.04;2;529;3;2
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;21;4.05296339663;False;X;8;z;1;314;None;None;None;None;None;None;None;None;None;A;2304;3;Vert;0;6;0;0;None;None;0;1422;CECILE;170.57;5.06;2;1564;7;6
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;22;3.46235756022;False;X;16;z;1;263;None;None;None;None;None;None;None;None;None;A;1598;0;Vert;0;5;0;0;None;None;0;481;CECILE;161.67;3.27;2;621;3;3
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;23;2.48905563216;True;L;16;z;1;328;None;None;None;None;None;None;None;None;None;A;3872;2;Vert;0;9;0;0;None;None;0;1356;CECILE;151.86;6.36;2;1499;7;6
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;24;5.6185824333;False;X;8;a;1;263;None;None;None;None;None;None;None;None;None;A;1560;0;Rouge;0;3;0;0;None;None;0;245;CECILE;170.5;2.98;2;385;2;1
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;25;2.69315758538;True;L;4;a;1;516;None;None;None;None;None;None;None;None;None;A;1086;1;Rouge;0;2;0;0;None;None;0;520;CECILE;188.67;5.18;2;664;3;2
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;26;5.25997102853;True;L;4;z;1;248;None;None;None;None;None;None;None;None;None;A;1664;3;Vert;0;2;0;0;None;None;0;1756;CECILE;205.43;4.01;2;1897;7;6
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;27;0.523273425742;False;L;4;a;1;244;None;None;None;None;None;None;None;None;None;A;2134;2;Rouge;0;1;0;0;None;None;0;726;CECILE;149;6.29;2;870;4;3
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;28;4.09544863068;False;X;4;a;1;277;None;None;None;None;None;None;None;None;None;A;835;1;Rouge;0;1;0;0;None;None;0;293;CECILE;198;3.26;2;433;2;1
vs12;cecile;4;2;14Dec2012;1140;mixed;500;400;2000;5;29;3.77107691667;False;X;16;a;1;293;None;None;None;None;None;None;None;None;None;A;948;1;Rouge;0;1;0;0;None;None;0;625;CECILE;288;9.75;2;766;2;1
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;30;5.30201461207;False;L;8;z;1;252;None;None;None;None;None;None;None;None;None;A;1903;2;Vert;0;4;0;0;None;None;0;511;CECILE;96.2;3.79;2;653;5;4
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;31;4.00399113402;True;X;16;z;1;254;None;None;None;None;None;None;None;None;None;A;1237;0;Vert;0;3;0;0;None;None;0;635;CECILE;234.33;3.05;4;776;3;2
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;32;0.0282523587558;True;X;16;a;1;241;None;None;None;None;None;None;None;None;None;A;848;0;Rouge;0;10;0;0;None;None;0;602;CECILE;153;4.16;4;746;4;3
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;33;4.36224336779;False;X;16;a;1;247;None;None;None;None;None;None;None;None;None;A;906;0;Rouge;0;9;0;0;None;None;0;319;CECILE;161.5;3.58;2;458;2;2
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;34;0.173928466677;True;X;16;z;1;235;None;None;None;None;None;None;None;None;None;A;1349;0;Vert;0;14;0;0;None;None;0;304;CECILE;77.75;2.22;2;444;4;4
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;35;0.840312028616;True;L;16;a;1;269;None;None;None;None;None;None;None;None;None;B;1272;4;Rouge;0;11;0;0;None;None;0;1057;CECILE;146;6.37;4;1197;6;5
vs12;cecile;4;2;14Dec2012;1141;mixed;500;400;2000;5;36;5.81006211088;False;L;8;z;1;306;None;None;None;None;None;None;None;None;None;B;1781;5;Vert;0;7;0;0;None;None;0;694;CECILE;129.2;6.33;2;834;5;4
vs12;cecile;4;2;14Dec2012;1142;mixed;500;400;2000;6;1;6.18038673474;False;X;16;a;1;430;None;None;None;None;None;None;None;None;None;A;1099;1;Rouge;0;10;0;0;None;None;0;343;CECILE;133;4.31;2;482;3;2
vs12;cecile;4;2;14Dec2012;1142;mixed;500;400;2000;6;2;0.763572720371;False;X;8;a;1;278;None;None;None;None;None;None;None;None;None;A;871;0;Rouge;0;6;0;0;None;None;0;289;CECILE;114.33;2.94;2;430;3;2
vs12;cecile;4;2;14Dec2012;1142;mixed;500;400;2000;6;3;3.23176692877;False;L;8;a;1;347;None;None;None;None;None;None;None;None;None;A;933;1;Rouge;0;5;0;0;None;None;0;455;CECILE;156;3.26;2;596;3;2
vs12;cecile;4;2;14Dec2012;1142;mixed;500;400;2000;6;4;4.93361880288;True;X;4;a;1;462;None;None;None;None;None;None;None;None;None;C;1193;7;Rouge;0;2;0;0;None;None;0;2918;CECILE;302.33;4.86;4;3057;9;8
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;5;4.16868186274;True;X;4;z;1;278;None;None;None;None;None;None;None;None;None;A;1304;2;Vert;0;4;0;0;None;None;0;637;CECILE;235;4.65;2;776;2;2
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;6;4.50920518963;True;L;4;z;1;340;None;None;None;None;None;None;None;None;None;D;1601;9;Vert;0;3;0;0;None;None;0;1779;CECILE;191.25;6.65;4;1921;8;7
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;7;5.09558576825;False;L;8;a;1;335;None;None;None;None;None;None;None;None;None;C;2073;7;Rouge;0;5;0;0;None;None;0;1729;CECILE;121.55;5.66;4;1867;11;10
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;8;3.30160180118;False;X;4;a;1;465;None;None;None;None;None;None;None;None;None;C;1578;7;Rouge;0;3;0;0;None;None;0;306;CECILE;201.5;4.52;2;450;2;1
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;9;2.63531507915;True;X;8;a;1;554;None;None;None;None;None;None;None;None;None;A;2124;0;Rouge;0;7;0;0;None;None;0;447;CECILE;149;5.38;2;588;3;2
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;10;5.56675009977;False;X;16;z;1;297;None;None;None;None;None;None;None;None;None;A;1158;0;Vert;0;5;0;0;None;None;0;861;CECILE;311.67;3.11;2;1003;3;2
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;11;6.08065627924;False;X;8;z;1;285;None;None;None;None;None;None;None;None;None;A;1255;1;Vert;0;6;0;0;None;None;0;298;CECILE;159.5;8.7;2;436;2;1
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;12;5.24192636114;True;X;8;a;1;248;None;None;None;None;None;None;None;None;None;A;1630;0;Rouge;0;2;0;0;None;None;0;368;CECILE;140;3.95;2;508;3;2
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;13;2.20347060424;True;L;4;a;1;306;None;None;None;None;None;None;None;None;None;C;1079;6;Rouge;0;4;0;0;None;None;0;986;CECILE;168.6;8.03;2;1128;5;4
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;14;4.41479473787;True;L;16;a;1;274;None;None;None;None;None;None;None;None;None;A;1291;1;Rouge;0;1;0;0;None;None;0;624;CECILE;151.25;4.18;2;765;4;3
vs12;cecile;4;2;14Dec2012;1143;mixed;500;400;2000;6;15;5.13124073535;True;X;16;a;1;272;None;None;None;None;None;None;None;None;None;A;1647;0;Rouge;0;10;0;0;None;None;0;519;CECILE;132.5;4.19;4;661;4;3
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;16;2.07060395019;False;L;8;z;1;667;None;None;None;None;None;None;None;None;None;C;1590;7;Vert;0;4;0;0;None;None;0;1614;CECILE;132.89;8.53;2;1753;9;8
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;17;2.53249101947;True;L;8;a;1;302;None;None;None;None;None;None;None;None;None;A;1374;0;Rouge;0;1;0;0;None;None;0;751;CECILE;121;8.05;4;892;5;4
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;18;5.6181826668;True;X;16;z;1;284;None;None;None;None;None;None;None;None;None;A;778;1;Vert;0;4;0;0;None;None;0;348;CECILE;93;4.14;2;486;3;2
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;19;4.85992555227;False;X;4;a;1;296;None;None;None;None;None;None;None;None;None;A;1262;0;Rouge;0;1;0;0;None;None;0;488;CECILE;185.33;4.9;2;630;3;2
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;20;4.54049290617;False;L;16;a;1;482;None;None;None;None;None;None;None;None;None;A;1894;1;Rouge;0;7;0;0;None;None;0;521;CECILE;135;3.33;2;661;4;3
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;21;1.47239223644;True;X;4;a;1;265;None;None;None;None;None;None;None;None;None;A;830;1;Rouge;0;1;0;0;None;None;0;518;CECILE;120.25;4.31;4;658;4;3
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;22;1.72015833264;True;L;16;z;1;388;None;None;None;None;None;None;None;None;None;B;1552;5;Vert;0;15;0;0;None;None;0;1141;CECILE;166.67;6.75;2;1284;6;5
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;23;1.2449716056;True;X;8;a;1;297;None;None;None;None;None;None;None;None;None;A;1401;2;Rouge;0;3;0;0;None;None;0;468;CECILE;159;3.44;2;605;3;2
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;24;3.16928747629;False;L;16;a;1;232;None;None;None;None;None;None;None;None;None;A;1109;0;Rouge;0;10;0;0;None;None;0;416;CECILE;149.67;1.92;2;558;3;2
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;25;2.91006151242;True;X;16;a;1;229;None;None;None;None;None;None;None;None;None;A;1331;0;Rouge;0;1;0;0;None;None;0;535;CECILE;131;5.93;4;676;4;3
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;26;3.86763180077;False;L;4;a;1;236;None;None;None;None;None;None;None;None;None;C;1599;7;Rouge;0;4;0;0;None;None;0;1675;CECILE;277.25;10.33;2;1814;4;3
vs12;cecile;4;2;14Dec2012;1144;mixed;500;400;2000;6;27;5.00510658814;False;L;4;a;1;287;None;None;None;None;None;None;None;None;None;A;2910;2;Rouge;0;3;0;0;None;None;0;2257;CECILE;252.4;6.48;2;2401;5;4
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;28;5.94134505267;False;X;4;z;1;348;None;None;None;None;None;None;None;None;None;A;1307;1;Vert;0;2;0;0;None;None;0;313;CECILE;200.5;3.27;2;455;2;1
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;29;1.97146929252;False;X;16;N;0;1000;None;None;None;None;None;None;None;None;None;A;2184;1;Vert;0;12;0;0;None;None;0;430;CECILE;165.33;2.54;2;573;3;2
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;30;1.56717343668;False;L;4;z;1;270;None;None;None;None;None;None;None;None;None;C;3299;6;Vert;0;4;0;0;None;None;0;0;CECILE;395.14;6.61;4;3153;7;6
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;31;2.01542694921;True;L;16;z;1;279;None;None;None;None;None;None;None;None;None;C;833;6;Vert;0;14;0;0;None;None;0;925;CECILE;139.67;3.95;4;1064;6;5
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;32;0.296127767438;True;L;4;z;1;229;None;None;None;None;None;None;None;None;None;C;1876;7;Vert;0;4;0;0;None;None;0;404;CECILE;134;7.71;4;544;3;2
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;33;2.28043755511;False;X;8;a;1;276;None;None;None;None;None;None;None;None;None;A;2617;2;Rouge;0;2;0;0;None;None;0;912;CECILE;138.33;3.06;2;1053;6;5
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;34;0.611151163713;True;L;8;a;1;241;None;None;None;None;None;None;None;None;None;B;3230;4;Rouge;0;4;0;0;None;None;0;512;CECILE;269;1.9;2;652;2;2
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;35;1.89965405892;False;L;16;z;1;296;None;None;None;None;None;None;None;None;None;A;865;3;Vert;0;14;0;0;None;None;0;744;CECILE;194.25;2.11;2;885;4;3
vs12;cecile;4;2;14Dec2012;1145;mixed;500;400;2000;6;36;3.90339783857;True;L;8;a;1;300;None;None;None;None;None;None;None;None;None;A;1972;2;Rouge;0;3;0;0;None;None;0;271;CECILE;157;4.75;2;409;2;1
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;1;2.67624453209;True;L;16;z;1;438;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;9;0;0;None;None;0;791;AXELLE;154.5;0;2;929;2;2
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;2;1.85767047224;False;L;8;a;1;534;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;6;0;0;None;None;0;1098;AXELLE;110.67;5.52;4;1238;6;5
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;3;0.0115586775335;False;X;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;1324;AXELLE;162.86;8.35;2;1465;7;6
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;4;2.99751176344;False;L;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;0;AXELLE;224.7;8.77;2;3147;10;10
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;5;4.08522851136;False;L;16;z;1;268;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;10;0;0;None;None;0;0;AXELLE;188.31;5.37;2;3151;13;12
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;6;3.73155743863;True;L;4;z;1;755;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;0;AXELLE;140.12;7.28;2;3153;17;16
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;7;1.87728514176;True;X;8;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;0;AXELLE;283.12;7.2;2;3152;8;7
vs12;axelle;4;2;14Dec2012;1343;Ent1;500;400;2000;1;8;2.1607944176;False;X;8;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;0;AXELLE;85.77;3.82;2;3154;13;12
