manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BLINK_COUNT;BUTTON_PRESS_COUNT;FIXATION_COUNT;IP_DURATION;SACCADE_COUNT;;
vs12;olivia;4;2;01Feb2013;1217;mixed;500;400;2000;7;2;2.34374270169;False;X;8;a;1;409;None;None;None;None;None;None;None;None;None;A;1602;3;Rouge;0;4;0;0;None;None;0;OLIVIA;1621;0.29;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1221;mixed;500;400;2000;7;35;0.328727817606;False;X;8;a;1;766;None;None;None;None;None;None;None;None;None;C;1189;6;Rouge;0;6;0;0;None;None;0;OLIVIA;1139.33;0.29;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1144;Ent2;500;400;2000;1;5;5.07202366082;True;L;8;a;1;1304;None;None;None;None;None;None;None;None;None;A;2236;3;Rouge;0;7;0;0;None;None;0;OLIVIA;1746.5;0.29;0;115;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1222;mixed;500;400;2000;8;1;3.23339578229;True;L;4;z;1;684;None;None;None;None;None;None;None;None;None;A;1337;3;Vert;0;2;0;0;None;None;0;OLIVIA;1093;0.3;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1225;mixed;500;400;2000;8;36;3.18134755507;False;X;8;a;1;404;None;None;None;None;None;None;None;None;None;A;1301;2;Rouge;0;8;0;0;None;None;0;OLIVIA;1629.5;0.3;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1148;mixed;500;400;2000;1;14;5.95101900656;True;X;4;z;1;952;None;None;None;None;None;None;None;None;None;A;1582;2;Vert;0;2;0;0;None;None;0;OLIVIA;1721.5;0.3;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1157;mixed;500;400;2000;3;6;1.29414773428;False;X;16;a;1;983;None;None;None;None;None;None;None;None;None;A;2084;2;Rouge;0;1;0;0;None;None;0;OLIVIA;1896.5;0.3;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1222;mixed;500;400;2000;8;3;4.2199950556;False;X;16;z;1;731;None;None;None;None;None;None;None;None;None;B;1601;5;Vert;0;7;0;0;None;None;0;OLIVIA;1995.5;0.3;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1207;mixed;500;400;2000;5;4;5.99156014298;True;X;4;a;1;506;None;None;None;None;None;None;None;None;None;A;1521;2;Rouge;0;3;0;0;None;None;0;OLIVIA;640.2;0.3;0;116;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1200;mixed;500;400;2000;3;27;3.29095411024;True;X;4;a;1;581;None;None;None;None;None;None;None;None;None;A;1806;2;Rouge;0;3;0;0;None;None;0;OLIVIA;856.75;0.3;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1159;mixed;500;400;2000;3;23;1.12302752318;False;X;8;z;1;351;None;None;None;None;None;None;None;None;None;A;1045;1;Vert;0;6;0;0;None;None;0;OLIVIA;979.33;0.3;1;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1223;mixed;500;400;2000;8;19;1.41102230222;True;X;4;a;1;570;None;None;None;None;None;None;None;None;None;B;1124;4;Rouge;0;1;0;0;None;None;0;OLIVIA;1630;0.31;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1202;mixed;500;400;2000;4;6;1.14597331804;False;X;4;a;1;349;None;None;None;None;None;None;None;None;None;A;1286;2;Rouge;0;3;0;0;None;None;0;OLIVIA;1198.67;0.31;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1204;mixed;500;400;2000;4;18;1.46881464429;True;X;4;z;1;709;None;None;None;None;None;None;None;None;None;A;1141;2;Vert;0;4;0;0;None;None;0;OLIVIA;1621.5;0.31;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1149;mixed;500;400;2000;1;29;5.18806789979;False;L;8;a;1;1239;None;None;None;None;None;None;None;None;None;B;815;5;Rouge;0;4;0;0;None;None;0;OLIVIA;465.33;0.31;0;116;6;3000;6;;
vs12;olivia;4;2;01Feb2013;1139;Ent1;500;400;2000;1;10;2.42303172202;False;L;8;z;0;243;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;6;0;0;None;None;0;OLIVIA;728.4;0.31;1;104;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1148;mixed;500;400;2000;1;16;3.57877656767;True;L;4;a;1;695;None;None;None;None;None;None;None;None;None;A;1699;3;Rouge;0;1;0;0;None;None;0;OLIVIA;762.75;0.31;0;114;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1225;mixed;500;400;2000;8;33;0.71032476264;True;X;4;z;1;328;None;None;None;None;None;None;None;None;None;B;1670;4;Vert;0;2;0;0;None;None;0;OLIVIA;803.75;0.31;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1208;mixed;500;400;2000;5;10;0.733706480101;False;X;16;z;1;1020;None;None;None;None;None;None;None;None;None;A;1661;2;Vert;0;12;0;0;None;None;0;OLIVIA;1611;0.32;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1220;mixed;500;400;2000;7;28;1.2566177438;False;X;4;z;1;408;None;None;None;None;None;None;None;None;None;B;2048;4;Vert;0;3;0;0;None;None;0;OLIVIA;1818;0.32;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1139;Ent1;500;400;2000;1;9;1.66924811976;True;X;16;a;1;464;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;16;0;0;None;None;0;OLIVIA;631.5;0.32;1;104;6;3000;5;;
vs12;olivia;4;2;01Feb2013;1214;mixed;500;400;2000;6;27;2.38104175256;True;L;16;z;1;1104;None;None;None;None;None;None;None;None;None;D;1851;8;Vert;0;7;0;0;None;None;0;OLIVIA;800.25;0.32;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1214;mixed;500;400;2000;6;23;1.83534091233;False;L;16;a;1;710;None;None;None;None;None;None;None;None;None;C;1328;7;Rouge;0;2;0;0;None;None;0;OLIVIA;1616;0.33;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1209;mixed;500;400;2000;5;25;3.96225116635;True;X;4;z;1;410;None;None;None;None;None;None;None;None;None;A;1197;2;Vert;0;1;0;0;None;None;0;OLIVIA;1726;0.33;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1147;mixed;500;400;2000;1;8;1.67695947128;False;X;8;a;1;750;None;None;None;None;None;None;None;None;None;A;1475;2;Rouge;0;7;0;0;None;None;0;OLIVIA;1056.33;0.33;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1224;mixed;500;400;2000;8;23;0.934346919404;True;L;16;a;1;416;None;None;None;None;None;None;None;None;None;D;1452;8;Rouge;0;16;0;0;None;None;0;OLIVIA;1624.5;0.33;0;115;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1209;mixed;500;400;2000;5;28;1.29949164316;True;X;16;z;1;393;None;None;None;None;None;None;None;None;None;A;2231;3;Vert;0;9;0;0;None;None;0;OLIVIA;814.75;0.33;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1154;mixed;500;400;2000;2;20;4.70738138186;False;X;4;a;1;419;None;None;None;None;None;None;None;None;None;A;1183;3;Rouge;0;3;0;0;None;None;0;OLIVIA;1074;0.34;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1210;mixed;500;400;2000;5;33;3.74337983156;False;L;4;z;1;1152;None;None;None;None;None;None;None;None;None;B;3356;4;Vert;0;4;0;0;None;None;0;OLIVIA;1614;0.34;0;115;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1222;mixed;500;400;2000;8;7;0.893963828423;False;L;16;z;1;1193;None;None;None;None;None;None;None;None;None;C;1729;7;Vert;0;10;0;0;None;None;0;OLIVIA;1771;0.34;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1141;Ent1;500;400;2000;1;11;2.11456581336;False;X;16;z;1;528;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;12;0;0;None;None;0;OLIVIA;907.5;0.34;1;106;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;1;1.01712795502;True;L;4;a;1;437;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;OLIVIA;967.25;0.34;0;110;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1215;mixed;500;400;2000;6;33;6.26719856343;True;X;8;a;1;523;None;None;None;None;None;None;None;None;None;A;1085;3;Rouge;0;1;0;0;None;None;0;OLIVIA;1071;0.35;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1213;mixed;500;400;2000;6;19;5.88713545087;False;X;16;z;1;316;None;None;None;None;None;None;None;None;None;B;1651;4;Vert;0;9;0;0;None;None;0;OLIVIA;1693.5;0.35;1;115;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1153;mixed;500;400;2000;2;11;4.01636931805;True;X;16;z;1;516;None;None;None;None;None;None;None;None;None;B;1663;5;Vert;0;11;0;0;None;None;0;OLIVIA;1884;0.36;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1139;Ent1;500;400;2000;1;5;5.83961913478;True;X;4;a;1;454;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;OLIVIA;2004;0.36;0;106;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1223;mixed;500;400;2000;8;15;3.22569609629;False;X;4;z;1;598;None;None;None;None;None;None;None;None;None;B;1206;5;Vert;0;2;0;0;None;None;0;OLIVIA;1088.67;0.36;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1213;mixed;500;400;2000;6;17;5.26093733357;False;L;16;a;1;654;None;None;None;None;None;None;None;None;None;D;969;8;Rouge;0;4;0;0;None;None;0;OLIVIA;1154.67;0.36;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1220;mixed;500;400;2000;7;31;3.09979561259;False;L;16;a;1;1237;None;None;None;None;None;None;None;None;None;D;2718;8;Rouge;0;1;0;0;None;None;0;OLIVIA;1704.5;0.36;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1205;mixed;500;400;2000;4;27;5.94548900841;False;X;8;a;1;344;None;None;None;None;None;None;None;None;None;A;1053;2;Rouge;0;1;0;0;None;None;0;OLIVIA;597.8;0.36;1;116;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1221;mixed;500;400;2000;7;36;0.220866826593;True;X;8;a;1;386;None;None;None;None;None;None;None;None;None;C;981;6;Rouge;0;1;0;0;None;None;0;OLIVIA;836.5;0.36;1;114;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1203;mixed;500;400;2000;4;13;2.76408776516;False;X;16;a;1;603;None;None;None;None;None;None;None;None;None;A;2076;2;Rouge;0;7;0;0;None;None;0;OLIVIA;971;0.37;1;112;3;3000;3;;
vs12;olivia;4;2;01Feb2013;1153;mixed;500;400;2000;2;13;0.29369161015;False;X;8;a;1;367;None;None;None;None;None;None;None;None;None;B;1274;5;Rouge;0;3;0;0;None;None;0;OLIVIA;1499;0.37;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1218;mixed;500;400;2000;7;5;3.30051767229;True;X;4;z;1;611;None;None;None;None;None;None;None;None;None;A;1023;3;Vert;0;3;0;0;None;None;0;OLIVIA;1058.33;0.37;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1153;mixed;500;400;2000;2;18;2.70130556184;False;X;16;z;1;855;None;None;None;None;None;None;None;None;None;A;1572;2;Vert;0;8;0;0;None;None;0;OLIVIA;1084.67;0.37;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1153;mixed;500;400;2000;2;9;0.107729071475;True;L;16;a;1;1314;None;None;None;None;None;None;None;None;None;B;687;5;Rouge;0;7;0;0;None;None;0;OLIVIA;1165.33;0.37;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1209;mixed;500;400;2000;5;22;1.90915401726;True;L;16;a;1;1148;None;None;None;None;None;None;None;None;None;D;3215;10;Rouge;0;5;0;0;None;None;0;OLIVIA;1168.67;0.37;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1222;mixed;500;400;2000;8;2;2.05410603653;True;L;4;z;1;818;None;None;None;None;None;None;None;None;None;B;1440;4;Vert;0;1;0;0;None;None;0;OLIVIA;2183.5;0.37;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1138;Ent1;500;400;2000;1;5;2.03493583239;True;X;4;a;1;1116;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;OLIVIA;534.33;0.37;0;102;6;3000;5;;
vs12;olivia;4;2;01Feb2013;1214;mixed;500;400;2000;6;29;0.599180675889;True;X;16;a;1;350;None;None;None;None;None;None;None;None;None;B;1864;4;Rouge;0;8;0;0;None;None;0;OLIVIA;1071;0.38;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;11;6.18599203867;False;X;16;z;1;548;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;15;0;0;None;None;0;OLIVIA;1205;0.38;1;102;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1208;mixed;500;400;2000;5;11;2.42752844674;False;X;16;0;0;None;None;None;None;None;None;None;None;None;A;None;None;Vert;0;16;0;0;None;None;0;0;OLIVIA;452.2;0.38;1;96;5;2499;4;;
vs12;olivia;4;2;01Feb2013;1200;mixed;500;400;2000;3;33;2.12327301941;False;L;16;z;1;1170;None;None;None;None;None;None;None;None;None;C;1590;7;Vert;0;1;0;0;None;None;0;OLIVIA;756.5;0.38;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1208;mixed;500;400;2000;5;17;0.178360193441;True;X;8;a;1;552;None;None;None;None;None;None;None;None;None;A;1435;2;Rouge;0;7;0;0;None;None;0;OLIVIA;639;0.39;1;114;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1210;mixed;500;400;2000;5;31;5.93399422852;True;X;8;a;1;470;None;None;None;None;None;None;None;None;None;A;1043;2;Rouge;0;3;0;0;None;None;0;OLIVIA;485.33;0.39;1;114;6;3000;5;;
vs12;olivia;4;2;01Feb2013;1223;mixed;500;400;2000;8;14;1.34807113383;False;X;8;z;1;412;None;None;None;None;None;None;None;None;None;B;1218;5;Vert;0;7;0;0;None;None;0;OLIVIA;891.75;0.39;0;114;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1149;mixed;500;400;2000;1;28;1.06258130882;False;X;16;z;1;798;None;None;None;None;None;None;None;None;None;A;1203;3;Vert;0;6;0;0;None;None;0;OLIVIA;871;0.4;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1203;mixed;500;400;2000;4;16;5.37613212486;True;L;8;z;1;809;None;None;None;None;None;None;None;None;None;C;1348;6;Vert;0;7;0;0;None;None;0;OLIVIA;1617;0.4;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1153;mixed;500;400;2000;2;12;0.662524865887;True;X;16;a;1;315;None;None;None;None;None;None;None;None;None;A;1124;3;Rouge;0;15;0;0;None;None;0;OLIVIA;1808.5;0.4;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;7;1.60921185581;False;L;16;a;1;592;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;15;0;0;None;None;0;OLIVIA;1086.33;0.41;0;112;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1218;mixed;500;400;2000;7;14;5.01392675777;True;L;16;z;1;1342;None;None;None;None;None;None;None;None;None;D;1788;9;Vert;0;4;0;0;None;None;0;OLIVIA;1432.33;0.41;1;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1139;Ent1;500;400;2000;1;8;5.7651456334;False;L;4;a;1;470;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;OLIVIA;513.33;0.41;1;106;6;3000;5;;
vs12;olivia;4;2;01Feb2013;1213;mixed;500;400;2000;6;15;0.611958381284;True;X;16;a;1;333;None;None;None;None;None;None;None;None;None;A;1020;3;Rouge;0;12;0;0;None;None;0;OLIVIA;993.67;0.41;1;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1200;mixed;500;400;2000;3;30;2.35991376833;True;X;4;a;1;324;None;None;None;None;None;None;None;None;None;A;1440;2;Rouge;0;3;0;0;None;None;0;OLIVIA;739;0.42;1;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1222;mixed;500;400;2000;8;5;5.22690893219;False;L;4;z;1;522;None;None;None;None;None;None;None;None;None;B;1744;5;Vert;0;3;0;0;None;None;0;OLIVIA;1698;0.42;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1148;mixed;500;400;2000;1;15;1.4461684582;False;X;8;z;1;500;None;None;None;None;None;None;None;None;None;A;1196;2;Vert;0;4;0;0;None;None;0;OLIVIA;1749;0.42;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1149;mixed;500;400;2000;1;20;0.0503127043935;False;L;8;N;0;1000;None;None;None;None;None;None;None;None;None;A;1456;3;Vert;0;1;0;0;None;None;0;OLIVIA;1515.5;0.42;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1214;mixed;500;400;2000;6;30;2.72960921007;False;X;4;a;1;713;None;None;None;None;None;None;None;None;None;B;1140;4;Rouge;0;2;0;0;None;None;0;OLIVIA;731.5;0.42;1;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1154;mixed;500;400;2000;2;19;3.89132974059;False;L;4;a;1;512;None;None;None;None;None;None;None;None;None;B;1722;4;Rouge;0;1;0;0;None;None;0;OLIVIA;806;0.43;0;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1150;mixed;500;400;2000;1;36;0.181592989678;True;X;8;a;1;677;None;None;None;None;None;None;None;None;None;A;1142;2;Rouge;0;1;0;0;None;None;0;OLIVIA;1079;0.43;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1215;mixed;500;400;2000;6;36;6.08644803835;False;L;4;z;1;758;None;None;None;None;None;None;None;None;None;A;1102;2;Vert;0;1;0;0;None;None;0;OLIVIA;495;0.44;1;114;6;3000;5;;
vs12;olivia;4;2;01Feb2013;1205;mixed;500;400;2000;4;34;3.98883995772;True;L;4;a;1;426;None;None;None;None;None;None;None;None;None;A;1253;3;Rouge;0;3;0;0;None;None;0;OLIVIA;911;0.44;1;115;3;3000;3;;
vs12;olivia;4;2;01Feb2013;1154;mixed;500;400;2000;2;26;1.29800762016;False;X;4;a;1;690;None;None;None;None;None;None;None;None;None;A;1547;3;Rouge;0;3;0;0;None;None;0;OLIVIA;1316;0.44;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1224;mixed;500;400;2000;8;30;5.42816465506;True;L;8;z;1;532;None;None;None;None;None;None;None;None;None;C;1819;6;Vert;0;4;0;0;None;None;0;OLIVIA;934.25;0.45;0;114;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1213;mixed;500;400;2000;6;14;2.44883423593;False;L;4;a;1;423;None;None;None;None;None;None;None;None;None;A;1704;3;Rouge;0;2;0;0;None;None;0;OLIVIA;990.33;0.45;1;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1223;mixed;500;400;2000;8;22;0.00520098802546;True;L;16;z;1;629;None;None;None;None;None;None;None;None;None;C;1338;7;Vert;0;11;0;0;None;None;0;OLIVIA;1707;0.46;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1223;mixed;500;400;2000;8;17;1.89077286559;True;X;16;a;0;350;None;None;None;None;None;None;None;None;None;D;3459;10;Vert;0;4;0;0;None;None;0;OLIVIA;1776;0.46;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1215;mixed;500;400;2000;6;32;0.868155808768;True;L;16;z;1;748;None;None;None;None;None;None;None;None;None;D;1539;8;Vert;0;4;0;0;None;None;0;OLIVIA;1118.67;0.46;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1225;mixed;500;400;2000;8;34;5.72994505099;False;X;8;z;1;270;None;None;None;None;None;None;None;None;None;A;1503;2;Vert;0;8;0;0;None;None;0;OLIVIA;801.75;0.46;0;115;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1149;mixed;500;400;2000;1;27;4.6402037221;False;X;4;z;1;1091;None;None;None;None;None;None;None;None;None;A;1568;3;Vert;0;1;0;0;None;None;0;OLIVIA;434;0.47;0;116;7;3000;6;;
vs12;olivia;4;2;01Feb2013;1210;mixed;500;400;2000;5;36;4.4104973855;True;L;8;a;1;489;None;None;None;None;None;None;None;None;None;B;1296;4;Rouge;0;5;0;0;None;None;0;OLIVIA;743.25;0.47;1;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;10;4.14714537358;False;L;8;z;1;567;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;OLIVIA;981.5;0.47;1;104;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1149;mixed;500;400;2000;1;22;0.478927603812;True;L;16;0;0;None;None;None;None;None;None;None;None;None;A;None;None;Vert;0;12;0;0;None;None;0;0;OLIVIA;305.67;0.48;0;96;6;2504;6;;
vs12;olivia;4;2;01Feb2013;1205;mixed;500;400;2000;4;28;3.88804503258;True;X;8;a;1;523;None;None;None;None;None;None;None;None;None;A;1344;3;Rouge;0;1;0;0;None;None;0;OLIVIA;983.33;0.49;1;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1144;Ent2;500;400;2000;1;8;5.58954476259;False;L;4;z;1;1494;None;None;None;None;None;None;None;None;None;A;1851;1;Vert;0;3;0;0;None;None;0;OLIVIA;812;0.5;1;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1213;mixed;500;400;2000;6;10;5.07784946173;False;L;8;a;1;562;None;None;None;None;None;None;None;None;None;B;1197;5;Rouge;0;7;0;0;None;None;0;OLIVIA;1634;0.5;1;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1219;mixed;500;400;2000;7;23;0.342723119117;True;L;16;z;1;657;None;None;None;None;None;None;None;None;None;C;1607;7;Vert;0;10;0;0;None;None;0;OLIVIA;1130;0.51;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1220;mixed;500;400;2000;7;32;5.88231111062;True;L;16;z;1;885;None;None;None;None;None;None;None;None;None;C;1687;7;Vert;0;7;0;0;None;None;0;OLIVIA;1653.5;0.51;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1205;mixed;500;400;2000;4;30;4.83134136371;True;X;16;a;1;700;None;None;None;None;None;None;None;None;None;B;1462;4;Rouge;0;9;0;0;None;None;0;OLIVIA;582.8;0.51;1;116;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1153;mixed;500;400;2000;2;10;4.02848043212;False;X;16;N;0;1000;None;None;None;None;None;None;None;None;None;A;2748;3;Vert;0;13;0;0;None;None;0;OLIVIA;653;0.52;1;116;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;10;4.66643009167;False;L;8;a;1;454;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;OLIVIA;631.4;0.52;1;108;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1214;mixed;500;400;2000;6;28;0.799126119564;True;X;4;a;1;578;None;None;None;None;None;None;None;None;None;B;1279;4;Rouge;0;1;0;0;None;None;0;OLIVIA;796;0.53;1;115;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1203;mixed;500;400;2000;4;10;1.54621844717;True;L;16;a;1;619;None;None;None;None;None;None;None;None;None;C;1478;7;Rouge;0;3;0;0;None;None;0;OLIVIA;1726;0.53;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1213;mixed;500;400;2000;6;16;4.92695432757;True;L;4;a;1;633;None;None;None;None;None;None;None;None;None;B;1103;5;Rouge;0;4;0;0;None;None;0;OLIVIA;1000.67;0.54;1;115;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1147;mixed;500;400;2000;1;4;2.54046616886;False;L;16;z;0;1111;None;None;None;None;None;None;None;None;None;B;3322;5;Rouge;0;7;0;0;None;None;0;OLIVIA;1175.33;0.54;0;114;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;6;0.970719575435;False;X;8;a;1;471;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;8;0;0;None;None;0;OLIVIA;622.5;0.54;1;112;6;3000;5;;
vs12;olivia;4;2;01Feb2013;1207;mixed;500;400;2000;5;1;1.65748707821;True;L;4;a;1;986;None;None;None;None;None;None;None;None;None;C;4787;6;Rouge;0;2;0;0;None;None;0;OLIVIA;1737.5;0.55;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1204;mixed;500;400;2000;4;20;4.9815445753;True;X;8;z;1;730;None;None;None;None;None;None;None;None;None;A;1604;3;Vert;0;7;0;0;None;None;0;OLIVIA;933.5;0.56;1;116;4;3000;3;;
vs12;olivia;4;2;01Feb2013;1212;mixed;500;400;2000;6;6;1.05795727002;True;L;8;a;1;701;None;None;None;None;None;None;None;None;None;B;1466;5;Rouge;0;1;0;0;None;None;0;OLIVIA;1950;0.57;0;116;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1220;mixed;500;400;2000;7;30;5.9095553317;False;X;16;z;1;514;None;None;None;None;None;None;None;None;None;A;1719;3;Vert;0;5;0;0;None;None;0;OLIVIA;1236.33;0.58;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1154;mixed;500;400;2000;2;23;5.02081302388;True;L;4;a;1;627;None;None;None;None;None;None;None;None;None;A;1115;3;Rouge;0;3;0;0;None;None;0;OLIVIA;1799;0.59;0;114;2;3000;1;;
vs12;olivia;4;2;01Feb2013;1204;mixed;500;400;2000;4;23;1.15012254813;True;L;16;z;1;945;None;None;None;None;None;None;None;None;None;D;1057;8;Vert;0;11;0;0;None;None;0;OLIVIA;1069.33;0.59;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1203;mixed;500;400;2000;4;15;1.10524548842;False;X;16;z;1;818;None;None;None;None;None;None;None;None;None;A;2656;3;Vert;0;15;0;0;None;None;0;OLIVIA;1079.67;0.61;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1150;mixed;500;400;2000;1;34;1.18585966757;True;L;8;a;1;530;None;None;None;None;None;None;None;None;None;A;1222;2;Rouge;0;2;0;0;None;None;0;OLIVIA;1225.67;0.62;0;115;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1200;mixed;500;400;2000;3;34;4.26043694904;True;X;8;z;1;611;None;None;None;None;None;None;None;None;None;B;2617;4;Vert;0;4;0;0;None;None;0;OLIVIA;1300.67;0.62;0;116;3;3000;2;;
vs12;olivia;4;2;01Feb2013;1140;Ent1;500;400;2000;1;5;0.190860251555;True;X;4;a;1;996;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;OLIVIA;546;0.63;1;110;5;3000;4;;
vs12;olivia;4;2;01Feb2013;1148;mixed;500;400;2000;1;13;3.71491218141;True;X;4;z;1;544;None;None;None;None;None;None;None;None;None;A;1583;1;Vert;0;4;0;0;None;None;0;OLIVIA;1605;0.63;1;116;2;3000;1;;
