trialId,targType,couleur,is_target
1303,X,Rouge,1
1304,X,Rouge,1
1305,X,Vert,1
1306,L,Vert,1
1307,L,Vert,1
1308,L,Vert,1
1309,L,Rouge,1
1310,X,Vert,1
1311,L,Rouge,1
1312,X,Rouge,1
1313,X,Vert,1
1314,L,Vert,1
1315,X,Rouge,1
1316,X,Vert,1
1317,X,Rouge,1
1318,L,Vert,1
1319,L,Rouge,1
1320,L,Vert,1
1321,L,Rouge,1
1322,L,Vert,1
1323,X,Rouge,1
1324,X,Vert,1
1325,X,Vert,1
1326,X,Rouge,1
1327,X,Rouge,1
1328,X,Vert,1
1329,L,Rouge,1
1330,L,Vert,1
1331,L,Rouge,1
1332,L,Vert,1
1333,L,Vert,1
1334,L,Rouge,1
1335,X,Rouge,1
1336,L,Rouge,1
1337,L,Vert,1
1338,X,Vert,1
1339,X,Rouge,1
1340,X,Rouge,1
1341,X,Vert,1
1342,X,Vert,1
1343,X,Rouge,1
1344,X,Vert,1
1345,X,Rouge,1
1346,X,Vert,1
1347,X,Vert,1
1348,L,Rouge,1
1349,L,Rouge,1
1350,L,Vert,1
1351,X,Vert,1
1352,X,Rouge,1
1353,L,Rouge,1
1354,L,Vert,1
1355,L,Vert,1
1356,L,Rouge,1
1357,X,Rouge,1
1358,X,Vert,1
1359,L,Rouge,1
1360,L,Rouge,1
1361,L,Vert,1
1362,X,Vert,1
1363,L,Vert,1
1364,L,Vert,1
1365,L,Vert,1
1366,X,Vert,1
1367,X,Vert,1
1368,L,Rouge,1
1369,L,Rouge,1
1370,X,Rouge,1
1371,L,Rouge,1
1372,L,Vert,1
1373,X,Rouge,1
1374,X,Rouge,1
1375,X,Vert,1
1376,X,Vert,1
1377,X,Rouge,1
1378,X,Rouge,1
1379,X,Rouge,1
1380,L,Vert,1
1381,L,Rouge,1
1382,L,Rouge,1
1383,L,Vert,1
1384,L,Vert,1
1385,X,Rouge,1
1386,L,Vert,1
1387,L,Rouge,1
1388,L,Rouge,1
1389,X,Rouge,1
1390,L,Vert,1
1391,L,Vert,1
1392,L,Rouge,1
1393,X,Rouge,1
1394,X,Vert,1
1395,X,Vert,1
1396,X,Vert,1
1397,L,Vert,1
1398,L,Rouge,1
1399,X,Rouge,1
1400,X,Rouge,1
1401,X,Rouge,1
1402,L,Vert,1
1403,X,Rouge,1
1404,L,Vert,1
1405,L,Vert,1
1406,X,Rouge,1
1407,L,Rouge,1
1408,X,Vert,1
1409,L,Vert,1
1410,X,Rouge,1
1411,L,Vert,1
1412,X,Vert,1
1413,L,Rouge,1
1414,X,Vert,1
1415,X,Rouge,1
1416,L,Vert,1
1417,L,Vert,1
1418,L,Vert,1
1419,X,Vert,1
1420,X,Rouge,1
1421,X,Vert,1
1422,L,Vert,1
1423,L,Vert,1
1424,X,Vert,1
1425,L,Vert,1
1426,X,Rouge,1
1427,X,Rouge,1
1428,L,Rouge,1
1429,X,Rouge,1
1430,L,Vert,1
1431,L,Rouge,1
1432,L,Rouge,1
1433,X,Rouge,1
1434,L,Rouge,1
1435,X,Vert,1
1436,X,Rouge,1
1437,X,Rouge,1
1438,X,Vert,1
1439,L,Vert,1
1440,L,Vert,1
1441,X,Vert,1
1442,L,Vert,1
1443,L,Vert,1
1444,X,Rouge,1
1445,X,Vert,1
1446,L,Vert,1
1447,L,Rouge,1
1448,X,Vert,1
1449,L,Vert,1
1450,X,Vert,1
1451,X,Rouge,1
1452,L,Vert,1
1453,X,Rouge,1
1454,L,Rouge,1
1455,L,Vert,1
1456,L,Vert,1
1457,L,Rouge,1
1458,X,Rouge,1
1459,L,Rouge,1
1460,X,Vert,1
1461,L,Rouge,1
1462,L,Vert,1
1463,X,Vert,1
1464,X,Rouge,1
1465,X,Vert,1
1466,L,Rouge,1
1467,X,Rouge,1
1468,L,Vert,1
1469,X,Rouge,1
1470,X,Rouge,1
1471,L,Vert,1
1472,L,Rouge,1
1473,X,Rouge,1
1474,X,Vert,1
1475,L,Rouge,1
1476,X,Rouge,1
1477,X,Rouge,1
1478,X,Vert,1
1479,L,Vert,1
1480,X,Rouge,1
1481,L,Rouge,1
1482,X,Vert,1
1483,X,Vert,1
1484,L,Rouge,1
1485,L,Rouge,1
1486,L,Vert,1
1487,L,Rouge,1
1488,L,Vert,1
1489,L,Vert,1
1490,L,Rouge,1
1491,L,Rouge,1
1492,L,Vert,1
1493,X,Rouge,1
1494,X,Rouge,1
1495,X,Rouge,1
1496,L,Vert,1
1497,L,Rouge,1
1498,L,Rouge,1
1499,L,Rouge,1
1500,L,Vert,1
1501,X,Rouge,1
1502,X,Rouge,1
1503,X,Vert,1
1504,L,Vert,1
1505,X,Vert,1
1506,X,Rouge,1
1507,X,Rouge,1
1508,X,Rouge,1
1509,X,Rouge,1
1510,X,Rouge,1
1511,X,Vert,1
1512,L,Vert,1
1513,X,Rouge,1
1514,X,Rouge,1
1515,L,Rouge,1
1516,L,Rouge,1
1517,X,Rouge,1
1518,X,Rouge,1
1519,X,Vert,1
1520,L,Vert,1
1521,L,Vert,1
1522,L,Vert,1
1523,X,Rouge,1
1524,X,Rouge,1
1525,X,Rouge,1
1526,X,Rouge,1
1527,X,Vert,1
1528,L,Rouge,1
1529,L,Rouge,1
1530,X,Rouge,1
1531,X,Rouge,1
1532,X,Rouge,1
1533,L,Vert,1
1534,L,Vert,1
1535,L,Rouge,1
1536,L,Vert,1
1537,X,Rouge,1
1538,L,Rouge,1
1539,L,Rouge,1
1540,X,Rouge,1
1541,L,Vert,1
1542,X,Vert,1
1543,L,Vert,1
1544,X,Rouge,1
1545,L,Vert,1
1546,L,Rouge,1
1547,L,Vert,1
1548,X,Vert,1
1549,X,Rouge,1
1550,L,Rouge,1
1551,X,Rouge,1
1552,X,Vert,1
1553,L,Rouge,1
1554,X,Vert,1
1555,L,Vert,1
1556,L,Rouge,1
1557,X,Rouge,1
1558,X,Vert,1
1559,X,Rouge,1
1560,L,Rouge,1
1561,X,Vert,1
1562,L,Rouge,1
1563,L,Rouge,1
1564,L,Vert,1
1565,L,Vert,1
1566,X,Rouge,1
1567,L,Rouge,1
1568,X,Rouge,1
1569,L,Rouge,1
1570,L,Rouge,1
1571,L,Vert,1
1572,X,Vert,1
1573,X,Vert,1
1574,L,Rouge,1
1575,L,Rouge,1
1576,X,Rouge,1
1577,X,Rouge,1
1578,X,Vert,1
1579,X,Vert,1
1580,X,Rouge,1
1581,L,Vert,1
1582,L,Vert,1
1583,L,Vert,1
1584,X,Vert,1
1585,L,Vert,1
1586,X,Rouge,1
1587,L,Rouge,1
1588,L,Vert,1
1589,X,Rouge,1
1590,X,Vert,1
1591,L,Vert,1
1592,X,Rouge,1
1593,X,Vert,1
1594,L,Rouge,1
1595,L,Rouge,1
1596,X,Rouge,1
1597,X,Rouge,1
1598,L,Vert,1
1599,L,Vert,1
1600,X,Rouge,1
1601,L,Vert,1
1602,X,Rouge,1
1603,L,Rouge,1
1604,X,Vert,1
1605,L,Vert,1
1606,L,Vert,1
1607,X,Rouge,1
1608,X,Vert,1
1609,L,Vert,1
1610,L,Vert,1
1611,L,Rouge,1
1612,L,Rouge,1
1613,L,Rouge,1
1614,X,Vert,1
1615,X,Vert,1
1616,X,Rouge,1
1617,X,Rouge,1
1618,X,Vert,1
1619,X,Rouge,1
1620,L,Vert,1
1621,L,Vert,1
1622,L,Vert,1
1623,L,Vert,1
1624,X,Rouge,1
1625,L,Rouge,1
1626,X,Rouge,1
1627,X,Vert,1
1628,L,Vert,1
1629,X,Rouge,1
1630,X,Rouge,1
1631,L,Vert,1
1632,X,Rouge,1
1633,X,Vert,1
1634,L,Rouge,1
1635,X,Rouge,1
1636,L,Vert,1
1637,L,Vert,1
1638,X,Rouge,1
1639,L,Rouge,1
1640,X,Vert,1
1641,L,Rouge,1
1642,L,Rouge,1
1643,X,Vert,1
1644,X,Vert,1
1645,X,Rouge,1
1646,L,Vert,1
1647,X,Vert,1
1648,X,Vert,1
1649,L,Rouge,1
1650,X,Rouge,1
1651,X,Rouge,1
1652,L,Vert,1
1653,X,Vert,1
1654,X,Vert,1
1655,L,Vert,1
1656,L,Vert,1
1657,L,Vert,1
1658,X,Vert,1
1659,L,Rouge,1
1660,X,Rouge,1
1661,L,Rouge,1
1662,X,Vert,1
1663,X,Rouge,1
1664,L,Vert,1
1665,X,Rouge,1
1666,X,Vert,1
1667,L,Vert,1
1668,L,Rouge,1
1669,L,Vert,1
1670,X,Vert,1
1671,X,Rouge,1
1672,L,Rouge,1
1673,X,Vert,1
1674,L,Rouge,1
1675,L,Rouge,1
1676,X,Rouge,1
1677,L,Vert,1
1678,L,Vert,1
1679,X,Rouge,1
1680,L,Rouge,1
1681,X,Rouge,1
1682,X,Rouge,1
1683,X,Rouge,1
1684,X,Vert,1
1685,L,Vert,1
1686,X,Rouge,1
1687,X,Rouge,1
1688,L,Rouge,1
1689,X,Rouge,1
1690,L,Rouge,1
1691,L,Vert,1
1692,X,Rouge,1
1693,X,Vert,1
1694,X,Vert,1
1695,L,Rouge,1
1696,L,Rouge,1
1697,L,Vert,1
1698,X,Rouge,1
1699,X,Vert,1
1700,X,Rouge,1
1701,L,Rouge,1
1702,X,Rouge,1
1703,L,Rouge,1
1704,L,Rouge,1
1705,X,Vert,1
1706,L,Rouge,1
1707,X,Vert,1
1708,L,Rouge,1
1709,L,Rouge,1
1710,L,Vert,1
1711,L,Rouge,1
1712,X,Vert,1
1713,X,Rouge,1
1714,L,Rouge,1
1715,L,Rouge,1
1716,L,Rouge,1
1717,X,Rouge,1
1718,X,Vert,1
1719,X,Vert,1
1720,L,Rouge,1
1721,L,Rouge,1
1722,X,Vert,1
1723,X,Vert,1
1724,X,Rouge,1
1725,X,Rouge,1
1726,L,Rouge,1
1727,L,Rouge,1
1728,L,Rouge,1
1729,X,Vert,1
1730,L,Rouge,1
1731,L,Rouge,1
1732,L,Rouge,1
1733,X,Vert,1
1734,X,Vert,1
1735,L,Vert,1
1736,L,Rouge,1
1737,X,Vert,1
1738,L,Vert,1
1739,X,Rouge,1
1740,L,Rouge,1
1741,X,Vert,1
1742,L,Rouge,1
1743,L,Rouge,1
1744,X,Vert,1
1745,L,Rouge,1
1746,L,Rouge,1
1747,X,Rouge,1
1748,X,Rouge,1
1749,L,Vert,1
1750,L,Rouge,1
1751,X,Vert,1
1752,X,Vert,1
1753,L,Rouge,1
1754,X,Vert,1
1755,L,Rouge,1
1756,L,Vert,1
1757,X,Rouge,1
1758,X,Rouge,1
1759,X,Rouge,1
1760,X,Vert,1
1761,L,Rouge,1
1762,L,Vert,1
1763,L,Vert,1
1764,X,Rouge,1
1765,X,Vert,1
1766,L,Rouge,1
1767,L,Vert,1
1768,L,Vert,1
1769,X,Rouge,1
1770,X,Rouge,1
1771,L,Rouge,1
1772,X,Rouge,1
1773,L,Rouge,1
1774,X,Rouge,1
1775,X,Vert,1
1776,X,Rouge,1
1777,L,Rouge,1
1778,L,Rouge,1
1779,X,Vert,1
1780,L,Vert,1
1781,L,Vert,1
1782,X,Vert,1
1783,X,Rouge,1
1784,L,Rouge,1
1785,X,Vert,1
1786,L,Vert,1
1787,X,Rouge,1
1788,L,Rouge,1
1789,L,Rouge,1
1790,L,Rouge,1
1791,X,Vert,1
1792,X,Rouge,1
1793,L,Rouge,1
1794,L,Vert,1
1795,X,Rouge,1
1796,L,Vert,1
1797,X,Rouge,1
1798,L,Vert,1
1799,L,Rouge,1
1800,L,Vert,1
1801,X,Vert,1
1802,X,Vert,1
1803,L,Rouge,1
1804,X,Vert,1
1805,X,Vert,1
1806,X,Vert,1
1807,X,Vert,1
1808,X,Rouge,1
1809,L,Rouge,1
1810,L,Rouge,1
1811,L,Rouge,1
1812,L,Rouge,1
1813,L,Rouge,1
1814,X,Rouge,1
1815,L,Rouge,1
1816,X,Rouge,1
1817,L,Vert,1
1818,X,Vert,1
1819,X,Rouge,1
1820,X,Rouge,1
1821,X,Vert,1
1822,L,Vert,1
1823,X,Vert,1
1824,L,Rouge,1
1825,X,Vert,1
1826,L,Rouge,1
1827,L,Rouge,1
1828,X,Vert,1
1829,L,Rouge,1
1830,X,Rouge,1
1831,X,Rouge,1
1832,X,Vert,1
1833,L,Vert,1
1834,X,Vert,1
1835,L,Rouge,1
1836,L,Rouge,1
1837,L,Vert,1
1838,L,Rouge,1
1839,L,Rouge,1
1840,L,Rouge,1
1841,L,Rouge,1
1842,X,Rouge,1
1843,X,Vert,1
1844,X,Rouge,1
1845,L,Vert,1
1846,L,Vert,1
1847,L,Vert,1
1848,X,Rouge,1
1849,X,Vert,1
1850,L,Vert,1
1851,X,Vert,1
1852,X,Vert,1
1853,L,Rouge,1
1854,X,Rouge,1
1855,X,Vert,1
1856,L,Vert,1
1857,L,Rouge,1
1858,X,Rouge,1
1859,X,Rouge,1
1860,X,Vert,1
1861,X,Rouge,1
1862,X,Vert,1
1863,L,Rouge,1
1864,L,Rouge,1
1865,X,Vert,1
1866,L,Rouge,1
1867,L,Rouge,1
1868,X,Rouge,1
1869,L,Rouge,1
1870,L,Vert,1
1871,L,Rouge,1
1872,L,Rouge,1
1873,X,Vert,1
1874,X,Rouge,1
1875,X,Vert,1
1876,L,Rouge,1
1877,L,Vert,1
1878,L,Vert,1
1879,X,Rouge,1
1880,L,Vert,1
1881,L,Vert,1
1882,L,Rouge,1
1883,X,Vert,1
1884,X,Rouge,1
1885,L,Rouge,1
1886,X,Vert,1
1887,X,Rouge,1
1888,X,Vert,1
1889,X,Rouge,1
1890,X,Vert,1
1891,L,Rouge,1
1892,X,Vert,1
1893,L,Rouge,1
1894,X,Rouge,1
1895,X,Rouge,1
1896,L,Rouge,1
1897,X,Vert,1
1898,X,Vert,1
1899,L,Vert,1
1900,L,Vert,1
1901,L,Vert,1
1902,L,Rouge,1
1903,X,Vert,1
1904,X,Rouge,1
1905,X,Vert,1
1906,X,Vert,1
1907,L,Rouge,1
1908,X,Rouge,1
1909,X,Rouge,1
1910,L,Vert,1
1911,X,Rouge,1
1912,X,Rouge,1
1913,L,Vert,1
1914,X,Rouge,1
1915,X,Vert,1
1916,L,Vert,1
1917,X,Vert,1
1918,L,Vert,1
1919,X,Rouge,1
1920,L,Vert,1
1921,L,Rouge,1
1922,X,Vert,1
1923,L,Rouge,1
1924,X,Vert,1
1925,L,Vert,1
1926,L,Rouge,1
1927,X,Vert,1
1928,X,Vert,1
1929,L,Vert,1
1930,L,Rouge,1
1931,L,Vert,1
1932,L,Vert,1
1933,L,Vert,1
1934,X,Vert,1
1935,X,Rouge,1
1936,L,Rouge,1
1937,L,Rouge,1
1938,L,Vert,1
1939,X,Rouge,1
1940,X,Vert,1
1941,L,Vert,1
1942,X,Rouge,1
1943,L,Rouge,1
1944,X,Vert,1
1945,L,Rouge,1
1946,X,Rouge,1
1947,X,Rouge,1
1948,L,Vert,1
1949,L,Vert,1
1950,L,Rouge,1
1951,X,Rouge,1
1952,X,Rouge,1
1953,L,Rouge,1
1954,X,Vert,1
1955,L,Vert,1
1956,X,Vert,1
1957,L,Rouge,1
1958,X,Rouge,1
1959,X,Vert,1
1960,L,Vert,1
1961,L,Rouge,1
1962,L,Vert,1
1963,X,Rouge,1
1964,X,Vert,1
1965,L,Vert,1
1966,X,Vert,1
1967,L,Rouge,1
1968,X,Vert,1
1969,X,Rouge,1
1970,L,Vert,1
1971,L,Rouge,1
1972,X,Vert,1
1973,X,Vert,1
1974,L,Rouge,1
1975,X,Rouge,1
1976,X,Rouge,1
1977,L,Vert,1
1978,L,Rouge,1
1979,X,Rouge,1
1980,L,Vert,1
1981,X,Rouge,1
1982,L,Vert,1
1983,X,Vert,1
1984,L,Rouge,1
1985,X,Vert,1
1986,L,Rouge,1
1987,X,Rouge,1
1988,L,Rouge,1
1989,L,Vert,1
1990,L,Rouge,1
1991,L,Rouge,1
1992,L,Rouge,1
1993,L,Vert,1
1994,L,Vert,1
1995,X,Rouge,1
1996,X,Vert,1
1997,X,Vert,1
1998,X,Rouge,1
1999,X,Rouge,1
2000,X,Rouge,1
2001,X,Rouge,1
2002,L,Vert,1
2003,X,Vert,1
2004,X,Vert,1
2005,X,Vert,1
2006,L,Rouge,1
2007,L,Vert,1
2008,X,Vert,1
2009,X,Rouge,1
2010,L,Vert,1
2011,L,Rouge,1
2012,X,Rouge,1
2013,L,Rouge,1
2014,L,Vert,1
2015,L,Rouge,1
2016,X,Vert,1
2017,L,Rouge,1
2018,L,Rouge,1
2019,X,Rouge,1
2020,X,Rouge,1
2021,L,Vert,1
2022,L,Vert,1
2023,L,Rouge,1
2024,L,Rouge,1
2025,X,Rouge,1
2026,L,Rouge,1
2027,X,Vert,1
2028,X,Rouge,1
2029,X,Vert,1
2030,L,Rouge,1
2031,X,Rouge,1
2032,X,Rouge,1
2033,X,Vert,1
2034,L,Rouge,1
2035,L,Vert,1
2036,L,Vert,1
2037,L,Rouge,1
2038,X,Vert,1
2039,X,Rouge,1
2040,L,Rouge,1
2041,X,Rouge,1
2042,L,Rouge,1
2043,L,Vert,1
2044,L,Vert,1
2045,X,Rouge,1
2046,X,Vert,1
2047,L,Rouge,1
2048,L,Rouge,1
2049,X,Rouge,1
2050,X,Vert,1
2051,X,Vert,1
2052,X,Vert,1
2053,L,Vert,1
2054,L,Vert,1
2055,L,Vert,1
2056,L,Vert,1
2057,L,Rouge,1
2058,X,Vert,1
2059,X,Vert,1
2060,X,Rouge,1
2061,X,Vert,1
2062,X,Vert,1
2063,L,Vert,1
2064,X,Vert,1
2065,X,Rouge,1
2066,L,Rouge,1
2067,L,Vert,1
2068,X,Rouge,1
2069,L,Vert,1
2070,X,Vert,1
2071,X,Rouge,1
2072,L,Vert,1
2073,L,Vert,1
2074,L,Vert,1
2075,X,Vert,1
2076,L,Rouge,1
2077,L,Rouge,1
2078,X,Rouge,1
2079,X,Vert,1
2080,X,Vert,1
2081,L,Vert,1
2082,X,Rouge,1
2083,X,Rouge,1
2084,X,Vert,1
2085,L,Rouge,1
2086,X,Vert,1
2087,L,Vert,1
2088,L,Rouge,1
2089,X,Vert,1
2090,L,Rouge,1
2091,L,Vert,1
2092,X,Rouge,1
2093,X,Vert,1
2094,L,Rouge,1
2095,L,Rouge,1
2096,X,Rouge,1
2097,X,Rouge,1
2098,X,Rouge,1
2099,L,Vert,1
2100,X,Rouge,1
2101,L,Rouge,1
2102,L,Vert,1
2103,X,Vert,1
2104,L,Vert,1
2105,X,Vert,1
2106,L,Vert,1
2107,X,Rouge,1
2108,L,Rouge,1
2109,L,Rouge,1
2110,L,Rouge,1
2111,X,Vert,1
2112,X,Vert,1
2113,L,Vert,1
2114,L,Rouge,1
2115,L,Rouge,1
2116,X,Vert,1
2117,L,Rouge,1
2118,L,Rouge,1
2119,X,Vert,1
2120,X,Vert,1
2121,X,Vert,1
2122,X,Vert,1
2123,L,Vert,1
2124,X,Rouge,1
2125,L,Rouge,1
2126,X,Rouge,1
2127,X,Vert,1
2128,L,Vert,1
2129,X,Vert,1
2130,L,Rouge,1
2131,X,Vert,1
2132,X,Vert,1
2133,X,Rouge,1
2134,X,Vert,1
2135,X,Vert,1
2136,X,Vert,1
2137,L,Rouge,1
2138,X,Rouge,1
2139,X,Rouge,1
2140,X,Vert,1
2141,L,Rouge,1
2142,L,Rouge,1
2143,X,Vert,1
2144,L,Rouge,1
2145,L,Vert,1
2146,X,Rouge,1
2147,L,Rouge,1
2148,L,Vert,1
2149,X,Rouge,1
2150,L,Rouge,1
2151,L,Vert,1
2152,L,Vert,1
2153,L,Vert,1
2154,X,Vert,1
2155,L,Vert,1
2156,L,Vert,1
2157,X,Rouge,1
2158,X,Vert,1
2159,L,Vert,1
2160,L,Rouge,1
2161,X,Rouge,1
2162,X,Rouge,1
2163,L,Vert,1
2164,L,Rouge,1
2165,X,Vert,1
2166,X,Rouge,1
2167,X,Vert,1
2168,X,Vert,1
2169,L,Vert,1
2170,L,Rouge,1
2171,L,Rouge,1
2172,X,Vert,1
2173,L,Vert,1
2174,X,Rouge,1
2175,L,Vert,1
2176,X,Rouge,1
2177,X,Rouge,1
2178,L,Vert,1
2179,L,Vert,1
2180,L,Vert,1
2181,X,Vert,1
2182,X,Rouge,1
2183,L,Vert,1
2184,X,Vert,1
2185,X,Rouge,1
2186,X,Rouge,1
2187,L,Vert,1
2188,L,Rouge,1
2189,X,Rouge,1
2190,L,Rouge,1
2191,L,Rouge,1
2192,X,Rouge,1
2193,L,Rouge,1
2194,L,Vert,1
2195,L,Rouge,1
2196,X,Vert,1
2197,L,Vert,1
2198,L,Vert,1
2199,L,Rouge,1
2200,X,Vert,1
2201,L,Rouge,1
2202,X,Rouge,1
2203,X,Rouge,1
2204,X,Rouge,1
2205,X,Rouge,1
2206,X,Rouge,1
2207,L,Vert,1
2208,X,Rouge,1
2209,L,Rouge,1
2210,L,Vert,1
2211,L,Vert,1
2212,X,Vert,1
2213,L,Vert,1
2214,L,Vert,1
2215,L,Vert,1
2216,L,Rouge,1
2217,L,Vert,1
2218,L,Rouge,1
2219,X,Vert,1
2220,X,Vert,1
2221,X,Rouge,1
2222,X,Vert,1
2223,X,Vert,1
2224,X,Vert,1
2225,X,Vert,1
2226,L,Vert,1
2227,L,Rouge,1
2228,X,Rouge,1
2229,X,Vert,1
2230,L,Rouge,1
2231,X,Vert,1
2232,L,Rouge,1
2233,L,Rouge,1
2234,L,Vert,1
2235,X,Rouge,1
2236,L,Vert,1
2237,X,Vert,1
2238,X,Vert,1
2239,X,Rouge,1
2240,X,Rouge,1
2241,L,Rouge,1
2242,L,Vert,1
2243,L,Vert,1
2244,L,Rouge,1
2245,X,Vert,1
2246,L,Rouge,1
2247,L,Vert,1
2248,X,Rouge,1
2249,L,Vert,1
2250,X,Vert,1
2251,X,Vert,1
2252,L,Vert,1
2253,L,Rouge,1
2254,L,Vert,1
2255,X,Rouge,1
2256,L,Rouge,1
2257,X,Rouge,1
2258,L,Rouge,1
2259,X,Rouge,1
2260,X,Rouge,1
2261,L,Vert,1
2262,X,Rouge,1
2263,X,Rouge,1
2264,X,Vert,1
2265,L,Vert,1
2266,X,Vert,1
2267,X,Vert,1
2268,L,Rouge,1
2269,L,Rouge,1
2270,L,Rouge,1
2271,L,Vert,1
2272,X,Vert,1
2273,X,Vert,1
2274,L,Rouge,1
2275,L,Vert,1
2276,X,Rouge,1
2277,X,Vert,1
2278,L,Rouge,1
2279,X,Rouge,1
2280,X,Vert,1
2281,L,Rouge,1
2282,L,Vert,1
2283,L,Rouge,1
2284,X,Vert,1
2285,X,Rouge,1
2286,L,Vert,1
2287,L,Rouge,1
2288,X,Rouge,1
2289,X,Rouge,1
2290,L,Rouge,1
2291,X,Rouge,1
2292,X,Vert,1
2293,X,Vert,1
2294,L,Vert,1
2295,X,Rouge,1
2296,X,Rouge,1
2297,L,Rouge,1
2298,L,Rouge,1
2299,L,Rouge,1
2300,X,Vert,1
2301,X,Rouge,1
2302,L,Vert,1
2303,L,Rouge,1
2304,X,Vert,1
2305,L,Rouge,1
2306,X,Vert,1
2307,L,Rouge,1
2308,X,Vert,1
2309,L,Rouge,1
2310,X,Rouge,1
2311,L,Rouge,1
2312,L,Rouge,1
2313,L,Vert,1
2314,X,Rouge,1
2315,X,Vert,1
2316,L,Rouge,1
2317,X,Vert,1
2318,X,Vert,1
2319,X,Rouge,1
2320,L,Rouge,1
2321,X,Vert,1
2322,X,Rouge,1
2323,L,Rouge,1
2324,L,Rouge,1
2325,L,Vert,1
2326,L,Rouge,1
2327,L,Vert,1
2328,X,Rouge,1
2329,X,Vert,1
2330,X,Rouge,1
2331,X,Vert,1
2332,L,Rouge,1
2333,X,Rouge,1
2334,X,Rouge,1
2335,L,Vert,1
2336,X,Rouge,1
2337,L,Rouge,1
2338,X,Rouge,1
2339,L,Rouge,1
2340,L,Rouge,1
2341,X,Rouge,1
2342,X,Rouge,1
2343,L,Vert,1
2344,L,Rouge,1
2345,L,Rouge,1
2346,L,Rouge,1
2347,X,Rouge,1
2348,X,Vert,1
2349,X,Rouge,1
2350,L,Vert,1
2351,L,Rouge,1
2352,L,Vert,1
2353,L,Rouge,1
2354,X,Rouge,1
2355,L,Rouge,1
2356,L,Vert,1
2357,X,Rouge,1
2358,X,Rouge,1
2359,X,Vert,1
2360,L,Rouge,1
2361,L,Rouge,1
2362,X,Vert,1
2363,X,Rouge,1
2364,X,Vert,1
2365,L,Rouge,1
2366,L,Rouge,1
2367,L,Vert,1
2368,L,Rouge,1
2369,X,Vert,1
2370,X,Rouge,1
2371,X,Rouge,1
2372,X,Rouge,1
2373,L,Rouge,1
2374,L,Vert,1
2375,X,Vert,1
2376,X,Rouge,1
2377,X,Rouge,1
2378,L,Vert,1
2379,X,Rouge,1
2380,X,Rouge,1
2381,X,Rouge,1
2382,X,Vert,1
2383,L,Rouge,1
2384,L,Vert,1
2385,L,Rouge,1
2386,X,Vert,1
2387,L,Rouge,1
2388,X,Vert,1
2389,X,Vert,1
2390,L,Rouge,1
2391,X,Rouge,1
2392,X,Rouge,1
2393,X,Vert,1
2394,X,Vert,1
2395,L,Rouge,1
2396,L,Vert,1
2397,L,Rouge,1
2398,L,Vert,1
2399,X,Rouge,1
2400,L,Rouge,1
2401,L,Rouge,1
2402,L,Vert,1
2403,X,Rouge,1
2404,L,Rouge,1
2405,L,Vert,1
2406,X,Rouge,1
2407,X,Vert,1
2408,X,Rouge,1
2409,L,Rouge,1
2410,X,Vert,1
2411,L,Rouge,1
2412,L,Vert,1
2413,X,Rouge,1
2414,X,Rouge,1
2415,X,Vert,1
2416,X,Rouge,1
2417,X,Vert,1
2418,X,Vert,1
2419,L,Vert,1
2420,L,Rouge,1
2421,X,Rouge,1
2422,L,Rouge,1
2423,L,Rouge,1
2424,L,Rouge,1
2425,L,Vert,1
2426,L,Vert,1
2427,L,Vert,1
2428,X,Vert,1
2429,X,Vert,1
2430,L,Vert,1
2431,X,Rouge,1
2432,L,Rouge,1
2433,L,Vert,1
2434,X,Rouge,1
2435,L,Rouge,1
2436,X,Vert,1
2437,X,Rouge,1
2438,X,Vert,1
2439,L,Vert,1
2440,L,Rouge,1
2441,L,Vert,1
2442,X,Rouge,1
2443,L,Vert,1
2444,L,Rouge,1
2445,L,Vert,1
2446,X,Rouge,1
2447,X,Vert,1
2448,X,Rouge,1
2449,X,Vert,1
2450,X,Rouge,1
2451,X,Rouge,1
2452,X,Rouge,1
2453,L,Vert,1
2454,X,Vert,1
2455,L,Vert,1
2456,L,Rouge,1
2457,L,Vert,1
2458,X,Rouge,1
2459,L,Vert,1
2460,L,Vert,1
2461,X,Vert,1
2462,L,Rouge,1
2463,X,Rouge,1
2464,L,Rouge,1
2465,L,Rouge,1
2466,L,Vert,1
2467,X,Rouge,1
2468,X,Vert,1
2469,L,Rouge,1
2470,L,Rouge,1
2471,X,Vert,1
2472,X,Rouge,1
2473,L,Vert,1
2474,X,Rouge,1
2475,L,Vert,1
2476,X,Vert,1
2477,X,Vert,1
2478,L,Vert,1
2479,X,Vert,1
2480,L,Rouge,1
2481,L,Vert,1
2482,X,Vert,1
2483,X,Rouge,1
2484,L,Rouge,1
2485,L,Rouge,1
2486,X,Rouge,1
2487,X,Vert,1
2488,X,Vert,1
2489,L,Rouge,1
2490,L,Rouge,1
2491,X,Vert,1
2492,L,Vert,1
2493,X,Vert,1
2494,L,Rouge,1
2495,X,Vert,1
2496,L,Rouge,1
2497,L,Rouge,1
2498,X,Rouge,1
2499,L,Rouge,1
2500,L,Vert,1
2501,X,Vert,1
2502,L,Rouge,1
2503,L,Rouge,1
2504,X,Rouge,1
2505,X,Vert,1
2506,L,Vert,1
2507,L,Rouge,1
2508,L,Vert,1
2509,X,Vert,1
2510,L,Vert,1
2511,L,Vert,1
2512,X,Rouge,1
2513,X,Vert,1
2514,L,Rouge,1
