manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT
vs12;reyes;2;None;14Dec2010;1720;mixed;500;671;200;3;13;1.245063614;True;L;2;z;1;642;10;1;688;1034;1735;2922
vs12;reyes;2;None;14Dec2010;1720;mixed;500;636;200;3;14;3.201458778;False;L;2;a;1;728;1;1;700;1550;2264;2965
vs12;reyes;2;None;14Dec2010;1720;mixed;500;592;200;3;15;5.804853902;False;X;12;z;0;700;10;1;746;908;2262;3678
vs12;reyes;2;None;14Dec2010;1720;mixed;500;597;200;3;16;0.898843933;True;X;8;z;1;542;10;2;708;1321;6982;7998
vs12;reyes;2;None;14Dec2010;1720;mixed;500;593;200;3;17;3.897677757;False;X;2;a;1;642;10;1;683;819;6010;7025
vs12;reyes;2;None;14Dec2010;1720;mixed;500;571;200;3;18;4.425236949;True;X;4;z;1;499;10;1;562;1207;2603;4061
vs12;reyes;2;None;14Dec2010;1721;mixed;500;425;200;3;19;3.099725963;True;X;2;z;1;528;10;2;530;849;2336;3793
vs12;reyes;2;None;14Dec2010;1721;mixed;500;485;200;3;20;2.290842008;False;X;12;z;0;557;6;2;603;1880;3653;4367
vs12;reyes;2;None;14Dec2010;1721;mixed;500;669;200;3;21;0.965458812;False;X;4;a;1;697;10;4;521;750;1549;3008
vs12;reyes;2;None;14Dec2010;1721;mixed;500;608;200;3;22;5.337556768;True;L;8;z;1;944;10;2;662;749;1635;2562
vs12;reyes;2;None;14Dec2010;1721;mixed;500;597;200;3;23;2.691568137;False;L;4;a;1;798;10;4;628;4368;5779;9484
vs12;reyes;2;None;14Dec2010;1721;mixed;500;411;200;3;24;4.82604113;True;L;4;z;1;600;10;1;671;1363;3749;5350
vs12;reyes;2;None;14Dec2010;1721;mixed;500;605;200;3;25;2.737881574;True;L;8;z;1;785;10;2;603;891;2122;2764
vs12;reyes;2;None;14Dec2010;1721;mixed;500;456;200;3;26;3.279068149;True;X;2;z;1;514;10;0;445;749;1478;2364
vs12;reyes;2;None;14Dec2010;1721;mixed;500;617;200;3;27;5.341843893;False;L;8;a;1;671;5;3;623;4205;4991;7636
vs12;reyes;2;None;14Dec2010;1721;mixed;500;559;200;3;28;5.66531945;True;L;8;a;0;799;2;3;692;1432;1989;2575
vs12;reyes;2;None;14Dec2010;1722;mixed;500;532;200;3;29;3.964199833;True;L;4;z;1;499;10;0;573;1006;1736;2436
vs12;reyes;2;None;14Dec2010;1722;mixed;500;530;200;3;30;1.943406368;True;X;12;z;1;527;10;1;553;1062;2921;4207
vs12;reyes;2;None;14Dec2010;1722;mixed;500;400;200;3;31;3.579138742;False;X;8;a;1;714;10;2;573;878;1492;1977
vs12;reyes;2;None;14Dec2010;1722;mixed;500;637;200;3;32;3.696752488;True;X;4;z;1;527;10;2;552;705;1362;2307
vs12;reyes;2;None;14Dec2010;1722;mixed;500;590;200;3;33;1.924425562;True;X;4;z;1;400;10;0;610;949;2193;3219
vs12;reyes;2;None;14Dec2010;1722;mixed;500;571;200;3;34;1.704621491;True;X;12;z;1;456;10;0;521;935;2980;3709
vs12;reyes;2;None;14Dec2010;1722;mixed;500;514;200;3;35;3.563629388;False;L;12;z;0;729;6;3;642;1617;2589;3246
vs12;reyes;2;None;14Dec2010;1722;mixed;500;475;200;3;36;2.949459468;False;L;2;a;1;628;9;2;541;992;2279;3149
vs12;reyes;2;None;14Dec2010;1722;mixed;500;488;200;3;37;6.116931574;False;L;12;z;0;757;0;3;607;1607;2380;3036
vs12;reyes;2;None;14Dec2010;1722;mixed;500;488;200;3;38;0.328127351;True;L;2;z;1;1243;10;2;1067;1248;2648;3535
vs12;reyes;2;None;14Dec2010;1722;mixed;500;634;200;3;39;2.59139369;True;X;2;z;1;499;10;0;562;1049;1835;3278
vs12;reyes;2;None;14Dec2010;1722;mixed;500;649;200;3;40;3.931850732;False;X;8;a;1;742;9;1;641;2079;3266;5354
vs12;reyes;2;None;14Dec2010;1723;mixed;500;556;200;3;41;1.890023132;False;L;8;a;1;2431;0;2;571;1522;2322;2923
vs12;reyes;2;None;14Dec2010;1723;mixed;500;476;200;3;42;4.236941307;True;L;4;z;1;528;10;1;518;704;1546;2046
vs12;reyes;2;None;14Dec2010;1723;mixed;500;460;200;3;43;1.817661292;False;L;8;a;1;856;2;1;457;1235;2479;2951
vs12;reyes;2;None;14Dec2010;1723;mixed;500;671;200;3;44;4.517778808;True;L;12;z;1;682;10;1;587;649;1650;2464
vs12;reyes;2;None;14Dec2010;1723;mixed;500;662;200;3;45;5.643925309;False;L;4;a;1;814;10;4;547;891;2307;3074
vs12;reyes;2;None;14Dec2010;1723;mixed;500;413;200;3;46;0.008908588;False;L;4;a;1;657;10;4;600;1006;1492;2779
vs12;reyes;2;None;14Dec2010;1723;mixed;500;479;200;3;47;5.134072648;False;X;8;a;1;872;1;2;578;1488;2317;2789
vs12;reyes;2;None;14Dec2010;1723;mixed;500;647;200;3;48;3.232064883;False;X;4;a;1;814;2;1;720;1249;1635;2250
vs12;reyes;2;None;14Dec2010;1724;mixed;500;622;200;4;1;1.864509338;True;L;12;z;1;743;9;0;673;1564;2451;4592
vs12;reyes;2;None;14Dec2010;1724;mixed;500;577;200;4;2;4.12616548;True;X;4;z;1;542;10;0;568;1077;1977;2607
vs12;reyes;2;None;14Dec2010;1724;mixed;500;622;200;4;3;4.176307334;True;X;4;z;1;469;9;0;532;1332;2461;3505
vs12;reyes;2;None;14Dec2010;1724;mixed;500;629;200;4;4;3.832290281;True;X;12;z;1;513;3;1;690;5780;6394;7423
vs12;reyes;2;None;14Dec2010;1724;mixed;500;485;200;4;5;3.141361959;True;L;2;z;1;542;9;0;541;1163;2748;3462
vs12;reyes;2;None;14Dec2010;1725;mixed;500;540;200;4;6;4.065721392;True;L;8;z;1;512;10;2;627;691;1406;2335
vs12;reyes;2;None;14Dec2010;1725;mixed;500;405;200;4;7;1.461477009;False;X;8;a;1;872;8;4;560;1233;2891;3993
vs12;reyes;2;None;14Dec2010;1725;mixed;500;680;200;4;8;3.906470836;False;X;8;a;1;957;2;3;662;1464;2363;2848
vs12;reyes;2;None;14Dec2010;1725;mixed;500;676;200;4;9;3.102032829;True;L;4;z;1;628;10;1;657;805;2178;2907
vs12;reyes;2;None;14Dec2010;1725;mixed;500;657;200;4;10;2.683976675;False;X;2;a;1;880;10;0;610;806;1535;2721
vs12;reyes;2;None;14Dec2010;1725;mixed;500;463;200;4;11;1.211270202;False;L;8;a;1;1243;7;1;900;1292;2536;3892
vs12;reyes;2;None;14Dec2010;1725;mixed;500;504;200;4;12;1.024879641;True;L;12;a;0;1415;3;3;725;2022;2737;3808
vs12;reyes;2;None;14Dec2010;1725;mixed;500;629;200;4;13;5.25922474;True;X;2;z;1;485;10;1;582;907;1564;2737
vs12;reyes;2;None;14Dec2010;1725;mixed;500;429;200;4;14;5.467522531;True;X;12;z;1;456;9;6;706;892;1463;2207
vs12;reyes;2;None;14Dec2010;1725;mixed;500;410;200;4;15;0.758396083;True;X;4;z;1;428;10;0;531;949;2136;3194
vs12;reyes;2;None;14Dec2010;1725;mixed;500;658;200;4;16;1.902464753;True;X;2;z;1;427;10;1;648;834;2003;2946
vs12;reyes;2;None;14Dec2010;1725;mixed;500;689;200;4;17;2.713924786;False;X;8;a;1;728;3;2;725;1221;3194;4880
vs12;reyes;2;None;14Dec2010;1726;mixed;500;670;200;4;18;0.644574081;True;X;2;z;1;485;9;1;637;748;1334;2092
vs12;reyes;2;None;14Dec2010;1726;mixed;500;587;200;4;19;3.394516119;False;L;8;a;1;771;9;3;665;1164;2491;3792
vs12;reyes;2;None;14Dec2010;1726;mixed;500;594;200;4;20;0.85588467;False;L;12;a;1;928;9;4;852;863;3137;4161
vs12;reyes;2;None;14Dec2010;1726;mixed;500;510;200;4;21;2.560369702;False;X;4;a;1;714;10;4;690;893;1378;3337
vs12;reyes;2;None;14Dec2010;1726;mixed;500;624;200;4;22;1.357059776;False;L;2;a;1;599;10;2;540;912;1412;2727
vs12;reyes;2;None;14Dec2010;1726;mixed;500;554;200;4;23;2.130904404;False;L;12;a;1;1129;10;7;553;1364;2136;2879
vs12;reyes;2;None;14Dec2010;1726;mixed;500;438;200;4;24;6.232453113;True;L;4;a;0;570;0;0;603;1293;2237;2766
vs12;reyes;2;None;14Dec2010;1726;mixed;500;531;200;4;25;1.474603747;False;X;12;a;1;871;10;4;638;850;1479;1993
vs12;reyes;2;None;14Dec2010;1726;mixed;500;587;200;4;26;5.939980986;False;L;8;z;0;929;10;1;602;792;1564;3351
vs12;reyes;2;None;14Dec2010;1726;mixed;500;642;200;4;27;4.457395084;False;L;12;a;1;800;9;5;587;948;1705;3292
vs12;reyes;2;None;14Dec2010;1726;mixed;500;647;200;4;28;3.465776819;False;X;12;a;1;813;3;4;611;6397;8027;8898
vs12;reyes;2;None;14Dec2010;1727;mixed;500;687;200;4;29;1.69328084;True;L;8;z;1;785;9;2;598;659;1459;2245
vs12;reyes;2;None;14Dec2010;1727;mixed;500;495;200;4;30;5.232844894;False;L;2;a;1;671;9;1;641;934;1806;3393
vs12;reyes;2;None;14Dec2010;1727;mixed;500;428;200;4;31;3.750494771;False;L;4;a;1;900;9;4;593;950;1907;2694
vs12;reyes;2;None;14Dec2010;1727;mixed;500;691;200;4;32;2.116052117;True;X;8;z;1;499;10;2;562;792;1679;2177
vs12;reyes;2;None;14Dec2010;1727;mixed;500;573;200;4;33;6.026830783;False;X;4;a;1;571;10;2;787;763;1392;1878
vs12;reyes;2;None;14Dec2010;1727;mixed;500;685;200;4;34;2.652679523;False;X;4;a;1;1129;9;2;947;706;1549;2060
vs12;reyes;2;None;14Dec2010;1727;mixed;500;475;200;4;35;4.89589162;False;L;4;a;1;628;10;0;908;935;2738;4039
vs12;reyes;2;None;14Dec2010;1727;mixed;500;504;200;4;36;5.389041648;True;X;8;z;1;485;10;2;565;1702;4090;5477
vs12;reyes;2;None;14Dec2010;1727;mixed;500;554;200;4;37;5.545689944;False;X;2;a;1;514;10;1;537;806;1319;2878
vs12;reyes;2;None;14Dec2010;1727;mixed;500;679;200;4;38;2.818483001;False;X;2;a;1;414;9;1;532;720;1319;3136
vs12;reyes;2;None;14Dec2010;1727;mixed;500;532;200;4;39;0.113235235;True;L;2;z;1;653;9;1;657;692;1620;2535
vs12;reyes;2;None;14Dec2010;1727;mixed;500;583;200;4;40;6.018744608;False;L;4;a;1;600;10;4;636;563;1864;3535
vs12;reyes;2;None;14Dec2010;1728;mixed;500;481;200;4;41;3.019382806;True;L;12;z;1;1000;9;1;763;1007;2895;4596
vs12;reyes;2;None;14Dec2010;1728;mixed;500;441;200;4;42;4.82128768;False;L;2;a;1;585;9;2;616;835;1264;1993
vs12;reyes;2;None;14Dec2010;1728;mixed;500;580;200;4;43;4.993264123;True;L;2;z;1;629;9;0;697;863;1549;2078
vs12;reyes;2;None;14Dec2010;1728;mixed;500;492;200;4;44;5.244180201;True;L;4;z;1;510;9;1;681;1407;3696;4897
vs12;reyes;2;None;14Dec2010;1728;mixed;500;478;200;4;45;3.123934754;True;L;8;z;1;1114;4;3;633;1290;2764;3335
vs12;reyes;2;None;14Dec2010;1728;mixed;500;689;200;4;46;0.804909411;True;X;12;z;1;642;10;0;657;779;1608;2894
vs12;reyes;2;None;14Dec2010;1728;mixed;500;483;200;4;47;3.353489191;False;X;12;a;1;900;9;2;493;807;1536;2035
vs12;reyes;2;None;14Dec2010;1728;mixed;500;462;200;4;48;3.591783651;True;X;8;z;1;542;9;2;657;548;1692;2335
vs12;reyes;2;None;14Dec2010;1730;mixed;500;473;200;5;1;3.17213805;False;L;2;a;1;614;9;0;503;1550;3066;4496
vs12;reyes;2;None;14Dec2010;1730;mixed;500;650;200;5;2;2.442314218;False;L;12;a;1;958;3;4;651;1393;1894;2436
vs12;reyes;2;None;14Dec2010;1730;mixed;500;615;200;5;3;5.286548773;True;L;4;z;1;1114;10;1;1005;892;2473;3373
vs12;reyes;2;None;14Dec2010;1730;mixed;500;678;200;5;4;0.945638475;True;L;12;a;0;857;7;1;632;3750;4408;5064
vs12;reyes;2;None;14Dec2010;1730;mixed;500;452;200;5;5;2.462337774;True;L;4;z;1;814;10;2;641;619;1364;2292
vs12;reyes;2;None;14Dec2010;1730;mixed;500;437;200;5;6;5.56703439;False;X;8;a;1;642;3;1;666;1046;2004;2489
vs12;reyes;2;None;14Dec2010;1730;mixed;500;488;200;5;7;4.216684385;False;X;12;a;1;743;3;2;655;6152;6996;8254
vs12;reyes;2;None;14Dec2010;1730;mixed;500;695;200;5;8;3.947973998;False;X;12;a;1;1358;9;3;652;792;1289;1974
vs12;reyes;2;None;14Dec2010;1730;mixed;500;472;200;5;9;4.102207241;True;X;4;z;1;514;10;0;582;621;1421;2922
vs12;reyes;2;None;14Dec2010;1730;mixed;500;486;200;5;10;4.402572154;False;L;4;z;0;686;9;2;705;620;1787;3132
vs12;reyes;2;None;14Dec2010;1730;mixed;500;691;200;5;11;4.009448367;True;X;12;z;1;471;10;0;467;1121;2466;3423
vs12;reyes;2;None;14Dec2010;1730;mixed;500;523;200;5;12;0.749529775;True;X;12;a;0;484;0;0;557;1080;1565;2808
vs12;reyes;2;None;14Dec2010;1731;mixed;500;582;200;5;13;5.511705999;True;X;2;z;1;442;10;1;587;692;2262;3192
vs12;reyes;2;None;14Dec2010;1731;mixed;500;538;200;5;14;0.499703835;True;L;8;z;1;585;10;2;647;778;1563;2392
vs12;reyes;2;None;14Dec2010;1731;mixed;500;671;200;5;15;1.585534324;True;L;2;z;1;571;9;0;710;792;1861;2990
vs12;reyes;2;None;14Dec2010;1731;mixed;500;686;200;5;16;4.988482715;False;L;12;a;1;843;2;3;617;1222;1879;2321
vs12;reyes;2;None;14Dec2010;1731;mixed;500;700;200;5;17;0.957586368;True;X;4;z;1;598;10;1;557;1493;2351;3252
vs12;reyes;2;None;14Dec2010;1731;mixed;500;554;200;5;18;2.303749691;False;X;4;a;1;886;10;3;547;849;3279;3894
vs12;reyes;2;None;14Dec2010;1731;mixed;500;695;200;5;19;2.07998076;True;L;8;z;1;785;10;1;633;607;1350;1964
vs12;reyes;2;None;14Dec2010;1731;mixed;500;523;200;5;20;5.93674054;False;X;12;z;0;500;1;2;387;1877;2864;4021
vs12;reyes;2;None;14Dec2010;1731;mixed;500;632;200;5;21;1.621311747;True;X;2;z;1;485;9;0;497;706;1306;1849
vs12;reyes;2;None;14Dec2010;1731;mixed;500;424;200;5;22;4.462765438;True;X;4;z;1;443;10;2;418;878;1393;2980
vs12;reyes;2;None;14Dec2010;1731;mixed;500;588;200;5;23;0.055330886;True;L;2;z;1;557;9;1;555;649;1292;2804
vs12;reyes;2;None;14Dec2010;1731;mixed;500;477;200;5;24;1.440581264;False;X;2;z;0;856;9;1;606;634;1077;2264
vs12;reyes;2;None;14Dec2010;1731;mixed;500;641;200;5;25;4.52690074;True;X;8;z;1;542;9;2;567;863;2160;2645
vs12;reyes;2;None;14Dec2010;1732;mixed;500;407;200;5;26;0.270686107;False;L;12;a;1;871;5;3;676;1408;1937;2737
vs12;reyes;2;None;14Dec2010;1732;mixed;500;478;200;5;27;5.718681472;False;X;2;a;1;1622;9;1;976;1851;3066;6428
vs12;reyes;2;None;14Dec2010;1732;mixed;500;545;200;5;28;3.613422539;False;L;8;a;1;1282;3;3;632;1235;1679;2093
vs12;reyes;2;None;14Dec2010;1732;mixed;500;644;200;5;29;4.121792784;False;L;4;a;1;743;9;3;682;1063;2092;3275
vs12;reyes;2;None;14Dec2010;1732;mixed;500;443;200;5;30;1.160318515;True;X;8;z;1;514;9;1;650;5055;6667;9928
vs12;reyes;2;None;14Dec2010;1732;mixed;500;664;200;5;31;0.016690342;False;X;4;a;1;699;10;2;620;1250;2663;3435
vs12;reyes;2;None;14Dec2010;1732;mixed;500;525;200;5;32;1.197369429;True;X;2;z;1;600;10;1;692;735;1707;2894
vs12;reyes;2;None;14Dec2010;1732;mixed;500;689;200;5;33;1.664761136;False;L;8;a;1;696;9;0;496;2265;3767;4653
vs12;reyes;2;None;14Dec2010;1732;mixed;500;526;200;5;34;3.168745085;False;X;4;a;1;671;10;4;583;634;1645;2889
vs12;reyes;2;None;14Dec2010;1732;mixed;500;404;200;5;35;0.357018701;True;X;8;z;1;528;10;1;680;1250;2121;2808
vs12;reyes;2;None;14Dec2010;1733;mixed;500;551;200;5;36;3.313797802;True;L;12;z;1;753;10;3;587;878;1722;3280
vs12;reyes;2;None;14Dec2010;1733;mixed;500;617;200;5;37;6.014704635;False;L;2;a;1;598;9;2;581;706;1563;2562
vs12;reyes;2;None;14Dec2010;1733;mixed;500;438;200;5;38;0.154510595;False;L;8;a;1;1271;2;4;642;1378;1878;2821
vs12;reyes;2;None;14Dec2010;1733;mixed;500;580;200;5;39;1.892825345;False;X;8;a;1;700;10;4;627;663;5591;8294
vs12;reyes;2;None;14Dec2010;1733;mixed;500;520;200;5;40;4.480154738;True;L;8;z;1;643;10;0;578;764;2336;3066
vs12;reyes;2;None;14Dec2010;1733;mixed;500;462;200;5;41;1.91156552;False;L;4;a;1;557;10;1;653;834;4836;5465
vs12;reyes;2;None;14Dec2010;1733;mixed;500;603;200;5;42;0.155170935;False;X;8;a;1;985;8;2;600;1506;2088;2631
vs12;reyes;2;None;14Dec2010;1733;mixed;500;432;200;5;43;4.953693842;False;X;2;a;1;714;10;2;615;634;2149;3595
vs12;reyes;2;None;14Dec2010;1733;mixed;500;591;200;5;44;1.316402341;True;X;12;z;1;629;10;9;566;733;1575;3448
vs12;reyes;2;None;14Dec2010;1733;mixed;500;433;200;5;45;1.84953374;True;L;2;z;1;571;9;2;597;749;1393;2308
vs12;reyes;2;None;14Dec2010;1733;mixed;500;424;200;5;46;3.51988869;False;L;2;a;1;586;9;2;638;777;1977;3250
vs12;reyes;2;None;14Dec2010;1734;mixed;500;567;200;5;47;3.119977267;True;L;4;z;1;600;10;0;645;878;2646;3374
vs12;reyes;2;None;14Dec2010;1734;mixed;500;646;200;5;48;3.072457856;True;L;12;z;1;914;9;2;635;649;1521;2050
vs12;reyes;2;None;14Dec2010;1735;mixed;500;516;200;6;1;2.276421461;True;X;4;z;1;513;10;2;697;918;2449;3492
vs12;reyes;2;None;14Dec2010;1736;mixed;500;440;200;6;2;6.078306579;True;L;8;z;1;843;9;3;690;721;1892;2965
vs12;reyes;2;None;14Dec2010;1736;mixed;500;520;200;6;3;2.21453922;False;L;8;a;1;642;10;5;511;848;1735;2450
vs12;reyes;2;None;14Dec2010;1736;mixed;500;605;200;6;4;1.290170097;False;X;4;a;1;1329;9;3;982;549;1149;1643
vs12;reyes;2;None;14Dec2010;1736;mixed;500;656;200;6;5;4.265300177;False;L;8;a;1;670;9;2;592;1106;1964;2564
vs12;reyes;2;None;14Dec2010;1736;mixed;500;687;200;6;6;1.181811004;True;L;2;z;1;615;10;1;620;1021;1818;2719
vs12;reyes;2;None;14Dec2010;1736;mixed;500;652;200;6;7;0.428315524;False;X;12;a;1;884;8;3;703;30566;31267;32438
vs12;reyes;2;None;14Dec2010;1736;mixed;500;479;200;6;8;1.841655081;True;L;4;a;0;1129;9;3;1085;1191;2764;3493
vs12;reyes;2;None;14Dec2010;1737;mixed;500;648;200;6;9;2.856211231;True;X;4;z;1;512;7;1;546;934;1534;3021
vs12;reyes;2;None;14Dec2010;1737;mixed;500;559;200;6;10;3.93337316;True;X;8;z;1;484;9;2;658;1306;2508;3307
vs12;reyes;2;None;14Dec2010;1737;mixed;500;518;200;6;11;1.915765865;True;X;12;z;1;499;9;2;536;750;1822;2231
vs12;reyes;2;None;14Dec2010;1737;mixed;500;449;200;6;12;3.30434868;False;X;4;a;1;671;10;0;511;605;1706;2722
vs12;reyes;2;None;14Dec2010;1737;mixed;500;435;200;6;13;0.501355959;True;L;12;a;0;728;9;12;651;3335;4923;5823
vs12;reyes;2;None;14Dec2010;1737;mixed;500;517;200;6;14;0.703058698;False;L;2;a;1;556;10;2;546;1149;1677;2619
vs12;reyes;2;None;14Dec2010;1737;mixed;500;546;200;6;15;5.028840255;False;X;12;a;1;1029;5;2;586;1478;3094;4023
vs12;reyes;2;None;14Dec2010;1737;mixed;500;579;200;6;16;1.819954001;False;L;2;a;1;557;10;1;561;663;1105;2063
vs12;reyes;2;None;14Dec2010;1737;mixed;500;456;200;6;17;3.652987493;True;L;4;z;1;828;10;1;642;621;1464;2178
vs12;reyes;2;None;14Dec2010;1737;mixed;500;547;200;6;18;1.67873183;False;L;12;a;1;1028;6;2;621;4712;7957;8613
vs12;reyes;2;None;14Dec2010;1737;mixed;500;511;200;6;19;5.555256125;True;L;4;z;1;657;10;0;551;778;1908;2780
vs12;reyes;2;None;14Dec2010;1738;mixed;500;495;200;6;20;5.061170051;False;L;12;a;1;667;3;5;665;1865;2394;3237
vs12;reyes;2;None;14Dec2010;1738;mixed;500;699;200;6;21;2.263183277;True;X;2;z;1;570;10;2;615;763;1220;2035
vs12;reyes;2;None;14Dec2010;1738;mixed;500;674;200;6;22;1.099760532;True;X;12;z;1;542;10;0;563;1078;2437;5783
vs12;reyes;2;None;14Dec2010;1738;mixed;500;428;200;6;23;5.206465942;True;L;12;z;1;1056;9;2;596;777;1434;2148
vs12;reyes;2;None;14Dec2010;1738;mixed;500;402;200;6;24;5.929313307;False;X;8;a;1;742;8;2;658;4993;5979;8067
vs12;reyes;2;None;14Dec2010;1738;mixed;500;504;200;6;25;3.65307217;True;X;2;z;1;557;9;1;577;1919;2547;3706
vs12;reyes;2;None;14Dec2010;1738;mixed;500;661;200;6;26;4.986234475;False;X;2;a;1;542;10;2;592;634;1378;2150
vs12;reyes;2;None;14Dec2010;1738;mixed;500;685;200;6;27;4.235811144;False;L;12;a;1;843;10;4;625;734;1406;2479
vs12;reyes;2;None;14Dec2010;1738;mixed;500;409;200;6;28;2.162818269;True;X;2;z;1;542;10;1;678;1020;1692;2263
vs12;reyes;2;None;14Dec2010;1738;mixed;500;465;200;6;29;1.058591825;False;X;2;z;0;799;0;0;472;1378;2106;3222
vs12;reyes;2;None;14Dec2010;1738;mixed;500;499;200;6;30;3.401837311;False;L;2;a;1;1229;10;2;1013;1404;2005;2591
vs12;reyes;2;None;14Dec2010;1738;mixed;500;429;200;6;31;4.867935107;False;X;12;z;0;699;10;3;756;921;1979;3007
vs12;reyes;2;None;14Dec2010;1739;mixed;500;519;200;6;32;1.386379321;True;L;8;z;1;612;10;2;702;807;1565;2179
vs12;reyes;2;None;14Dec2010;1739;mixed;500;545;200;6;33;1.028116371;False;X;4;a;1;657;9;2;720;677;1205;1820
vs12;reyes;2;None;14Dec2010;1739;mixed;500;423;200;6;34;2.962485291;True;L;2;z;1;813;9;1;882;777;2393;3065
vs12;reyes;2;None;14Dec2010;1739;mixed;500;477;200;6;35;2.065783855;True;X;8;z;1;585;10;0;596;764;2151;2922
vs12;reyes;2;None;14Dec2010;1739;mixed;500;652;200;6;36;1.776954587;False;X;8;a;1;1316;8;3;805;7025;7697;8898
vs12;reyes;2;None;14Dec2010;1739;mixed;500;530;200;6;37;2.894188842;True;L;8;z;1;743;10;2;695;720;1449;2249
vs12;reyes;2;None;14Dec2010;1739;mixed;500;600;200;6;38;4.472440106;False;X;8;a;1;714;9;1;550;978;1707;2407
vs12;reyes;2;None;14Dec2010;1739;mixed;500;476;200;6;39;3.206580398;False;L;4;a;1;829;9;1;596;705;1262;1863
vs12;reyes;2;None;14Dec2010;1739;mixed;500;646;200;6;40;1.003387959;True;X;4;z;1;514;9;0;706;635;1764;2379
vs12;reyes;2;None;14Dec2010;1739;mixed;500;500;200;6;41;3.397081651;True;X;8;z;1;413;9;0;548;806;2007;2660
vs12;reyes;2;None;14Dec2010;1739;mixed;500;507;200;6;42;6.02104143;True;L;12;z;1;714;9;4;625;1421;2465;3322
vs12;reyes;2;None;14Dec2010;1739;mixed;500;449;200;6;43;5.909551823;False;L;8;a;1;798;9;2;638;1188;2532;2946
vs12;reyes;2;None;14Dec2010;1740;mixed;500;585;200;6;44;2.532302694;True;L;2;z;1;571;10;1;623;735;1206;2049
vs12;reyes;2;None;14Dec2010;1740;mixed;500;595;200;6;45;4.987822698;False;L;4;a;1;754;9;1;527;620;1220;1649
vs12;reyes;2;None;14Dec2010;1740;mixed;500;577;200;6;46;1.730451621;True;X;12;z;1;513;10;2;596;663;1792;2278
vs12;reyes;2;None;14Dec2010;1740;mixed;500;411;200;6;47;0.123582638;False;L;4;a;1;599;10;3;526;803;1517;2475
vs12;reyes;2;None;14Dec2010;1740;mixed;500;668;200;6;48;4.033519709;False;X;2;z;0;499;0;0;592;1034;2078;2550
vs12;reyes;2;None;14Dec2010;1741;mixed;500;628;200;7;1;4.376764447;True;L;2;z;1;641;9;0;700;1429;2602;4018
vs12;reyes;2;None;14Dec2010;1741;mixed;500;574;200;7;2;3.87705304;False;X;12;z;0;1086;9;3;578;778;1450;2193
vs12;reyes;2;None;14Dec2010;1741;mixed;500;408;200;7;3;2.928127726;True;X;12;z;1;470;10;1;580;621;1435;2306
vs12;reyes;2;None;14Dec2010;1741;mixed;500;645;200;7;4;5.50253859;False;X;2;a;1;756;10;2;582;519;1262;1863
vs12;reyes;2;None;14Dec2010;1741;mixed;500;685;200;7;5;5.444640842;True;X;2;z;1;556;10;2;546;1150;2350;3094
vs12;reyes;2;None;14Dec2010;1741;mixed;500;634;200;7;6;1.677154541;False;L;12;z;0;772;9;1;543;592;1603;2631
vs12;reyes;2;None;14Dec2010;1741;mixed;500;480;200;7;7;6.1570944;False;L;4;a;1;856;10;4;632;590;1335;2292
vs12;reyes;2;None;14Dec2010;1742;mixed;500;516;200;7;8;1.286184066;True;L;12;a;0;757;10;6;670;732;1331;1917
vs12;reyes;2;None;14Dec2010;1742;mixed;500;444;200;7;9;5.558894048;True;L;8;z;1;643;9;1;608;635;2466;3080
vs12;reyes;2;None;14Dec2010;1742;mixed;500;700;200;7;10;0.140905284;False;L;2;a;1;781;10;1;560;648;1333;2034
vs12;reyes;2;None;14Dec2010;1742;mixed;500;481;200;7;11;5.921659537;False;X;2;a;1;628;9;2;695;519;1378;2207
vs12;reyes;2;None;14Dec2010;1742;mixed;500;531;200;7;12;0.637512246;True;X;8;z;1;582;10;1;848;634;1564;2408
vs12;reyes;2;None;14Dec2010;1742;mixed;500;605;200;7;13;4.859476056;False;X;4;a;1;571;10;3;601;849;2192;3236
vs12;reyes;2;None;14Dec2010;1742;mixed;500;503;200;7;14;4.459458951;True;X;2;z;1;556;10;0;568;934;2064;2736
vs12;reyes;2;None;14Dec2010;1742;mixed;500;641;200;7;15;2.786645813;True;X;8;z;1;428;9;2;596;1322;2035;3004
vs12;reyes;2;None;14Dec2010;1742;mixed;500;467;200;7;16;2.721628434;False;L;12;a;1;656;9;3;615;17584;18442;19112
vs12;reyes;2;None;14Dec2010;1742;mixed;500;514;200;7;17;2.004414234;False;L;2;a;1;585;10;2;505;661;1033;1891
vs12;reyes;2;None;14Dec2010;1743;mixed;500;664;200;7;18;4.976728363;True;X;12;z;1;485;10;0;625;1149;2923;3680
vs12;reyes;2;None;14Dec2010;1743;mixed;500;536;200;7;19;0.816387997;False;X;8;a;1;901;10;7;591;792;2923;3723
vs12;reyes;2;None;14Dec2010;1743;mixed;500;659;200;7;20;1.744176555;False;L;4;a;1;542;10;4;562;1020;1789;2589
vs12;reyes;2;None;14Dec2010;1743;mixed;500;480;200;7;21;2.562119967;True;X;4;z;1;542;10;1;675;2064;3108;3780
vs12;reyes;2;None;14Dec2010;1743;mixed;500;679;200;7;22;6.043329019;False;L;8;a;1;657;10;5;553;1021;3667;4596
