manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,DiffTime,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BUTTON_PRESS_COUNT,DURATION,FIXATION_COUNT,SACCADE_COUNT,training,task,trialId
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,30,3.08124960037,0,L,16,z,1,760,,,,,,,,,A,1036,3,Vert,0,12,0,0,,,0,985,AXELLE,179.75,6.97,4,1125,4,3,0,L among T,4615
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,31,1.02768242292,1,L,8,a,1,787,,,,,,,,,A,1041,2,Rouge,0,2,0,0,,,0,930,AXELLE,138.83,4.92,2,1070,6,5,0,L among T,4616
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,32,3.58330436499,1,X,8,a,1,780,,,,,,,,,A,782,2,Rouge,0,2,0,0,,,0,342,AXELLE,19,6.36,2,483,1,1,0,X among T,4617
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,33,5.92050867565,1,L,4,a,1,494,,,,,,,,,A,803,3,Rouge,0,2,0,0,,,0,915,AXELLE,128.4,4.72,2,1053,5,4,0,L among T,4618
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,34,3.59175367422,1,X,4,z,1,468,,,,,,,,,A,1166,1,Vert,0,2,0,0,,,0,456,AXELLE,60.67,3.24,2,597,3,2,0,X among T,4619
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,35,3.07459076167,1,L,16,N,0,1000,,,,,,,,,B,1835,5,Rouge,0,10,0,0,,,0,0,AXELLE,193.85,5.95,2,3147,13,12,0,L among T,4620
vs12,axelle,4,2,14Dec2012,1415,mixed,500,400,2000,5,36,4.35518174034,0,L,16,N,0,1000,,,,,,,,,A,1403,3,Vert,0,7,0,0,,,0,1717,AXELLE,146.62,5.04,2,1857,8,7,0,L among T,4621
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,1,3.14878264803,0,L,4,z,1,607,,,,,,,,,A,889,2,Vert,0,3,0,0,,,0,978,AXELLE,179.6,10.11,2,1144,5,4,0,L among T,4622
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,2,6.12442252488,0,X,16,z,1,485,,,,,,,,,A,569,1,Vert,0,16,0,0,,,0,269,AXELLE,171.5,6.96,4,408,2,1,0,X among T,4623
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,3,5.36296681237,1,X,16,a,1,549,,,,,,,,,A,776,1,Rouge,0,5,0,0,,,0,379,AXELLE,142,3.62,4,518,3,2,0,X among T,4624
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,4,2.266292831,0,X,8,a,1,570,,,,,,,,,A,653,2,Rouge,0,8,0,0,,,0,362,AXELLE,117,4.9,2,499,3,3,0,X among T,4625
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,5,0.984111541676,0,L,16,a,1,728,,,,,,,,,A,762,1,Rouge,0,2,0,0,,,0,1532,AXELLE,146.78,4.99,2,1670,9,8,0,L among T,4626
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,6,4.16482544789,1,L,4,a,1,491,,,,,,,,,B,751,4,Rouge,0,2,0,0,,,0,794,AXELLE,149,11.09,2,932,3,3,0,L among T,4627
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,7,3.65535952678,1,X,8,z,1,364,,,,,,,,,A,482,1,Vert,0,2,0,0,,,0,382,AXELLE,138.33,7.12,2,520,3,2,0,X among T,4628
vs12,axelle,4,2,14Dec2012,1416,mixed,500,400,2000,6,8,6.24974238132,1,X,4,z,1,559,,,,,,,,,A,761,1,Vert,0,2,0,0,,,0,236,AXELLE,157,5.24,2,375,2,1,0,X among T,4629
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,9,0.506612620785,1,X,4,a,1,421,,,,,,,,,A,631,1,Rouge,0,3,0,0,,,0,370,AXELLE,129.67,4.5,2,512,3,3,0,X among T,4630
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,10,3.53200619973,1,X,8,a,1,959,,,,,,,,,A,540,1,Rouge,0,5,0,0,,,0,482,AXELLE,121.25,4.27,2,623,4,3,0,X among T,4631
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,11,3.75839144999,0,L,8,a,1,391,,,,,,,,,A,656,3,Rouge,0,6,0,0,,,0,427,AXELLE,128,1.87,2,568,2,2,0,L among T,4632
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,12,2.40363685423,1,L,4,a,1,370,,,,,,,,,A,683,3,Rouge,0,3,0,0,,,0,684,AXELLE,161,7.46,2,824,4,3,0,L among T,4633
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,13,1.37368955844,1,L,8,a,1,390,,,,,,,,,C,749,6,Rouge,0,4,0,0,,,0,1225,AXELLE,149.43,5.52,2,1363,7,6,0,L among T,4634
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,14,3.50315671446,1,L,4,z,1,506,,,,,,,,,A,637,3,Vert,0,2,0,0,,,0,616,AXELLE,147.25,0,2,754,4,4,0,L among T,4635
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,15,5.73370596918,0,X,8,z,1,423,,,,,,,,,A,787,3,Vert,0,6,0,0,,,0,659,AXELLE,166,3.65,2,801,4,3,0,X among T,4636
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,16,5.81189347717,1,L,16,z,1,546,,,,,,,,,B,880,5,Vert,0,1,0,0,,,0,1066,AXELLE,144.17,2.75,2,1205,6,6,0,L among T,4637
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,17,0.322402318381,1,L,16,z,1,417,,,,,,,,,A,925,3,Vert,0,8,0,0,,,0,587,AXELLE,153,3.04,4,728,4,3,0,L among T,4638
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,18,1.80707734222,0,L,16,z,1,413,,,,,,,,,A,882,1,Vert,0,1,0,0,,,0,306,AXELLE,194,2.16,2,448,2,1,0,L among T,4639
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,19,0.752866796909,0,X,4,a,1,532,,,,,,,,,A,813,1,Rouge,0,4,0,0,,,0,52,AXELLE,183,0,2,192,1,0,0,X among T,4640
vs12,axelle,4,2,14Dec2012,1417,mixed,500,400,2000,6,20,2.27007622211,1,L,16,a,1,805,,,,,,,,,A,1078,2,Rouge,0,16,0,0,,,0,1621,AXELLE,177.25,4.59,2,1760,8,7,0,L among T,4641
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,21,3.064975936,0,L,4,z,1,543,,,,,,,,,B,758,5,Vert,0,1,0,0,,,0,779,AXELLE,127.5,6.72,2,922,4,3,0,L among T,4642
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,22,3.08961045411,0,X,4,a,1,446,,,,,,,,,A,990,1,Rouge,0,3,0,0,,,0,243,AXELLE,78,2.82,4,385,2,1,0,X among T,4643
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,23,0.181790543716,0,L,4,z,1,508,,,,,,,,,B,919,4,Vert,0,3,0,0,,,0,634,AXELLE,146.75,8.15,2,776,4,3,0,L among T,4644
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,24,4.14658571236,1,X,16,z,1,789,,,,,,,,,A,673,1,Vert,0,9,0,0,,,0,495,AXELLE,0,6.78,4,636,0,1,0,X among T,4645
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,25,4.32667523657,0,X,16,z,1,481,,,,,,,,,A,637,1,Vert,0,16,0,0,,,0,486,AXELLE,72.67,3.7,2,629,3,3,0,X among T,4646
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,26,2.46911639658,1,L,8,z,1,490,,,,,,,,,A,825,3,Vert,0,4,0,0,,,0,782,AXELLE,93,3.54,2,922,5,4,0,L among T,4647
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,27,0.310395290201,1,X,4,z,1,483,,,,,,,,,B,639,4,Vert,0,3,0,0,,,0,434,AXELLE,0,7.97,4,575,0,1,0,X among T,4648
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,28,1.7350193495,0,X,16,a,1,587,,,,,,,,,A,716,1,Rouge,0,15,0,0,,,0,337,AXELLE,83.5,6.39,2,482,2,1,0,X among T,4649
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,29,4.16740168683,0,L,8,z,1,571,,,,,,,,,A,814,3,Vert,0,8,0,0,,,0,630,AXELLE,107.2,2.07,2,768,5,4,0,L among T,4650
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,30,3.9247834002,1,X,16,a,1,622,,,,,,,,,A,954,1,Rouge,0,12,0,0,,,0,855,AXELLE,89.2,4.07,2,994,5,4,0,X among T,4651
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,31,6.15884811129,1,L,8,a,1,593,,,,,,,,,A,1172,3,Rouge,0,1,0,0,,,0,1351,AXELLE,131,7.77,4,1491,5,5,0,L among T,4652
vs12,axelle,4,2,14Dec2012,1418,mixed,500,400,2000,6,32,1.90247471671,0,L,16,a,1,663,,,,,,,,,C,876,6,Rouge,0,4,0,0,,,0,2274,AXELLE,146.85,3.61,4,2415,13,12,0,L among T,4653
vs12,axelle,4,2,14Dec2012,1419,mixed,500,400,2000,6,33,4.6538009599,0,L,8,z,1,411,,,,,,,,,A,826,1,Vert,0,1,0,0,,,0,324,AXELLE,203,4.49,2,467,2,1,0,L among T,4654
vs12,axelle,4,2,14Dec2012,1419,mixed,500,400,2000,6,34,5.03205654687,1,X,8,a,1,654,,,,,,,,,A,701,1,Rouge,0,8,0,0,,,0,1486,AXELLE,122.5,8.05,4,1625,2,2,0,X among T,4655
vs12,axelle,4,2,14Dec2012,1419,mixed,500,400,2000,6,35,1.99064242956,0,X,8,a,1,451,,,,,,,,,A,787,1,Rouge,0,5,0,0,,,0,544,AXELLE,85.25,3.1,2,685,4,3,0,X among T,4656
vs12,axelle,4,2,14Dec2012,1419,mixed,500,400,2000,6,36,1.64751915745,0,X,4,a,1,505,,,,,,,,,A,596,1,Rouge,0,3,0,0,,,0,566,AXELLE,110,6.01,2,705,3,4,0,X among T,4657
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,1,6.19357380273,1,X,8,N,0,1000,,,,,,,,,,,,Rouge,0,3,0,0,,,0,0,L,176.43,4.93,2,3154,14,13,0,X among T,4658
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,2,5.22777140296,1,L,8,a,1,1118,,,,,,,,,,,,Rouge,0,2,0,0,,,0,0,L,295.71,0,2,3148,7,7,0,L among T,4659
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,3,0.904743276333,0,X,8,N,0,1000,,,,,,,,,,,,Rouge,0,3,0,0,,,0,0,L,211,0,4,3148,8,8,0,X among T,4660
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,4,0.593214435388,1,L,16,a,1,743,,,,,,,,,,,,Rouge,0,11,0,0,,,0,0,L,201.67,0,2,3150,6,7,0,L among T,4661
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,5,6.21557734932,1,L,4,N,0,1000,,,,,,,,,,,,Vert,0,2,0,0,,,0,0,L,173.36,0,2,3147,11,11,0,L among T,4662
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,6,6.19004986164,0,L,16,a,1,605,,,,,,,,,,,,Rouge,0,3,0,0,,,0,2101,L,135.92,3.68,2,2240,13,12,0,L among T,4663
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,7,5.06694639701,0,X,4,a,1,300,,,,,,,,,,,,Rouge,0,3,0,0,,,0,458,L,77,4.65,2,596,2,2,0,X among T,4664
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,8,1.45164775647,0,X,16,a,1,297,,,,,,,,,,,,Rouge,0,3,0,0,,,0,1252,L,133.17,0,2,1387,6,6,0,X among T,4665
vs12,l,4,2,14Dec2012,1430,Ent1,500,400,2000,1,9,5.01948896835,0,L,4,a,1,395,,,,,,,,,,,,Rouge,0,4,0,0,,,0,578,L,156.5,0,2,714,2,2,0,L among T,4666
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,10,3.60096464833,1,X,16,z,1,302,,,,,,,,,,,,Vert,0,14,0,0,,,0,1232,L,153.2,0,2,1370,5,6,0,X among T,4667
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,11,0.657652077953,0,L,8,N,0,1000,,,,,,,,,,,,Vert,0,5,0,0,,,0,0,L,175.36,4.21,2,3153,14,13,0,L among T,4668
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,12,4.97085285116,1,X,4,a,1,234,,,,,,,,,,,,Rouge,0,3,0,0,,,0,670,L,119,0,2,808,3,2,0,X among T,4669
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,1,2.21892561867,1,X,8,z,1,238,,,,,,,,,,,,Vert,0,6,0,0,,,0,358,L,100,3.8,2,498,4,3,0,X among T,4670
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,2,0.618148342642,1,L,8,a,1,312,,,,,,,,,,,,Rouge,0,8,0,0,,,0,1047,L,109.4,0,2,1183,5,5,0,L among T,4671
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,3,1.72347049412,0,X,8,N,0,1000,,,,,,,,,,,,Rouge,0,8,0,0,,,0,0,L,224.27,6.18,2,3155,11,10,0,X among T,4672
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,4,0.617234601897,1,L,16,z,1,286,,,,,,,,,,,,Vert,0,15,0,0,,,0,1706,L,128,0,2,1844,9,9,0,L among T,4673
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,5,5.06521668305,1,L,4,a,1,274,,,,,,,,,,,,Rouge,0,2,0,0,,,0,704,L,106.33,0,2,839,3,4,0,L among T,4674
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,6,0.714185739851,0,L,16,a,1,322,,,,,,,,,,,,Rouge,0,7,0,0,,,0,1448,L,143.67,3.12,2,1587,9,8,0,L among T,4675
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,7,5.80998557801,0,X,4,z,1,275,,,,,,,,,,,,Vert,0,2,0,0,,,0,781,L,95.2,5.15,4,922,5,4,0,X among T,4676
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,8,1.12536182617,0,X,16,a,1,279,,,,,,,,,,,,Rouge,0,1,0,0,,,0,509,L,127,5.67,2,648,4,3,0,X among T,4677
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,9,1.48526400496,0,L,4,a,1,362,,,,,,,,,,,,Rouge,0,1,0,0,,,0,1028,L,139.2,6.3,4,1165,5,5,0,L among T,4678
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,10,6.05194676653,1,X,16,z,1,272,,,,,,,,,,,,Vert,0,16,0,0,,,0,530,L,131,0,2,665,3,3,0,X among T,4679
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,11,0.0329642226983,0,L,8,a,1,216,,,,,,,,,,,,Rouge,0,2,0,0,,,0,1575,L,125.89,0,2,1716,9,8,0,L among T,4680
vs12,l,4,2,14Dec2012,1431,Ent1,500,400,2000,1,12,2.02843728954,1,X,4,z,1,262,,,,,,,,,,,,Vert,0,3,0,0,,,0,417,L,133,0,4,551,3,3,0,X among T,4681
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,1,1.47162305721,0,L,8,N,0,1000,,,,,,,,,A,3978,3,Vert,0,6,0,0,,,0,0,L,205.64,4.49,2,3151,11,11,0,L among T,4682
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,2,5.9545591601,1,L,16,a,1,268,,,,,,,,,A,2885,3,Rouge,0,1,0,0,,,0,0,L,149.5,0,2,3148,14,14,0,L among T,4683
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,3,1.909729177,1,L,4,N,0,1000,,,,,,,,,A,5071,1,Rouge,0,1,0,0,,,0,0,L,242.3,2.49,2,3154,10,9,0,L among T,4684
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,4,3.11189795282,0,L,4,N,0,1000,,,,,,,,,A,3309,1,Vert,0,3,0,0,,,0,0,L,241.7,6.81,2,3155,10,9,0,L among T,4685
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,5,3.16401673889,0,X,4,z,1,274,,,,,,,,,A,3570,2,Vert,0,2,0,0,,,0,1500,L,129.25,8.26,2,1637,8,6,0,X among T,4686
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,6,1.08165454872,1,X,8,a,1,996,,,,,,,,,A,2044,3,Rouge,0,4,0,0,,,0,0,L,201.45,0,4,3147,11,11,0,X among T,4687
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,7,5.04343089451,0,X,16,z,1,392,,,,,,,,,A,1710,1,Vert,0,16,0,0,,,0,0,L,343.71,0,2,3149,7,7,0,X among T,4688
vs12,l,4,2,14Dec2012,1433,Ent2,500,400,2000,1,8,2.6889813729,1,X,4,z,1,390,,,,,,,,,A,1450,1,Vert,0,2,0,0,,,0,0,L,280.67,0,2,3148,9,9,0,X among T,4689
vs12,l,4,2,14Dec2012,1434,Ent2,500,400,2000,1,9,1.71923956862,0,L,16,N,0,1000,,,,,,,,,A,1840,3,Rouge,0,16,0,0,,,0,0,L,141.53,0,2,3147,15,16,0,L among T,4690
vs12,l,4,2,14Dec2012,1434,Ent2,500,400,2000,1,10,4.30904771232,0,X,8,z,1,514,,,,,,,,,A,2337,1,Vert,0,7,0,0,,,0,2186,L,179.67,5.78,4,2327,9,9,0,X among T,4691
vs12,l,4,2,14Dec2012,1434,Ent2,500,400,2000,1,11,2.76545999375,1,L,8,z,1,386,,,,,,,,,B,2441,5,Vert,0,2,0,0,,,0,0,L,162.38,5.77,2,3152,13,13,0,L among T,4692
vs12,l,4,2,14Dec2012,1434,Ent2,500,400,2000,1,12,2.34466969094,1,X,16,z,1,766,,,,,,,,,A,2505,3,Vert,0,3,0,0,,,0,0,L,212.5,3.25,2,3151,12,11,0,X among T,4693
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,1,1.87301624531,1,L,16,z,1,980,,,,,,,,,A,5287,2,Vert,0,12,0,0,,,0,0,L,191.71,3.16,2,3171,7,7,0,L among T,4694
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,2,3.47589156606,1,L,16,N,0,1000,,,,,,,,,C,1686,6,Vert,0,6,0,0,,,0,0,L,129,0,2,3144,14,14,0,L among T,4695
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,3,5.67603183844,0,L,16,z,1,483,,,,,,,,,C,1297,6,Vert,0,10,0,0,,,0,1332,L,115.3,2.79,2,1472,10,9,0,L among T,4696
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,4,3.73647647244,0,X,4,N,0,1000,,,,,,,,,A,1861,2,Rouge,0,1,0,0,,,0,0,L,203,5.85,2,3150,13,12,0,X among T,4697
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,5,3.57372320616,1,L,16,a,1,391,,,,,,,,,A,1781,2,Rouge,0,12,0,0,,,0,0,L,151.67,4.84,2,3153,15,14,0,L among T,4698
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,6,0.589294929939,0,L,8,N,0,1000,,,,,,,,,A,1739,2,Vert,0,1,0,0,,,0,0,L,206.08,3.32,2,3153,12,11,0,L among T,4699
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,7,1.02439483841,0,X,16,a,1,270,,,,,,,,,A,1612,2,Rouge,0,11,0,0,,,0,0,L,180.17,3.2,2,3154,12,12,0,X among T,4700
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,8,1.73565870362,1,X,16,z,1,385,,,,,,,,,A,1291,2,Vert,0,8,0,0,,,0,0,L,269.44,0,2,3147,9,9,0,X among T,4701
vs12,l,4,2,14Dec2012,1436,mixed,500,400,2000,1,9,2.40118398241,0,X,8,a,1,385,,,,,,,,,A,1045,2,Rouge,0,3,0,0,,,0,0,L,206.82,0,2,3143,11,11,0,X among T,4702
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,10,1.19863726105,1,L,8,z,1,385,,,,,,,,,B,1366,5,Vert,0,6,0,0,,,0,1585,L,150.22,0,4,1725,9,9,0,L among T,4703
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,11,5.95620982692,0,X,8,a,1,495,,,,,,,,,B,905,4,Rouge,0,6,0,0,,,0,0,L,143.5,0,2,3147,12,13,0,X among T,4704
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,12,4.76572202019,0,L,8,z,1,514,,,,,,,,,B,1091,4,Vert,0,6,0,0,,,0,0,L,248.7,6.35,2,3152,10,9,0,L among T,4705
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,13,0.820147374094,1,X,4,z,1,260,,,,,,,,,A,993,1,Vert,0,2,0,0,,,0,1867,L,253.33,4.78,2,2009,6,5,0,X among T,4706
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,14,1.50275402589,1,X,16,z,1,232,,,,,,,,,B,1783,5,Vert,0,5,0,0,,,0,1243,L,186,0,2,1379,6,6,0,X among T,4707
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,15,1.31791606562,0,X,4,N,0,1000,,,,,,,,,A,1890,2,Rouge,0,1,0,0,,,0,0,L,251.8,2.36,2,3155,10,8,0,X among T,4708
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,16,3.55391085035,1,X,8,a,1,332,,,,,,,,,A,1265,2,Rouge,0,6,0,0,,,0,238,L,77,1.8,2,378,2,1,0,X among T,4709
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,17,1.54367667083,1,L,8,z,1,389,,,,,,,,,B,1281,5,Vert,0,3,0,0,,,0,0,L,169.46,3.31,2,3150,13,12,0,L among T,4710
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,18,0.579364907362,0,L,8,z,1,269,,,,,,,,,B,774,4,Vert,0,5,0,0,,,0,0,L,233,3.35,2,3155,12,11,0,L among T,4711
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,19,4.9638520506,0,X,8,z,1,870,,,,,,,,,A,1538,3,Vert,0,1,0,0,,,0,0,L,229.64,3.57,4,3149,11,10,0,X among T,4712
vs12,l,4,2,14Dec2012,1437,mixed,500,400,2000,1,20,0.482670982828,1,X,8,a,1,233,,,,,,,,,A,1665,2,Rouge,0,1,0,0,,,0,767,L,150.2,4.75,2,909,5,4,0,X among T,4713
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,21,0.562401498653,1,X,8,z,1,867,,,,,,,,,B,2734,4,Vert,0,7,0,0,,,0,0,L,346.86,0,2,3145,7,6,0,X among T,4714
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,22,3.18692382286,0,L,4,z,1,884,,,,,,,,,A,2210,2,Vert,0,2,0,0,,,0,0,L,233.38,0,2,3150,8,9,0,L among T,4715
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,23,3.20091736943,1,X,4,z,1,250,,,,,,,,,A,1688,2,Vert,0,4,0,0,,,0,1915,L,187.5,3.62,2,2055,8,6,0,X among T,4716
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,24,0.280262379207,1,X,4,a,1,510,,,,,,,,,A,1347,2,Rouge,0,3,0,0,,,0,0,L,181.33,4.39,2,3150,6,3,0,X among T,4717
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,25,5.44104579358,1,L,4,N,0,1000,,,,,,,,,A,1722,1,Vert,0,2,0,0,,,0,0,L,333.62,4.97,2,3151,8,7,0,L among T,4718
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,26,3.24073059011,1,L,4,z,1,513,,,,,,,,,A,1288,2,Vert,0,3,0,0,,,0,0,L,235.1,5.31,4,3154,10,10,0,L among T,4719
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,27,5.08986393304,0,L,4,z,1,630,,,,,,,,,A,1780,2,Vert,0,3,0,0,,,0,0,L,169.23,0,2,3152,13,12,0,L among T,4720
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,28,2.6326558629,0,X,4,z,1,748,,,,,,,,,A,2239,2,Vert,0,3,0,0,,,0,0,L,474,2.42,2,3148,6,5,0,X among T,4721
vs12,l,4,2,14Dec2012,1438,mixed,500,400,2000,1,29,6.08262271795,0,L,16,N,0,1000,,,,,,,,,A,3141,3,Rouge,0,2,0,0,,,0,0,L,159.67,1.74,2,3153,12,11,0,L among T,4722
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,30,4.69772611735,0,X,16,z,1,263,,,,,,,,,A,1541,2,Vert,0,8,0,0,,,0,0,L,336.88,2.65,2,3147,8,7,0,X among T,4723
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,31,6.00077551605,1,L,8,z,1,640,,,,,,,,,B,2003,5,Vert,0,1,0,0,,,0,0,L,258.91,3.56,2,3156,11,10,0,L among T,4724
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,32,1.49479161125,1,L,4,a,1,751,,,,,,,,,B,1585,4,Rouge,0,3,0,0,,,0,0,L,304,6.66,2,3154,8,7,0,L among T,4725
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,33,2.16493608333,0,L,4,a,1,390,,,,,,,,,A,1819,3,Rouge,0,3,0,0,,,0,1429,L,200.83,0,2,1565,6,7,0,L among T,4726
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,34,5.85707130008,0,X,16,z,1,376,,,,,,,,,A,1658,2,Vert,0,2,0,0,,,0,0,L,168.62,3.69,2,3148,8,8,0,X among T,4727
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,35,0.634789028375,0,L,16,N,0,1000,,,,,,,,,C,1403,6,Rouge,0,1,0,0,,,0,0,L,151.44,4.64,2,3154,16,15,0,L among T,4728
vs12,l,4,2,14Dec2012,1439,mixed,500,400,2000,1,36,5.03243799099,1,X,16,N,0,1000,,,,,,,,,A,1529,2,Rouge,0,1,0,0,,,0,0,L,398.14,3.67,4,3153,7,6,0,X among T,4729
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,1,4.49075563086,1,L,4,a,1,596,,,,,,,,,B,1990,4,Rouge,0,4,0,0,,,0,986,L,221.25,0,2,1126,4,4,0,L among T,4730
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,2,0.218613715408,0,L,8,a,1,144,,,,,,,,,B,2455,5,Rouge,0,8,0,0,,,0,0,L,142.2,3.46,2,3151,10,9,0,L among T,4731
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,3,3.13793532695,1,L,8,a,1,262,,,,,,,,,C,1013,6,Rouge,0,2,0,0,,,0,0,L,198.54,4.44,2,3151,13,11,0,L among T,4732
